,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,coeff_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,coeff_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,coeff_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9,coeff_9,total_10,decoder_10,sindy_x_10,reg_10,sindy_z_10,active_coeffs_10,coeff_10,total_11,decoder_11,sindy_x_11,reg_11,sindy_z_11,active_coeffs_11,coeff_11
29,1450,2.4351993488380685e-05,7.463619112968445e-06,8.180145414371509e-06,8.708229870535433e-06,0.0,40,0.0,2.000634412979707e-05,3.497197440083255e-06,5.696262633136939e-06,1.0812885193445254e-05,0.0,39,0.0,2.267218405904714e-05,4.858638476434862e-06,8.43052566779079e-06,9.38302036956884e-06,0.0,34,0.0,1.5008314221631736e-05,5.399548967943701e-07,9.541993222228484e-07,1.3514159945771098e-05,0.0,31,0.2857142857142857,2.3027841962175444e-05,4.924587756249821e-06,9.453568964090664e-06,8.649686606077012e-06,0.0,38,0.0,1.4725537766935304e-05,1.1973776281593018e-06,1.912933839776088e-06,1.1615226867434105e-05,0.0,41,0.0,6.279238004935905e-05,2.420132113911677e-05,2.9993992939125743e-05,8.597065061621834e-06,0.0,35,0.0,2.100384699588176e-05,2.501312110325671e-06,7.128429842850892e-06,1.1374105270078871e-05,0.0,38,0.0,2.225695425295271e-05,5.544214218389243e-06,8.874793820723426e-06,7.83794530434534e-06,0.0,39,0.0,2.139308344339952e-05,4.244002411724068e-06,9.135326763498595e-06,8.013753358682152e-06,0.0,41,0.0,2.027261689363513e-05,4.092872131877812e-06,9.168351425614674e-06,7.011393336142646e-06,0.0,31,0.1428571428571428,3.646902769105509e-05,5.403109298640629e-06,2.2294067093753256e-05,8.771851753408555e-06,0.0,48,0.0
30,1500,2.3734690330456942e-05,7.104329597495962e-06,7.877934876887593e-06,8.752425856073387e-06,0.0,40,0.0,1.9488266843836755e-05,3.3103362966357963e-06,5.327847247826867e-06,1.0850082617253063e-05,0.0,39,0.0,2.135761315003037e-05,3.766158670259756e-06,8.181498742487747e-06,9.409956874151248e-06,0.0,34,0.0,1.5152678315644152e-05,7.131549750738486e-07,9.36051037569996e-07,1.3503472473530564e-05,0.0,31,0.2857142857142857,2.288851101184264e-05,4.950271431880537e-06,9.252383279090282e-06,8.685857210366521e-06,0.0,38,0.0,1.7564088921062648e-05,3.9773995013092645e-06,1.9163123852194985e-06,1.1670377716654912e-05,0.0,40,0.0,6.081807441660203e-05,2.3458189389202744e-05,2.870005846489221e-05,8.659825653012376e-06,0.0,35,0.0,2.076273267448414e-05,2.482588115526596e-06,6.872153790027369e-06,1.1407990314182824e-05,0.0,38,0.0,2.1937010387773626e-05,5.650080765917664e-06,8.406530469073914e-06,7.880398698034696e-06,0.0,39,0.0,2.094247975037433e-05,4.058534159412375e-06,8.847933713695966e-06,8.036010513023939e-06,0.0,40,0.0,2.005140777328052e-05,4.003880349046085e-06,9.020473953569308e-06,7.027054380159825e-06,0.0,31,0.1428571428571428,4.060500577907078e-05,9.363432582176756e-06,2.2427981093642302e-05,8.813592103251722e-06,0.0,48,0.0
31,1550,2.3540684196632355e-05,7.140815341699636e-06,7.603092853969429e-06,8.796777365205344e-06,0.0,40,0.0,1.9105395040242e-05,3.227363094993052e-06,4.991716650692979e-06,1.0886315067182297e-05,0.0,39,0.0,2.261674853798468e-05,4.929360784444725e-06,8.250704922829755e-06,9.436682375962846e-06,0.0,34,0.0,1.4946939700166697e-05,5.499483677340322e-07,9.048888500728937e-07,1.3492101970769e-05,0.0,31,0.2857142857142857,2.456919537507929e-05,6.4160813053604215e-06,9.432699698663782e-06,8.720414371055085e-06,0.0,38,0.0,1.4640206245530862e-05,1.1391065299903858e-06,1.7982214330913848e-06,1.1702878509822767e-05,0.0,40,0.0,5.918593888054602e-05,2.252338890684769e-05,2.79895630228566e-05,8.672989679325838e-06,0.0,35,0.0,2.0326406229287383e-05,2.3112033886718564e-06,6.574477993126493e-06,1.1440724847489037e-05,0.0,38,0.0,2.4019733245950192e-05,7.431241101585329e-06,8.664322194817942e-06,7.924168130557518e-06,0.0,38,0.0,2.113156006089412e-05,4.202658146823524e-06,8.86528050614288e-06,8.063620953180362e-06,0.0,40,0.0,1.957534186658449e-05,3.6175970308249816e-06,8.915534635889344e-06,7.04221065461752e-06,0.0,31,0.1428571428571428,3.633026062743738e-05,4.510072812990984e-06,2.296658931300044e-05,8.853599865688011e-06,0.0,48,0.0
32,1600,2.3254435291164555e-05,6.850687441328773e-06,7.564626230305293e-06,8.839121619530488e-06,0.0,40,0.0,1.865352896857076e-05,3.0188293749233708e-06,4.71456405648496e-06,1.092013462766772e-05,0.0,39,0.0,2.1011310309404507e-05,3.600500349421054e-06,7.948109669086989e-06,9.462701200391166e-06,0.0,34,0.0,1.5004198758106211e-05,6.177583031785616e-07,9.062329127118574e-07,1.3480207599059211e-05,0.0,31,0.2857142857142857,2.2220892788027413e-05,4.656664259528043e-06,8.810852705209982e-06,8.753375368542038e-06,0.0,38,0.0,1.4822477169218471e-05,1.2702020057986374e-06,1.823548132051656e-06,1.1728727258741856e-05,0.0,40,0.0,5.839962250320241e-05,2.232603401353117e-05,2.7397247322369367e-05,8.676341167301871e-06,0.0,35,0.0,2.010808930208441e-05,2.328805976503645e-06,6.308665888354881e-06,1.1470617209852207e-05,0.0,38,0.0,2.1492382074939087e-05,5.414436145656509e-06,8.114899173961021e-06,7.963047210068908e-06,0.0,38,0.0,2.2980366338742897e-05,5.935335593676427e-06,8.94319782673847e-06,8.101834282570053e-06,0.0,40,0.0,2.1719188225688413e-05,5.645531473419396e-06,9.015810064738616e-06,7.057846232783049e-06,0.0,31,0.1428571428571428,3.6966226616641507e-05,5.288458851282485e-06,2.2785789042245597e-05,8.891977813618723e-06,0.0,48,0.0
33,1650,2.266429510200396e-05,6.375625616783509e-06,7.406884378724499e-06,8.881784197001252e-06,0.0,40,0.0,1.812119626265485e-05,2.749490249698283e-06,4.419734978000633e-06,1.095197058020858e-05,0.0,39,0.0,2.1430105334729888e-05,4.061590061610332e-06,7.880070370447356e-06,9.48844535741955e-06,0.0,34,0.0,1.488372618041467e-05,5.287370186124463e-07,8.8719269797366e-07,1.346779663435882e-05,0.0,31,0.2857142857142857,2.171165033360012e-05,4.356608314992627e-06,8.570129466534127e-06,8.784913916315418e-06,0.0,38,0.0,1.45198264362989e-05,1.031025021802634e-06,1.7363551023663604e-06,1.1752446880564094e-05,0.0,40,0.0,5.707977834390476e-05,2.152476918126922e-05,2.6879548386204988e-05,8.675457138451748e-06,0.0,35,0.0,2.177126953029073e-05,4.042450200358871e-06,6.231141014723107e-06,1.1497677405714056e-05,0.0,38,0.0,2.1903790184296668e-05,5.91150865147938e-06,7.99246299720835e-06,7.999818990356289e-06,0.0,38,0.0,2.0429803043953143e-05,3.5729237879422726e-06,8.715762305655517e-06,8.14111717772903e-06,0.0,40,0.0,2.2010284737916663e-05,5.976161901344312e-06,8.959770639194176e-06,7.074352197378175e-06,0.0,31,0.1428571428571428,3.58208199031651e-05,5.145755949342856e-06,2.1746449419879355e-05,8.928615898184944e-06,0.0,48,0.0
34,1700,2.2454103600466624e-05,6.504654720629333e-06,7.024828846624587e-06,8.924621397454757e-06,0.0,40,0.0,1.822677586460486e-05,3.085685193582321e-06,4.15910335505032e-06,1.0981986633851191e-05,0.0,39,0.0,2.0505925931502134e-05,3.275842800576356e-06,7.716020263615064e-06,9.51406400417909e-06,0.0,34,0.0,1.4784251106902955e-05,5.064270567345375e-07,8.222116889555764e-07,1.3455612133839168e-05,0.0,31,0.2857142857142857,3.273024776717648e-05,1.3859420505468734e-05,1.0054967788164504e-05,8.815860383037943e-06,0.0,38,0.0,1.7445148841943592e-05,3.6241817724658176e-06,2.046703230007552e-06,1.1774263839470224e-05,0.0,40,0.0,5.609242725768127e-05,2.096314165100921e-05,2.6457269996171817e-05,8.672013791510835e-06,0.0,35,0.0,1.986457937164232e-05,2.4432190457446268e-06,5.898900326428702e-06,1.1522459317347966e-05,0.0,38,0.0,2.083743675029837e-05,4.980797257303493e-06,7.822949555702507e-06,8.033689482545014e-06,0.0,38,0.0,2.0330451661720872e-05,3.5139364626957104e-06,8.646952665003482e-06,8.169563443516381e-06,0.0,39,0.0,1.8836703020497225e-05,3.1146598757914035e-06,8.631558557681274e-06,7.090484814398224e-06,0.0,31,0.1428571428571428,3.588696927181445e-05,4.437317329575308e-06,2.2485641238745302e-05,8.964010703493841e-06,0.0,48,0.0
35,1750,2.212512845289893e-05,6.065300567570375e-06,7.093711701600114e-06,8.966117093223147e-06,0.0,40,0.0,1.7964503058465198e-05,2.858272409866913e-06,4.094251835340401e-06,1.101197904063156e-05,0.0,39,0.0,2.038798265857622e-05,3.33391039930575e-06,7.530030416091904e-06,9.52404207055224e-06,0.0,33,0.0,1.493424133514054e-05,6.604918212360644e-07,8.308558676617395e-07,1.3442893759929577e-05,0.0,31,0.2857142857142857,2.1359641323215328e-05,4.213517968310043e-06,8.301087291329168e-06,8.845036063576117e-06,0.0,38,0.0,1.4467907931248192e-05,1.0059994792754878e-06,1.666955199652875e-06,1.1794953024946151e-05,0.0,40,0.0,5.668332596542314e-05,2.178120666940231e-05,2.6235096811433323e-05,8.667023394082207e-06,0.0,35,0.0,1.924396929098293e-05,1.9862206954712747e-06,5.713046448363457e-06,1.1544701010279825e-05,0.0,38,0.0,2.062153362203389e-05,4.95861922900076e-06,7.59759450374986e-06,8.065319889283273e-06,0.0,38,0.0,2.02555183932418e-05,3.495880491755088e-06,8.560178685002029e-06,8.199459443858359e-06,0.0,39,0.0,2.0051242245244797e-05,4.252101007296005e-06,8.692395567777567e-06,7.106746124918573e-06,0.0,31,0.1428571428571428,3.6343131796456873e-05,5.095627329865238e-06,2.2249245375860482e-05,8.998258635983802e-06,0.0,48,0.0
36,1800,2.2240401449380443e-05,6.321017281152308e-06,6.913151537446538e-06,9.00623399502365e-06,0.0,40,0.0,1.7295571524300613e-05,2.356756340304856e-06,3.896738235198427e-06,1.104207694879733e-05,0.0,39,0.0,2.1579486201517284e-05,4.433950834936695e-06,7.6081123552285135e-06,9.537422556604724e-06,0.0,33,0.0,1.486412475060206e-05,6.096253741816327e-07,8.248030667346029e-07,1.3429696082312148e-05,0.0,31,0.2857142857142857,2.073075665975921e-05,3.848574579023989e-06,8.009579687495716e-06,8.872601938492153e-06,0.0,38,0.0,1.4532050045090728e-05,1.1093377452198183e-06,1.608226398275292e-06,1.181448624265613e-05,0.0,40,0.0,5.491228876053356e-05,2.0396741092554294e-05,2.585456059023272e-05,8.660986168251839e-06,0.0,35,0.0,1.930549115058966e-05,2.1727064449805766e-06,5.567772404901916e-06,1.1565012755454518e-05,0.0,38,0.0,2.190276063629426e-05,6.164601018099347e-06,7.642630407644901e-06,8.095528755802661e-06,0.0,38,0.0,2.011128890444525e-05,3.36229390995868e-06,8.51524146128213e-06,8.233752851083409e-06,0.0,39,0.0,1.853697540354915e-05,2.9036091291345656e-06,8.510768566338811e-06,7.122596798581071e-06,0.0,31,0.1428571428571428,3.4547912946436554e-05,4.279993845557328e-06,2.123638660123106e-05,9.031534318637569e-06,0.0,48,0.0
37,1850,2.200029484811239e-05,6.259983820200432e-06,6.694958301523002e-06,9.045353181136306e-06,0.0,40,0.0,2.298316576343496e-05,7.525796718255151e-06,4.385347892821301e-06,1.1072021152358502e-05,0.0,39,0.0,2.573858364485204e-05,8.412811439484358e-06,7.771595846861601e-06,9.554175449011382e-06,0.0,33,0.0,1.5149634236877318e-05,8.489738547723391e-07,8.188567903744115e-07,1.3481803762260824e-05,0.0,30,0.2857142857142857,2.17393917409936e-05,4.710959728981834e-06,8.128683475661092e-06,8.899748536350671e-06,0.0,38,0.0,1.4729088434251024e-05,1.2564693179228923e-06,1.6391859389841557e-06,1.1833432836283464e-05,0.0,40,0.0,5.4923686548136175e-05,2.058181780739688e-05,2.568677518866025e-05,8.655094461573754e-06,0.0,35,0.0,1.994727790588513e-05,2.8234619549039053e-06,5.5382397476932965e-06,1.1585576430661604e-05,0.0,38,0.0,2.0390056306496263e-05,4.959533271176042e-06,7.304078280867543e-06,8.126445209200028e-06,0.0,38,0.0,2.077383760479279e-05,3.980181645601988e-06,8.523263204551768e-06,8.270391845144331e-06,0.0,39,0.0,1.8869195628212765e-05,3.252415353927063e-06,8.47834689921001e-06,7.138433375075692e-06,0.0,31,0.1428571428571428,3.6531102523440495e-05,6.290816145337885e-06,2.1190133338677697e-05,9.050153494172264e-06,0.0,47,0.0
38,1900,2.1555508283199742e-05,5.787368536402937e-06,6.684468644380104e-06,9.083672011911403e-06,0.0,40,0.0,2.4942921299953014e-05,9.203004992741626e-06,4.639811777451541e-06,1.1100103620265143e-05,0.0,39,0.0,2.1388332243077457e-05,4.653690666600596e-06,7.148955774027854e-06,9.585685802449008e-06,0.0,33,0.0,1.474185410188511e-05,4.934734647576988e-07,7.816895504220156e-07,1.3466691598296164e-05,0.0,30,0.2857142857142857,2.152078741346486e-05,4.804483523912495e-06,7.790819836372975e-06,8.925485417421442e-06,0.0,38,0.0,1.433905435987981e-05,9.27940106976166e-07,1.5589231452395325e-06,1.185219116450753e-05,0.0,40,0.0,5.39640495844651e-05,1.983464608201757e-05,2.547866097302176e-05,8.650743438920472e-06,0.0,35,0.0,1.9149669242324308e-05,2.216632310592104e-06,5.32650483364705e-06,1.1606532098085154e-05,0.0,38,0.0,2.00834092538571e-05,4.736762548418483e-06,7.188763902377104e-06,8.157882803061511e-06,0.0,38,0.0,2.182961725338828e-05,4.913420980301453e-06,8.610494660388213e-06,8.305702067445964e-06,0.0,39,0.0,1.8794624338625e-05,3.234427367715398e-06,8.406177585129626e-06,7.154019840527326e-06,0.0,31,0.1428571428571428,3.323867713334039e-05,4.1495200093777385e-06,2.0006524209748022e-05,9.082630640477873e-06,0.0,47,0.0
39,1950,2.1678577468264848e-05,6.033799763827119e-06,6.525874596263748e-06,9.11890219867928e-06,0.0,40,0.0,1.665254239924252e-05,2.057874326055753e-06,3.4677534586080583e-06,1.1126913705084007e-05,0.0,39,0.0,1.9747913029277697e-05,3.128408707198105e-06,7.00206419423921e-06,9.617438990972005e-06,0.0,33,0.0,1.4779658158659004e-05,5.689579438694636e-07,7.64894707572239e-07,1.3445805961964652e-05,0.0,30,0.2857142857142857,2.1642308638547547e-05,4.831545993511099e-06,7.860673576942645e-06,8.950089068093803e-06,0.0,38,0.0,1.5665591490687802e-05,2.2480994630313944e-06,1.5458707594007135e-06,1.1871621609316207e-05,0.0,40,0.0,5.330115163815208e-05,1.918266571010463e-05,2.5469604224781502e-05,8.648884431750048e-06,0.0,35,0.0,2.0108980606892143e-05,1.9803048871835927e-06,6.463551926572109e-06,1.166512356576277e-05,0.0,37,0.0,2.008699811995029e-05,4.830471425520955e-06,7.078795533743687e-06,8.177731615433004e-06,0.0,37,0.0,1.9914396034437232e-05,3.2738400932430523e-06,8.30119097372517e-06,8.339365194842685e-06,0.0,39,0.0,1.818203236325644e-05,2.722088538575917e-06,8.29066448204685e-06,7.169279797381023e-06,0.0,31,0.1428571428571428,3.3514843380544335e-05,4.8915653678704984e-06,1.9505925592966378e-05,9.117351510212757e-06,0.0,46,0.0
40,2000,2.130587199644652e-05,5.789895112684462e-06,6.359965027513681e-06,9.15601231099572e-06,0.0,40,0.0,1.649210389587097e-05,1.950030537045677e-06,3.3896437798830448e-06,1.1152430488436949e-05,0.0,39,0.0,1.940591027960181e-05,2.877741735574091e-06,6.880004548293073e-06,9.648164450482e-06,0.0,33,0.0,1.4689403542433864e-05,5.16884654189198e-07,7.491185556318669e-07,1.3423400559986476e-05,0.0,30,0.2857142857142857,1.982386675081216e-05,3.3922194688784657e-06,7.457862466253573e-06,8.973784133559093e-06,0.0,38,0.0,1.430242627975531e-05,8.904322612579563e-07,1.5208968306978932e-06,1.1891096619365271e-05,0.0,40,0.0,5.416392014012672e-05,1.9917737517971545e-05,2.558711457822937e-05,8.659068953420501e-06,0.0,34,0.0,2.0042421965627e-05,2.074682925012894e-06,6.255586868064711e-06,1.1712151717802044e-05,0.0,37,0.0,1.995271122723352e-05,4.928367161483038e-06,6.820103408244904e-06,8.20424065750558e-06,0.0,37,0.0,2.271558332722634e-05,5.687060820491752e-06,8.656745194457471e-06,8.371775948035065e-06,0.0,39,0.0,1.9192262698197737e-05,3.617577021941543e-06,8.389985850953963e-06,7.184700280049583e-06,0.0,31,0.1428571428571428,3.214992466382682e-05,4.116025138500845e-06,1.88829617400188e-05,9.150937330559827e-06,0.0,46,0.0
41,2050,2.2165455447975543e-05,6.371518338710303e-06,6.601827408303507e-06,9.192109246214386e-06,0.0,40,0.0,1.7471817045588978e-05,2.844960135917063e-06,3.4500117180868983e-06,1.117684496421134e-05,0.0,39,0.0,1.9811885067611e-05,3.441253738856176e-06,6.692856914014556e-06,9.67777486948762e-06,0.0,33,0.0,1.4649526747234631e-05,5.582409698945412e-07,6.911400873832463e-07,1.3400145689956844e-05,0.0,30,0.2857142857142857,1.969571167137473e-05,3.354545015099575e-06,7.344607638515299e-06,8.996558790386189e-06,0.0,38,0.0,1.4465264030150138e-05,1.017609292830457e-06,1.5372206689789891e-06,1.1910434295714367e-05,0.0,40,0.0,5.3953473980072886e-05,1.945045914908405e-05,2.583185960247647e-05,8.671156138007063e-06,0.0,34,0.1428571428571428,2.0858233256149102e-05,2.869712034225813e-06,6.244763426366262e-06,1.1743757568183357e-05,0.0,37,0.0,1.972464269783813e-05,4.713852376880823e-06,6.776313512091292e-06,8.23447680886602e-06,0.0,37,0.0,2.028863491432276e-05,3.7396050629467936e-06,8.139919373206794e-06,8.409110705542844e-06,0.0,38,0.0,1.8591579646454196e-05,3.1753793336974923e-06,8.216514288506005e-06,7.199685569503345e-06,0.0,31,0.1428571428571428,3.1510386179434136e-05,4.3697082219296135e-06,1.7957205272978172e-05,9.183473594021052e-06,0.0,46,0.0
42,2100,2.1613856006297283e-05,6.094818218116416e-06,6.2932663240644615e-06,9.225771464116406e-06,0.0,40,0.0,1.6528258129255846e-05,2.0817615222767927e-06,3.2462905892316485e-06,1.1200207154615782e-05,0.0,39,0.0,2.01273214770481e-05,3.794851409111288e-06,6.626856247748947e-06,9.705612683319488e-06,0.0,33,0.0,1.449926639907062e-05,4.483877944494452e-07,6.745150358256069e-07,1.3376363313000184e-05,0.0,30,0.2857142857142857,1.9776562112383544e-05,3.444421281528776e-06,7.313147762033623e-06,9.018993296194822e-06,0.0,38,0.0,1.484979202359682e-05,1.4268847507992175e-06,1.4929580629541306e-06,1.1929949323530307e-05,0.0,40,0.0,5.337193215382285e-05,1.8880686184274964e-05,2.5807566998992115e-05,8.68367624207167e-06,0.0,34,0.1428571428571428,1.9685034203575924e-05,1.8595090978124065e-06,6.058717190171592e-06,1.1766806892410386e-05,0.0,37,0.0,1.922545925481245e-05,4.333674496592721e-06,6.625497917411849e-06,8.266285476565827e-06,0.0,37,0.0,1.957706263056025e-05,3.138711463179789e-06,8.002512004168238e-06,8.435839845333248e-06,0.0,38,0.0,2.073928408208303e-05,5.183231223782059e-06,8.341642569575924e-06,7.214410288725048e-06,0.0,31,0.1428571428571428,3.059454320464283e-05,3.973653747380013e-06,1.740680636430625e-05,9.214081728714518e-06,0.0,46,0.0
43,2150,2.0764648070326075e-05,5.427067208074732e-06,6.076824320189189e-06,9.260756087314803e-06,0.0,40,0.0,1.677307955105789e-05,2.28884141506569e-06,3.2616121643513907e-06,1.1222627108509188e-05,0.0,39,0.0,1.911356048367452e-05,2.9666923637705622e-06,6.415058578568278e-06,9.731809768709354e-06,0.0,33,0.0,1.4575583008991089e-05,5.161302283340774e-07,7.063645739435742e-07,1.3353088434087113e-05,0.0,30,0.2857142857142857,1.9648283341666684e-05,3.6936271499143913e-06,6.914031928317854e-06,9.040624718181787e-06,0.0,38,0.0,1.920438080560416e-05,5.404120656749001e-06,1.8515455622036825e-06,1.1948714018217288e-05,0.0,40,0.0,5.4091349738882855e-05,1.9151921151205897e-05,2.62428311543772e-05,8.696599252289161e-06,0.0,34,0.1428571428571428,1.94665390154114e-05,1.781692503755039e-06,5.9000803958042525e-06,1.1784765774791596e-05,0.0,37,0.0,1.8908962374553084e-05,4.129249191464624e-06,6.4818245846254285e-06,8.29788768896833e-06,0.0,37,0.0,2.00465256057214e-05,3.559538299668929e-06,8.022649126360193e-06,8.464337952318601e-06,0.0,38,0.0,1.7872767784865573e-05,2.590198846519342e-06,8.053160854615271e-06,7.229407856357284e-06,0.0,31,0.1428571428571428,2.991582005051896e-05,3.938445388484979e-06,1.6736676116124727e-05,9.240698091161903e-06,0.0,45,0.0
44,2200,2.109010893036612e-05,5.676237378793303e-06,6.119313638919266e-06,9.294557457906194e-06,0.0,40,0.0,1.647787939873524e-05,2.14378587770625e-06,3.090073050771025e-06,1.1244019333389588e-05,0.0,39,0.0,2.492964267730713e-05,8.282247108581942e-06,6.8903950705134775e-06,9.757001862453762e-06,0.0,33,0.0,1.4412565178645307e-05,4.5394560288514185e-07,6.256581741581613e-07,1.3332961316336878e-05,0.0,30,0.2857142857142857,1.8980541426572017e-05,2.994295982716721e-06,6.920981832081452e-06,9.06526383914752e-06,0.0,37,0.0,1.4039679626876024e-05,6.645670964644523e-07,1.4078702861297645e-06,1.1967242244281806e-05,0.0,40,0.0,5.434178819996305e-05,1.8828792235581204e-05,2.6803225409821607e-05,8.709768735570833e-06,0.0,34,0.1428571428571428,1.928812707774341e-05,1.7434673509342249e-06,5.745642738474999e-06,1.1799016647273676e-05,0.0,37,0.0,1.896096000564285e-05,4.3067207116109785e-06,6.32489673080272e-06,8.329342563229147e-06,0.0,37,0.0,1.9666356820380315e-05,3.3139765491796425e-06,7.857056516513694e-06,8.495322617818601e-06,0.0,38,0.0,1.958551911229733e-05,4.3064242163382005e-06,8.035114660742693e-06,7.243979325721739e-06,0.0,31,0.1428571428571428,2.8669277526205406e-05,3.679610472318018e-06,1.5720299415988848e-05,9.26936718315119e-06,0.0,45,0.0
45,2250,2.13414168683812e-05,5.981100457574939e-06,6.032520559529075e-06,9.327794941782486e-06,0.0,40,0.0,1.6145397239597514e-05,1.7192711538882577e-06,3.1615477382729296e-06,1.1264579370617868e-05,0.0,39,0.0,2.0454775949474424e-05,4.495551820582477e-06,6.204613782756496e-06,9.7546108008828e-06,0.0,32,0.0,1.5074128896230832e-05,1.133942419073719e-06,6.26538735559734e-07,1.3313647286850028e-05,0.0,30,0.2857142857142857,2.151436092390213e-05,5.2018012866028585e-06,7.247426310641458e-06,9.065133781405166e-06,0.0,36,0.0,1.4972059943829665e-05,1.4317971590571688e-06,1.554574510009843e-06,1.1985687706328465e-05,0.0,40,0.0,5.506472371052951e-05,1.894261004053988e-05,2.7396676159696653e-05,8.72543932928238e-06,0.0,34,0.1428571428571428,2.1206677047302943e-05,3.825785370281665e-06,5.584937753155828e-06,1.1795954378612803e-05,0.0,36,0.0,2.317552571184933e-05,7.945703146106098e-06,6.869847766211024e-06,8.359975254279561e-06,0.0,37,0.0,2.0475030396482907e-05,4.038183760712855e-06,7.910510248620994e-06,8.526336387149058e-06,0.0,38,0.0,1.784045343811158e-05,2.6703366984293098e-06,7.911864486231934e-06,7.258252480824012e-06,0.0,31,0.1428571428571428,2.867018338292837e-05,4.024919235234847e-06,1.5347974112955853e-05,9.297290489485022e-06,0.0,45,0.0
46,2300,2.050294278888032e-05,5.264638730295701e-06,5.878090178157436e-06,9.360213880427182e-06,0.0,40,0.0,1.6122126908157952e-05,1.6888346863197512e-06,3.149175199723686e-06,1.1284117135801353e-05,0.0,39,0.0,1.8297734641237184e-05,2.4640046376589453e-06,6.056542133592302e-06,9.777189006854314e-06,0.0,32,0.0,1.446248461434152e-05,5.75176215988904e-07,5.932105295869405e-07,1.329409769823542e-05,0.0,30,0.2857142857142857,1.891161809908226e-05,3.137156909360783e-06,6.679604211967671e-06,9.094856977753809e-06,0.0,36,0.0,1.6348465578630567e-05,2.8833635496994248e-06,1.4617133956562611e-06,1.2003388292214368e-05,0.0,40,0.0,5.506561501533725e-05,1.8456987163517624e-05,2.7855505322804675e-05,8.753122529014945e-06,0.0,34,0.1428571428571428,1.8983655536430888e-05,1.804729322429921e-06,5.376518856792245e-06,1.1802407243521884e-05,0.0,36,0.0,1.862444150901865e-05,4.090192760486389e-06,6.144699455035152e-06,8.389549293497112e-06,0.0,37,0.0,1.9328474081703465e-05,3.052539568670909e-06,7.718687811575364e-06,8.557246474083513e-06,0.0,38,0.0,1.7590844436199404e-05,2.4538069283153163e-06,7.864688996050972e-06,7.27234828445944e-06,0.0,31,0.1428571428571428,2.9369570256676525e-05,5.508206868398702e-06,1.4537703464156948e-05,9.323659469373524e-06,0.0,45,0.0
47,2350,2.083737126667984e-05,5.558712928177556e-06,5.886709004698787e-06,9.391949788550846e-06,0.0,40,0.0,1.843032077886164e-05,3.977458163717529e-06,3.149734993712628e-06,1.1303126484563109e-05,0.0,39,0.0,1.8768310837913305e-05,3.045436642423738e-06,5.919973318668781e-06,9.802901331568137e-06,0.0,32,0.0,1.4327131793834267e-05,4.5101788259671604e-07,6.011262598804024e-07,1.3274987395561766e-05,0.0,30,0.2857142857142857,1.8708877178141847e-05,2.8647577892115805e-06,6.720795227010967e-06,9.1233241619193e-06,0.0,36,0.0,1.4886478311382234e-05,1.5185469237621874e-06,1.3470474868881863e-06,1.2020884241792372e-05,0.0,40,0.0,5.63965950277634e-05,1.8699807696975768e-05,2.8915759685332887e-05,8.781024007475935e-06,0.0,34,0.1428571428571428,1.871950735221617e-05,1.61489685979177e-06,5.28975442648516e-06,1.1814856406999752e-05,0.0,36,0.0,1.8342980183660984e-05,3.923209078493528e-06,6.001535439281724e-06,8.418236575380433e-06,0.0,37,0.0,2.0452982425922528e-05,4.227359568176325e-06,7.63865955377696e-06,8.58696239447454e-06,0.0,38,0.0,1.7400065189576708e-05,2.369463345530676e-06,7.744516551611014e-06,7.286085747182369e-06,0.0,31,0.1428571428571428,2.8440514142857864e-05,4.518245987128466e-06,1.4573709449905436e-05,9.348558705823962e-06,0.0,45,0.0
