,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4
71,3550.0,0.00023300711472984403,0.0006226602126844227,6.3841748669801746e-06,0.0,17,9.292964386986569e-05,0.00016179554222617298,1.0168251719733234e-05,0.0,23,0.00025166053092107177,0.0002176690468331799,1.17692252388224e-05,0.0,28,7.283272134372965e-05,0.0001357345754513517,1.216856253449805e-05,0.0,28,0.00013926207611802965,0.00016273200162686408,1.0079658750328235e-05,0.0,26
72,3600.0,0.00022574164904654026,0.0006199516355991364,6.373701580741908e-06,0.0,17,0.00010102298256242648,0.00016010402760002762,1.0243854376312811e-05,0.0,23,0.00024759527877904475,0.0002131550427293405,1.1829774848592933e-05,0.0,28,7.117210770957172e-05,0.0001333687105216086,1.22570272651501e-05,0.0,28,0.00012711624731309712,0.00016053846047725528,1.0109580216521863e-05,0.0,26
73,3650.0,0.0002279033651575446,0.0006178494659252465,6.361264240695164e-06,0.0,17,9.172789577860385e-05,0.00015872603398747742,1.0317506166757084e-05,0.0,23,0.00024736899649724364,0.00020831006986554712,1.189038812299259e-05,0.0,27,6.819352711318061e-05,0.00013164247502572834,1.2343751222942956e-05,0.0,28,0.00011961762356804684,0.00015766547585371882,1.0138966899830848e-05,0.0,26
74,3700.0,0.0002160736039513722,0.0006152961868792772,6.349408522510203e-06,0.0,17,8.86019624886103e-05,0.00015740473463665694,1.0391757314209826e-05,0.0,23,0.00023698057339061052,0.0002050835610134527,1.1953072316828184e-05,0.0,27,6.725775165250525e-05,0.0001294198737014085,1.2430455171852373e-05,0.0,28,0.00011558820551726967,0.0001553570182295516,1.0166739230044186e-05,0.0,26
75,3750.0,0.00021688462584279478,0.000613586453255266,6.337608738249401e-06,0.0,17,8.336795144714415e-05,0.00015625411469954997,1.046467605192447e-05,0.0,23,0.0002316186873940751,0.00020149373449385166,1.2022751434415113e-05,0.0,27,6.314806523732841e-05,0.0001277804549317807,1.2517122740973718e-05,0.0,28,0.00011271724360994995,0.00015322206309065223,1.0193249181611463e-05,0.0,26
76,3800.0,0.00021381616534199566,0.00061084667686373,6.325627509795595e-06,0.0,17,8.850714948493987e-05,0.0001547164429211989,1.053739197232062e-05,0.0,23,0.00023150822380557656,0.00019817637803498656,1.2089604751963634e-05,0.0,27,7.089599239407107e-05,0.00012573343701660633,1.26018594528432e-05,0.0,28,0.00010634589852998033,0.0001505157124483958,1.0217694580205716e-05,0.0,26
77,3850.0,0.0002588750794529915,0.0006064933259040117,6.320149623206817e-06,0.0,16,8.17974578239955e-05,0.00015351397451013327,1.0608191587380134e-05,0.0,23,0.00022097986948210746,0.00019467562378849834,1.2155110198364127e-05,0.0,27,5.827482891618274e-05,0.0001240187557414174,1.2685772162512876e-05,0.0,28,0.00010297418339177966,0.00014779003686271608,1.0239278708468191e-05,0.0,26
78,3900.0,0.00020018138457089663,0.0006048126961104572,6.3135253185464535e-06,0.0,16,8.059775427682325e-05,0.0001524441031506285,1.068150140781654e-05,0.0,23,0.00021673354785889387,0.0001911461731651798,1.2221273209434003e-05,0.0,27,6.723914702888578e-05,0.00012209769920445979,1.2763361155521125e-05,0.0,27,9.940537711372599e-05,0.00014577258843928576,1.026096197165316e-05,0.0,26
79,3950.0,0.00020021085219923407,0.000603581196628511,6.303760983428219e-06,0.0,15,7.91867496445775e-05,0.00015111698303371668,1.0750420187832788e-05,0.0,23,0.00021373438357841223,0.00018809636821970344,1.2289860933378804e-05,0.0,26,5.833799150423147e-05,0.00012070992670487612,1.2847902326029725e-05,0.0,27,0.00010631963959895074,0.00014436534547712654,1.0280738933943212e-05,0.0,26
80,4000.0,0.0001935184991452843,0.0005998425185680389,6.299208052951144e-06,0.0,15,7.691684731980786e-05,0.00014998018741607666,1.0820186616911087e-05,0.0,23,0.00020897960348520428,0.0001845769875217229,1.2362019333522767e-05,0.0,26,6.27056579105556e-05,0.00011888508743140846,1.2931483979627956e-05,0.0,27,9.722069808049127e-05,0.00014198350254446268,1.0298647794115823e-05,0.0,26
81,4050.0,0.00019291648641228676,0.0005966079770587385,6.289015800575726e-06,0.0,15,7.921403448563069e-05,0.0001489651040174067,1.088972385332454e-05,0.0,23,0.00021315760386642069,0.00018194678705185652,1.2432637959136628e-05,0.0,26,6.999752804404125e-05,0.00011717349116224796,1.3016460798098706e-05,0.0,27,0.00011166460171807557,0.00013862318883184344,1.0315486179024447e-05,0.0,26
82,4100.0,0.00020961138943675905,0.0005958655965514481,6.278223281697137e-06,0.0,15,8.721824997337535e-05,0.00014799971540924162,1.0957811355183367e-05,0.0,23,0.00019876641454175115,0.00017848436255007982,1.2503125617513433e-05,0.0,26,4.9219179345527664e-05,0.00011549007467692718,1.3099739589961246e-05,0.0,27,8.915088255889714e-05,0.000137755399919115,1.0330161785532255e-05,0.0,26
83,4150.0,0.0001844530488597229,0.0005942331627011299,6.26879091214505e-06,0.0,14,7.841960177756846e-05,0.0001470652496209368,1.1024398190784268e-05,0.0,23,0.00025361060397699475,0.00017608917551115155,1.257580970559502e-05,0.0,26,5.0820432079490274e-05,0.0001137355066020973,1.3183430382923689e-05,0.0,27,0.00010708488844102249,0.00013421721814665943,1.0344763722969219e-05,0.0,26
84,4200.0,0.00018410601478535682,0.0005917867529205978,6.249406396818813e-06,0.0,14,7.757895946269855e-05,0.00014540950360242277,1.1089752661064267e-05,0.0,23,0.00019973685266450047,0.00017258980369661003,1.2642454748856835e-05,0.0,26,4.6632838348159567e-05,0.00011274729331489652,1.3265656889416277e-05,0.0,26,0.00011789350537583232,0.0001351964456262067,1.0358029612689279e-05,0.0,26
85,4250.0,0.00018610803817864507,0.0005879152449779212,6.242834842851153e-06,0.0,14,6.678109639324248e-05,0.0001445674424758181,1.1155257197970059e-05,0.0,23,0.00019445213547442108,0.00017009231669362634,1.2713408068520948e-05,0.0,26,4.455494854482822e-05,0.00011049360909964889,1.3362019672058523e-05,0.0,26,8.466494182357565e-05,0.0001323309843428433,1.0369383744546212e-05,0.0,26
86,4300.0,0.0001833402639022097,0.0005862116813659668,6.2412373154074885e-06,0.0,14,7.838906458346173e-05,0.00014371867291629314,1.1219249245186802e-05,0.0,23,0.00018323342374060303,0.00016767522902227938,1.2782313206116669e-05,0.0,26,5.494074503076263e-05,0.00010886195377679542,1.3443924217426684e-05,0.0,26,8.174068352673203e-05,0.00013027677778154612,1.0380643288954161e-05,0.0,26
87,4350.0,0.00017530641343910247,0.0005835014744661748,6.242209565243684e-06,0.0,14,0.00013230055628810078,0.0001425517548341304,1.1280092621746007e-05,0.0,23,0.00018394782091490924,0.0001647472381591797,1.2848538972320966e-05,0.0,26,4.19112948293332e-05,0.00010741780715761706,1.3523736015486065e-05,0.0,26,8.32601945148781e-05,0.00012854956730734557,1.039050221152138e-05,0.0,26
88,4400.0,0.00017996435053646564,0.000581003725528717,6.244714313652366e-06,0.0,14,8.24489543447271e-05,0.0001411897101206705,1.1342715879436582e-05,0.0,23,0.0001789900561561808,0.00016238747048191726,1.291725584451342e-05,0.0,26,5.7049666793318465e-05,0.0001057156769093126,1.3603958905150648e-05,0.0,26,7.759482832625508e-05,0.00012674204481299967,1.0397995538369287e-05,0.0,26
89,4450.0,0.00018096202984452248,0.0005775015451945364,6.247851615626132e-06,0.0,14,7.593227201141417e-05,0.00014056276995688677,1.1402716154407244e-05,0.0,23,0.00017218982975464314,0.00016001991753000766,1.2981633517483715e-05,0.0,26,6.061154272174463e-05,0.00010492841101950034,1.3683179531653877e-05,0.0,26,9.565946675138548e-05,0.00012390463962219656,1.0407035006210208e-05,0.0,26
90,4500.0,0.00017617647245060652,0.0005761520005762577,6.252081220736727e-06,0.0,14,6.415006646420807e-05,0.00013935253082308918,1.1462125257821754e-05,0.0,23,0.0001672087237238884,0.0001579114468768239,1.3048376786173321e-05,0.0,26,8.840375085128471e-05,0.00010282399307470769,1.3761974514636677e-05,0.0,26,7.618930249009281e-05,0.00012378397514112294,1.041550513036782e-05,0.0,26
91,4550.0,0.00016953620070125908,0.0005749380216002464,6.261353973968653e-06,0.0,14,6.144776853034273e-05,0.00013947846309747547,1.1488309610285796e-05,0.0,23,0.00017151175416074693,0.00015704355610068887,1.3066089195490349e-05,0.0,26,3.788471804000437e-05,0.00010149235458811745,1.379607419949025e-05,0.0,26,7.531355367973447e-05,0.0001233000075444579,1.040765164361801e-05,0.0,26
92,4600.0,0.00016766702174209058,0.0005733742727898061,6.2592894209956285e-06,0.0,14,6.0359263443388045e-05,0.00013914961891714483,1.1522241948114242e-05,0.0,23,0.00016731950745452195,0.00015632557915523648,1.3100251635478344e-05,0.0,26,3.702288449858315e-05,0.00010118917271029204,1.3836998732585926e-05,0.0,26,7.401939365081489e-05,0.00012261389929335564,1.0400417522760108e-05,0.0,26
93,4650.0,0.00016652156773488969,0.0005721233901567757,6.260634563659551e-06,0.0,14,5.982784932712093e-05,0.00013869897520635277,1.1561834071471822e-05,0.0,23,0.00016454997239634395,0.00015532245743088424,1.3141537237970624e-05,0.0,26,3.64046027243603e-05,0.0001006991951726377,1.3891784874431323e-05,0.0,26,7.326014747377485e-05,0.00012186136154923588,1.0398724043625407e-05,0.0,26
94,4700.0,0.00016602789401076734,0.0005709350225515664,6.264513558562612e-06,0.0,14,5.933604188612662e-05,0.00013817203580401838,1.160503688879544e-05,0.0,23,0.00016195079660974443,0.00015414165682159364,1.3186823707656004e-05,0.0,26,3.5814588045468554e-05,0.00010002560156863183,1.395315211993875e-05,0.0,26,7.256348908413202e-05,0.00012106948997825384,1.0401232430012897e-05,0.0,26
95,4750.0,0.00016544954269193113,0.0005696165608242154,6.270113317441428e-06,0.0,14,5.879404488950968e-05,0.0001375982683384791,1.1650839951471426e-05,0.0,23,0.0001608700113138184,0.00015280506340786815,1.3234673133410979e-05,0.0,26,3.822699000011198e-05,9.930794476531446e-05,1.4018369256518781e-05,0.0,26,7.186245784396306e-05,0.00012023275485262275,1.0406585715827532e-05,0.0,26
96,4800.0,0.00016362490714527667,0.0005682590417563915,6.276325621001888e-06,0.0,14,5.8201396313961595e-05,0.00013698995462618768,1.16984838314238e-05,0.0,23,0.00015775332576595247,0.0001515599142294377,1.3283683983900119e-05,0.0,26,3.4933953429572284e-05,9.830427734414116e-05,1.4086040209804196e-05,0.0,26,7.113765605026856e-05,0.00011934588837902993,1.0413824384158943e-05,0.0,26
97,4850.0,0.0001620041875867173,0.0005666523356921971,6.283466063905507e-06,0.0,14,5.758554834756069e-05,0.00013632873015012592,1.1745311894628685e-05,0.0,23,0.0001559472002554685,0.00015017790428828448,1.3333054084796458e-05,0.0,26,3.6818273656535894e-05,9.742646216182038e-05,1.4155268218019046e-05,0.0,26,7.038056355668232e-05,0.00011840980005217716,1.0422239029139746e-05,0.0,26
98,4900.0,0.00016084859089460224,0.0005648947553709149,6.290163128142012e-06,0.0,14,5.719918408431113e-05,0.00013560678053181618,1.17932841021684e-05,0.0,23,0.0001515053736511618,0.00014882920368108898,1.3382466931943782e-05,0.0,26,3.447266135481186e-05,9.637292532715946e-05,1.4225061022443697e-05,0.0,26,6.958892481634393e-05,0.00011742716742446646,1.043133124767337e-05,0.0,26
99,4950.0,0.00017129717161878943,0.0005630968371406198,6.297537311183987e-06,0.0,14,5.633051841869019e-05,0.00013503881928045303,1.1843858374049887e-05,0.0,23,0.00014960032422095537,0.00014725227083545178,1.3431637853500433e-05,0.0,26,4.3508964154170826e-05,9.555093856761232e-05,1.4295882465376053e-05,0.0,26,6.878185376990587e-05,0.00011638918658718467,1.0440753612783737e-05,0.0,26
