,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
59,295,0.013177551329135895,0.009354621171951294,0.003796634264290333,2.6294908821000718e-05,0.0,60,0.0
60,300,0.013079960830509663,0.009296124801039696,0.0037575396709144115,2.629615119076334e-05,0.0,60,0.0
61,305,0.01297927275300026,0.009221990592777729,0.0037309855688363314,2.6296555006410927e-05,0.0,60,0.0
62,310,0.012880010530352592,0.009141228161752224,0.0037124864757061005,2.6296183932572603e-05,0.0,60,0.0
63,315,0.012774502858519554,0.009052591398358345,0.0036956160329282284,2.6295081624994054e-05,0.0,60,0.0
64,320,0.012661607936024666,0.008956946432590485,0.0036783679388463497,2.629302252898924e-05,0.0,60,0.0
65,325,0.012542168609797955,0.008857781067490578,0.003658097703009844,2.6290137611795217e-05,0.0,60,0.0
66,330,0.01241933275014162,0.008754451759159565,0.00363859417848289,2.6286472348147072e-05,0.0,60,0.0
67,335,0.012292694300413132,0.00864297617226839,0.0036234362050890923,2.6281626560376026e-05,0.0,60,0.0
68,340,0.012163305655121803,0.008524104952812195,0.0036129257641732693,2.6274665287928656e-05,0.0,60,0.0
69,345,0.012031864374876022,0.00839900504797697,0.0036065950989723206,2.626413152029272e-05,0.0,60,0.0
70,350,0.01189948245882988,0.008270486257970333,0.0036027473397552967,2.6248393623973243e-05,0.0,60,0.0
71,355,0.01176675409078598,0.00814027152955532,0.0036002574488520622,2.6226160116493702e-05,0.0,60,0.0
72,360,0.011634808033704758,0.008008483797311783,0.0036001279950141907,2.6196823455393314e-05,0.0,60,0.0
73,365,0.011504660360515118,0.00787475798279047,0.0036037417594343424,2.616036363178864e-05,0.0,60,0.0
74,370,0.011378048919141293,0.007740537635982037,0.003611393738538027,2.611700074339751e-05,0.0,60,0.0
75,375,0.011248670518398285,0.0076041389256715775,0.0036184643395245075,2.606704583740793e-05,0.0,60,0.0
76,380,0.011124305427074432,0.007472427561879158,0.0036258676555007696,2.601104642963037e-05,0.0,60,0.0
77,385,0.011000437662005424,0.007340730167925358,0.0036337582860141993,2.5949679184122942e-05,0.0,60,0.0
78,390,0.01087643951177597,0.007207945454865694,0.003642611438408494,2.588375355117023e-05,0.0,60,0.0
79,395,0.01075366884469986,0.007075578439980745,0.0036522774025797844,2.5813922547968104e-05,0.0,60,0.0
80,400,0.010631168261170387,0.006943289190530777,0.0036621377803385258,2.574063364590984e-05,0.0,60,0.0
81,405,0.010507983155548573,0.00681050680577755,0.003671811893582344,2.5664161512395367e-05,0.0,60,0.0
82,410,0.01038379780948162,0.006676949560642242,0.0036812634207308292,2.5584671675460413e-05,0.0,60,0.0
83,415,0.010258642956614494,0.006542325951159,0.0036908157635480165,2.5502220523776487e-05,0.0,60,0.0
84,420,0.010132469236850739,0.006406574510037899,0.003700477536767721,2.5416746211703867e-05,0.0,60,0.0
85,425,0.010004859417676926,0.006269682198762894,0.003709849203005433,2.5327999537694268e-05,0.0,60,0.0
86,430,0.009875577874481678,0.006132260896265507,0.003718081396073103,2.5235596694983542e-05,0.0,60,0.0
87,435,0.009742026217281818,0.005994532722979784,0.0037223543040454388,2.5139144781860523e-05,0.0,60,0.0
88,440,0.009616110473871231,0.00586595106869936,0.0037251210305839777,2.5038461899384856e-05,0.0,60,0.0
89,445,0.009474831633269787,0.005729867145419121,0.003720030654221773,2.4933760869316757e-05,0.0,60,0.0
90,450,0.009335892274975777,0.005599649157375097,0.003711417317390442,2.4825694708852097e-05,0.0,60,0.0
91,455,0.009197905659675598,0.0054737175814807415,0.003699472639709711,2.4715103791095316e-05,0.0,60,0.0
92,460,0.009061256423592567,0.005352533422410488,0.0036841202527284622,2.4602855773991905e-05,0.0,60,0.0
93,465,0.008926683105528355,0.005236517172306776,0.003665676573291421,2.448980012559332e-05,0.0,60,0.0
94,470,0.008794760331511497,0.005125564523041248,0.0036448193714022636,2.4376520741498098e-05,0.0,60,0.0
95,475,0.00866666343063116,0.0050201709382236,0.0036222287453711033,2.426325954729691e-05,0.0,60,0.0
96,480,0.008542880415916443,0.0049201385118067265,0.0035985917784273624,2.4149976525222883e-05,0.0,60,0.0
97,485,0.008424561470746994,0.00482561718672514,0.0035749077796936035,2.4036500690272078e-05,0.0,60,0.0
98,490,0.008310885168612003,0.004735599737614393,0.0035513625480234623,2.392271562712267e-05,0.0,60,0.0
99,495,0.00820433534681797,0.004651219118386507,0.0035293083637952805,2.3808604964870028e-05,0.0,60,0.0
100,500,0.008106703869998455,0.004574953578412533,0.0035080555826425552,2.3694314222666435e-05,0.0,60,0.0
101,505,0.008007428608834743,0.004495633766055107,0.0034882149193435907,2.3580028937431052e-05,0.0,60,0.0
102,510,0.007917845621705055,0.004425994586199522,0.0034683849662542343,2.346601104363799e-05,0.0,60,0.0
103,515,0.007832859642803669,0.004360897466540337,0.0034486090298742056,2.3352538846665993e-05,0.0,60,0.0
104,520,0.007749686948955059,0.004297388717532158,0.003429058473557234,2.3239830625243485e-05,0.0,60,0.0
105,525,0.007670440245419741,0.004237576387822628,0.0034097363241016865,2.3128046450437978e-05,0.0,60,0.0
106,530,0.007595591247081757,0.004181785974651575,0.0033907881006598473,2.3017399144009687e-05,0.0,60,0.0
107,535,0.007523934356868267,0.004128658678382635,0.0033723677042871714,2.2908105165697634e-05,0.0,60,0.0
108,540,0.007455047685652971,0.004077759105712175,0.003354488406330347,2.280032822454814e-05,0.0,60,0.0
109,545,0.007388892583549023,0.004029019735753536,0.0033371788449585438,2.2694166545988992e-05,0.0,60,0.0
110,550,0.007325372658669949,0.003982303664088249,0.00332047906704247,2.258966378576588e-05,0.0,60,0.0
111,555,0.007264360785484314,0.00393748190253973,0.003304392099380493,2.2486821762868203e-05,0.0,60,0.0
112,560,0.007205775938928127,0.0038945386186242104,0.003288852283731103,2.2385611373465508e-05,0.0,60,0.0
113,565,0.007147389929741621,0.0038534440100193024,0.0032716584391891956,2.228723678854294e-05,0.0,59,0.0
114,570,0.007093949243426323,0.003814169205725193,0.003257588017731905,2.2191945390659384e-05,0.0,59,0.0
115,575,0.007042573299258947,0.0037766604218631983,0.0032438139896839857,2.2099175112089142e-05,0.0,59,0.0
116,580,0.006993037648499012,0.0037405926268547773,0.0032304362393915653,2.2008556697983295e-05,0.0,59,0.0
117,585,0.006947567220777273,0.0037081753835082054,0.003217472229152918,2.1919804567005485e-05,0.0,59,0.0
118,590,0.006908629089593887,0.0036814066115766764,0.0032053901813924313,2.1832733182236552e-05,0.0,59,0.0
119,595,0.006860844325274229,0.0036461118143051863,0.0031929851975291967,2.1747204300481826e-05,0.0,59,0.0
120,600,0.0068167028948664665,0.0036138328723609447,0.0031812067609280348,2.1663108782377094e-05,0.0,59,0.0
121,605,0.006774887442588806,0.003583383746445179,0.0031699235551059246,2.1580384782282636e-05,0.0,59,0.0
122,610,0.006734844297170639,0.003554312977939844,0.003159032668918371,2.1498957721632905e-05,0.0,59,0.0
123,615,0.006696402095258236,0.003526382613927126,0.0031486006919294596,2.141876393579878e-05,0.0,59,0.0
124,620,0.0066593848168849945,0.0034994110465049744,0.003138634143397212,2.1339741579140536e-05,0.0,59,0.0
125,625,0.006623668596148491,0.003473300952464342,0.0031291060149669647,2.1261852452880703e-05,0.0,59,0.0
126,630,0.006589222699403763,0.003448063973337412,0.0031199734658002853,2.118506745318882e-05,0.0,59,0.0
127,635,0.00655610766261816,0.0034238221123814583,0.0031111761927604675,2.110937930410728e-05,0.0,59,0.0
128,640,0.006524250376969576,0.0034005199559032917,0.003102695569396019,2.1034764358773828e-05,0.0,59,0.0
129,645,0.0064934017136693,0.003377989400178194,0.003094451269134879,2.0961215341230854e-05,0.0,59,0.0
130,650,0.006463679019361734,0.0033563892357051373,0.0030864011496305466,2.088870678562671e-05,0.0,59,0.0
131,655,0.006434625014662743,0.003335283137857914,0.0030785249546170235,2.0817229597014375e-05,0.0,59,0.0
132,660,0.006406406871974468,0.0033149709925055504,0.003070689272135496,2.0746769223478623e-05,0.0,59,0.0
133,665,0.006379114463925362,0.003295660950243473,0.0030627765227109194,2.067732930299826e-05,0.0,59,0.0
134,670,0.006352375727146864,0.0032767471857368946,0.0030550193041563034,2.0608889826689847e-05,0.0,59,0.0
135,675,0.006332093384116888,0.0032647084444761276,0.0030468436889350414,2.0541470803436823e-05,0.0,59,0.0
136,680,0.006301193498075008,0.0032416456378996372,0.003039073199033737,2.0475061319302768e-05,0.0,59,0.0
137,685,0.006277452688664198,0.0032259542495012283,0.0030310885049402714,2.0409690478118137e-05,0.0,59,0.0
138,690,0.0062525006942451,0.003209326881915331,0.003022828372195363,2.0345374650787562e-05,0.0,59,0.0
139,695,0.006227947771549225,0.003193147014826536,0.003014518879354,2.028213202720508e-05,0.0,59,0.0
140,700,0.006204151548445225,0.003177803009748459,0.0030061285942792892,2.021994805545546e-05,0.0,59,0.0
141,705,0.0061811525374650955,0.003163284622132778,0.0029977094382047653,2.0158797269687057e-05,0.0,59,0.0
142,710,0.006158828269690275,0.0031494679860770702,0.0029892621096223593,2.009865602303762e-05,0.0,59,0.0
143,715,0.006136883981525898,0.0031360923312604427,0.002980752382427454,2.003951885853894e-05,0.0,59,0.0
144,720,0.006114950869232416,0.0031227529980242252,0.0029722165782004595,1.998136031033937e-05,0.0,59,0.0
145,725,0.006092166993767023,0.0031086099334061146,0.002963630249723792,1.9926335880882107e-05,0.0,57,0.0
146,730,0.0060701435431838036,0.0030961628071963787,0.0029541058465838432,1.9874667486874387e-05,0.0,57,0.0
147,735,0.006048400420695543,0.003083621384575963,0.0029449546709656715,1.982488902285695e-05,0.0,57,0.0
148,740,0.0060275220312178135,0.0030722571536898613,0.00293548870831728,1.9776192857534625e-05,0.0,57,0.0
149,745,0.006006680428981781,0.003061305731534958,0.002925645560026169,1.9728602637769654e-05,0.0,57,0.0
150,750,0.005985833704471588,0.0030493130907416344,0.0029168385080993176,1.968182550626807e-05,0.0,57,0.0
151,755,0.005965639371424913,0.0030378629453480244,0.0029081401880830526,1.9635910575743765e-05,0.0,57,0.0
152,760,0.005946067161858082,0.0030272570438683033,0.0028992192819714546,1.959097062353976e-05,0.0,57,0.0
153,765,0.005923165939748287,0.0030165170319378376,0.0028871004469692707,1.9547860574675724e-05,0.0,55,0.0
154,770,0.005902986973524094,0.003005395643413067,0.0028780847787857056,1.9507000615703873e-05,0.0,55,0.0
155,775,0.005885151214897633,0.0029968570452183485,0.0028688267339020967,1.94678214029409e-05,0.0,55,0.0
156,780,0.005865214392542839,0.0029848143458366394,0.002860969863831997,1.9429862732067704e-05,0.0,55,0.0
157,785,0.0058478619903326035,0.0029771251138299704,0.0028513437137007713,1.939298090292141e-05,0.0,55,0.0
158,790,0.0058275749906897545,0.002965125720947981,0.0028430926613509655,1.9356963093741797e-05,0.0,55,0.0
159,795,0.005809038877487183,0.002955893287435174,0.002833823673427105,1.9321765648783185e-05,0.0,55,0.0
160,800,0.005790627561509609,0.002947067143395543,0.0028242729604244232,1.928736674017273e-05,0.0,55,0.0
161,805,0.005771719850599766,0.0029372521676123142,0.002815213520079851,1.925372998812236e-05,0.0,55,0.0
162,810,0.005754691082984209,0.0029305345378816128,0.0028049354441463947,1.922088813444134e-05,0.0,55,0.0
163,815,0.005735659971833229,0.0029202403966337442,0.002796230372041464,1.9188815713278018e-05,0.0,55,0.0
164,820,0.0057175979018211365,0.002913408214226365,0.002785031683743,1.915753455250524e-05,0.0,55,0.0
165,825,0.005697854794561863,0.0029037236236035824,0.002775004366412759,1.9127021005260758e-05,0.0,55,0.0
166,830,0.00567890889942646,0.002894752426072955,0.002765059005469084,1.9097251424682327e-05,0.0,55,0.0
167,835,0.005660118069499731,0.002887385431677103,0.0027536642737686634,1.906821853481233e-05,0.0,55,0.0
168,840,0.00564122200012207,0.002879813779145479,0.0027423682622611523,1.9039851395064034e-05,0.0,55,0.0
169,845,0.005616583861410618,0.002869680756703019,0.00272788992151618,1.9013088603969663e-05,0.0,52,0.0
170,850,0.005596338305622339,0.002863059751689434,0.0027142891194671392,1.8989549062098376e-05,0.0,52,0.0
171,855,0.005577131174504757,0.002856246894225478,0.0027019160334020853,1.8968217773362994e-05,0.0,52,0.0
172,860,0.005556709598749876,0.002847536001354456,0.0026902249082922935,1.894891101983376e-05,0.0,52,0.0
173,865,0.005537021439522505,0.0028420761227607727,0.0026760133914649487,1.8931830709334463e-05,0.0,52,0.0
174,870,0.005516832694411278,0.002834657207131386,0.002663259394466877,1.891619831440039e-05,0.0,52,0.0
175,875,0.005496214143931866,0.0028273824136704206,0.0026499293744564056,1.89017373486422e-05,0.0,52,0.0
176,880,0.0054753609001636505,0.0028212948236614466,0.0026351776905357838,1.888828592200298e-05,0.0,52,0.0
177,885,0.005454123951494694,0.002814055420458317,0.0026211931835860014,1.8875536625273526e-05,0.0,52,0.0
178,890,0.005433277226984501,0.0028082996141165495,0.002606114372611046,1.8863378500100225e-05,0.0,52,0.0
179,895,0.005411732941865921,0.0028011505492031574,0.002591730561107397,1.885157689685002e-05,0.0,52,0.0
180,900,0.005392563529312611,0.002798609435558319,0.002575114369392395,1.883999902929645e-05,0.0,52,0.0
181,905,0.005371995735913515,0.002790211932733655,0.0025629554875195026,1.882849755929783e-05,0.0,52,0.0
182,910,0.0053476691246032715,0.0027826970908790827,0.0025461548939347267,1.8817003365256824e-05,0.0,52,0.0
183,915,0.005328141152858734,0.002778940834105015,0.0025303950533270836,1.8805292711476795e-05,0.0,52,0.0
184,920,0.005306220147758722,0.002771652303636074,0.0025157746858894825,1.879324554465711e-05,0.0,52,0.0
185,925,0.005283492151647806,0.0027629805263131857,0.002501731039956212,1.8780745449475944e-05,0.0,52,0.0
186,930,0.0052617755718529224,0.0027554347179830074,0.0024875730741769075,1.8767701476463117e-05,0.0,52,0.0
187,935,0.005239962600171566,0.0027481503784656525,0.002473058644682169,1.875404268503189e-05,0.0,52,0.0
188,940,0.005218256264925003,0.0027409871108829975,0.002458529081195593,1.8739679944701493e-05,0.0,52,0.0
189,945,0.005195828154683113,0.0027327686548233032,0.0024443352594971657,1.8724558685789816e-05,0.0,52,0.0
190,950,0.005172567907720804,0.00272353645414114,0.002430322812870145,1.8708633433561772e-05,0.0,52,0.0
191,955,0.005149330943822861,0.002714532893151045,0.002416105940937996,1.869188781711273e-05,0.0,52,0.0
192,960,0.005125535652041435,0.0027048750780522823,0.0024019863922148943,1.8674294551601633e-05,0.0,52,0.0
193,965,0.0051009138114750385,0.002694251248613,0.002388006541877985,1.8655822714208625e-05,0.0,52,0.0
194,970,0.005077540874481201,0.0026847843546420336,0.002374120056629181,1.8636512322700582e-05,0.0,52,0.0
195,975,0.0050559137016534805,0.0026765866205096245,0.0023607106413692236,1.8616246961755678e-05,0.0,52,0.0
196,980,0.0050264461897313595,0.0026604097802191973,0.002347441390156746,1.859523035818711e-05,0.0,52,0.0
197,985,0.005003017373383045,0.002649705857038498,0.002334738150238991,1.857337701949291e-05,0.0,52,0.0
198,990,0.00497721042484045,0.0026366945821791887,0.002321965293958783,1.855057053035125e-05,0.0,52,0.0
199,995,0.004950500093400478,0.002622456755489111,0.0023095160722732544,1.8526883650338277e-05,0.0,52,0.0
200,1000,0.004923605360090733,0.002607865259051323,0.0022972379811108112,1.8502378225093707e-05,0.0,52,0.0
