,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,epoch_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
82,4101.0,0.0008464156417176127,0.00033777114003896713,8.500222065777052e-06,0.0,23,4101.0,0.0009508837247267365,0.00042735389433801174,5.881412107555661e-06,0.0,19,4101.0,0.0009338526870124042,0.0006511841784231365,8.32946716400329e-06,0.0,26,0.0009103840178189178,0.0004721030709333718,7.570367112445334e-06,0.0,22.666666666666664
83,4151.0,0.0008435689378529787,0.0003356819215696305,8.556369721191004e-06,0.0,23,4151.0,0.0009367130696773529,0.0004222301358822733,5.865512775926618e-06,0.0,18,4151.0,0.0009082131437025964,0.0006469400832429528,8.352562872460112e-06,0.0,26,0.0008961650504109759,0.0004682840468982855,7.591481789859245e-06,0.0,22.333333333333332
84,4201.0,0.0008412502356804907,0.0003334569919388741,8.612335477664601e-06,0.0,23,4201.0,0.0009245807304978371,0.0004191152402199805,5.850356046721572e-06,0.0,17,4201.0,0.0009079144801944494,0.0006444594473578036,8.374653589271475e-06,0.0,26,0.000891248482124259,0.0004656772265055527,7.612448371219216e-06,0.0,22.0
85,4251.0,0.0008391057490371168,0.0003312163462396711,8.668177542858757e-06,0.0,23,4251.0,0.0009121292387135327,0.0004146696883253753,5.84310146223288e-06,0.0,17,4251.0,0.0009122206247411668,0.0006414884119294584,8.395209079026245e-06,0.0,26,0.000887818537497272,0.0004624581488315016,7.635496028039293e-06,0.0,22.0
86,4301.0,0.0008656744612380862,0.000328377413097769,8.721768608666025e-06,0.0,23,4301.0,0.0008995715761557221,0.00042019723332487047,5.8361351875646506e-06,0.0,16,4301.0,0.0009138036984950304,0.0006372902425937355,8.412656825385056e-06,0.0,26,0.0008930165786296129,0.0004619549630054583,7.656853540538577e-06,0.0,21.666666666666664
87,4351.0,0.0008390461443923414,0.0003261585079599172,8.770962267590221e-06,0.0,23,4351.0,0.0008868019212968647,0.0004140893870498985,5.850646175531438e-06,0.0,16,4351.0,0.0009161703637801111,0.0006337031372822821,8.43002817418892e-06,0.0,25,0.0008806728098231057,0.00045798367743069923,7.683878872436859e-06,0.0,21.333333333333332
88,4401.0,0.0008358353516086936,0.0003244760737288743,8.826238627079874e-06,0.0,23,4401.0,0.0008784632082097232,0.0004099242214579135,5.857293672306696e-06,0.0,16,4401.0,0.0009192611323669553,0.0006289946613833308,8.44882924866397e-06,0.0,25,0.0008778532307284573,0.0004544649855233729,7.710787182683513e-06,0.0,21.333333333333332
89,4451.0,0.000833101395983249,0.0003226195112802088,8.880943823896814e-06,0.0,23,4451.0,0.0008623259491287172,0.00040613510645926,5.8566906773194205e-06,0.0,16,4451.0,0.000926794542465359,0.0006239850772544742,8.473138223052956e-06,0.0,25,0.000874073962525775,0.00045091323166464764,7.736924241423063e-06,0.0,21.333333333333332
90,4501.0,0.0008304312941618264,0.00032076414208859205,8.935484402172733e-06,0.0,23,4501.0,0.0008496455266140401,0.0004026515525765717,5.853300535818562e-06,0.0,16,4501.0,0.0009334304486401379,0.0006180913769640028,8.49739990371745e-06,0.0,25,0.0008711690898053348,0.00044716902387638885,7.762061613902915e-06,0.0,21.333333333333332
91,4551.0,0.0008550292695872486,0.0003189552226103842,8.98933649295941e-06,0.0,23,4551.0,0.001001998782157898,0.0003994122671429068,5.848564342159079e-06,0.0,16,4551.0,0.0009381045238114893,0.0006123479688540101,8.522101779817604e-06,0.0,25,0.0009317108585188786,0.000443571819535767,7.786667538312031e-06,0.0,21.333333333333332
92,4601.0,0.0008310889825224876,0.0003156311286147684,9.041118573804852e-06,0.0,22,4601.0,0.0008256526780314744,0.0003951946855522692,5.842508471687324e-06,0.0,16,4601.0,0.0009448911296203732,0.0006059667794033885,8.54669269756414e-06,0.0,25,0.0008672109300581117,0.00043893086452347535,7.810106581018772e-06,0.0,21.0
93,4651.0,0.0008260719478130341,0.0003144567599520087,9.093105290958192e-06,0.0,22,4651.0,0.000814249215181917,0.0003892311069648713,5.836744549014838e-06,0.0,15,4651.0,0.0009736815700307488,0.0005967687466181815,8.57019313116325e-06,0.0,25,0.0008713342443418999,0.0004334855378450205,7.833347657045426e-06,0.0,20.666666666666664
94,4701.0,0.0008228167425841093,0.0003130632685497403,9.143421266344376e-06,0.0,22,4701.0,0.0008016737992875278,0.0003870284999720752,5.83808423471055e-06,0.0,15,4701.0,0.0009605262894183397,0.0005924020661041141,8.591857294959482e-06,0.0,25,0.0008616722770966589,0.0004308312782086432,7.857787598671468e-06,0.0,20.666666666666664
95,4751.0,0.0008198219584301114,0.0003115710860583931,9.194607628160156e-06,0.0,21,4751.0,0.000840013672132045,0.00038468799903057516,5.839229288540082e-06,0.0,14,4751.0,0.0009727715514600277,0.0005846177227795124,8.6114632722456e-06,0.0,25,0.000877535727340728,0.0004269589359561602,7.881766729648612e-06,0.0,20.0
96,4801.0,0.0008172942907549441,0.0003100999165326357,9.244956345355604e-06,0.0,21,4801.0,0.0007800080929882824,0.0003815975214820355,5.8376576816954184e-06,0.0,14,4801.0,0.0009798210812732577,0.0005774168530479074,8.63076184032252e-06,0.0,25,0.0008590411550054947,0.0004230380970208595,7.904458622457847e-06,0.0,20.0
97,4851.0,0.0008244292112067342,0.0003078991430811584,9.288709406973794e-06,0.0,21,4851.0,0.0007705594762228429,0.0003799100813921541,5.836466243636096e-06,0.0,14,4851.0,0.0009893206879496574,0.0005699393805116415,8.650380550534464e-06,0.0,25,0.0008614364584597448,0.00041924953499498463,7.925185400381451e-06,0.0,20.0
98,4901.0,0.0008151176734827459,0.0003069121448788792,9.335803042631596e-06,0.0,21,4901.0,0.0007601910619996488,0.0003785774752032012,5.83763812755933e-06,0.0,14,4901.0,0.001003124169073999,0.0005622048047371209,8.667646397952922e-06,0.0,25,0.0008594776348521311,0.0004158981416064004,7.947029189381283e-06,0.0,20.0
99,4951.0,0.0008122185827232897,0.00030558553407900035,9.387668796989601e-06,0.0,21,4951.0,0.0007498378399759531,0.00037752799107693136,5.839897312398534e-06,0.0,14,4951.0,0.0010110958246514201,0.0005549515481106937,8.682889529154636e-06,0.0,25,0.0008577174157835543,0.0004126883577555418,7.970151879514257e-06,0.0,20.0
