,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,epoch_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_avg,sindy_x_avg,reg_avg,active_coeffs_avg,sindy_z_avg
110,2261.0,0.011243630200624466,0.0008480014512315392,9.312661859439686e-06,0.0,40.0,2261.0,0.005123408045619726,0.0007745531620457768,9.042372766998596e-06,0.0,33.0,0.008183519123122096,0.000811277306638658,9.177517313219141e-06,36.5,0.0
111,2281.0,0.011194688268005848,0.0008771670400165021,9.319315722677857e-06,0.0,40.0,2281.0,0.0053634666837751865,0.0008000507950782776,9.052415407495573e-06,0.0,33.0,0.008279077475890517,0.0008386089175473899,9.185865565086715e-06,36.5,0.0
112,2301.0,0.011358601972460747,0.0008390446309931576,9.327307452622335e-06,0.0,40.0,2301.0,0.005034097004681826,0.000762857380323112,9.06330933503341e-06,0.0,33.0,0.008196349488571286,0.0008009510056581348,9.195308393827872e-06,36.5,0.0
113,2321.0,0.011018757708370686,0.0008671436225995421,9.333049092674628e-06,0.0,40.0,2321.0,0.005424216389656067,0.0007817093865014613,9.071437489183154e-06,0.0,32.0,0.008221487049013376,0.0008244265045505017,9.202243290928891e-06,36.0,0.0
114,2341.0,0.011323201470077038,0.0008307924144901335,9.340664291812573e-06,0.0,39.0,2341.0,0.007054738234728575,0.0007685729069635272,9.08487618289655e-06,0.0,31.0,0.009188969852402806,0.0007996826607268304,9.212770237354562e-06,35.0,0.0
115,2361.0,0.010846217162907124,0.0008581205038353801,9.344453246740159e-06,0.0,39.0,2361.0,0.006424251478165388,0.0007843456114642322,9.092612344829831e-06,0.0,31.0,0.008635234320536256,0.0008212330576498061,9.218532795784995e-06,35.0,0.0
116,2381.0,0.011292451992630959,0.0008279269095510244,9.353628229291644e-06,0.0,39.0,2381.0,0.007666039280593395,0.0007695092353969812,9.101718205783982e-06,0.0,31.0,0.009479245636612177,0.0007987180724740028,9.227673217537813e-06,35.0,0.0
117,2401.0,0.010596944950520992,0.0008418426150456071,9.360524018120486e-06,0.0,38.0,2401.0,0.006057420279830694,0.0007400209433399141,9.109505299420562e-06,0.0,31.0,0.008327182615175843,0.0007909317791927606,9.235014658770524e-06,34.5,0.0
118,2421.0,0.011455327272415161,0.0008161277510225773,9.366796803078614e-06,0.0,37.0,2421.0,0.007070566527545452,0.0007527729030698538,9.11869756237138e-06,0.0,31.0,0.009262946899980307,0.0007844503270462155,9.242747182724997e-06,34.0,0.0
119,2441.0,0.010547786951065063,0.0008390725124627352,9.373066859552637e-06,0.0,37.0,2441.0,0.0059368605725467205,0.0007241757120937109,9.13190706341993e-06,0.0,30.0,0.008242323761805892,0.000781624112278223,9.252486961486284e-06,33.5,0.0
120,2461.0,0.011477377265691757,0.0008094264776445925,9.383860742673278e-06,0.0,36.0,2461.0,0.005770583637058735,0.0007243821164593101,9.145385774900205e-06,0.0,30.0,0.008623980451375246,0.0007669042970519513,9.264623258786742e-06,33.0,0.0
121,2481.0,0.010444159619510174,0.0008314012084156275,9.392791980644688e-06,0.0,36.0,2481.0,0.0050358520820736885,0.0007371612009592354,9.160660738416482e-06,0.0,30.0,0.007740005850791931,0.0007842812046874315,9.276726359530585e-06,33.0,0.0
