,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,coeff_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,coeff_5
78,3753,0.0004304603498894,0.0002026242436841,0.0002252948906971,2.5412114155187737e-06,0.0,8,0.5714285714285714,0.0002700904442463,0.000121012526506,0.0001460307539673,3.0471699119516416e-06,0.0,16,0.2857142857142857,0.0003039750736206,0.0001546818966744,0.0001459400082239,3.3531746339576785e-06,0.0,17,0.2857142857142857,0.0002718529431149,7.516735786339268e-05,0.0001943720126291,2.313572622369975e-06,0.0,12,0.4285714285714285,0.0003800760314334,0.0001413664285792,0.0002364431857131,2.2663882646156708e-06,0.0,11,0.7142857142857143,0.0003441157459747046,0.00012845265155192465,0.00021426918101496994,1.3939244354332914e-06,0.0,8,0.5714285714285714
79,3803,0.0003432514495216,0.0001426422677468,0.0001977154024643,2.8937961360497866e-06,0.0,8,0.7142857142857143,0.0002055954973911,8.39115891722031e-05,0.0001182336054625,3.4502991184126586e-06,0.0,15,0.2857142857142857,0.0002523335570003,0.000112446003186,0.0001362006732961,3.686859145091148e-06,0.0,17,0.2857142857142857,0.0002417221257928,6.500539893750101e-05,0.0001741908490657,2.525883473936119e-06,0.0,11,0.5714285714285714,0.0002869920572265,0.0001011517742881,0.0001834797294577,2.3605505248269765e-06,0.0,11,0.7142857142857143,0.00029270834056660533,9.922236495185643e-05,0.00019221667025703937,1.2693055850832025e-06,0.0,7,0.5714285714285714
80,3853,0.0003053106484003,0.0001257072290172,0.0001765092893037,3.094133262493415e-06,0.0,8,0.7142857142857143,0.0001719474676065,6.658584607066587e-05,0.0001014077643048,3.953854502469767e-06,0.0,15,0.2857142857142857,0.0002250343823106,8.740633347770199e-05,0.0001336642162641,3.963840299547883e-06,0.0,15,0.2857142857142857,0.0002203130570705,6.160367775009945e-05,0.0001559602096676,2.7491755645314697e-06,0.0,11,0.5714285714285714,0.000248960830504,8.558210538467392e-05,0.0001609717146493,2.4070129711617483e-06,0.0,11,0.7142857142857143,0.0002625411725603044,8.659118611831218e-05,0.00017462561663705856,1.3243575267551932e-06,0.0,7,0.7142857142857143
81,3903,0.0002696398587431,0.000115015755,0.0001514145114924,3.209608621546068e-06,0.0,8,0.7142857142857143,0.000155369983986,5.735576269216836e-05,9.356546070193872e-05,4.448748313734541e-06,0.0,14,0.2857142857142857,0.0002029155875789,7.266969623742625e-05,0.000126024155179,4.221732524456456e-06,0.0,15,0.4285714285714285,0.0002148021303582,6.596754974452779e-05,0.0001458137849112,3.0208052521629725e-06,0.0,11,0.5714285714285714,0.0002637456054799,7.799540617270395e-05,0.0001833202986745,2.4298994958371622e-06,0.0,11,0.7142857142857143,0.00024209314142353833,7.983124669408426e-05,0.000160843541380018,1.41834459554957e-06,0.0,7,0.7142857142857143
82,3953,0.0002506928576622,0.0001093044193112,0.0001381168985972,3.271544301242102e-06,0.0,8,0.7142857142857143,0.0001460822240915,5.0704835302894935e-05,9.047716594068334e-05,4.900223302684026e-06,0.0,14,0.4285714285714285,0.0001789477246347,5.824514664709568e-05,0.0001162459011538,4.456676833797246e-06,0.0,15,0.4285714285714285,0.0002125601022271,7.629987521795556e-05,0.0001330106751993,3.2495438517798902e-06,0.0,11,0.5714285714285714,0.0002887900336645,7.619056123076007e-05,0.0002101379068335,2.4615865186206065e-06,0.0,11,0.7142857142857143,0.00022912872373126447,7.697758701397106e-05,0.00015064593753777444,1.5051894024509238e-06,0.0,7,0.7142857142857143
83,4003,0.000267254828941,0.0001129935844801,0.0001509503199486,3.310916326881852e-06,0.0,8,0.7142857142857143,0.00013094136375,4.470605563255958e-05,8.092170901363716e-05,5.313605015544454e-06,0.0,14,0.4285714285714285,0.0001585862482897,4.59224684163928e-05,0.0001079905923688,4.673187504522502e-06,0.0,15,0.4285714285714285,0.0002072654606308,8.299924957100302e-05,0.0001207920067827,3.4742142815957777e-06,0.0,10,0.5714285714285714,0.0002898465900216,7.580776582472026e-05,0.0002115403331117,2.4984731226140866e-06,0.0,11,0.7142857142857143,0.00021400226978585124,7.44365606806241e-05,0.00013798805593978614,1.5776596455907566e-06,0.0,7,0.7142857142857143
84,4053,0.0002695140719879,0.0001088282224372,0.0001573586050653,3.327243348394404e-06,0.0,8,0.7142857142857143,0.0001182420819532,4.061188155901618e-05,7.1937836764846e-05,5.692357262887526e-06,0.0,14,0.4285714285714285,0.0001452084543416,3.869722422678024e-05,0.0001016197056742,4.891521712124813e-06,0.0,14,0.4285714285714285,0.0002119978307746,9.422401490155607e-05,0.0001141815373557,3.592291477616527e-06,0.0,10,0.7142857142857143,0.0002840302186086,7.224562432384118e-05,0.0002092497015837,2.534878149162978e-06,0.0,11,0.7142857142857143,0.00019059896294493228,7.336658018175513e-05,0.0001155932986875996,1.6390829387091799e-06,0.0,7,0.7142857142857143
85,4103,0.0002498524845577,0.0001016711030388,0.0001448684051865,3.312979060865473e-06,0.0,8,0.7142857142857143,0.0001102356400224,3.715038110385649e-05,6.695699994452298e-05,6.128253062342992e-06,0.0,14,0.4285714285714285,0.0001362070761388,3.3802185498643667e-05,9.73116111708805e-05,5.093273557577049e-06,0.0,14,0.4285714285714285,0.0002155482216039,9.924000914907084e-05,0.0001126352726714,3.672951379485312e-06,0.0,10,0.7142857142857143,0.0002861532266251,7.008025568211451e-05,0.0002135088871,2.564080205047503e-06,0.0,10,0.7142857142857143,0.00017157090769615024,7.111932791303843e-05,9.875771502265707e-05,1.6938511180342175e-06,0.0,6,0.7142857142857143
86,4153,0.0002395995834376,9.774127829587088e-05,0.000138579212944,3.279103566455888e-06,0.0,8,0.7142857142857143,0.0001032303407555,3.4491207770770416e-05,6.219645729288459e-05,6.542668870679336e-06,0.0,14,0.4285714285714285,0.000129100983031,3.04635068459902e-05,9.334865171695128e-05,5.288823103910545e-06,0.0,14,0.4285714285714285,0.0002024776476901,8.690042159287259e-05,0.0001118435684475,3.7336619698180576e-06,0.0,10,0.7142857142857143,0.0002763116790447,6.741918332409114e-05,0.0002063046122202,2.5878773612930672e-06,0.0,10,0.7142857142857143,0.00016275193775072694,6.730396853527054e-05,9.373572538606822e-05,1.7122389408541494e-06,0.0,6,0.7142857142857143
87,4203,0.0002321064821444,9.43224731599912e-05,0.0001345319178653,3.252094984418364e-06,0.0,7,0.7142857142857143,9.612892608856782e-05,3.154245132463984e-05,5.767563925473951e-05,6.910834599693772e-06,0.0,14,0.4285714285714285,0.0001232771028298,2.8022541300742887e-05,8.977834659162909e-05,5.476209935295628e-06,0.0,14,0.4285714285714285,0.0001899922353914,7.415396248688921e-05,0.0001120591477956,3.7791119211760815e-06,0.0,10,0.7142857142857143,0.0002662045299075,6.529901293106377e-05,0.0001982995745493,2.6059542506118305e-06,0.0,10,0.7142857142857143,0.0001570536260260269,6.374709482770413e-05,9.159642650047317e-05,1.7100912828027504e-06,0.0,6,0.7142857142857143
88,4253,0.0002270292025059,9.188349213218316e-05,0.0001319145812885,3.231132041037199e-06,0.0,6,0.7142857142857143,9.071443491848186e-05,2.971439789689612e-05,5.376162880565971e-05,7.238403213705169e-06,0.0,14,0.4285714285714285,0.0001180115359602,2.601103733468335e-05,8.634659752715379e-05,5.653897915181005e-06,0.0,14,0.4285714285714285,0.0001811474357964,6.569149991264567e-05,0.0001116383791668,3.817560354946181e-06,0.0,10,0.7142857142857143,0.0002599129511509,6.626395770581439e-05,0.0001910343271447,2.6146467462240253e-06,0.0,10,0.7142857142857143,0.00015156525478232652,6.026119808666408e-05,8.959892147686332e-05,1.7051351051122765e-06,0.0,6,0.7142857142857143
89,4303,0.0002264042850583,9.115957072935998e-05,0.0001320321171078,3.212591309420532e-06,0.0,6,0.7142857142857143,8.616416016593575e-05,2.8329061024123803e-05,5.029884414398112e-05,7.536257726314943e-06,0.0,14,0.4285714285714285,0.0001137167128035,2.452760054438841e-05,8.335898019140586e-05,5.83012797505944e-06,0.0,14,0.4285714285714285,0.0001758693397277,6.13236625213176e-05,0.0001106969939428,3.848681444651447e-06,0.0,10,0.7142857142857143,0.0002512631181161,6.523781485157087e-05,0.0001834075083024,2.617808604554739e-06,0.0,10,0.7142857142857143,0.00014559585542883724,5.6546643463661894e-05,8.734797302167863e-05,1.7012406487992848e-06,0.0,6,0.7142857142857143
90,4353,0.0002251836995128,9.06224740901962e-05,0.0001313762331847,3.1849901915848022e-06,0.0,6,0.7142857142857143,8.244737546192482e-05,2.716252311074641e-05,4.7471032303292304e-05,7.813820957380813e-06,0.0,14,0.4285714285714285,0.0001100032313843,2.374761061219033e-05,8.025189163163304e-05,6.003730049997103e-06,0.0,14,0.4285714285714285,0.0001701337314443,5.687837256118655e-05,0.0001093802056857,3.87516320188297e-06,0.0,10,0.7142857142857143,0.000241992631345,6.344442954286933e-05,0.000175930574187,2.6176330720772967e-06,0.0,10,0.7142857142857143,0.0001423928333679214,5.545249587157741e-05,8.523806172888726e-05,1.7022706515490427e-06,0.0,6,0.7142857142857143
91,4403,0.0002238611050415,9.03403852134943e-05,0.0001303676399402,3.15307852361002e-06,0.0,6,0.7142857142857143,7.953333260957152e-05,2.6106459699803963e-05,4.535264088190161e-05,8.074232937360648e-06,0.0,14,0.4285714285714285,0.0001061663497239,2.3377569959848188e-05,7.66146185924299e-05,6.174157533678226e-06,0.0,14,0.4285714285714285,0.000165496210684,5.441440953291021e-05,0.0001071841179509,3.897682745446218e-06,0.0,10,0.7142857142857143,0.0002351095608901,6.237797788344324e-05,0.000170116283698,2.61529567069374e-06,0.0,10,0.7142857142857143,0.00013888554531149566,5.38175918336492e-05,8.335987513419241e-05,1.7080780025935383e-06,0.0,6,0.7142857142857143
92,4453,0.0002250008110422,9.108162339543924e-05,0.0001307978673139,3.121334202660364e-06,0.0,6,0.7142857142857143,7.706072938162833e-05,2.5004865165101364e-05,4.373399133328349e-05,8.321876521222293e-06,0.0,14,0.4285714285714285,0.0001019928022287,2.3335596779361367e-05,7.2316630394198e-05,6.340577328955988e-06,0.0,14,0.4285714285714285,0.000160580893862,5.244301792117767e-05,0.0001042218209477,3.9160499909485225e-06,0.0,10,0.7142857142857143,0.0002356455661356,6.225713150342926e-05,0.0001707779010757,2.61052741734602e-06,0.0,10,0.7142857142857143,0.00013672995555680245,5.31459336343687e-05,8.186708146240562e-05,1.7169344346257276e-06,0.0,6,0.7142857142857143
93,4503,0.0002255886793136,9.229984425473958e-05,0.0001302005402976,3.0882983992341906e-06,0.0,6,0.7142857142857143,7.520574581576511e-05,2.399327240709681e-05,4.2655927245505154e-05,8.556548891647253e-06,0.0,14,0.4285714285714285,9.7709649708122e-05,2.34369290410541e-05,6.777295493520796e-05,6.499763458123198e-06,0.0,14,0.4285714285714285,0.0001567529834574,5.18664310220629e-05,0.0001009531915769,3.933368134312332e-06,0.0,10,0.7142857142857143,0.0002403997350484,6.223216041689739e-05,0.000175560824573,2.606736870802706e-06,0.0,10,0.7142857142857143,0.00013708513870369643,5.453947960631922e-05,8.081912528723478e-05,1.7265454061998753e-06,0.0,6,0.7142857142857143
94,4553,0.0002233998384326,9.27105502341874e-05,0.0001276286493521,3.060646349695162e-06,0.0,6,0.7142857142857143,7.39231618354097e-05,2.3211445295601152e-05,4.193015411146917e-05,8.781563337834086e-06,0.0,14,0.4285714285714285,9.400609997101128e-05,2.3619473722646944e-05,6.373217183863744e-05,6.654450771748088e-06,0.0,14,0.4285714285714285,0.0001570193708175,5.522818537428975e-05,9.783866698853672e-05,3.952523456973722e-06,0.0,10,0.7142857142857143,0.0002492985513526,6.284366099862382e-05,0.000183845651918,2.609231387395994e-06,0.0,10,0.7142857142857143,0.0001316363923251629,5.034445348428562e-05,7.955319597385824e-05,1.7387540083291242e-06,0.0,6,0.7142857142857143
95,4603,0.0002163266326533,9.081712778424844e-05,0.0001224712614202,3.038252771148109e-06,0.0,6,0.7142857142857143,7.27357401046902e-05,2.260287692479324e-05,4.113758768653497e-05,8.995273674372584e-06,0.0,14,0.4285714285714285,9.077287541003898e-05,2.3809199774404988e-05,6.016244878992438e-05,6.801224117225502e-06,0.0,14,0.4285714285714285,0.0001575042842887,6.026458504493348e-05,9.326852887170388e-05,3.971169917349471e-06,0.0,10,0.7142857142857143,0.0002571683144196,6.341272819554433e-05,0.0001911424333229,2.613148126329179e-06,0.0,10,0.7142857142857143,0.0001298956194659695,4.957713099429384e-05,7.856871525291353e-05,1.7497635553809232e-06,0.0,6,0.7142857142857143
96,4653,0.000205731295864,8.606113260611892e-05,0.0001166534129879,3.016740492967074e-06,0.0,6,0.7142857142857143,7.259234553202987e-05,2.1918895072303712e-05,4.147613071836531e-05,9.19732337933965e-06,0.0,14,0.4285714285714285,8.780445932643488e-05,2.402539757895284e-05,5.683988274540752e-05,6.939175364095718e-06,0.0,14,0.4285714285714285,0.0001592748158145,6.607720570173115e-05,8.920863183448091e-05,3.9889669096737634e-06,0.0,10,0.7142857142857143,0.0002603651955723,6.278914952417836e-05,0.0001949319266714,2.6441211957717314e-06,0.0,9,0.7142857142857143,0.00013087554543744773,5.143464295542799e-05,7.768237992422655e-05,1.7585267642061808e-06,0.0,6,0.7142857142857143
97,4703,0.0002002522815018,8.358932245755568e-05,0.000113666850666,2.9961129257571883e-06,0.0,6,0.7142857142857143,7.149758312152699e-05,2.139412936230656e-05,4.07131519750692e-05,9.39029996516183e-06,0.0,14,0.4285714285714285,8.501232514390722e-05,2.422691795800347e-05,5.37180712854024e-05,7.0673340815119445e-06,0.0,14,0.4285714285714285,0.0001603081036591,6.982217746553943e-05,8.647979848319665e-05,4.006125891464762e-06,0.0,10,0.7142857142857143,0.0002645981148816,6.232586747501045e-05,0.0001996343635255,2.637888655954157e-06,0.0,9,0.7142857142857143,0.00012654245074372739,4.8167181375902146e-05,7.660695700906217e-05,1.76830781128956e-06,0.0,6,0.7142857142857143
98,4753,0.0001960570371011,8.105945744318888e-05,0.0001120210145018,2.9765640192636056e-06,0.0,6,0.7142857142857143,7.013010326772928e-05,2.094832598231733e-05,3.95960159949027e-05,9.58576401899336e-06,0.0,13,0.4285714285714285,8.221955067710951e-05,2.434349335089792e-05,5.069229518994689e-05,7.183765774243511e-06,0.0,14,0.4285714285714285,0.0001629776670597,7.335002010222524e-05,8.560458809370175e-05,4.023054316348862e-06,0.0,10,0.7142857142857143,0.0002671505790203,6.154749280540273e-05,0.0002029754105024,2.6276736662111944e-06,0.0,9,0.7142857142857143,0.00012446574692148715,4.726335100713186e-05,7.542515959357843e-05,1.7772398450688343e-06,0.0,6,0.7142857142857143
99,4803,0.0001931633887579,7.869852561270818e-05,0.0001115066988859,2.9581624403363094e-06,0.0,6,0.7142857142857143,6.835826206952333e-05,2.081166712741833e-05,3.776851008296944e-05,9.778087587619666e-06,0.0,13,0.4285714285714285,7.946080586407334e-05,2.4493341697962023e-05,4.7679892304586247e-05,7.287570497283013e-06,0.0,14,0.4285714285714285,0.0001654850784689,7.443960930686444e-05,8.70064104674384e-05,4.039058239868609e-06,0.0,10,0.7142857142857143,0.0002690259425435,6.064797707949765e-05,0.000205761170946,2.6167911073571304e-06,0.0,9,0.7142857142857143,0.00012241705553606153,4.6322093112394214e-05,7.43107739253901e-05,1.7841872477220022e-06,0.0,6,0.7142857142857143
100,4804,0.0378500744700431,0.0362554900348186,0.0015941832680255,4.0079896734823706e-07,0.0,6,0.0,0.0425294116139411,0.0411687567830085,0.0013602189719676,4.349979008111404e-07,0.0,13,0.0,0.0363671369850635,0.035513550043106,0.0008531445055268,4.4315433456176834e-07,0.0,14,0.0,0.0350721962749958,0.0337867066264152,0.0012849901104345,4.97460405313177e-07,0.0,10,0.0,0.0385057032108306,0.0368405729532241,0.0016647139564156,4.160627895544168e-07,0.0,9,0.0,0.037467535585165024,0.03650112450122833,0.0009660410578362644,3.706444431372802e-07,0.0,6,0.0
101,4854,0.0020529087632894,0.0007700741407461,0.0012816296657547,1.2049306405970128e-06,0.0,6,0.7142857142857143,0.0006015299586579,0.0003234027535654,0.0002760468923952,2.0803126972168684e-06,0.0,13,0.4285714285714285,0.0007720012799836,0.0003408254124224,0.0004285834147594,2.5924452984327218e-06,0.0,14,0.4285714285714285,0.0015896601835265,0.0006282032118178,0.0009599259356036,1.53098187638534e-06,0.0,10,0.7142857142857143,0.0011464314302429,0.0006685925181955,0.0004765247285831,1.3141947192707448e-06,0.0,9,0.7142857142857143,0.0008536705863662064,0.0005558626144193113,0.0002965136372949928,1.2943394267495023e-06,0.0,6,0.7142857142857143
102,4904,0.000889852119144,0.0002623096806928,0.0006259064539335,1.6359891787942615e-06,0.0,6,0.7142857142857143,0.0002847969299182,0.0001298053393838,0.0001524114341009,2.580166437837761e-06,0.0,12,0.4285714285714285,0.0003111678233835,8.822988456813619e-05,0.0002189880033256,3.94993185182102e-06,0.0,13,0.4285714285714285,0.0006283603725023,0.0001660125999478,0.0004607537703122,1.5940050843710196e-06,0.0,8,0.7142857142857143,0.0005930369952693,0.0003154574369546,0.000275967438938,1.612114601812209e-06,0.0,8,0.7142857142857143,0.000423277699155733,0.00026515021454542875,0.00015671298024244606,1.4144983424557722e-06,0.0,6,0.7142857142857143
103,4954,0.0006575661245733,0.0002064257860183,0.0004494613676797,1.6789264236649617e-06,0.0,6,0.7142857142857143,0.0001737410930218,5.794061144115403e-05,0.0001128007497754,2.9997356705280254e-06,0.0,10,0.4285714285714285,0.000172314379597,3.741195178008638e-05,0.0001303655881201,4.536830147117144e-06,0.0,13,0.4285714285714285,0.0004615984798874,9.698892245069146e-05,0.0003631245053838,1.4850481875328114e-06,0.0,7,0.7142857142857143,0.0004335666890256,0.0002112327201757,0.0002206101053161,1.7238826330867596e-06,0.0,7,0.7142857142857143,0.00029902701498940587,0.00015550664102192968,0.0001419865875504911,1.5337623153754976e-06,0.0,6,0.7142857142857143
104,5004,0.0004658373363781,0.000170604995219,0.0002935008960776,1.731459178699879e-06,0.0,6,0.7142857142857143,0.0001301725860685,3.575766095309518e-05,9.11121242097579e-05,3.302799314042204e-06,0.0,10,0.4285714285714285,0.0001379289897158,2.1246692995191552e-05,0.0001117673964472,4.914894361718325e-06,0.0,13,0.4285714285714285,0.0003834948583971,7.394370913971215e-05,0.0003080656460952,1.485487814534281e-06,0.0,7,0.7142857142857143,0.0003690777812153,0.0001719816355034,0.0001953104219865,1.785709400792257e-06,0.0,7,0.7142857142857143,0.00022643597912974656,0.00010440296318847686,0.0001203175270347856,1.715493112897093e-06,0.0,6,0.7142857142857143
105,5054,0.0003755452344194,0.0001422801433363,0.0002314850717084,1.7800327896111412e-06,0.0,6,0.7142857142857143,0.0001040813294821,2.727588071138598e-05,7.330673543037847e-05,3.498712203509058e-06,0.0,10,0.4285714285714285,0.000120034586871,1.8029319107881747e-05,9.671266889199616e-05,5.292597052175552e-06,0.0,13,0.4285714285714285,0.0003301862452644,6.834907253505662e-05,0.000260324392002,1.5127891401789384e-06,0.0,5,0.7142857142857143,0.0003303782141301,0.0001507082779426,0.0001779060257831,1.7638839153732988e-06,0.0,7,0.7142857142857143,0.00018214828742202371,7.508141425205395e-05,0.00010515712347114459,1.9097460608463734e-06,0.0,6,0.7142857142857143
106,5104,0.000321113911923,0.0001216890887008,0.0001975890918402,1.8357137605562457e-06,0.0,6,0.7142857142857143,8.786483522271737e-05,2.2821888705948368e-05,6.139808101579547e-05,3.644872322183801e-06,0.0,10,0.4285714285714285,0.0001092638995032,1.7531039702589624e-05,8.611274824943393e-05,5.620111096504843e-06,0.0,13,0.4285714285714285,0.0002854279300663,6.675224722130224e-05,0.0002171442465623,1.5314345773731477e-06,0.0,5,0.7142857142857143,0.0003145766677334,0.0001396495790686,0.0001732111995806,1.7158985201604082e-06,0.0,7,0.7142857142857143,0.00015600203187204897,5.903401688556187e-05,9.487353236181661e-05,2.0944912648701575e-06,0.0,6,0.7142857142857143
107,5154,0.0002787604171317,0.0001111163655878,0.0001657362590776,1.907797923195176e-06,0.0,6,0.7142857142857143,7.698209083173424e-05,1.978104228328448e-05,5.335442256182432e-05,3.846624167636037e-06,0.0,9,0.4285714285714285,0.0001083493552869,2.354447315155994e-05,7.89476980571635e-05,5.857184532942483e-06,0.0,13,0.4285714285714285,0.0002564449096098,6.691236922051758e-05,0.000188009798876,1.5227519725158345e-06,0.0,5,0.7142857142857143,0.0003064344928134,0.0001279891730519,0.0001767909852787,1.6543451692996314e-06,0.0,7,0.7142857142857143,0.00013618997763842344,5.179790241527371e-05,8.212318061850965e-05,2.268896878376836e-06,0.0,6,0.7142857142857143
108,5204,0.0002438828232698,0.0001008732360787,0.0001410169352311,1.9926549157389672e-06,0.0,6,0.7142857142857143,6.857047264929861e-05,1.811998845369089e-05,4.636262383428402e-05,4.087855359102832e-06,0.0,9,0.5714285714285714,9.67017185757868e-05,1.8113731130142696e-05,7.2537521191407e-05,6.050468527973862e-06,0.0,13,0.4285714285714285,0.0002392066962784,6.73880276735872e-05,0.0001702822191873,1.536448849037697e-06,0.0,4,0.7142857142857143,0.0003073727129958,0.0001205258522531,0.0001852476998465,1.5991789723557304e-06,0.0,7,0.7142857142857143,0.00012024890020256862,4.444210571818985e-05,7.33955530449748e-05,2.4112468963721767e-06,0.0,6,0.7142857142857143
109,5254,0.0002241222246084,9.4930874183774e-05,0.0001271282962989,2.063051852019271e-06,0.0,6,0.7142857142857143,6.097415825934149e-05,1.6776186384959146e-05,3.989572360296734e-05,4.302247361920308e-06,0.0,9,0.5714285714285714,9.209453128278255e-05,1.8353348423261195e-05,6.745347491232678e-05,6.287711585173383e-06,0.0,13,0.4285714285714285,0.0002304302033735,7.105398981366307e-05,0.0001577993680257,1.5768438288432662e-06,0.0,4,0.7142857142857143,0.0003059498558286,0.0001125861454056,0.0001918099878821,1.5537098079221323e-06,0.0,7,0.7142857142857143,0.00010889458644669503,3.8930244045332074e-05,6.745319114997983e-05,2.511149205020047e-06,0.0,6,0.7142857142857143
110,5304,0.0002111602079821,8.990184142021462e-05,0.0001191394039778,2.1189639483054634e-06,0.0,6,0.7142857142857143,5.362894444260746e-05,1.4008541256771425e-05,3.515662319841795e-05,4.463778168428689e-06,0.0,9,0.5714285714285714,8.847896242514253e-05,1.9465674995444715e-05,6.254459003685042e-05,6.468700121331494e-06,0.0,13,0.4285714285714285,0.0002260332403238,7.253686635522172e-05,0.0001518775970907,1.6187817664103932e-06,0.0,4,0.7142857142857143,0.0002934132353402,0.0001027794132824,0.0001891239953693,1.5098246421985095e-06,0.0,7,0.7142857142857143,0.00010121864033862948,3.57741373591125e-05,6.287751602940261e-05,2.5669853584986413e-06,0.0,6,0.7142857142857143
111,5354,0.000201263508643,8.633726974949241e-05,0.0001127573850681,2.1688624656235334e-06,0.0,6,0.7142857142857143,4.8783487727632746e-05,1.228900691785384e-05,3.192029180354439e-05,4.574188551487168e-06,0.0,9,0.5714285714285714,8.516982052242383e-05,2.072552706522401e-05,5.784027962363325e-05,6.604017016798025e-06,0.0,13,0.4285714285714285,0.0002231213875347,7.262457074830309e-05,0.0001488475245423,1.649300997996761e-06,0.0,4,0.7142857142857143,0.0002861190005205,9.63400088949129e-05,0.0001882997603388,1.4792223055337672e-06,0.0,6,0.7142857142857143,9.496897109784186e-05,3.354131695232354e-05,5.882741243112832e-05,2.6002348931797314e-06,0.0,6,0.7142857142857143
112,5404,0.0001952252787305,8.402888488490134e-05,0.0001089693905669,2.2270098725130083e-06,0.0,5,0.7142857142857143,4.541497401078232e-05,1.1160171197843738e-05,2.960801612061914e-05,4.646787147066789e-06,0.0,9,0.5714285714285714,8.341240754816681e-05,2.256072184536606e-05,5.41361077921465e-05,6.715581093885703e-06,0.0,13,0.4285714285714285,0.0002189915685448,7.208633905975148e-05,0.000145236874232,1.6683537751305266e-06,0.0,4,0.7142857142857143,0.0002854674239642,9.216348553309216e-05,0.000191845363588,1.458567680856504e-06,0.0,6,0.8571428571428571,8.971057104645297e-05,3.199433194822632e-05,5.509003312909044e-05,2.6262025585310766e-06,0.0,6,0.7142857142857143
113,5454,0.0001907263504108,8.207438804674894e-05,0.0001063914969563,2.260468136228156e-06,0.0,5,0.8571428571428571,4.247829565429129e-05,9.839553058554884e-06,2.7944355679210275e-05,4.694386461778777e-06,0.0,8,0.5714285714285714,8.324062946485355e-05,2.5132005248451605e-05,5.129470810061321e-05,6.813912932557287e-06,0.0,13,0.4285714285714285,0.0002158930292353,7.140439993236214e-05,0.0001428097893949,1.678838430052565e-06,0.0,4,0.7142857142857143,0.0002851629978977,8.87184141902253e-05,0.0001950031000887,1.4414694078368484e-06,0.0,6,0.8571428571428571,8.515379158779979e-05,3.094618659815751e-05,5.1560753490775824e-05,2.646848543008673e-06,0.0,6,0.7142857142857143
114,5504,0.0001854689617175,8.003965922398493e-05,0.0001031419960781,2.287292318214895e-06,0.0,5,0.8571428571428571,4.0467260987497866e-05,9.144725481746718e-06,2.659644451341592e-05,4.7260896280931775e-06,0.0,8,0.7142857142857143,8.380950021091849e-05,2.8476977604441345e-05,4.843239366891794e-05,6.900124844833044e-06,0.0,13,0.4285714285714285,0.0002098500117426,6.873672100482509e-05,0.0001394324935972,1.6807944120955651e-06,0.0,4,0.7142857142857143,0.0002855264465324,8.494426583638415e-05,0.0001991549070226,1.4272812904891907e-06,0.0,6,0.8571428571428571,8.076678204815835e-05,3.0130890081636608e-05,4.796912980964407e-05,2.6667651127354475e-06,0.0,6,0.7142857142857143
115,5554,0.0001816685544326,7.842951890779659e-05,0.0001009288534987,2.310167474206537e-06,0.0,5,0.8571428571428571,4.166185317444615e-05,9.481952474743592e-06,2.731700260483194e-05,4.862896730628563e-06,0.0,7,0.7142857142857143,8.402587991440669e-05,3.1181974918581545e-05,4.58671165688429e-05,6.976790700718993e-06,0.0,13,0.4285714285714285,0.0002031721378443,6.590250268345699e-05,0.0001355899585178,1.679681759014784e-06,0.0,4,0.7142857142857143,0.0002825475530698,8.203611650969833e-05,0.0001990941382246,1.4172926512401318e-06,0.0,6,0.8571428571428571,7.810426177456975e-05,2.9317297958186828e-05,4.610164978657849e-05,2.6853185772779398e-06,0.0,6,0.7142857142857143
116,5604,0.0001781911123543,7.666655437787995e-05,9.919516742229462e-05,2.3293878257391043e-06,0.0,5,0.8571428571428571,3.920326707884669e-05,8.693708878126927e-06,2.5615539925638583e-05,4.894018729828531e-06,0.0,7,0.7142857142857143,8.529424667358398e-05,3.4260268876096234e-05,4.3990250560455024e-05,7.043724508548621e-06,0.0,13,0.4285714285714285,0.0001954617910087,6.231461156858131e-05,0.0001314563269261,1.6908430779949413e-06,0.0,3,0.7142857142857143,0.0002771588333416,7.939119677757844e-05,0.0001963558461284,1.4117881619313266e-06,0.0,6,0.8571428571428571,7.701461436226964e-05,2.8948712497367524e-05,4.536331107374281e-05,2.702586471059476e-06,0.0,6,0.7142857142857143
