,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0
64,3200.0,2.220141868747305e-05,3.7202673411229625e-05,9.458139174967073e-06,0.0,29,2.0
65,3250.0,2.1523914256249554e-05,3.63515064236708e-05,9.48263823374873e-06,0.0,29,2.0
66,3300.0,2.083648541884031e-05,3.553961869329214e-05,9.507172762823757e-06,0.0,29,2.0
67,3350.0,1.971753954421729e-05,3.4914337447844446e-05,9.531179784971755e-06,0.0,29,2.0
68,3400.0,2.3135458832257427e-05,3.451547308941372e-05,9.554724783811253e-06,0.0,29,2.0
69,3450.0,1.9373217583051883e-05,3.348549944348633e-05,9.57680276769679e-06,0.0,29,2.0
70,3500.0,1.839317337726243e-05,3.2769217796158046e-05,9.598847100278363e-06,0.0,29,2.0
71,3550.0,1.792766670405399e-05,3.213935997337103e-05,9.619541742722504e-06,0.0,29,2.0
72,3600.0,1.7459104128647596e-05,4.232252103975043e-05,9.64067021413939e-06,0.0,28,2.0
73,3650.0,1.7494452549726702e-05,3.116540392511524e-05,9.65112485573627e-06,0.0,28,2.0
74,3700.0,1.6672398487571627e-05,3.056538480450399e-05,9.673042768554296e-06,0.0,28,2.0
75,3750.0,1.768792026268784e-05,3.0071090804995038e-05,9.694423170003574e-06,0.0,28,2.0
76,3800.0,1.6209920431720093e-05,2.9499089578166604e-05,9.714703082863707e-06,0.0,28,2.0
77,3850.0,1.6356932974304073e-05,2.889126517402474e-05,9.734037121233996e-06,0.0,28,2.0
78,3900.0,1.60693653015187e-05,2.8465312425396405e-05,9.75290186033817e-06,0.0,28,2.0
79,3950.0,1.5338149751187302e-05,2.7877857064595446e-05,9.770016731636133e-06,0.0,28,2.0
80,4000.0,1.5150230865401682e-05,2.7319852961227298e-05,9.786877853912301e-06,0.0,28,2.0
81,4050.0,1.429825078957947e-05,2.6840974896913394e-05,9.802954991755541e-06,0.0,28,2.0
82,4100.0,1.3790442608296871e-05,2.6408228222862817e-05,9.818025318963919e-06,0.0,28,2.0
83,4150.0,1.3645607396028936e-05,2.599683284643106e-05,9.832791874941904e-06,0.0,28,2.0
84,4200.0,1.3447473065753002e-05,2.5525760065647773e-05,9.846324246609583e-06,0.0,28,2.0
85,4250.0,1.3317333468876313e-05,2.510693229851313e-05,9.859620149654802e-06,0.0,28,2.0
86,4300.0,1.292146225750912e-05,2.468367529218085e-05,9.871590918919537e-06,0.0,28,2.0
87,4350.0,1.5131804502743762e-05,2.4429413315374404e-05,9.883509846986271e-06,0.0,28,2.0
88,4400.0,1.420785702066496e-05,2.405855957476888e-05,9.895153198158368e-06,0.0,28,2.0
89,4450.0,1.3198613487475086e-05,2.359219070058316e-05,9.905832484946586e-06,0.0,28,2.0
90,4500.0,1.2212549336254597e-05,2.3156122551881708e-05,9.91602792055346e-06,0.0,28,2.0
91,4550.0,1.2197770956845488e-05,2.30451078095939e-05,9.917912393575534e-06,0.0,28,2.0
92,4600.0,1.2150067959737498e-05,2.2952115614316426e-05,9.917926945490763e-06,0.0,28,2.0
93,4650.0,1.2094437806808855e-05,2.2841488316771574e-05,9.918871000991203e-06,0.0,28,2.0
94,4700.0,1.202523799292976e-05,2.269497053930536e-05,9.920377124217339e-06,0.0,28,2.0
95,4750.0,1.1946987797273323e-05,2.2523236111737788e-05,9.922541721607558e-06,0.0,28,2.0
96,4800.0,1.186179906653706e-05,2.2330772480927408e-05,9.924791811499745e-06,0.0,28,2.0
97,4850.0,1.17791769298492e-05,2.2120240828371607e-05,9.927671271725558e-06,0.0,28,2.0
98,4900.0,1.1981227544310968e-05,2.190127815993037e-05,9.930634405463934e-06,0.0,28,2.0
99,4950.0,1.1558147889445536e-05,2.166257399949245e-05,9.9344133559498e-06,0.0,28,2.0
