,epoch,total_0,decoder_0,sindy_x_0,latent_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,latent_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,latent_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2
73,365,0.0032111550681293,0.0014021662063896,0.0017325575463473,6.047956048860215e-05,1.5951647583278827e-05,0.0,30,0.2857142857142857,0.0103915827348828,0.0091338977217674,0.0011802797671407,6.479807780124247e-05,1.260737826669356e-05,0.0,49,0.0,0.0026153968647122383,0.0012710579903796315,0.0012208429398015141,9.321355901192874e-05,3.02825774269877e-05,0.0,51,0.0
74,370,0.0031352152582257,0.001351281767711,0.0017074822681024,6.040216976543888e-05,1.6049099940573797e-05,0.0,30,0.2857142857142857,0.0106591759249567,0.0094097014516592,0.0011724239448085,6.438593845814466e-05,1.2665219401242211e-05,0.0,49,0.0,0.002588808536529541,0.0012551327235996723,0.0012101883767172694,9.29797679418698e-05,3.0507660994771868e-05,0.0,51,0.0
75,375,0.003064909717068,0.0013054962037131,0.001682847039774,6.042052336852066e-05,1.6145924746524543e-05,0.0,30,0.2857142857142857,0.0109327286481857,0.0096893087029457,0.0011666886275634,6.400818529073149e-05,1.2722497558570469e-05,0.0,49,0.0,0.002563314978033304,0.0012412660289555788,0.001198644400574267,9.267542191082612e-05,3.0729035643162206e-05,0.0,51,0.0
76,380,0.0029985564760863,0.001262871781364,0.0016589673468843,6.047506394679658e-05,1.6242469428107142e-05,0.0,30,0.2857142857142857,0.0113110607489943,0.0100661637261509,0.0011683695483952,6.374994700308889e-05,1.2777565643773414e-05,0.0,49,0.0,0.0025414517149329185,0.0012290115701034665,0.001189263304695487,9.22293183975853e-05,3.094757630606182e-05,0.0,51,0.0
77,385,0.0029375161975622,0.0012227739207446,0.0016377833671867,6.0610007494688034e-05,1.6348973076674156e-05,0.0,30,0.2857142857142857,0.0115779303014278,0.0103415371850132,0.0011602286249399,6.333315832307562e-05,1.2832740139856467e-05,0.0,49,0.0,0.002519819187000394,0.001218263409100473,0.001178354723379016,9.203768422594294e-05,3.116344669251703e-05,0.0,51,0.0
78,390,0.0028795930556952,0.0011854711920022,0.0016169704031199,6.068557922844775e-05,1.646596319915261e-05,0.0,30,0.2857142857142857,0.0118225291371345,0.0105884196236729,0.001158180530183,6.304433918558061e-05,1.2885718206234742e-05,0.0,49,0.0,0.002497707726433873,0.0012059886939823627,0.0011687660589814186,9.157762542599812e-05,3.1375238904729486e-05,0.0,51,0.0
79,395,0.0028249870520085,0.0011519375257194,0.0015958189032971,6.064824265195057e-05,1.6582316675339825e-05,0.0,30,0.2857142857142857,0.0121341720223426,0.0109032057225704,0.0011553212534636,6.270517769735307e-05,1.293975583394058e-05,0.0,49,0.0,0.002474688459187746,0.001192744355648756,0.0011591051006689668,9.125335782300681e-05,3.15857250825502e-05,0.0,51,0.0
80,400,0.0027753212489187,0.001121460692957,0.0015764028066769,6.075928104110062e-05,1.6698277249815874e-05,0.0,30,0.2857142857142857,0.0124744242057204,0.0112464576959609,0.0011525799054652,6.239408685360104e-05,1.299233190366067e-05,0.0,49,0.0,0.0024538468569517136,0.001181845786049962,0.0011492633493617177,9.094459528569132e-05,3.179326085955836e-05,0.0,51,0.0
81,405,0.0027369391173124,0.0010925614042207,0.0015650964342057,6.269801815506071e-05,1.6583251635893248e-05,0.0,27,0.2857142857142857,0.0127911008894443,0.0115649811923503,0.0011510112090036,6.206311809364706e-05,1.3044172192167023e-05,0.0,49,0.0,0.002435489557683468,0.0011723123025149107,0.001140719628892839,9.045240585692227e-05,3.200522041879594e-05,0.0,51,0.0
82,410,0.0026900297962129,0.0010637642117217,0.0015468795318156,6.269937875913456e-05,1.6686690287315287e-05,0.0,27,0.2857142857142857,0.0130643900483846,0.0118410922586917,0.0011484592687338,6.17435944150202e-05,1.3095259419060312e-05,0.0,49,0.0,0.002417584415525198,0.0011635744012892246,0.0011315613519400358,9.021753794513643e-05,3.2230942451860756e-05,0.0,51,0.0
83,415,0.0026425099931657,0.0010338006541132,0.0015292463358491,6.266953278100118e-05,1.679351225902792e-05,0.0,27,0.2857142857142857,0.013355353847146,0.01213382743299,0.0011469959281384,6.138490425655618e-05,1.3145345292286947e-05,0.0,49,0.0,0.002399273682385683,0.0011541711864992976,0.00112293497659266,8.971479837782681e-05,3.245268453611061e-05,0.0,51,0.0
84,420,0.0025987238623201,0.0010054585291072,0.0015136995352804,6.26617984380573e-05,1.6904023141250946e-05,0.0,27,0.2857142857142857,0.0137654831632971,0.0125453565269708,0.0011458622757345,6.107051740400493e-05,1.3194869097787889e-05,0.0,49,0.0,0.002379343379288912,0.0011425918200984597,0.001114688697271049,8.939157123677433e-05,3.2671574444975704e-05,0.0,51,0.0
85,425,0.0025589424185454,0.0009803604334592,0.0014988946495577,6.266946729738265e-05,1.7017562640830874e-05,0.0,27,0.2857142857142857,0.014062806032598,0.0128440950065851,0.0011446619173511,6.080534876673482e-05,1.324317872786196e-05,0.0,49,0.0,0.002361458959057927,0.0011336958268657327,0.0011058729141950607,8.900307875592262e-05,3.28870810335502e-05,0.0,51,0.0
86,430,0.0025211083702743,0.0009564292849972,0.0014848704449832,6.267556454986334e-05,1.7133159417426214e-05,0.0,27,0.2857142857142857,0.0143395150080323,0.0131239518523216,0.001141860615462,6.0412188759073615e-05,1.329098904534476e-05,0.0,49,0.0,0.0023456518538296223,0.001125520677305758,0.0010984668042510748,8.856462955009192e-05,3.3099619031418115e-05,0.0,51,0.0
87,435,0.0024854049552232,0.0009340387769043,0.0014713949058204,6.272115570027381e-05,1.7250120436074212e-05,0.0,27,0.2857142857142857,0.0146545572206377,0.0134363453835248,0.0011447047581896,6.016905535943806e-05,1.3338211829250213e-05,0.0,49,0.0,0.002330534625798464,0.0011188097996637225,0.0010901675559580326,8.824806718621403e-05,3.330914114485495e-05,0.0,51,0.0
88,440,0.0024519176222383,0.0009132545674219,0.0014585042372345,6.279060471570119e-05,1.7367972759529948e-05,0.0,27,0.2857142857142857,0.0150411743670701,0.0138231925666332,0.0011447888100519,5.98078258917667e-05,1.3384968042373656e-05,0.0,49,0.0,0.002316013677045703,0.0011116736568510532,0.0010830552782863379,8.777024049777538e-05,3.351455961819738e-05,0.0,51,0.0
89,445,0.0024198070168495,0.0008935045916587,0.0014459604863077,6.285581912379712e-05,1.7486363503849134e-05,0.0,27,0.2857142857142857,0.0153629779815673,0.0141463810577988,0.0011435740161687,5.9590784076135606e-05,1.3431226761895232e-05,0.0,49,0.0,0.0022983537055552006,0.001101532718166709,0.0010756668634712696,8.743716171011329e-05,3.37173551088199e-05,0.0,51,0.0
90,450,0.0023898731451481,0.0008754071313887,0.0014339110348373,6.294997729128227e-05,1.7605001630727202e-05,0.0,27,0.2857142857142857,0.015680193901062,0.0144646670669317,0.0011427841382101,5.926669109612703e-05,1.3476817002811003e-05,0.0,49,0.0,0.0022826935164630413,0.0010933345183730125,0.0010684346780180931,8.700849866727367e-05,3.391605423530564e-05,0.0,51,0.0
91,455,0.0023599858395755,0.0008570139762014,0.0014222358586266,6.30123249720782e-05,1.7723559722071514e-05,0.0,27,0.2857142857142857,0.0159955229610204,0.014781410805881,0.0011415325570851,5.905714715481736e-05,1.3522079825634137e-05,0.0,49,0.0,0.002266166964545846,0.0010811224346980453,0.0010646299924701452,8.643818000564352e-05,3.3976350096054375e-05,0.0,50,0.0
92,460,0.0023369591217488,0.0008434031624346,0.0014124943409115,6.321995169855654e-05,1.7841506632976234e-05,0.0,27,0.2857142857142857,0.0164278335869312,0.0152093190699815,0.0011461832327768,5.876528302906081e-05,1.3566571396950168e-05,0.0,49,0.0,0.0022504834923893213,0.0010730669600889087,0.0010571033926680684,8.613421960035339e-05,3.417916377657093e-05,0.0,50,0.0
93,465,0.0023055053316056,0.0008250860264524,0.0013993207830935,6.313970516202971e-05,1.7958596799871884e-05,0.0,27,0.2857142857142857,0.0167186949402093,0.0155040845274925,0.0011424665572121,5.8533147239359096e-05,1.3611010217573494e-05,0.0,49,0.0,0.002237750915810466,0.001066793454810977,0.0010508096311241388,8.577170956414193e-05,3.437619307078421e-05,0.0,50,0.0
94,470,0.0022885452490299,0.0008148924680426,0.0013921445934101,6.343278073472902e-05,1.807539229048416e-05,0.0,27,0.2857142857142857,0.0170297380536794,0.0158164575695991,0.0011413318570703,5.829335350426845e-05,1.3654968824994285e-05,0.0,49,0.0,0.00222276384010911,0.0010588490404188633,0.0010438667377457023,8.547987090423703e-05,3.456829654169269e-05,0.0,50,0.0
95,475,0.0022563263773918,0.0007960353977978,0.0013786487979814,6.345125439111143e-05,1.8191054550698027e-05,0.0,27,0.2857142857142857,0.0174313262104988,0.0162155274301767,0.0011440059170126,5.809229332953692e-05,1.3700650924874935e-05,0.0,49,0.0,0.002210703445598483,0.0010531828738749027,0.0010377245489507914,8.504051947966218e-05,3.475527773844078e-05,0.0,50,0.0
96,480,0.002235903404653,0.0007845313521102,0.0013693845830857,6.368083995766938e-05,1.830644578149077e-05,0.0,27,0.2857142857142857,0.0177566222846508,0.0165437161922454,0.0011414012406021,5.7756464229896665e-05,1.3750887774222065e-05,0.0,49,0.0,0.0021929151844233274,0.0010422018822282553,0.001031034393236041,8.474011701764539e-05,3.4938806493300945e-05,0.0,50,0.0
97,485,0.0022112352307885,0.0007699715206399,0.0013590741436928,6.376852979883552e-05,1.8420954802422784e-05,0.0,27,0.2857142857142857,0.0180690679699182,0.0168563481420278,0.0011413004249334,5.761980719398707e-05,1.3800567103317007e-05,0.0,49,0.0,0.002180264564231038,0.001036178320646286,0.0010246813762933016,8.428704313701019e-05,3.511776958475821e-05,0.0,50,0.0
98,490,0.0021906101610511,0.0007584838895127,0.0013496294850483,6.396206299541518e-05,1.853461617429275e-05,0.0,27,0.2857142857142857,0.0184383448213338,0.017225582152605,0.0011416421039029,5.726995732402429e-05,1.3851156836608425e-05,0.0,49,0.0,0.0021612795535475016,0.0010236327070742846,0.0010183926206082106,8.395942859351635e-05,3.5294735425850376e-05,0.0,50,0.0
99,495,0.0021693240851163,0.0007462303037755,0.0013403207994997,6.412583024939522e-05,1.864723708422389e-05,0.0,27,0.2857142857142857,0.0187561903148889,0.0175437033176422,0.0011414486216381,5.713673454010859e-05,1.3901377315050922e-05,0.0,49,0.0,0.0021476035472005606,0.0010166976135224104,0.0010119036305695772,8.353511657333001e-05,3.5467288398649544e-05,0.0,50,0.0
100,500,0.0021508382633328,0.0007358799921348,0.0013318633427843,6.433633097913116e-05,1.8758812075247988e-05,0.0,27,0.2857142857142857,0.0191215127706527,0.0179109536111354,0.0011397658381611,5.684465941158123e-05,1.3951580513094086e-05,0.0,49,0.0,0.002130999928340316,0.001006023376248777,0.001006201608106494,8.313789294334128e-05,3.5637145629152656e-05,0.0,50,0.0
