,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4
32,1600,0.00017897356883622706,3.170950731146149e-05,0.00014329716213978827,3.966900749219349e-06,0.0,18,0.0004058012564200908,0.00010993520845659077,0.0002912900235969573,4.576027549774153e-06,0.0,17,0.00027826742734760046,8.502935088472441e-05,0.00018913616077043116,4.101927515876014e-06,0.0,16,0.000196759938262403,5.0329814257565886e-05,0.00014258736337069422,3.84275290343794e-06,0.0,19,0.00015897216508165002,2.4600307369837537e-05,0.00013009201211389154,4.279843778931536e-06,0.0,14
33,1650,0.00017083375132642686,2.7280177164357156e-05,0.00013961357763037086,3.939984253520379e-06,0.0,18,0.00039788783760741353,0.0001071262959158048,0.000286207243334502,4.554296083369991e-06,0.0,17,0.00027582712937146425,8.538609108654782e-05,0.00018636749882716686,4.073539457749575e-06,0.0,16,0.0001969980075955391,5.278144817566499e-05,0.00014039782399777323,3.8187408790690824e-06,0.0,19,0.00016798377328086644,3.4228367439936846e-05,0.00012948556104674935,4.269833880243823e-06,0.0,14
34,1700,0.0001656549284234643,2.5534480300848372e-05,0.00013620761455968022,3.9128417483880185e-06,0.0,18,0.0004112466413062066,0.0001252098591066897,0.0002815093903336674,4.527390046860091e-06,0.0,17,0.00027412723284214735,8.641719614388421e-05,0.00018366561562288553,4.0444201658829115e-06,0.0,16,0.0001915149186970666,4.931018702336587e-05,0.00013841096370015293,3.7937654724373715e-06,0.0,19,0.00015696753689553589,2.4112874598358758e-05,0.00012861628783866763,4.23838082497241e-06,0.0,13
35,1750,0.0001633841748116538,2.65216931438772e-05,0.00013298451085574925,3.877972176269395e-06,0.0,17,0.00038190255872905254,0.00010010831465478987,0.00027729853172786534,4.4957232603337616e-06,0.0,17,0.00026344379875808954,7.827165973139927e-05,0.00018115823331754655,4.0139170778275e-06,0.0,16,0.00018442139844410121,4.431068737176247e-05,0.00013634221977554262,3.7684969811380142e-06,0.0,19,0.0001545164705021307,2.2342706870404072e-05,0.00012795561633538455,4.21814365836326e-06,0.0,13
36,1800,0.0001588165614521131,2.5294484657933936e-05,0.0001296592818107456,3.862796802422963e-06,0.0,17,0.0003906362398993224,0.0001130210148403421,0.00027315624174661934,4.458970124687767e-06,0.0,17,0.00026133828214369714,7.843794446671382e-05,0.00017891837342176586,3.9819456105760764e-06,0.0,16,0.00018344139971304685,4.525984331849031e-05,0.00013443829084280878,3.7432666886161314e-06,0.0,19,0.00016792457608971745,3.646935147116892e-05,0.00012724752014037222,4.207706297165714e-06,0.0,13
37,1850,0.0001630101032787934,3.251152520533651e-05,0.00012666145630646497,3.837124495476019e-06,0.0,16,0.0003773216449189931,0.00010387439397163689,0.0002690278342925012,4.419428933033487e-06,0.0,17,0.00032258444116450846,0.00014129685587249696,0.00017733790446072817,3.9496703720942605e-06,0.0,16,0.0001777046563802287,4.1328756196890026e-05,0.00013265710731502622,3.718786501849536e-06,0.0,19,0.000154085413669236,2.3311044060392305e-05,0.00012657837942242622,4.195991095912177e-06,0.0,13
38,1900,0.00016200573008973151,3.447178460191935e-05,0.00012370984768494964,3.824100076599279e-06,0.0,15,0.00038738196599297225,0.00011823794193333015,0.0002647671499289572,4.376877313916339e-06,0.0,17,0.0002581716107670218,7.989916775841266e-05,0.00017435578047297895,3.916637979273219e-06,0.0,16,0.00019001432519871742,5.5213818995980546e-05,0.00013110609143041074,3.6944111343473196e-06,0.0,19,0.00015032498049549758,2.027214395639021e-05,0.00012587667151819915,4.176164566160878e-06,0.0,12
39,1950,0.00015064171748235822,2.579684769443702e-05,0.00012103819608455524,3.8066800698288716e-06,0.0,14,0.00036970150540582836,0.00010428348468849435,0.0002610852534417063,4.332780918048229e-06,0.0,17,0.0002509817713871598,7.451341662090272e-05,0.00017259863670915365,3.869716692861402e-06,0.0,15,0.00017588854825589806,4.3089399696327746e-05,0.00012912879174109548,3.6703570458485046e-06,0.0,19,0.00014914455823600292,1.9828008589684032e-05,0.0001251586218131706,4.157940111326752e-06,0.0,12
40,2000,0.00016564306861255318,4.279531640349887e-05,0.0001190620387205854,3.7857068946323125e-06,0.0,14,0.0003800080739893019,0.00011885986168636009,0.0002568617928773165,4.286418061383301e-06,0.0,17,0.0002618417493067682,8.765337406657636e-05,0.000170360435731709,3.827929958788445e-06,0.0,15,0.00018440080748405308,5.3483498049899936e-05,0.00012727093417197466,3.6463736705627525e-06,0.0,19,0.0001548892178107053,2.6193320081802085e-05,0.0001245453313458711,4.150568202021532e-06,0.0,12
41,2050,0.00014929811004549265,2.9174074370530434e-05,0.00011636158160399646,3.7624524793500314e-06,0.0,14,0.0003603916266001761,0.00010326720075681806,0.00025288594770245254,4.238479505147552e-06,0.0,17,0.00024599937023594975,7.37846567062661e-05,0.0001684297458268702,3.7849688396818237e-06,0.0,15,0.0001781474711606279,4.870818884228356e-05,0.0001258167321793735,3.6225605981599074e-06,0.0,19,0.000174491127836518,4.6350964112207294e-05,0.0001239985867869109,4.141574208915699e-06,0.0,12
