,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4
36,1800,3.624469172791578e-05,9.811602467379998e-06,2.1772510081063956e-05,4.660577815229772e-06,0.0,27,4.097215423826128e-05,1.6283247532555833e-05,2.0669633158831857e-05,4.019274001620943e-06,0.0,27,3.141995694022626e-05,9.591950401954819e-06,1.8203380022896454e-05,3.6246260606276337e-06,0.0,31,3.989582182839513e-05,1.0905979252129328e-05,2.4659575501573272e-05,4.330269803176634e-06,0.0,33,2.8244870918570086e-05,7.749638825771399e-06,1.7464593838667497e-05,3.0306382541311905e-06,0.0,21
37,1850,3.7893085391260684e-05,1.0407531590317376e-05,2.2815089323557913e-05,4.670466751122149e-06,0.0,27,3.881767042912543e-05,1.4281310541264247e-05,2.0517196389846504e-05,4.019160769530572e-06,0.0,27,2.7963122192886658e-05,1.0048996045952663e-05,1.4299991562438663e-05,3.6141332202532794e-06,0.0,30,5.504859655047767e-05,1.2021901056868955e-05,3.869821011903696e-05,4.328484465077054e-06,0.0,33,2.499965557944961e-05,8.152365808200557e-06,1.3793789548799396e-05,3.053501359318034e-06,0.0,20
38,1900,3.8762798794778064e-05,1.0013702194555663e-05,2.406936437182594e-05,4.67973222839646e-06,0.0,27,3.818618642981164e-05,1.4178112905938178e-05,1.9990551663795486e-05,4.01752322432003e-06,0.0,27,2.939493060694076e-05,9.037089512275998e-06,1.6750673239585012e-05,3.607169674069155e-06,0.0,30,3.82917896786239e-05,1.0562382158241235e-05,2.3403839804814197e-05,4.325568170315819e-06,0.0,33,2.7767091523855925e-05,9.450179277337156e-06,1.5256815458997153e-05,3.0600961054005893e-06,0.0,20
39,1950,3.937210567528382e-05,1.0043003385362681e-05,2.464139470248483e-05,4.687707132688956e-06,0.0,27,3.974226274294779e-05,1.4297239431471098e-05,2.1429370463010855e-05,4.015653303213185e-06,0.0,27,2.9431092116283253e-05,8.768762199906632e-06,1.7069954992621206e-05,3.5923758332501166e-06,0.0,27,5.377124034566805e-05,1.1986709978373256e-05,3.74606424884405e-05,4.323886969359592e-06,0.0,33,2.457000664435327e-05,8.113488547678571e-06,1.3393990229815245e-05,3.0625262752437266e-06,0.0,20
40,2000,3.6569806979969144e-05,1.0504600140848197e-05,2.1370424292399548e-05,4.694781182479346e-06,0.0,27,3.9725491660647094e-05,1.5488607459701598e-05,2.022454464167822e-05,4.012342742498731e-06,0.0,27,2.7570169550017454e-05,9.342521479993593e-06,1.4655024642706849e-05,3.572623882064363e-06,0.0,27,3.8318390579661354e-05,1.1505790098453872e-05,2.249188764835708e-05,4.320713742345106e-06,0.0,33,2.4099428628687747e-05,7.854551768105011e-06,1.318212252954254e-05,3.0627538762928452e-06,0.0,20
41,2050,3.646358891273849e-05,1.0535502042330336e-05,2.1227488105068915e-05,4.7005996748339385e-06,0.0,27,4.2841820686589926e-05,1.3841681720805354e-05,2.499154106772039e-05,4.008599717053585e-06,0.0,27,3.326964724692516e-05,1.011586300592171e-05,1.9594188415794633e-05,3.559594006219413e-06,0.0,27,4.984113547834568e-05,1.0558774192759302e-05,3.496336648822762e-05,4.318995252106106e-06,0.0,33,2.5329300115117803e-05,8.224918929045089e-06,1.404290469508851e-05,3.0614751267421525e-06,0.0,20
42,2100,3.6233977880328894e-05,9.965277968149167e-06,2.156341179215815e-05,4.7052899390109815e-06,0.0,27,4.593695848598145e-05,1.6150715964613482e-05,2.57817555393558e-05,4.004486527264817e-06,0.0,27,2.7333810066920705e-05,9.584464351064526e-06,1.4191744412528351e-05,3.557601985448855e-06,0.0,27,3.8146426959428936e-05,9.872702321445104e-06,2.3959304598974995e-05,4.314420039008837e-06,0.0,33,2.3740458345855586e-05,8.047844858083408e-06,1.2633850928978063e-05,3.058764150409843e-06,0.0,20
43,2150,3.3793043257901445e-05,9.132715604209807e-06,1.9950382920796983e-05,4.709945642389357e-06,0.0,27,3.8632977521046996e-05,1.4541185919370037e-05,2.0092296836082824e-05,3.999493856099434e-06,0.0,27,2.503671021258924e-05,7.622208158863941e-06,1.3861597835784778e-05,3.552904445314198e-06,0.0,27,4.983508915756829e-05,9.838721780397464e-06,3.56847740476951e-05,4.31159469371778e-06,0.0,32,2.464940189383924e-05,9.141399459622335e-06,1.2455883734219242e-05,3.0521177905029617e-06,0.0,20
44,2200,3.464341352810152e-05,8.938481187215075e-06,2.099179801007267e-05,4.713134330813773e-06,0.0,27,3.998625106760301e-05,1.5411864296765998e-05,2.0580262571456842e-05,3.99412601836957e-06,0.0,27,2.7520216463017277e-05,1.0311933692719322e-05,1.3662580386153422e-05,3.545702611518209e-06,0.0,27,4.0052149415714666e-05,9.65268918662332e-06,2.609918919915799e-05,4.3002683014492504e-06,0.0,32,2.2956428438192233e-05,7.915605237940326e-06,1.1996014109172393e-05,3.044810455321567e-06,0.0,20
45,2250,3.5672896046889946e-05,8.930895091907587e-06,2.2026559236110188e-05,4.715443992608925e-06,0.0,27,4.038106999360025e-05,1.4239813026506454e-05,2.215298627561424e-05,3.988271146226907e-06,0.0,27,2.8448159355320968e-05,9.283288818551227e-06,1.563061960041523e-05,3.534251163728186e-06,0.0,27,4.0060120227281004e-05,1.1190973964403383e-05,2.4571798348915763e-05,4.2973483687092084e-06,0.0,32,2.3154085283749737e-05,7.5954317253490444e-06,1.251621051778784e-05,3.0424441774812294e-06,0.0,20
