,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,total_8,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,total_9,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9
20,1000,0.00011306263331789523,3.6752022424479946e-05,7.257933611981571e-05,3.731271817741799e-06,0.0,31,0.00021470485080499202,0.00011597525008255616,9.607362153474241e-05,2.6559691832517274e-06,0.0,22,8.425053238170221e-05,2.348081579839345e-05,5.796168989036232e-05,2.8080214633519063e-06,0.0,22,0.00015522677858825773,5.784030145150609e-05,9.463846799917519e-05,2.7480182325234637e-06,0.0,26,5.610927473753691e-05,1.2176659765827935e-05,4.049780545756221e-05,3.434809059399413e-06,0.0,28,8.680021710461006e-05,2.1872208890272304e-05,6.172506982693449e-05,3.202940661140019e-06,0.0,25,7.859618926886469e-05,2.3339354811469093e-05,5.1624909247038886e-05,3.6319274840934668e-06,0.0,27,0.00021949154324829578,6.621174543397501e-05,0.00015032640658318996,2.9533973702200456e-06,0.0,24,0.000276361737633124,0.00011408187128836289,0.00015949091175571084,2.788959136523772e-06,0.0,23,8.223838813137263e-05,2.4927405320340768e-05,5.419336957857013e-05,3.117616415693192e-06,0.0,25
21,1050,0.00010861673945328221,3.5141489206580445e-05,6.980001489864662e-05,3.6752371670445427e-06,0.0,31,0.00021016130631323904,0.00011281028855592012,9.476525156060234e-05,2.585777565400349e-06,0.0,22,8.21709109004587e-05,2.2537946279044263e-05,5.685878932126798e-05,2.77417893812526e-06,0.0,22,0.0001478415069868788,5.5105290812207386e-05,9.007767221191898e-05,2.658540552147315e-06,0.0,26,5.837286153109744e-05,1.5412702850881033e-05,3.9572343666804954e-05,3.3878154681588057e-06,0.0,26,8.725557563593611e-05,2.2456417354987934e-05,6.169813423184678e-05,3.101018819506862e-06,0.0,25,6.969621608732268e-05,2.178390059270896e-05,4.4407373934518546e-05,3.5049351936322637e-06,0.0,27,0.0002194651897298172,6.597072206204757e-05,0.0001506145199527964,2.879962039514794e-06,0.0,24,0.00027604724164120853,0.00011229339725105092,0.0001610274484846741,2.7263843094260665e-06,0.0,22,8.103867730824277e-05,2.5385243134223856e-05,5.260404941509478e-05,3.049380666197976e-06,0.0,25
22,1100,0.00010173596092499793,3.1721639970783144e-05,6.640345236519352e-05,3.6108701806369936e-06,0.0,30,0.00020702720212284476,0.0001089612633222714,9.554978896630928e-05,2.5161621124425437e-06,0.0,22,7.816735160304233e-05,2.189982660638634e-05,5.3512696467805654e-05,2.7548330763238482e-06,0.0,21,0.00014750131231267005,5.77340651943814e-05,8.718453318579122e-05,2.5827152967394795e-06,0.0,24,4.940377766615711e-05,9.473183126829099e-06,3.659664434962906e-05,3.3339483707095496e-06,0.0,26,8.918919775169343e-05,2.6576051823212765e-05,5.962168506812304e-05,2.991457904499839e-06,0.0,24,6.674015457974747e-05,2.0437391867744736e-05,4.292720404919237e-05,3.3755579806893365e-06,0.0,26,0.0002147247432731092,6.349718023557216e-05,0.0001484222011640668,2.8053602818545187e-06,0.0,24,0.00027384806890040636,0.00010975359327858314,0.00016143028915394098,2.664191697476781e-06,0.0,22,7.633140921825543e-05,2.3227190467878245e-05,5.012251131120138e-05,2.9817060749337543e-06,0.0,25
23,1150,0.00010025554365711287,3.192170333932154e-05,6.479326111730188e-05,3.540577836247394e-06,0.0,29,0.0002144590689567849,0.0001069099671440199,0.00010511016444070265,2.4389401005464606e-06,0.0,21,7.548889698227867e-05,2.0685580238932744e-05,5.20842477271799e-05,2.7190715172764612e-06,0.0,21,0.0001408652897225693,5.4383472161134705e-05,8.396887278649956e-05,2.512947958166478e-06,0.0,24,4.984287443221547e-05,1.0914290214714129e-05,3.563321297406219e-05,3.295373289802228e-06,0.0,26,7.968027784954756e-05,2.1492123778443784e-05,5.528029578272253e-05,2.9078546504024416e-06,0.0,24,6.606263923458755e-05,1.906833131215535e-05,4.374095442472026e-05,3.2533548619539943e-06,0.0,25,0.00021688042033929378,6.302249676082283e-05,0.000151126689161174,2.731234872044297e-06,0.0,24,0.0002739870978984982,0.00010748569911811501,0.00016390661767218262,2.5947742869902868e-06,0.0,22,7.507763803005219e-05,2.4097242203424685e-05,4.804095078725368e-05,2.9394420835160417e-06,0.0,24
24,1200,9.93554713204503e-05,3.2537227525608614e-05,6.333921191981062e-05,3.479028237052262e-06,0.0,28,0.0002067465684376657,0.00010323937749490142,0.00010113648022525012,2.3707036689302186e-06,0.0,21,7.553587056463584e-05,2.188422149629332e-05,5.097154280520044e-05,2.6801094463735353e-06,0.0,21,0.00014114868827164173,5.4798056225990877e-05,8.389967842958868e-05,2.450945885357214e-06,0.0,24,4.709154018200934e-05,9.829072951106355e-06,3.400650166440755e-05,3.2559671581111616e-06,0.0,26,7.790927338646725e-05,2.13733237615088e-05,5.371150837163441e-05,2.8244398890819866e-06,0.0,24,6.204681267263368e-05,1.8322460164199583e-05,4.0571187128080055e-05,3.1531701552012237e-06,0.0,24,0.00021363692940212786,6.0586451581912115e-05,0.00015040066500660032,2.6498159968468826e-06,0.0,23,0.0002713842550292611,0.00010436845332151279,0.00016447080997750163,2.5449746772210347e-06,0.0,22,7.203630957519636e-05,2.2055501176510006e-05,4.708210690296255e-05,2.8987078621867113e-06,0.0,24
25,1250,9.893201786326244e-05,3.198951162630692e-05,6.353379285428673e-05,3.4087108815583633e-06,0.0,28,0.00020737019076477736,0.00010058728366857395,0.00010448808461660519,2.2948281639401102e-06,0.0,20,7.347662176471204e-05,2.0768402464454994e-05,5.005622369935736e-05,2.6519960556470323e-06,0.0,20,0.0001401779882144183,5.538395998883061e-05,8.240607712650672e-05,2.3879524633230176e-06,0.0,23,4.443207217263989e-05,9.419913112651557e-06,3.1788647902430966e-05,3.223510930183693e-06,0.0,26,7.88455581641756e-05,2.327111542399507e-05,5.282081838231534e-05,2.7536195830180077e-06,0.0,22,5.933334614383057e-05,1.6852960470714606e-05,3.9422448026016355e-05,3.0579406029573875e-06,0.0,24,0.00020903718541376293,5.9786038036691025e-05,0.00014664424816146493,2.6069074010592885e-06,0.0,22,0.00026899066870100796,0.00010255074448650703,0.00016394304111599922,2.4968899197119754e-06,0.0,22,7.150310557335615e-05,2.1613330318359658e-05,4.703392187366262e-05,2.855856109817978e-06,0.0,24
26,1300,9.798048995435238e-05,3.146196831949055e-05,6.3165913161356e-05,3.3526098377478775e-06,0.0,28,0.00020598284027073532,9.894120012177154e-05,0.00010484026279300451,2.20136371353874e-06,0.0,18,7.026270031929016e-05,2.0003215468022972e-05,4.7642228309996426e-05,2.617254722281359e-06,0.0,20,0.0001353320840280503,5.5771408369764686e-05,7.72478524595499e-05,2.3128291104512755e-06,0.0,22,4.298801286495291e-05,9.127512385020964e-06,3.0665891245007515e-05,3.1946058243192965e-06,0.0,26,7.378328882623464e-05,2.0248400687705725e-05,5.0841746997321025e-05,2.6931388674711343e-06,0.0,22,5.7295856095151976e-05,1.6501455320394598e-05,3.7817328120581806e-05,2.9770719720545458e-06,0.0,22,0.00020860746735706925,5.8629706472856924e-05,0.00014744175132364035,2.536009787945659e-06,0.0,22,0.00026280718157067895,9.815576777327806e-05,0.00016220600809901953,2.445421841912321e-06,0.0,21,6.758952076779678e-05,2.1346821085899137e-05,4.341337626101449e-05,2.829321147146402e-06,0.0,23
27,1350,9.674228203948587e-05,3.1272393243853e-05,6.216482142917812e-05,3.3050685033231275e-06,0.0,28,0.0002054525539278984,9.742059773998335e-05,0.00010592846956569701,2.103479118886753e-06,0.0,18,6.947400834178552e-05,2.0217994460836053e-05,4.66739475086797e-05,2.5820695555012207e-06,0.0,20,0.00013422367919702083,5.371950101107359e-05,7.826196087989956e-05,2.2422179881687043e-06,0.0,21,4.2518262489466e-05,8.53535584610654e-06,3.0816398066235706e-05,3.1665072128816973e-06,0.0,26,7.312390516744927e-05,1.9812467144220136e-05,5.0684684538282454e-05,2.6267509838362457e-06,0.0,22,5.497559322975576e-05,1.544410588394385e-05,3.664464384200983e-05,2.8868450954178115e-06,0.0,21,0.00020625289471354336,5.776154648629017e-05,0.0001460455678170547,2.445777454340714e-06,0.0,21,0.00026762770721688867,9.926524944603443e-05,0.00016596645582467318,2.396003537796787e-06,0.0,20,6.724986451445147e-05,2.0581957869580947e-05,4.387900116853416e-05,2.7889066132047446e-06,0.0,23
28,1400,9.534836863167584e-05,3.07006630464457e-05,6.138570461189374e-05,3.2620018828311004e-06,0.0,28,0.0002003806148422882,9.303119441028684e-05,0.00010532246233196929,2.0269483229640173e-06,0.0,16,6.779561954317614e-05,2.035272518696729e-05,4.4889660784974694e-05,2.553236981839291e-06,0.0,19,0.00013313580711837858,5.332340515451506e-05,7.763747998978943e-05,2.174911514885025e-06,0.0,20,4.209726466797292e-05,9.837141988100484e-06,2.9120506951585412e-05,3.1396168651554035e-06,0.0,26,7.151626778068021e-05,1.9388424334465526e-05,4.956055636284873e-05,2.567285719123902e-06,0.0,22,5.156939005246386e-05,1.6060825146269053e-05,3.270299202995375e-05,2.8055726488673827e-06,0.0,21,0.00020944399875588715,5.8080699091078714e-05,0.00014898729568812996,2.376010343141388e-06,0.0,21,0.00025889172684401274,9.567896631779149e-05,0.00016087680705823004,2.3359593797067646e-06,0.0,20,6.511872197734192e-05,2.0403836970217526e-05,4.196953523205593e-05,2.7453490929474356e-06,0.0,23
29,1450,9.243504609912634e-05,2.8988417398068123e-05,6.0228656366234645e-05,3.217970743207843e-06,0.0,28,0.00019558327039703727,8.479587268084288e-05,0.0001088233184418641,1.9640722257463494e-06,0.0,16,7.002179336268455e-05,2.2438749510911293e-05,4.506137702264823e-05,2.5216670564987e-06,0.0,19,0.00013269195915199816,5.4043714044382796e-05,7.653712964383885e-05,2.1111234218551544e-06,0.0,20,3.709972224896774e-05,7.943074706417974e-06,2.6042813260573894e-05,3.113833827228518e-06,0.0,26,7.198550883913413e-05,2.0397788830450736e-05,4.908052505925298e-05,2.5071924483199837e-06,0.0,22,5.143743328517303e-05,1.504066040070029e-05,3.3665426599327475e-05,2.7313465125189396e-06,0.0,20,0.00020413663878571242,5.683435665559955e-05,0.0001449977426091209,2.304547706444282e-06,0.0,21,0.00025933230062946677,9.506515198154375e-05,0.00016198902449104935,2.278116880916059e-06,0.0,20,6.643372762482613e-05,2.0861263692495413e-05,4.287070987629704e-05,2.701754283407354e-06,0.0,23
30,1500,9.221016080118716e-05,2.9610720957862213e-05,5.942111965850927e-05,3.1783172289578943e-06,0.0,28,0.00019425195932853967,7.921909127617255e-05,0.00011313467985019088,1.8981962739417213e-06,0.0,16,6.654320168308914e-05,2.0528790628304705e-05,4.352025280240923e-05,2.494151885912288e-06,0.0,19,0.0001343028125120327,5.4999440180836245e-05,7.72549828980118e-05,2.0483792013692437e-06,0.0,20,3.8482583477161825e-05,9.529609087621793e-06,2.586408481874969e-05,3.0888902529113693e-06,0.0,26,7.264118903549388e-05,1.9985143808298744e-05,5.020940079702996e-05,2.446644430165179e-06,0.0,22,4.703268496086821e-05,1.3857888006896246e-05,3.0513028832501732e-05,2.6617660751071526e-06,0.0,20,0.00020572516950778663,5.997211701469496e-05,0.00014351357822306454,2.2394767711375607e-06,0.0,21,0.0002503879659343511,9.091689571505412e-05,0.0001572413748363033,2.2296994757198263e-06,0.0,19,6.647573900409043e-05,2.316464451723732e-05,4.064695167471655e-05,2.6641446311259642e-06,0.0,23
31,1550,8.893008634913713e-05,2.7720117941498756e-05,5.807044362882152e-05,3.139521140838042e-06,0.0,28,0.0001947693817783147,7.375249697361141e-05,0.00011917635129066184,1.8405257833364885e-06,0.0,15,6.405972817447037e-05,1.9444956706138328e-05,4.214222281007096e-05,2.4725438834138913e-06,0.0,19,0.00013502429646905512,5.539766789297573e-05,7.762576569803059e-05,2.0008596948173363e-06,0.0,19,3.678233042592183e-05,8.789681487542111e-06,2.4927912818384357e-05,3.0647361199953593e-06,0.0,26,7.242101128213108e-05,2.009970739891287e-05,4.993558468413539e-05,2.385719653830165e-06,0.0,22,4.877552419202402e-05,1.581075594003778e-05,3.0375575079233386e-05,2.58919203588448e-06,0.0,20,0.0001965236006071791,5.606091144727543e-05,0.0001382747432217002,2.1879518499190453e-06,0.0,20,0.0002481001429259777,8.976803655968979e-05,0.00015615166921634227,2.180425099140848e-06,0.0,18,6.241865776246414e-05,1.978461841645185e-05,4.000253466074355e-05,2.63150604951079e-06,0.0,22
32,1600,8.608042844571173e-05,2.715186565183103e-05,5.5824086302891374e-05,3.104478309978731e-06,0.0,27,0.0001933446037583053,6.87280044076033e-05,0.00012282677926123142,1.7898339592647972e-06,0.0,15,6.42480663373135e-05,1.9750323190237395e-05,4.204113793093711e-05,2.4566013507865136e-06,0.0,18,0.00014015940541867167,5.7498702517477795e-05,8.070891635725275e-05,1.951791546161985e-06,0.0,19,3.4952852729475126e-05,6.3778265939617995e-06,2.5533789084875025e-05,3.041237505385652e-06,0.0,26,6.902931636432186e-05,1.913611777126789e-05,4.757955684908666e-05,2.313644472451415e-06,0.0,20,4.585666101775132e-05,1.339245955023216e-05,2.994423994095996e-05,2.5199615265592e-06,0.0,20,0.00019566318951547146,5.512344796443358e-05,0.00013840862084180117,2.131127303073299e-06,0.0,20,0.00024654503795318305,8.83251559571363e-05,0.00015608481771778315,2.1350517727114493e-06,0.0,18,6.098184530856088e-05,1.9022159904125147e-05,3.936730354325846e-05,2.592381861177273e-06,0.0,22
33,1650,8.549037738703191e-05,2.8042797566740774e-05,5.4384196118917316e-05,3.0633789265266387e-06,0.0,27,0.00020826551190111786,6.639443017775193e-05,0.00014012928295414895,1.7417844446754316e-06,0.0,15,6.309557647909969e-05,1.8978416846948676e-05,4.167846418567933e-05,2.438694536976982e-06,0.0,18,0.00013921994832344353,5.722546120523475e-05,8.009069279069081e-05,1.9037922811548924e-06,0.0,18,3.464857945800759e-05,7.913778063084465e-06,2.37162003031699e-05,3.0186024559952784e-06,0.0,26,6.877900887047872e-05,1.887955477286596e-05,4.764676486956887e-05,2.2526896827912424e-06,0.0,20,4.8477104428457096e-05,1.4948384887247812e-05,3.107564407400787e-05,2.4530738755856873e-06,0.0,20,0.0001912986917886883,5.464923015097156e-05,0.00013456607121042907,2.0833938378927996e-06,0.0,20,0.0002486425801180303,8.761841309024021e-05,0.0001589380408404395,2.086122549371794e-06,0.0,18,6.148655666038394e-05,2.048376882157754e-05,3.8449383282568306e-05,2.5534016003803117e-06,0.0,22
34,1700,8.38211490190588e-05,2.7768683139584027e-05,5.30315337528009e-05,3.0209314445528435e-06,0.0,27,0.00021509172802325338,6.552705599460751e-05,0.00014786302926950157,1.7016359379340429e-06,0.0,15,6.302107794908807e-05,1.9787234123214148e-05,4.0816237742546946e-05,2.417601535853464e-06,0.0,18,0.00013873170246370137,5.635399793391116e-05,8.051664917729795e-05,1.8610518282002886e-06,0.0,18,3.351895429659635e-05,6.697280241496628e-06,2.3825417883927003e-05,2.996256853293744e-06,0.0,26,7.007718522800133e-05,1.9700359189300798e-05,4.8172849346883595e-05,2.2039737359591527e-06,0.0,20,4.569029624690302e-05,1.4004799595568329e-05,2.929242509708274e-05,2.3930726911203237e-06,0.0,20,0.00019209776655770838,5.457526640384458e-05,0.00013549235882237554,2.030141104114591e-06,0.0,19,0.00024374856729991734,8.53032324812375e-05,0.0001563967962283641,2.0485310869844398e-06,0.0,17,5.993027298245579e-05,1.8498743884265423e-05,3.891809319611639e-05,2.5134354473266285e-06,0.0,22
35,1750,8.146727486746386e-05,2.674580719030928e-05,5.17444423167035e-05,2.977024450956378e-06,0.0,27,0.00023076259822119027,6.73305185046047e-05,0.00016176930512301624,1.6627778904876322e-06,0.0,15,6.327468872768804e-05,1.9547891497495584e-05,4.13330017181579e-05,2.3937948299135314e-06,0.0,18,0.0001392848789691925,5.6754728575469926e-05,8.070658805081621e-05,1.8235521110909758e-06,0.0,18,3.420529901632108e-05,8.341921784449369e-06,2.2888283638167195e-05,2.975090410473058e-06,0.0,26,6.764570571249351e-05,1.7544707588967867e-05,4.79383124911692e-05,2.1626824491249863e-06,0.0,20,4.333721153670922e-05,1.3822075743519235e-05,2.7184825739823282e-05,2.3303111902350793e-06,0.0,20,0.00018792555783875287,5.4839561926200986e-05,0.00013110387953929603,1.982123649213463e-06,0.0,19,0.00024054762616287917,8.346248796442524e-05,0.0001550721499370411,2.0129796212131623e-06,0.0,17,5.9882968344027176e-05,1.9522774891811423e-05,3.788777394220233e-05,2.4724172362766694e-06,0.0,22
36,1800,8.136225369526073e-05,2.727021637838334e-05,5.115862950333394e-05,2.9334082682908047e-06,0.0,27,0.00022756369435228407,6.645550456596538e-05,0.00015948443615343422,1.6237554518738762e-06,0.0,14,6.158558244351298e-05,1.9404509657761082e-05,3.981148620368913e-05,2.369585672568064e-06,0.0,18,0.00014096008089836687,5.7776876928983256e-05,8.14006052678451e-05,1.7825947224991978e-06,0.0,17,3.275389826740138e-05,8.372251613764092e-06,2.1427867977763526e-05,2.95377935799479e-06,0.0,26,6.98784933774732e-05,1.8366723452345468e-05,4.9389138439437374e-05,2.1226308035693364e-06,0.0,20,4.5059743570163846e-05,1.3428334568743594e-05,2.9366960006882437e-05,2.264447630295763e-06,0.0,20,0.00018632634601090103,5.352924927137792e-05,0.00013085965474601835,1.9374408566363854e-06,0.0,19,0.00024329518782906234,8.456891373498365e-05,0.00015675227041356266,1.9739893559744814e-06,0.0,17,5.81533313379623e-05,1.8810269466484897e-05,3.6903922591591254e-05,2.4391422357439296e-06,0.0,21
37,1850,8.172128582373261e-05,2.7300086003378965e-05,5.152537050889805e-05,2.8958295388292754e-06,0.0,27,0.00022140430519357324,6.563500937772915e-05,0.00015418733528349549,1.581960532348603e-06,0.0,13,6.046885755495168e-05,1.9081306163570844e-05,3.902597018168308e-05,2.3615837108081905e-06,0.0,17,0.00013308203779160976,5.426297502708621e-05,7.707296026637778e-05,1.746100451782695e-06,0.0,17,3.118990935035981e-05,6.569543529622024e-06,2.1689200366381556e-05,2.9311643174878554e-06,0.0,25,6.951893010409549e-05,1.8154414647142403e-05,4.9280595703748986e-05,2.0839247554249596e-06,0.0,20,4.256326792528853e-05,1.3579441656474955e-05,2.678236887732055e-05,2.2014578462403733e-06,0.0,19,0.00018374924547970295,5.3687708714278415e-05,0.00012816040543839335,1.901128598547075e-06,0.0,19,0.00024120858870446682,8.141883154166862e-05,0.00015785251162014902,1.937240085680969e-06,0.0,17,5.840747326146811e-05,1.8903603631770238e-05,3.7107969546923414e-05,2.3958982637850568e-06,0.0,21
38,1900,7.815090066287667e-05,2.560155189712532e-05,4.968540815752931e-05,2.8639369702432305e-06,0.0,26,0.00022562200319953263,6.820275302743539e-05,0.00015586591325700283,1.5533300938841421e-06,0.0,13,6.182889774208888e-05,2.0359659174573608e-05,3.912713145837188e-05,2.3421064270223724e-06,0.0,17,0.00013298912381287664,5.415527266450226e-05,7.711096259299666e-05,1.7228875321961823e-06,0.0,17,3.2656185794621706e-05,8.561039066989906e-06,2.118980592058506e-05,2.905341716541443e-06,0.0,25,6.648026464972645e-05,1.760780105541926e-05,4.6821613068459556e-05,2.0508557554421714e-06,0.0,19,3.9561509765917435e-05,1.1803141205746215e-05,2.5619032385293394e-05,2.1393357201304752e-06,0.0,18,0.00017707329243421555,5.263948332867585e-05,0.00012256774061825126,1.8660634850675706e-06,0.0,19,0.0002433793997624889,8.342954970430583e-05,0.00015804724534973502,1.9026007294087321e-06,0.0,17,6.038960418663919e-05,1.977116335183382e-05,3.8263398892013356e-05,2.3550435344077414e-06,0.0,21
39,1950,7.585014827782288e-05,2.4385733922827058e-05,4.86404933326412e-05,2.8239228413440287e-06,0.0,26,0.0002152356319129467,6.776354712201282e-05,0.00014594929234590381,1.5228037000269978e-06,0.0,13,6.069074879633263e-05,1.9977440388174728e-05,3.8393805880332366e-05,2.319504346814938e-06,0.0,17,0.00013151793973520398,5.278651588014327e-05,7.703086885157973e-05,1.7005525023705559e-06,0.0,17,3.085281059611589e-05,6.363737611536635e-06,2.1611009287880734e-05,2.878063924072194e-06,0.0,25,6.766578735550866e-05,1.742304812069051e-05,4.823299605050124e-05,2.0097452306799823e-06,0.0,19,3.88713669963181e-05,1.2020053873129655e-05,2.478608257661108e-05,2.0652278180932626e-06,0.0,17,0.00017490657046437263,5.146317926119082e-05,0.0001216109812958166,1.8323997892366606e-06,0.0,19,0.00023764243815094233,8.005025301827118e-05,0.00015574102872051299,1.8511491362005472e-06,0.0,16,6.086160283302888e-05,2.230173777206801e-05,3.624620148912072e-05,2.313664026587503e-06,0.0,21
40,2000,7.567268767161295e-05,2.4551423848606646e-05,4.8338883061660454e-05,2.7823741675092606e-06,0.0,26,0.0002085138257825747,6.759364623576403e-05,0.00013941916404291987,1.5010135712145711e-06,0.0,13,6.051430318620987e-05,1.9695349692483433e-05,3.852438385365531e-05,2.2945728233025875e-06,0.0,17,0.00013254421355668455,5.234578929957934e-05,7.850532711017877e-05,1.6931010122789303e-06,0.0,16,3.0074024834902957e-05,6.7965224843646865e-06,2.0415316612343304e-05,2.8621850560739404e-06,0.0,25,6.854146340629086e-05,1.7780455891625024e-05,4.879358675680123e-05,1.967421212611953e-06,0.0,19,4.0317041566595435e-05,1.3739932001044508e-05,2.457434675307013e-05,2.002761220865068e-06,0.0,17,0.00017319929611403495,5.100030830362812e-05,0.00012039941066177562,1.7995839698414784e-06,0.0,19,0.0002478164969943464,8.264544158009812e-05,0.00016336019325535744,1.8108643189407303e-06,0.0,16,5.80957748752553e-05,1.8921044102171436e-05,3.690446465043351e-05,2.2702674868924078e-06,0.0,20
41,2050,7.715439278399572e-05,2.5815877961576916e-05,4.860292392550036e-05,2.7355893053027103e-06,0.0,25,0.00020440126536414027,6.842351285740733e-05,0.0001344967313343659,1.4810207176196855e-06,0.0,13,6.0673341067740694e-05,2.009088893828448e-05,3.831442882074043e-05,2.2680226265947567e-06,0.0,17,0.00013702087744604796,5.405666888691485e-05,8.128448826028034e-05,1.6797162061266135e-06,0.0,16,3.052087049582042e-05,6.702297923766309e-06,2.0971901903976686e-05,2.8466718049457995e-06,0.0,25,6.805337034165859e-05,1.7684635167825036e-05,4.8439389502163976e-05,1.9293429431854747e-06,0.0,19,4.078274650964886e-05,1.4548024410032667e-05,2.4295077309943736e-05,1.9396477455302374e-06,0.0,17,0.00016919335757847875,5.0030812417389825e-05,0.00011739486217265949,1.767686285347736e-06,0.0,19,0.00023531857004854828,7.882364297984168e-05,0.000154716384713538,1.778550426934089e-06,0.0,16,5.795903052785434e-05,1.9765107936109416e-05,3.59643017873168e-05,2.2296180759440176e-06,0.0,20
42,2100,7.839716272428632e-05,2.577378472778946e-05,4.993964466848411e-05,2.6837344648811268e-06,0.0,25,0.0002008068113354966,7.016669405857101e-05,0.00012917848653160036,1.4616375665355008e-06,0.0,13,5.9700250858440995e-05,2.001343273150269e-05,3.744024070329033e-05,2.246576741526951e-06,0.0,17,0.00013475828745868057,5.414175757323392e-05,7.895613089203835e-05,1.6604095662842155e-06,0.0,16,3.0993491236586124e-05,7.686781827942468e-06,2.0475572455325164e-05,2.831135589076439e-06,0.0,25,6.476989074144512e-05,1.628010613785591e-05,4.6592886064900085e-05,1.8969009261127212e-06,0.0,19,3.763191125472076e-05,1.2071625860698987e-05,2.3670238078921102e-05,1.8900449276770814e-06,0.0,17,0.00016514980234205723,4.962520324625075e-05,0.00011378786439308897,1.736738681756833e-06,0.0,19,0.00023303666966967285,7.957341586006805e-05,0.000151719301356934,1.7439607518099365e-06,0.0,16,5.86016321904026e-05,2.146015685866587e-05,3.494062184472568e-05,2.2008534870110452e-06,0.0,20
43,2150,7.862237544031814e-05,2.5380883016623557e-05,5.0602524424903095e-05,2.6389714093966177e-06,0.0,25,0.0001908918929984793,6.847851909697056e-05,0.00012097022408852354,1.4431526551561547e-06,0.0,13,5.887667794013396e-05,1.918792440847028e-05,3.74630544683896e-05,2.2257017917581834e-06,0.0,17,0.0001389950921293348,5.619010698865168e-05,8.11675563454628e-05,1.6374267488572514e-06,0.0,16,2.8512504286482e-05,6.077942089177668e-06,1.9619556042016484e-05,2.8150068374088733e-06,0.0,25,6.402051076292992e-05,1.6427309674327262e-05,4.57282985735219e-05,1.864901037151867e-06,0.0,19,3.643725722213276e-05,1.1628054380707908e-05,2.2964226445765235e-05,1.844976964093803e-06,0.0,17,0.00016527276602573693,4.9068668886320665e-05,0.00011449742305558175,1.7066836335288826e-06,0.0,19,0.00022815726697444916,7.687875768169761e-05,0.0001495729957241565,1.705509816929407e-06,0.0,16,6.055201811250299e-05,2.0819845303776674e-05,3.755686338990927e-05,2.1753091914433753e-06,0.0,20
44,2200,7.972871389938518e-05,2.5854982595774345e-05,5.127630720380694e-05,2.597419324956718e-06,0.0,25,0.00018239117343910038,6.684585969196633e-05,0.0001141199900303036,1.4253341760195326e-06,0.0,13,5.89335395488888e-05,1.9248978787800297e-05,3.747941445908509e-05,2.205148120992817e-06,0.0,17,0.0001360012829536572,5.402618626249023e-05,8.036148938117549e-05,1.6136082194861956e-06,0.0,16,2.936818782472983e-05,6.654218395851785e-06,1.9914758013328537e-05,2.7992114155495074e-06,0.0,25,6.507953366963193e-05,1.645604061195627e-05,4.6790104534011334e-05,1.8333876141696237e-06,0.0,19,3.538859527907334e-05,1.1586358596105129e-05,2.2002528567099944e-05,1.7997081158682704e-06,0.0,17,0.00016333490202669054,4.924234963255003e-05,0.00011241486936341971,1.6776828033471247e-06,0.0,19,0.00023563946888316423,8.259939204435796e-05,0.00015136401634663343,1.676059810051811e-06,0.0,16,5.643000622512773e-05,1.8606533558340743e-05,3.567208113963716e-05,2.151390390281449e-06,0.0,20
45,2250,8.006246935110539e-05,2.4773276891210116e-05,5.272319322102703e-05,2.565997192505165e-06,0.0,25,0.00017726294754538685,6.697687786072493e-05,0.00010887905227718875,1.4070036513658124e-06,0.0,13,5.7428591389907524e-05,1.9093064111075364e-05,3.6151664971839637e-05,2.183862079618848e-06,0.0,17,0.00014121436106506735,5.488942770170979e-05,8.473377965856344e-05,1.5911477930785622e-06,0.0,16,2.87627935904311e-05,6.744699931005016e-06,1.9233828425058164e-05,2.7842650069942465e-06,0.0,25,6.512903200928122e-05,1.6678408428560942e-05,4.664861990022473e-05,1.8020039078692207e-06,0.0,19,3.462457243585959e-05,1.1799702406278811e-05,2.1082671082695015e-05,1.742199970067304e-06,0.0,14,0.00015581674233544618,4.705462197307497e-05,0.00010711255163187161,1.6495640693392488e-06,0.0,19,0.0002318768238183111,7.612560875713825e-05,0.00015409348998218775,1.6577259884797968e-06,0.0,16,5.731702549383044e-05,1.922146839206107e-05,3.596885289880447e-05,2.1267039755912265e-06,0.0,20
