,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3
127,6350,1.267614483833313,8.027444096114777e-07,1.265625,0.0019886558875441,0.0,29,0.2857142857142857,0.8193115592002869,1.1593760973482858e-06,0.8173844814300537,0.0019259635591879,0.0,31,0.1428571428571428,0.989163339138031,2.8639888682846504e-07,0.9877997636795044,0.0013632690533995,0.0,19,0.0,0.8813236355781555,4.4978270352658e-07,0.8798071146011353,0.0015160450711846352,0.0,19,0.42857142857142855
128,6400,1.275784611701965,9.83141489996342e-07,1.2738009691238403,0.0019826311618089,0.0,29,0.2857142857142857,0.8171530961990356,1.3564356322604e-06,0.8152292966842651,0.0019224013667553,0.0,31,0.1428571428571428,0.9905929565429688,2.1341172384836682e-07,0.989240288734436,0.0013524424284696,0.0,18,0.0,0.8796842694282532,3.569584805518389e-07,0.8781697154045105,0.0015141868498176336,0.0,19,0.42857142857142855
129,6450,1.263300538063049,2.047998577836552e-06,1.2613219022750854,0.0019765840843319,0.0,29,0.2857142857142857,0.8245022892951965,1.4288056036093622e-06,0.8225820064544678,0.0019188256701454,0.0,31,0.1428571428571428,0.9903496503829956,2.3027341455872374e-07,0.9890052676200868,0.0013441416667774,0.0,18,0.1428571428571428,0.883298397064209,7.345478252318571e-07,0.8817847371101379,0.001512919901870191,0.0,19,0.42857142857142855
130,6500,1.2645442485809326,8.466924441563606e-07,1.262573003768921,0.0019704578444361,0.0,29,0.2857142857142857,0.8229424357414246,1.8186536863140643e-06,0.8210253715515137,0.0019152308814227,0.0,31,0.1428571428571428,0.99525648355484,4.574752949793037e-07,0.9939227104187012,0.0013332902453839,0.0,17,0.1428571428571428,0.8803094625473022,2.918187362865865e-07,0.8787973523139954,0.0015117893926799297,0.0,19,0.42857142857142855
131,6550,1.259223699569702,1.5868384934947244e-06,1.2572576999664309,0.0019644184503704,0.0,29,0.2857142857142857,0.8196715116500854,1.072689315151365e-06,0.8177587985992432,0.0019116103649139,0.0,31,0.1428571428571428,0.9927378296852112,2.468053423854144e-07,0.9914135336875916,0.0013240713160485,0.0,15,0.1428571428571428,0.880358874797821,3.8173266148078255e-07,0.8788476586341858,0.0015108657535165548,0.0,19,0.42857142857142855
132,6600,1.2684592008590698,7.750186341581866e-07,1.2664999961853027,0.0019583883695304,0.0,29,0.2857142857142857,0.8194180727005005,1.118458385462873e-06,0.8175089359283447,0.0019080062629655,0.0,31,0.1428571428571428,0.9888484477996826,1.0191679677973299e-07,0.9875303506851196,0.0013180007226765,0.0,15,0.1428571428571428,0.8810287714004517,3.1494653285335517e-07,0.879518449306488,0.001510023488663137,0.0,19,0.42857142857142855
133,6650,1.2603709697723389,2.488341806383687e-06,1.2584161758422852,0.001952318008989,0.0,29,0.2857142857142857,0.8189898133277893,1.4941365407139529e-06,0.8170809149742126,0.0019073953153565,0.0,30,0.1428571428571428,0.9912109375,2.244148475938346e-07,0.9898982048034668,0.0013125156983733,0.0,15,0.1428571428571428,0.8834746479988098,8.903371053747833e-07,0.8819645047187805,0.0015092669054865837,0.0,19,0.42857142857142855
134,6700,1.2794448137283323,1.4849064200461726e-06,1.27749764919281,0.0019457337912172,0.0,28,0.2857142857142857,0.8201927542686462,1.126712845689326e-06,0.818289041519165,0.0019025737419724,0.0,30,0.1428571428571428,0.9912331104278564,1.6449369866222696e-07,0.9899258613586426,0.0013070960994809,0.0,15,0.1428571428571428,0.8794853687286377,3.5742434079111263e-07,0.8779764175415039,0.0015085957711562514,0.0,19,0.42857142857142855
135,6750,1.2682020664215088,7.96401309344219e-07,1.2662619352340698,0.0019392893882468,0.0,28,0.2857142857142857,0.8265345096588135,1.782560730134719e-06,0.8246343731880188,0.0018983461195603,0.0,30,0.1428571428571428,0.9918047785758972,1.3475560933784436e-07,0.9905030131340028,0.0013016563607379,0.0,15,0.1428571428571428,0.8829111456871033,5.884768370378879e-07,0.8814026117324829,0.001507939537987113,0.0,19,0.42857142857142855
136,6800,1.2654976844787598,8.515559670740913e-07,1.263564109802246,0.001932700513862,0.0,28,0.2857142857142857,0.8206392526626587,1.063926674760296e-06,0.8187437057495117,0.0018944955663755,0.0,30,0.1428571428571428,0.990667760372162,2.138224601822003e-07,0.9893712401390076,0.0012962755281478,0.0,15,0.1428571428571428,0.8859590888023376,1.8184153987022e-06,0.8844498991966248,0.001507360371761024,0.0,19,0.42857142857142855
137,6850,1.2720093727111816,8.797810551186558e-07,1.2700823545455933,0.0019261583220213,0.0,28,0.2857142857142857,0.8212528824806213,1.0945499298031791e-06,0.8193612098693848,0.0018906062468886,0.0,30,0.1428571428571428,0.9894975423812866,2.3136685456393025e-07,0.9882064461708068,0.0012908289209008,0.0,15,0.1428571428571428,0.8830229640007019,5.595341008302057e-07,0.881515622138977,0.0015067917993292212,0.0,19,0.42857142857142855
138,6900,1.268593192100525,7.64963715482736e-07,1.2666723728179932,0.0019201524555683,0.0,28,0.2857142857142857,0.8193042278289795,1.032300815495546e-06,0.8174164891242981,0.0018867254257202,0.0,30,0.1428571428571428,0.9921847581863404,5.971522227810055e-07,0.9908987879753112,0.0012853532098233,0.0,15,0.1428571428571428,0.8808043599128723,2.7944724934059195e-07,0.8792978525161743,0.001506224274635315,0.0,19,0.42857142857142855
139,6950,1.2659112215042114,7.813003435330756e-07,1.2639960050582886,0.001914414926432,0.0,28,0.2857142857142857,0.8220903277397156,1.1434848374847206e-06,0.820206344127655,0.0018828659085556,0.0,30,0.1428571428571428,0.9932134747505188,1.786440861906158e-07,0.9919334650039672,0.0012798195239156,0.0,15,0.1428571428571428,0.881192147731781,2.8437699484129553e-07,0.8796861171722412,0.0015057530254125595,0.0,19,0.42857142857142855
140,7000,1.2681622505187988,7.741783747405862e-07,1.2662527561187744,0.0019087550463154,0.0,28,0.2857142857142857,0.821316123008728,1.2656960279855411e-06,0.8194358944892883,0.001878970535472,0.0,30,0.1428571428571428,0.9905655980110168,8.243049620659805e-08,0.9892911911010742,0.0012743355473503,0.0,15,0.1428571428571428,0.8791806101799011,5.891139380764798e-07,0.8776747584342957,0.0015052634989842772,0.0,19,0.42857142857142855
141,7050,1.263798713684082,7.601983611493779e-07,1.2618948221206665,0.0019031225237995,0.0,28,0.2857142857142857,0.8223093152046204,1.178045181404741e-06,0.8204330801963806,0.00187504501082,0.0,30,0.1428571428571428,0.9910385608673096,1.259440267631362e-07,0.989769697189331,0.0012687644921243,0.0,15,0.1428571428571428,0.8781980276107788,4.3001656990782067e-07,0.8766928315162659,0.0015048005152493715,0.0,19,0.42857142857142855
142,7100,1.27177095413208,9.330236139248882e-07,1.2698724269866943,0.0018975248094648,0.0,28,0.2857142857142857,0.8233551979064941,1.412945380252495e-06,0.8214825987815857,0.0018711431184783,0.0,30,0.1428571428571428,0.9888654351234436,1.572881984657215e-07,0.9876021146774292,0.0012631471036002,0.0,15,0.1428571428571428,0.880239725112915,2.7901086241399753e-07,0.8787350654602051,0.0015043576713651419,0.0,19,0.42857142857142855
143,7150,1.2653114795684814,7.806739859006484e-07,1.2634187936782837,0.0018918515415862,0.0,28,0.2857142857142857,0.8200936317443848,1.1433102145019802e-06,0.8182252645492554,0.0018672267906367,0.0,30,0.1428571428571428,0.9884889125823976,1.015675294979701e-07,0.9872313141822816,0.0012574952561408,0.0,15,0.1428571428571428,0.8782094120979309,7.809279054526996e-07,0.876704752445221,0.0015039074933156371,0.0,19,0.42857142857142855
144,7200,1.268798828125,8.54451911891374e-07,1.2669117450714111,0.001886201207526,0.0,28,0.2857142857142857,0.8208566308021545,1.128687358686875e-06,0.8189921975135803,0.0018633108120411,0.0,30,0.1428571428571428,0.992071807384491,1.493668406737925e-07,0.990819811820984,0.0012518010335043,0.0,15,0.1428571428571428,0.8810393214225769,2.9672219170606695e-07,0.8795356154441833,0.0015034350799396634,0.0,19,0.42857142857142855
145,7250,1.2547674179077148,1.6045145230236812e-06,1.252885341644287,0.0018804755527526,0.0,28,0.2857142857142857,0.8220934867858887,1.25865597055963e-06,0.8202328681945801,0.0018593958811834,0.0,30,0.1428571428571428,0.9914228320121764,4.617374997906154e-07,0.9901763200759888,0.0012460312573239,0.0,15,0.1428571428571428,0.8812078833580017,2.581419664693385e-07,0.8797045946121216,0.0015030511422082782,0.0,19,0.42857142857142855
146,7300,1.2699378728866575,7.770933621031872e-07,1.2680622339248655,0.0018748231232166,0.0,28,0.2857142857142857,0.8211231231689453,1.1072904726461277e-06,0.8192665576934814,0.0018554589478299,0.0,30,0.1428571428571428,0.9917876720428468,3.82174533797297e-07,0.9905471205711364,0.0012402076972648,0.0,15,0.1428571428571428,0.8756876587867737,6.409845241250878e-07,0.8741843700408936,0.001502650324255228,0.0,19,0.42857142857142855
147,7350,1.2621208429336548,9.253180337509548e-07,1.260250687599182,0.001869146246463,0.0,28,0.2857142857142857,0.8215239644050598,1.1975783991147182e-06,0.8196712732315063,0.0018515170086175,0.0,30,0.1428571428571428,0.9883570075035096,1.1409112232740881e-07,0.9871254563331604,0.0012314477935433,0.0,14,0.1428571428571428,0.879542350769043,2.844881237251684e-07,0.8780398368835449,0.0015022390289232135,0.0,19,0.42857142857142855
148,7400,1.2732665538787842,1.094898266273958e-06,1.2714020013809204,0.0018634448060765,0.0,28,0.2857142857142857,0.8208552598953247,1.1594496527322915e-06,0.8190065026283264,0.0018476058030501,0.0,30,0.1428571428571428,0.9880672693252563,4.685174701535289e-07,0.9868412017822266,0.0012255837209522,0.0,13,0.1428571428571428,0.8774315714836121,6.585420919691387e-07,0.875929057598114,0.001501851831562817,0.0,19,0.42857142857142855
149,7450,1.2586265802383425,1.0928225719908369e-06,1.256767749786377,0.0018577519804239,0.0,28,0.2857142857142857,0.8191454410552979,1.1806391739810351e-06,0.81730055809021,0.0018436727114021,0.0,30,0.1428571428571428,0.9905893206596376,1.0397860705779749e-07,0.9893693923950196,0.0012198270997032,0.0,13,0.1428571428571428,0.8829386234283447,3.40724653824509e-07,0.8814367651939392,0.0015014935052022338,0.0,19,0.42857142857142855
150,7500,1.28215229511261,1.987603127417969e-06,1.2802982330322266,0.0018520642770454,0.0,28,0.2857142857142857,0.8249045610427856,1.4602840110455872e-06,0.8230633735656738,0.0018397403182461,0.0,30,0.1428571428571428,0.993737518787384,7.608409759995993e-07,0.992522656917572,0.0012141087790951,0.0,13,0.1428571428571428,0.87889164686203,3.337374607781385e-07,0.8773902058601379,0.0015010781353339553,0.0,19,0.42857142857142855
151,7550,1.2597869634628296,1.0782640629258822e-06,1.2579395771026611,0.0018463499145582,0.0,28,0.2857142857142857,0.8206139802932739,1.247190311914892e-06,0.8187769055366516,0.001835805713199,0.0,30,0.1428571428571428,0.987004816532135,4.419893286922161e-07,0.9857975244522096,0.0012068796204403,0.0,12,0.1428571428571428,0.8821131587028503,3.790465541442245e-07,0.8806120753288269,0.0015007165493443608,0.0,19,0.42857142857142855
152,7600,1.2667202949523926,7.770520937810943e-07,1.2648788690567017,0.0018405856098979,0.0,28,0.2857142857142857,0.8201282024383545,1.1238661272727768e-06,0.8182951807975769,0.0018318623770028,0.0,30,0.1428571428571428,0.9898743629455566,2.237218126310836e-07,0.9886735081672668,0.0012006296310573,0.0,12,0.1428571428571428,0.8807442784309387,2.453875254104787e-07,0.8792437314987183,0.0015003203880041838,0.0,19,0.42857142857142855
153,7650,1.2667853832244873,7.629794822605618e-07,1.2649497985839844,0.0018348317826166,0.0,28,0.2857142857142857,0.8230115175247192,1.3519623962565674e-06,0.8211821913719177,0.0018279373180121,0.0,30,0.1428571428571428,0.9931661486625672,4.247130789281073e-07,0.9919698238372804,0.0011958898976445,0.0,12,0.1428571428571428,0.8809060454368591,2.618702126255812e-07,0.8794058561325073,0.0014999763807281852,0.0,19,0.42857142857142855
154,7700,1.2648208141326904,8.641249564789177e-07,1.2629908323287964,0.0018291452433913,0.0,28,0.2857142857142857,0.8217698335647583,1.3062946209174695e-06,0.8199445009231567,0.0018240064382553,0.0,30,0.1428571428571428,0.9939865469932556,2.420206044462248e-07,0.9927951693534852,0.0011911476030945,0.0,12,0.1428571428571428,0.8801031708717346,2.6585615842122934e-07,0.8786032795906067,0.0014996342360973358,0.0,19,0.42857142857142855
155,7750,1.2686630487442017,8.48122851948574e-07,1.266838788986206,0.0018234151648357,0.0,28,0.2857142857142857,0.8235664367675781,1.2480322766350582e-06,0.8217450976371765,0.0018200629856437,0.0,30,0.1428571428571428,0.9928850531578064,1.844693002794884e-07,0.9916985034942628,0.0011863519903272,0.0,12,0.1428571428571428,0.8812411427497864,2.5805459813454945e-07,0.8797416687011719,0.0014992356300354004,0.0,19,0.42857142857142855
156,7800,1.263111233711243,7.894619784565293e-07,1.2612926959991455,0.0018176794983446,0.0,28,0.2857142857142857,0.819229781627655,1.363461365144758e-06,0.817412257194519,0.0018161279149353,0.0,30,0.1428571428571428,0.9903618693351746,8.299497267216793e-08,0.9891802668571472,0.0011815329780802,0.0,12,0.1428571428571428,0.8791062235832214,3.8290431803034153e-07,0.8776069283485413,0.001498917117714882,0.0,19,0.42857142857142855
157,7850,1.262021541595459,8.238150144279643e-07,1.2602088451385498,0.0018118920270353,0.0,28,0.2857142857142857,0.818836510181427,1.1668814750009917e-06,0.8170231580734253,0.0018121802713721,0.0,30,0.1428571428571428,0.9897331595420836,1.581599775590803e-07,0.9885563254356384,0.0011766826501116,0.0,12,0.1428571428571428,0.8799123167991638,2.541894161822711e-07,0.8784135580062866,0.0014985373709350824,0.0,19,0.42857142857142855
158,7900,1.2644741535186768,9.231782200913584e-07,1.2626670598983765,0.0018061711452901,0.0,28,0.2857142857142857,0.8207529783248901,1.1727863693522522e-06,0.8189435601234436,0.001808243105188,0.0,30,0.1428571428571428,0.9906553030014038,9.302028303181943e-08,0.98948335647583,0.0011718122987076,0.0,12,0.1428571428571428,0.8838780522346497,1.0611083780531771e-06,0.8823787569999695,0.001498249126598239,0.0,19,0.42857142857142855
159,7950,1.263494849205017,7.843595994927455e-07,1.2616935968399048,0.0018003596924245,0.0,28,0.2857142857142857,0.8190896511077881,1.1619257520578683e-06,0.8172842264175415,0.0018042693845927,0.0,30,0.1428571428571428,0.9893881678581238,9.225740882357061e-08,0.9882211685180664,0.0011668860679492,0.0,12,0.1428571428571428,0.8815401792526245,2.8525479933705356e-07,0.8800419569015503,0.0014979153638705611,0.0,19,0.42857142857142855
160,8000,1.2588341236114502,1.0000437669077655e-06,1.2570385932922363,0.0017945644212886,0.0,28,0.2857142857142857,0.8216131925582886,1.2235224176038173e-06,0.8198155760765076,0.0017963420832529,0.0,29,0.1428571428571428,0.9906474947929382,9.292398317484185e-08,0.9894854426383972,0.0011619238648563,0.0,12,0.1428571428571428,0.8811086416244507,3.718648713402217e-07,0.8796107172966003,0.001497584511525929,0.0,19,0.42857142857142855
