,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,coeff_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,coeff_3
21,1050.0,2.5242668925784528e-05,4.152094334131107e-05,2.874020538001787e-05,0.0,46,0.1428571428571428,2.199726623075549e-05,4.4925647671334445e-05,2.4247301553259604e-05,0.0,42,0.1428571428571428,1.6722276996006258e-05,3.038482645933982e-05,2.3918146325740963e-05,0.0,43,0.0,3.3640972105786204e-05,5.430774035630748e-05,2.858378502423875e-05,0.0,41,0.0
22,1100.0,2.204815973527729e-05,3.651937004178762e-05,2.903553468058817e-05,0.0,46,0.1428571428571428,1.989403972402215e-05,4.16019101976417e-05,2.4373544874833897e-05,0.0,42,0.1428571428571428,1.401011468260549e-05,2.807422788464464e-05,2.4122497052303515e-05,0.0,43,0.0,3.270565503044054e-05,5.025926657253876e-05,2.897843296523206e-05,0.0,41,0.0
23,1150.0,2.0527268134173937e-05,3.2085386919789016e-05,2.931211383838672e-05,0.0,46,0.1428571428571428,1.827170308388304e-05,3.858383934129961e-05,2.4486751499352977e-05,0.0,42,0.1428571428571428,1.2585697731992695e-05,2.609646617202088e-05,2.429201776976697e-05,0.0,43,0.0,3.1248862796928734e-05,4.648476533475332e-05,2.9338430977077223e-05,0.0,41,0.0
24,1200.0,1.77803412952926e-05,2.940330159617588e-05,2.9587517929030582e-05,0.0,46,0.1428571428571428,1.957307358679828e-05,3.620667121140286e-05,2.4577257136115804e-05,0.0,42,0.1428571428571428,1.2149297617725097e-05,2.452005355735309e-05,2.443133962515276e-05,0.0,43,0.0,2.9151129638194107e-05,4.276445906725712e-05,2.9685481422347948e-05,0.0,41,0.0
25,1250.0,1.682064430497121e-05,2.594635952846147e-05,2.980522003781516e-05,0.0,44,0.1428571428571428,1.750560841173865e-05,3.352636122144759e-05,2.465280704200268e-05,0.0,40,0.1428571428571428,1.1067981176893228e-05,2.2915995941730216e-05,2.4543056497350332e-05,0.0,43,0.0,2.7820991817861795e-05,3.914018452633172e-05,3.002942685270682e-05,0.0,40,0.0
26,1300.0,1.53122946358053e-05,2.3764563593431376e-05,2.995525755977724e-05,0.0,44,0.1428571428571428,1.538623655505944e-05,3.1223818950820714e-05,2.472010237397626e-05,0.0,40,0.1428571428571428,9.770546967047268e-06,2.119199962180573e-05,2.463054988766089e-05,0.0,43,0.0,2.5635428755776957e-05,3.630177889135666e-05,3.0290915674413554e-05,0.0,40,0.0
27,1350.0,1.3597589713754132e-05,2.212269464507699e-05,3.006126280524768e-05,0.0,44,0.1428571428571428,1.4602046576328576e-05,2.905182191170752e-05,2.4752398530836217e-05,0.0,40,0.1428571428571428,9.762527042767031e-06,1.9995721231680363e-05,2.469957689754665e-05,0.0,43,0.0,2.4172088160412386e-05,3.378586552571505e-05,3.053555337828584e-05,0.0,40,0.0
28,1400.0,1.2763570339302532e-05,2.05825999728404e-05,3.0122710086288865e-05,0.0,44,0.1428571428571428,1.5335530406446196e-05,2.790725375234615e-05,2.4781315005384386e-05,0.0,40,0.1428571428571428,8.540591807104647e-06,1.857157985796221e-05,2.4746374037931677e-05,0.0,43,0.0,2.286496601300314e-05,3.134263170068152e-05,3.076065331697464e-05,0.0,40,0.0
29,1450.0,1.3030194168095475e-05,1.8979591914103366e-05,3.014244794030673e-05,0.0,44,0.1428571428571428,1.4450954040512444e-05,2.6678484573494643e-05,2.4796510842861608e-05,0.0,40,0.1428571428571428,8.120290658553131e-06,1.778456862666644e-05,2.477540692780167e-05,0.0,43,0.0,2.1598805687972344e-05,2.9144357540644705e-05,3.096155705861747e-05,0.0,40,0.0
30,1500.0,1.1264875865890644e-05,1.7870086594484746e-05,3.0125049306661825e-05,0.0,42,0.1428571428571428,1.3015299373364542e-05,2.522140312066768e-05,2.47991229116451e-05,0.0,38,0.1428571428571428,1.2113820048398338e-05,1.7234979168279096e-05,2.478897476976272e-05,0.0,42,0.0,1.9540279026841745e-05,2.7307425625622272e-05,3.114093851763755e-05,0.0,40,0.0
31,1550.0,1.0990861483151091e-05,1.6803855032776482e-05,3.009023566846736e-05,0.0,42,0.1428571428571428,1.2325432180659844e-05,2.413508809695486e-05,2.480954390193801e-05,0.0,38,0.1428571428571428,7.5019715950475074e-06,1.597758637217339e-05,2.4806266083032824e-05,0.0,42,0.0,1.8571496184449643e-05,2.576334372861311e-05,3.130075128865428e-05,0.0,40,0.0
32,1600.0,1.110467746912036e-05,1.5700625226600096e-05,3.003640267706941e-05,0.0,42,0.1428571428571428,1.3183018381823786e-05,2.3377742763841525e-05,2.4792909243842587e-05,0.0,38,0.1428571428571428,8.413423529418651e-06,1.4718931197421624e-05,2.479421164025553e-05,0.0,42,0.0,1.7244434275198728e-05,2.42630994762294e-05,3.143647700198926e-05,0.0,40,0.0
33,1650.0,1.0518603630771397e-05,1.5346640793723054e-05,2.996307739522308e-05,0.0,42,0.1428571428571428,9.711797247291544e-06,2.224527815997135e-05,2.477133421052713e-05,0.0,38,0.1428571428571428,1.533645081508439e-05,1.5072700080054346e-05,2.477155612723436e-05,0.0,42,0.0,1.595024332345929e-05,2.272083656862378e-05,3.156027014483698e-05,0.0,40,0.0
34,1700.0,9.434283128939567e-06,1.4400131476577371e-05,2.9872915547457524e-05,0.0,42,0.1428571428571428,1.0214538633590564e-05,2.178536851715762e-05,2.47414100158494e-05,0.0,38,0.1428571428571428,8.753487236390356e-06,1.3838249287800863e-05,2.4753091565798968e-05,0.0,42,0.0,1.5264658941305242e-05,2.151973603758961e-05,3.1665847927797586e-05,0.0,40,0.0
35,1750.0,1.0982961612171492e-05,2.18617897189688e-05,2.9772760171908885e-05,0.0,38,0.1428571428571428,9.379338735016065e-06,2.058587051578797e-05,2.470381514285691e-05,0.0,38,0.1428571428571428,5.243369287200039e-06,1.327260906691663e-05,2.4721704903640784e-05,0.0,40,0.0,1.3837467122357339e-05,2.0019797375425696e-05,3.176569953211583e-05,0.0,39,0.0
36,1800.0,8.334662197739817e-06,1.3374393347476143e-05,2.966094689327292e-05,0.0,38,0.1428571428571428,9.065637641469948e-06,2.003253757720813e-05,2.465869147272315e-05,0.0,38,0.1428571428571428,5.226200300967321e-06,1.2641728062590118e-05,2.4629869585623965e-05,0.0,40,0.0,1.3574157492257655e-05,1.8668812117539346e-05,3.1861465686233714e-05,0.0,39,0.0
37,1850.0,1.0532778105698526e-05,1.3013243005843831e-05,2.955473792098928e-05,0.0,38,0.1428571428571428,8.20408240542747e-06,1.9273848010925576e-05,2.4604943973827176e-05,0.0,38,0.1428571428571428,7.803198059264105e-06,1.1974507287959568e-05,2.4542221581214108e-05,0.0,40,0.0,1.3291867617226671e-05,1.8168249880545773e-05,3.194730379618704e-05,0.0,39,0.0
38,1900.0,8.698965757503174e-06,1.2455788237275556e-05,2.9461591111612503e-05,0.0,38,0.1428571428571428,8.845836418913677e-06,1.8917920897365548e-05,2.454467903589829e-05,0.0,38,0.1428571428571428,5.675847205566242e-06,1.203388728754362e-05,2.4463655790896155e-05,0.0,40,0.0,1.2563331438286696e-05,1.6614752894383855e-05,3.2020816433941945e-05,0.0,39,0.0
39,1950.0,7.530134098487906e-06,1.1916917173948605e-05,2.935882184829097e-05,0.0,38,0.1428571428571428,9.819485057960264e-06,1.859100666479208e-05,2.4478695195284672e-05,0.0,38,0.1428571428571428,5.267221695248736e-06,1.1408843420213088e-05,2.437920556985773e-05,0.0,40,0.0,1.1155218089697883e-05,1.616386725800112e-05,3.2083524274639785e-05,0.0,39,0.0
40,2000.0,7.664428267162293e-06,1.36037288029911e-05,2.9248843929963183e-05,0.0,37,0.1428571428571428,8.302476089738775e-06,1.8032022126135416e-05,2.4409057004959323e-05,0.0,38,0.1428571428571428,5.261263595457422e-06,1.1008323781425132e-05,2.4290002329507843e-05,0.0,40,0.0,1.1627574167505372e-05,1.4937151718186215e-05,3.213278250768781e-05,0.0,39,0.0
41,2050.0,6.880717592139263e-06,1.130678538174834e-05,2.912769741669763e-05,0.0,37,0.1428571428571428,7.649624421901535e-06,1.752567186485976e-05,2.433385088806972e-05,0.0,38,0.1428571428571428,6.109272817411693e-06,1.0902751455432735e-05,2.41973339143442e-05,0.0,40,0.0,1.1559215636225417e-05,1.5009402886789758e-05,3.216906770830974e-05,0.0,39,0.0
42,2100.0,7.209653631434776e-06,1.0937943443423135e-05,2.9004044336033985e-05,0.0,37,0.1428571428571428,7.381529940175824e-06,1.7111320630647242e-05,2.4254166419268582e-05,0.0,38,0.1428571428571428,4.719398930319585e-06,1.0676600140868686e-05,2.410039815003984e-05,0.0,40,0.0,9.708219295134768e-06,1.3554868928622454e-05,3.219566497136839e-05,0.0,39,0.0
43,2150.0,7.4868635238090064e-06,1.0535800356592516e-05,2.888173003157135e-05,0.0,37,0.1428571428571428,9.496014172327705e-06,1.6692065401002765e-05,2.4193426725105383e-05,0.0,38,0.1428571428571428,6.762098564649932e-06,1.001352120511001e-05,2.399970435362775e-05,0.0,40,0.0,9.952578693628311e-06,1.3311419024830684e-05,3.220795770175755e-05,0.0,39,0.0
44,2200.0,7.0305973167705815e-06,1.046139732352458e-05,2.876974940591026e-05,0.0,37,0.1428571428571428,8.217853974201716e-06,1.64538505487144e-05,2.41337238549022e-05,0.0,38,0.1428571428571428,4.368214831629302e-06,9.7860047389986e-06,2.38963129959302e-05,0.0,40,0.0,8.822827112453524e-06,1.2412983778631315e-05,3.22091109410394e-05,0.0,39,0.0
45,2250.0,7.2043799264065456e-06,1.0497175026102925e-05,2.865307942556683e-05,0.0,37,0.1428571428571428,6.51631353321136e-06,1.6057818356784992e-05,2.4075136025203392e-05,0.0,35,0.1428571428571428,5.493374374054838e-06,9.836415301833767e-06,2.3790506020304747e-05,0.0,40,0.0,9.007451808429323e-06,1.2170626177976374e-05,3.2205251045525074e-05,0.0,37,0.0
46,2300.0,6.136081083241152e-06,9.896042683976702e-06,2.853870864782948e-05,0.0,37,0.1428571428571428,6.794927685405128e-06,1.570047788845841e-05,2.402717109362129e-05,0.0,35,0.1428571428571428,4.653026735468302e-06,9.40830068429932e-06,2.3682428945903663e-05,0.0,40,0.0,1.00487586678355e-05,1.147545117419213e-05,3.217060657334514e-05,0.0,37,0.0
47,2350.0,6.0141555877635255e-06,9.651743312133476e-06,2.8423522962839343e-05,0.0,37,0.1428571428571428,7.60966486268444e-06,1.526518099126406e-05,2.398186916252598e-05,0.0,35,0.1428571428571428,3.762396772799548e-06,9.113293344853446e-06,2.3572547434014268e-05,0.0,40,0.0,8.821781193546485e-06,1.1050388820876833e-05,3.215816832380369e-05,0.0,37,0.0
48,2400.0,6.571193807758391e-06,9.841600331128577e-06,2.83065892290324e-05,0.0,37,0.1428571428571428,7.788808034092654e-06,1.5434405213454738e-05,2.393429167568684e-05,0.0,35,0.1428571428571428,4.6421378101513255e-06,9.07621142687276e-06,2.346061410207767e-05,0.0,40,0.0,7.887740139267407e-06,1.0641478183970321e-05,3.214818934793584e-05,0.0,37,0.0
49,2450.0,5.812234121549409e-06,9.41688813327346e-06,2.8189801014377736e-05,0.0,37,0.1428571428571428,5.898034487472614e-06,1.4925542927812783e-05,2.3884176698629744e-05,0.0,35,0.1428571428571428,5.393430456024362e-06,8.794601853878703e-06,2.3348042304860428e-05,0.0,40,0.0,7.853516763134394e-06,1.0378015758760739e-05,3.213497620890848e-05,0.0,37,0.0
50,2500.0,7.2638349593034945e-06,1.0107810339832213e-05,2.807560849760193e-05,0.0,36,0.1428571428571428,5.753696314059198e-06,1.478846934332978e-05,2.382993625360541e-05,0.0,35,0.1428571428571428,4.969200745108537e-06,8.719115612620953e-06,2.3232340026879683e-05,0.0,40,0.0,7.305226972675882e-06,1.008008166536456e-05,3.211686635040678e-05,0.0,34,0.14285714285714285
51,2550.0,5.570579560298938e-06,8.92598200152861e-06,2.7985210181213915e-05,0.0,36,0.1428571428571428,5.487305315909907e-06,1.4495863979391288e-05,2.377304917899892e-05,0.0,35,0.1428571428571428,1.235310537595069e-05,9.032109119289087e-06,2.3116501324693672e-05,0.0,40,0.0,8.23289155960083e-06,9.865789252216928e-06,3.2072890462586656e-05,0.0,34,0.14285714285714285
52,2600.0,8.744308615860064e-06,9.11551614990458e-06,2.786706681945361e-05,0.0,36,0.1428571428571428,7.5059647315356415e-06,1.4254588677431457e-05,2.3713673726888373e-05,0.0,35,0.1428571428571428,4.0452132452628575e-06,8.280313522845972e-06,2.3002121452009305e-05,0.0,40,0.0,7.446824383805506e-06,9.672745363786817e-06,3.2042069506132975e-05,0.0,34,0.14285714285714285
53,2650.0,6.487474365712842e-06,8.6936443040031e-06,2.7748777938541025e-05,0.0,36,0.1428571428571428,6.259841029532254e-06,1.4242992619983852e-05,2.365520958846901e-05,0.0,35,0.1428571428571428,3.6131914384895936e-06,8.197229362849612e-06,2.290797965542879e-05,0.0,40,0.0,7.208373972389381e-06,9.471646990277804e-06,3.200741775799543e-05,0.0,34,0.14285714285714285
54,2700.0,5.581079676630907e-06,8.395571967412252e-06,2.7632564524537884e-05,0.0,36,0.1428571428571428,6.569140168721788e-06,1.3704866432817653e-05,2.359246354899369e-05,0.0,35,0.1428571428571428,1.1453888873802498e-05,8.566297765355557e-06,2.281312845298089e-05,0.0,40,0.0,7.348556209763046e-06,9.295115887653083e-06,3.197055048076436e-05,0.0,34,0.14285714285714285
55,2750.0,5.035190952185076e-06,8.365809662791435e-06,2.751635656750296e-05,0.0,36,0.1428571428571428,6.831391146988608e-06,3.060260132770054e-05,2.353087802475784e-05,0.0,33,0.1428571428571428,3.836403266177513e-06,1.153286939370446e-05,2.2716532839694992e-05,0.0,38,0.0,6.227768608368933e-06,9.966497600544244e-06,3.1931314879329875e-05,0.0,33,0.14285714285714285
56,2800.0,5.658145710185636e-06,8.102969331957866e-06,2.7400335966376588e-05,0.0,36,0.1428571428571428,5.370958660932956e-06,1.3693068467546254e-05,2.347982081118971e-05,0.0,33,0.1428571428571428,4.362668732937891e-06,7.76955403125612e-06,2.264021895825863e-05,0.0,38,0.0,6.39195468465914e-06,9.049609616340604e-06,3.187096444889903e-05,0.0,33,0.14285714285714285
57,2850.0,4.853308837482473e-06,8.05178024165798e-06,2.728073377511464e-05,0.0,36,0.1428571428571428,7.773732249916065e-06,1.357764813292306e-05,2.34183062275406e-05,0.0,33,0.1428571428571428,3.7960078316245927e-06,7.796679710736498e-06,2.2542113583767787e-05,0.0,38,0.0,6.048472641850822e-06,8.812740816210862e-06,3.180995918228291e-05,0.0,33,0.14285714285714285
58,2900.0,5.118769877299201e-06,7.927498700155411e-06,2.7165384381078184e-05,0.0,36,0.1428571428571428,7.467190243914956e-06,1.3064551239949653e-05,2.334454438823741e-05,0.0,33,0.1428571428571428,3.338735268698656e-06,7.48232559999451e-06,2.2439524400397204e-05,0.0,38,0.0,5.448669980978593e-06,8.639467523607891e-06,3.176280006300658e-05,0.0,33,0.14285714285714285
59,2950.0,4.754004748974694e-06,7.785648449498694e-06,2.705308543227148e-05,0.0,36,0.1428571428571428,5.858566055394476e-06,1.3106673577567562e-05,2.327362926735077e-05,0.0,33,0.1428571428571428,4.396859367261641e-06,7.4965118983527645e-06,2.233801023976412e-05,0.0,38,0.0,5.298121777741471e-06,8.440364581474569e-06,3.171572825522162e-05,0.0,33,0.14285714285714285
60,3000.0,4.5532560761785135e-06,7.732822268735617e-06,2.6946974685415626e-05,0.0,34,0.1428571428571428,6.896282684465405e-06,1.295767469855491e-05,2.320266139577143e-05,0.0,33,0.1428571428571428,9.560244507156312e-06,7.602904588566162e-06,2.2241052647586912e-05,0.0,38,0.0,6.030232725606766e-06,8.22273977973964e-06,3.166757232975215e-05,0.0,33,0.14285714285714285
61,3050.0,4.801614977623103e-06,7.473651749023702e-06,2.68230232904898e-05,0.0,34,0.1428571428571428,6.126899734226754e-06,1.2861527466156986e-05,2.3136533854994923e-05,0.0,33,0.1428571428571428,2.951287115138257e-06,7.167069270508364e-06,2.21437330765184e-05,0.0,38,0.0,5.854519258718938e-06,8.097100362647325e-06,3.161709901178256e-05,0.0,33,0.14285714285714285
62,3100.0,5.041124495619442e-06,7.353545697696973e-06,2.67333016381599e-05,0.0,34,0.1428571428571428,8.606899427832104e-06,1.2925589544465764e-05,2.3067246729624458e-05,0.0,33,0.1428571428571428,7.708233169978485e-06,7.345150152104907e-06,2.204672091465909e-05,0.0,38,0.0,5.779933417215943e-06,7.86675991548691e-06,3.1564864912070334e-05,0.0,33,0.14285714285714285
63,3150.0,5.7310317060910165e-06,7.503750111936824e-06,2.66417337115854e-05,0.0,34,0.1428571428571428,6.048418072168715e-06,1.245782186742872e-05,2.2998565327725373e-05,0.0,33,0.1428571428571428,2.8690453746094136e-06,6.973954441491514e-06,2.1948460926068947e-05,0.0,38,0.0,5.253420567896683e-06,7.752898454782553e-06,3.150909469695762e-05,0.0,33,0.14285714285714285
64,3200.0,4.882394932792522e-06,7.354225999733899e-06,2.654863601492252e-05,0.0,34,0.1428571428571428,6.107602530391887e-06,1.2510989108704962e-05,2.292708995810244e-05,0.0,33,0.1428571428571428,3.2597445169813e-06,7.1720251071383245e-06,2.185026096412912e-05,0.0,38,0.0,5.397439963417128e-06,7.604759048263077e-06,3.1450217647943646e-05,0.0,33,0.14285714285714285
65,3250.0,4.555615305434912e-06,7.068814738886431e-06,2.645752647367772e-05,0.0,34,0.1428571428571428,7.706544238317292e-06,1.2512788089225069e-05,2.285502887389157e-05,0.0,33,0.1428571428571428,2.8973101962037617e-06,6.869838216516655e-06,2.1752548491349444e-05,0.0,38,0.0,5.521479124581674e-06,7.764732799842022e-06,3.138925603707321e-05,0.0,32,0.14285714285714285
66,3300.0,4.134612481720978e-06,6.902399945829529e-06,2.6366295060142875e-05,0.0,34,0.1428571428571428,5.416482963482849e-06,1.2552476619021036e-05,2.277771636727266e-05,0.0,33,0.1428571428571428,5.080267328594346e-06,7.2182824624178465e-06,2.165525802411139e-05,0.0,38,0.0,4.9666487029753625e-06,7.277283657458611e-06,3.1293118809117004e-05,0.0,32,0.14285714285714285
67,3350.0,5.048597813583911e-06,6.807079444115516e-06,2.627274989208672e-05,0.0,34,0.1428571428571428,5.541694918065332e-06,1.1994172382401302e-05,2.2704198272549547e-05,0.0,33,0.1428571428571428,2.971493586301221e-06,6.789878170820884e-06,2.1557434592978097e-05,0.0,38,0.0,4.3972486309939995e-06,7.174046004365664e-06,3.122433554381132e-05,0.0,32,0.14285714285714285
68,3400.0,4.300625732867047e-06,6.812710125814192e-06,2.6181234716204926e-05,0.0,34,0.1428571428571428,4.9031405069399625e-06,1.2111408977943938e-05,2.262946873088368e-05,0.0,33,0.1428571428571428,2.949797135443077e-06,6.843581104476471e-06,2.146030419680756e-05,0.0,38,0.0,4.419328888616292e-06,6.996104275458492e-06,3.115149957011454e-05,0.0,32,0.14285714285714285
69,3450.0,3.7986440020176815e-06,6.558775567100383e-06,2.60897541011218e-05,0.0,34,0.1428571428571428,4.997626547265099e-06,1.187174166261684e-05,2.255108302051667e-05,0.0,33,0.1428571428571428,5.159995907888515e-06,6.872983249195386e-06,2.136336115654558e-05,0.0,38,0.0,4.2231613406329416e-06,6.855203537270427e-06,3.107405427726917e-05,0.0,32,0.14285714285714285
70,3500.0,4.267307303962298e-06,6.575442057510372e-06,2.599626714072656e-05,0.0,34,0.1428571428571428,7.143581569835078e-06,1.1824552530015351e-05,2.24692739720922e-05,0.0,33,0.1428571428571428,3.5212024158681743e-06,8.449806045973673e-06,2.1265690520522185e-05,0.0,37,0.0,4.463782715902198e-06,9.710973245091736e-06,3.0991261155577376e-05,0.0,31,0.14285714285714285
71,3550.0,4.244404863129603e-06,6.488267899840139e-06,2.5906774681061503e-05,0.0,34,0.1428571428571428,4.353920758148888e-06,1.1427872777858283e-05,2.238793604192324e-05,0.0,33,0.1428571428571428,2.689528173505096e-06,6.721805220877286e-06,2.1134161215741187e-05,0.0,37,0.0,3.564400685718283e-06,7.050144631648436e-06,3.0880484700901434e-05,0.0,31,0.14285714285714285
