,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7,decoder_8,sindy_x_8,reg_8,sindy_z_8,active_coeffs_8,decoder_9,sindy_x_9,reg_9,sindy_z_9,active_coeffs_9
35,1750.0,0.00047773311962373555,0.0003908365033566952,7.116561391740106e-06,0.0,31,0.0007737585110589862,0.0004322841123212129,7.800617822795175e-06,0.0,29,0.0011051130713894963,0.0005567913176491857,6.62261527395458e-06,0.0,31,0.0007965559489093721,0.0003272027533967048,7.2232010097650345e-06,0.0,33,0.0010989382863044739,0.0006055911653675139,6.5344343056494836e-06,0.0,33,0.000486592180095613,0.00026540184626355767,6.974694770178758e-06,0.0,24,0.0007935367175377905,0.00041471290751360357,6.764483259757981e-06,0.0,28,0.000886909372638911,0.00034205123665742576,8.797987902653404e-06,0.0,33,0.0008536390378139913,0.00043452580575831234,7.632278538949322e-06,0.0,28,0.0007855652365833521,0.0004368610680103302,7.734447535767686e-06,0.0,28
36,1800.0,0.00046502446639351547,0.0003832159854937345,7.1784179453970864e-06,0.0,31,0.0007651256746612489,0.0004225501324981451,7.876654308347497e-06,0.0,29,0.0010762709425762296,0.0005493609351105988,6.673748430330306e-06,0.0,31,0.0007675917586311698,0.00031575417960993946,7.292997452168493e-06,0.0,33,0.0010166341671720147,0.0005908965831622481,6.5137992351083085e-06,0.0,32,0.0004358315491117537,0.00025973873562179506,7.00363898431533e-06,0.0,24,0.0007973348838277161,0.0004073318268638104,6.811726052546874e-06,0.0,28,0.0008655473357066512,0.00033273373264819384,8.950421943154652e-06,0.0,33,0.0008297205786220729,0.0004241364949848503,7.700251444475725e-06,0.0,28,0.000765216420404613,0.0004300749278627336,7.811328941897955e-06,0.0,27
37,1850.0,0.00045182398753240705,0.00037614820757880807,7.250718681461876e-06,0.0,30,0.0007452084100805223,0.00041436628089286387,7.958470632729586e-06,0.0,28,0.0010496237082406878,0.0005413913750089705,6.72386931910296e-06,0.0,31,0.000743559910915792,0.0003042427124455571,7.371833362412872e-06,0.0,32,0.0009511345415376127,0.0005745154339820147,6.511209903692361e-06,0.0,31,0.0004154637281317264,0.00025447612279094756,7.030446795397438e-06,0.0,24,0.0007737972773611546,0.00039792415918782353,6.859423137939302e-06,0.0,28,0.0008511855849064887,0.00032383602228946984,9.099782801058609e-06,0.0,33,0.0008012449834495783,0.00041447061812505126,7.763063877064269e-06,0.0,28,0.0007353242835961282,0.0004249289049766958,7.89201476436574e-06,0.0,27
38,1900.0,0.0004217906971462071,0.00036855958751402795,7.326021204789868e-06,0.0,29,0.0007062992663122714,0.00040733927744440734,8.047994015214499e-06,0.0,28,0.0010255809174850583,0.0005332247237674892,6.772649157937849e-06,0.0,31,0.0007241338025778532,0.00029468326829373837,7.465738690370927e-06,0.0,31,0.000886807800270617,0.0005641469615511596,6.523061983898515e-06,0.0,29,0.0004001764173153788,0.00025029914104379714,7.056237336655613e-06,0.0,24,0.0007340233423747122,0.00038955631316639483,6.905556347192032e-06,0.0,28,0.0008577365661039948,0.00031492533162236214,9.244427019439172e-06,0.0,33,0.0007775254780426621,0.0004043031658511609,7.821703547961079e-06,0.0,28,0.00071339140413329,0.0004203723801765591,7.969510988914408e-06,0.0,27
39,1950.0,0.00040011643432080746,0.0003609367704484612,7.397301033051917e-06,0.0,29,0.0006883883033879101,0.0003997537714894861,8.141537364281248e-06,0.0,28,0.0010076048783957958,0.0005253931740298867,6.819146619818639e-06,0.0,31,0.0007000871701166034,0.0002837992215063423,7.554576768598054e-06,0.0,29,0.0008326878305524588,0.000552533776499331,6.5569847720325924e-06,0.0,28,0.00037386512849479914,0.0002475038927514106,7.082452611939516e-06,0.0,24,0.0007291538058780134,0.0003816411190200597,6.950861461518798e-06,0.0,27,0.0008166133775375783,0.00030615480500273407,9.389167644258123e-06,0.0,32,0.0007795310229994357,0.00039530632784590125,7.871699381212238e-06,0.0,28,0.0006911196396686137,0.00041594155482016504,8.043824891501572e-06,0.0,27
40,2000.0,0.0003782793355640024,0.000354724790668115,7.4678059718280565e-06,0.0,29,0.0006731160101480782,0.0003915581910405308,8.238894224632531e-06,0.0,27,0.001008321880362928,0.0005159367574378848,6.862472218926996e-06,0.0,30,0.0006823906442150474,0.00027365057030692697,7.671388630114961e-06,0.0,29,0.0007791860261932015,0.0005426108837127686,6.606074293813435e-06,0.0,28,0.00035800423938781023,0.00024435861269012094,7.107799319783226e-06,0.0,24,0.0007003682549111545,0.00037443707697093487,6.9979541876818985e-06,0.0,27,0.0007995576597750187,0.0002976588730234653,9.53753806243185e-06,0.0,32,0.0007319701253436506,0.00038790953112766147,7.917722541606054e-06,0.0,28,0.0006721370737068355,0.00041101331589743495,8.115105629258323e-06,0.0,27
41,2050.0,0.00035901088267564774,0.0003480865270830691,7.535144050052622e-06,0.0,29,0.0006659676437266171,0.000384746614145115,8.347985385626089e-06,0.0,27,0.0009527206420898438,0.0005069273756816983,6.905368991283467e-06,0.0,30,0.0006668817368336022,0.00026470006559975445,7.786983587720897e-06,0.0,29,0.0007309719221666455,0.0005331348511390388,6.658500751655083e-06,0.0,27,0.0003205226385034621,0.00023946088913362473,7.13338931745966e-06,0.0,24,0.0006906744674779475,0.00036684880615212023,7.051775810396066e-06,0.0,27,0.000783375115133822,0.0002892313350457698,9.683051757747307e-06,0.0,32,0.0007597144576720893,0.00038015181780792773,7.956663466757163e-06,0.0,28,0.0006437628762796521,0.00040668435394763947,8.181702469300944e-06,0.0,27
42,2100.0,0.0003427533956710249,0.0003411686629988253,7.600016942888033e-06,0.0,29,0.0006491219392046332,0.00037799260462634265,8.46067450765986e-06,0.0,27,0.0009296280913986266,0.0004976046038791537,6.956047400308307e-06,0.0,29,0.0006344079156406224,0.0002571925288066268,7.902996003394946e-06,0.0,29,0.0006890668300911784,0.0005249703535810113,6.725461389578413e-06,0.0,26,0.0003282461257185787,0.00023757507733535022,7.159417691582348e-06,0.0,24,0.0006726927240379155,0.0003599592891987413,7.1034824031812605e-06,0.0,27,0.0007705289754085243,0.00028052611742168665,9.823775144468527e-06,0.0,32,0.0006812689825892448,0.0003732290933839977,7.989320693013724e-06,0.0,28,0.0006103655905462801,0.0004012568388134241,8.244075615948532e-06,0.0,27
43,2150.0,0.00032301308237947524,0.0003357267123647034,7.662462849111762e-06,0.0,27,0.0006361947162076831,0.0003715183411259204,8.575840183766559e-06,0.0,27,0.0009055946138687432,0.00048752338625490665,7.016970357653918e-06,0.0,28,0.0006107324152253568,0.00024948781356215477,8.01730766397668e-06,0.0,29,0.0006525216740556061,0.0005164920003153384,6.8114986788714305e-06,0.0,26,0.0002926168090198189,0.00023445877013728023,7.187691608123714e-06,0.0,24,0.0006531882099807262,0.0003544751671142876,7.1508052315039095e-06,0.0,27,0.0007476412574760616,0.00027375968056730926,9.95863138086861e-06,0.0,32,0.0006518428563140333,0.00036484148586168885,8.021071153052617e-06,0.0,28,0.0005849640583619475,0.0003965357318520546,8.302187779918313e-06,0.0,27
44,2200.0,0.0003030932857654989,0.00032876196200959384,7.73115152696846e-06,0.0,27,0.0006184968515299261,0.00036384761915542185,8.692769370099995e-06,0.0,27,0.0009097122820094228,0.0004783354524988681,7.081329840730177e-06,0.0,28,0.0005968583864159882,0.00024280535581056029,8.1306889114785e-06,0.0,29,0.0006278587388806045,0.0005080861737951636,6.902008408360416e-06,0.0,26,0.0002744371013250202,0.00023185968166217208,7.21621154298191e-06,0.0,24,0.0006804640870541334,0.0003466733905952424,7.198199000413297e-06,0.0,27,0.0007326510967686772,0.00026619897107593715,1.0086631846206728e-05,0.0,32,0.0006230205181054771,0.0003576825256459415,8.046172297326848e-06,0.0,27,0.0005614419933408499,0.0003908548678737134,8.35735318105435e-06,0.0,27
45,2250.0,0.00028279164689593017,0.00032188856857828796,7.798595106578432e-06,0.0,25,0.0006117630982771516,0.00035776649019680917,8.810525287117343e-06,0.0,27,0.0008668546215631068,0.00046923087211325765,7.141712558222935e-06,0.0,27,0.0005658096051774919,0.00023603159934282303,8.242142030212563e-06,0.0,29,0.0005824761465191841,0.0004982841201126575,6.9950178840372246e-06,0.0,26,0.0002509519981686026,0.0002292510907864198,7.248800102388486e-06,0.0,24,0.0006284551927819848,0.00034095896990038455,7.242396350193303e-06,0.0,27,0.0007078985217958689,0.0002608911891002208,1.0207661034655757e-05,0.0,31,0.0006172855501063168,0.00035048334393650293,8.067979251791257e-06,0.0,27,0.0005313879228197038,0.0003832551883533597,8.410414920945186e-06,0.0,27
46,2300.0,0.00026703518233262,0.00031454695272259414,7.877555617596954e-06,0.0,25,0.0005923740100115538,0.0003508267691358924,8.928866009227931e-06,0.0,27,0.0008487925515510142,0.00046060080057941377,7.213455319288187e-06,0.0,27,0.0005419132066890597,0.00023032710305415094,8.351786163984798e-06,0.0,29,0.0005460322136059403,0.000489999889396131,7.087556696205866e-06,0.0,26,0.0002536592655815184,0.00022650793835055083,7.279809324245434e-06,0.0,24,0.0006078352453187108,0.00033534326939843595,7.284833827725379e-06,0.0,27,0.0006773705244995654,0.000255901541095227,1.032078216667287e-05,0.0,30,0.0005653455737046897,0.0003457018465269357,8.091819836408831e-06,0.0,27,0.0005136435502208769,0.0003758658713195473,8.462006007903256e-06,0.0,27
47,2350.0,0.00024880171986296773,0.00030786622664891183,7.950363396957982e-06,0.0,25,0.0005772834410890937,0.0003449318464845419,9.046366358234081e-06,0.0,26,0.0008099953411146998,0.00045206406502984464,7.272617494891165e-06,0.0,27,0.0005180427106097341,0.0002247736119898036,8.460332537651993e-06,0.0,28,0.0005176158738322556,0.00048131111543625593,7.1801441663410515e-06,0.0,26,0.0002432043693261221,0.0002240934845758602,7.3125197559420485e-06,0.0,24,0.0005935236113145947,0.00032939360244199634,7.324782473006053e-06,0.0,27,0.0006562253693118691,0.000249086762778461,1.043212614604272e-05,0.0,30,0.0005361519870348275,0.00033977642306126654,8.117798643070273e-06,0.0,26,0.00046455845586024225,0.0003665352414827794,8.513628927175887e-06,0.0,27
48,2400.0,0.0002588889910839498,0.0003015310503542423,8.022316251299344e-06,0.0,24,0.00056869862601161,0.00033701196662150323,9.16460430744337e-06,0.0,26,0.0007710900390520692,0.00044271076330915093,7.326480044866912e-06,0.0,27,0.0004973163595423102,0.0002197864669142291,8.573299055569805e-06,0.0,28,0.00048614758998155594,0.0004733484238386154,7.272160928550875e-06,0.0,25,0.00022029055980965495,0.00022084526426624507,7.346861821133643e-06,0.0,24,0.0005753050791099668,0.00032480983645655215,7.36177253202186e-06,0.0,27,0.0006183323566801846,0.00024539948208257556,1.0524923709454015e-05,0.0,30,0.0005188296199776232,0.0003352883504703641,8.146114851115271e-06,0.0,26,0.0004344572080299258,0.000357816374162212,8.566639735363424e-06,0.0,27
49,2450.0,0.00022019230527803302,0.00029402185464277864,8.097664249362424e-06,0.0,24,0.0005528241745196283,0.00033067967160604894,9.284512088925112e-06,0.0,26,0.0007438823231495917,0.00043408392230048776,7.37523350835545e-06,0.0,27,0.0004905189271084964,0.00021521419694181532,8.685688044351991e-06,0.0,28,0.0004580866079777479,0.00046414678217843175,7.370015282504028e-06,0.0,25,0.000197450106497854,0.00021985868806950748,7.381901923508849e-06,0.0,24,0.0005596737610176206,0.0003189606359228492,7.396784894808661e-06,0.0,27,0.0005819000070914626,0.00024210650008171797,1.059987425833242e-05,0.0,29,0.0004846170195378363,0.0003300228272564709,8.169874490704387e-06,0.0,26,0.00043151178397238255,0.00034756629611365497,8.622179848316591e-06,0.0,27
50,2500.0,0.00020680970919784158,0.0002871746546588838,8.171941772161517e-06,0.0,24,0.0005698721506632864,0.0003234206233173609,9.403408512298483e-06,0.0,25,0.0007295780815184116,0.00042500594281591475,7.420544989145128e-06,0.0,27,0.00046004384057596326,0.00021050639043096453,8.79607796377968e-06,0.0,28,0.000435572030255571,0.0004558494547381997,7.46994192013517e-06,0.0,25,0.00020662814495153725,0.00021777838992420584,7.415738309646258e-06,0.0,24,0.00055180728668347,0.00031369272619485855,7.430058303725673e-06,0.0,26,0.000565549242310226,0.00023996054369490594,1.0659741747076623e-05,0.0,29,0.000456955807749182,0.000325122382491827,8.191290362447035e-06,0.0,26,0.00038735184352844954,0.00033951736986637115,8.681512554176152e-06,0.0,27
51,2550.0,0.00019377208082005382,0.00028047675732523203,8.243692718679085e-06,0.0,24,0.0005329693085514009,0.00031688521266914904,9.529712770017795e-06,0.0,25,0.0006893976242281497,0.0004171259643044323,7.4616859819798265e-06,0.0,27,0.00044454497401602566,0.00020700575259979814,8.90526735020103e-06,0.0,28,0.0004196781956125051,0.0004483672964852303,7.570295565528795e-06,0.0,25,0.00017872783064376563,0.0002159606374334544,7.451455530826934e-06,0.0,24,0.000533474434632808,0.000309864932205528,7.469503543688916e-06,0.0,26,0.0005054206703789532,0.00023546609736513346,1.0711170943977777e-05,0.0,29,0.00043368834303691983,0.00032020857906900346,8.212276043195743e-06,0.0,26,0.0003523103951010853,0.0003300586831755936,8.743464604776818e-06,0.0,26
52,2600.0,0.0002218727022409439,0.00027341258828528225,8.315077138831839e-06,0.0,24,0.0005154641694389284,0.0003112766717094928,9.655667781771626e-06,0.0,25,0.0006624552188441157,0.00040818576235324144,7.498685590690002e-06,0.0,27,0.0004417262098286301,0.00020248483633622527,9.013137969304807e-06,0.0,28,0.00038974027847871184,0.0004398704331833869,7.672571882721968e-06,0.0,25,0.00019931516726501286,0.0002141135191777721,7.487361926905578e-06,0.0,23,0.0005096762324683368,0.00030541358864866197,7.506700967496727e-06,0.0,26,0.0004938878701068461,0.00023201436852104962,1.0754984032246284e-05,0.0,29,0.00040866612107492983,0.00031663139816373587,8.232163963839412e-06,0.0,26,0.00034718046663329005,0.0003231678856536746,8.809002792986576e-06,0.0,26
53,2650.0,0.0001861403725342825,0.00026731129037216306,8.388152309635188e-06,0.0,23,0.000500452530104667,0.0003049116348847747,9.78097250481369e-06,0.0,25,0.0006358142709359527,0.0003989942779298872,7.534017186117126e-06,0.0,27,0.00045902241254225373,0.00019906663510482758,9.11888673726935e-06,0.0,28,0.0003681775997392833,0.00043289855238981545,7.774158802931197e-06,0.0,25,0.00015980015450622886,0.0002119896380463615,7.521419775002869e-06,0.0,23,0.0005108724581077695,0.0002998149720951915,7.545562766608782e-06,0.0,26,0.0004294599930290133,0.00022903975332155824,1.0790647138492204e-05,0.0,28,0.0004013861471321434,0.00031234946800395846,8.25052848085761e-06,0.0,26,0.0003087978402618319,0.00031570057035423815,8.879857887222897e-06,0.0,26
54,2700.0,0.0001770180679159239,0.0002609507064335048,8.458770025754347e-06,0.0,23,0.0005196230486035347,0.00029899299261160195,9.903070349537302e-06,0.0,24,0.000609991024248302,0.0003902873140759766,7.56575809646165e-06,0.0,27,0.0003941214527003467,0.0001951574522536248,9.222025255439803e-06,0.0,28,0.0003506851498968899,0.00042557172127999365,7.876434210629668e-06,0.0,25,0.00014887723955325782,0.00021011261560488492,7.554648163932143e-06,0.0,23,0.0004888158873654902,0.00029719772282987833,7.582976195408264e-06,0.0,26,0.0003948412777390331,0.0002254641440231353,1.0839060450962279e-05,0.0,28,0.0003703745605889708,0.0003097708977293223,8.270151738543063e-06,0.0,26,0.0002910180191975087,0.0003092022961936891,8.951099516707473e-06,0.0,26
55,2750.0,0.00015905604232102633,0.00025389762595295906,8.520927622157615e-06,0.0,22,0.0005034844507463276,0.0002923445717897266,1.002708995656576e-05,0.0,24,0.0005959937698207796,0.00038085467531345785,7.594836006319383e-06,0.0,26,0.00038039483479224145,0.00019150023581460118,9.323851372755598e-06,0.0,28,0.0003349373582750559,0.0004182365373708308,7.978379471751396e-06,0.0,24,0.0001418070460204035,0.000207513541681692,7.586485935462406e-06,0.0,23,0.00046138057950884104,0.0002959943376481533,7.604306574648945e-06,0.0,24,0.0003883431782014668,0.00022179132793098688,1.088387580239214e-05,0.0,28,0.00034475335269235075,0.00030641493503935635,8.287770469905809e-06,0.0,26,0.00028283943538554013,0.00030325553962029517,9.023205166158732e-06,0.0,26
56,2800.0,0.00015802854613866657,0.00024841600679792464,8.59228748595342e-06,0.0,22,0.00048162764869630337,0.00028830935480073094,1.0154243682336528e-05,0.0,24,0.0005596354021690786,0.0003698049986269325,7.628148523508571e-06,0.0,26,0.00036696199094876647,0.00018842211284209043,9.423863957636058e-06,0.0,28,0.00031250156462192535,0.0004109324363525957,8.073881872405764e-06,0.0,24,0.0001341199822491035,0.00020629948994610459,7.618795279995538e-06,0.0,23,0.0004460962663870305,0.0002879031526390463,7.660733899683692e-06,0.0,24,0.00033636478474363685,0.00022100798378232867,1.0925487913482357e-05,0.0,28,0.00033231411362066865,0.0003029590588994324,8.303917638841085e-06,0.0,26,0.00026187486946582794,0.000297577993478626,9.097976544580888e-06,0.0,26
57,2850.0,0.00014974758960306644,0.00024298809876199812,8.666099347465206e-06,0.0,22,0.000444221863290295,0.00028187836869619787,1.0278139598085545e-05,0.0,24,0.0005684468196704984,0.0003612161963246763,7.677253051951993e-06,0.0,26,0.00035473916796036065,0.00018534033733885735,9.521043466520496e-06,0.0,28,0.0003135793667752296,0.0004040538624394685,8.176479241228662e-06,0.0,24,0.00014250328240450472,0.00020542625861708075,7.650063707842492e-06,0.0,23,0.0004310145741328597,0.000283949077129364,7.701235517743044e-06,0.0,23,0.00031642024987377226,0.00021684500097762793,1.0968426067847759e-05,0.0,28,0.000316064601065591,0.0002997873816639185,8.321899258589838e-06,0.0,26,0.00025014180573634803,0.00029281145543791354,9.170325938612223e-06,0.0,26
58,2900.0,0.00013237785606179386,0.0002370514557696879,8.738411452213768e-06,0.0,22,0.0004302368906792253,0.00027657969621941447,1.039973085426027e-05,0.0,24,0.0005600627046078444,0.00035128803574480116,7.724727765889838e-06,0.0,26,0.00034996267640963197,0.0001816670410335064,9.619561751605943e-06,0.0,28,0.0002815874759107828,0.00039704731898382306,8.278505447378848e-06,0.0,24,0.00014809494314249605,0.00020107139425817877,7.681675924686715e-06,0.0,23,0.0004168613813817501,0.0002790577709674835,7.755205842840951e-06,0.0,23,0.0002822919632308185,0.00021425480372272432,1.1012314644176513e-05,0.0,28,0.0003372574574314058,0.0002966590109281242,8.34205093269702e-06,0.0,26,0.0002349752321606502,0.00028765195747837424,9.245042747352272e-06,0.0,26
59,2950.0,0.00012842858268413693,0.00023153249640017748,8.80889729160117e-06,0.0,22,0.000416411436162889,0.0002715586160775274,1.0520731848373543e-05,0.0,24,0.0005353300366550684,0.0003405110619496554,7.778144208714366e-06,0.0,25,0.0003340957628097385,0.00018026382895186543,9.714231055113487e-06,0.0,27,0.0002691474510356784,0.000389686698326841,8.380999133805744e-06,0.0,24,0.00013975579349789768,0.0002006825670832768,7.71421218814794e-06,0.0,23,0.0004079940263181925,0.00027407362358644605,7.816396646376234e-06,0.0,23,0.00026573718059808016,0.0002109899651259184,1.1054787137254607e-05,0.0,28,0.000287069589830935,0.00029369047842919827,8.359603270946536e-06,0.0,26,0.0002225477364845574,0.00028319002012722194,9.318695447291248e-06,0.0,26
60,3000.0,0.00012639285705517977,0.00022657164663542062,8.87644819158595e-06,0.0,22,0.0004392733972053975,0.0002664016792550683,1.0637431842042133e-05,0.0,24,0.0004900824278593063,0.00033128284849226475,7.836392796889413e-06,0.0,25,0.00034108731779269874,0.00017632592062000185,9.81667653832119e-06,0.0,27,0.0002736955648288131,0.00038288108771666884,8.484977115585934e-06,0.0,24,0.00016300407878588885,0.000200666967430152,7.74337058828678e-06,0.0,23,0.00043707757140509784,0.0002717567840591073,7.87826684245374e-06,0.0,23,0.00025314968661405146,0.00020770229457411915,1.1095026820839848e-05,0.0,28,0.00027535317349247634,0.0002908401656895876,8.378005077247508e-06,0.0,26,0.0002259385073557496,0.00027915663667954504,9.39234632824082e-06,0.0,26
61,3050.0,0.00011767468095058575,0.00022189081937540323,8.942174645198975e-06,0.0,22,0.00038845997187308967,0.00026199384592473507,1.0751269655884244e-05,0.0,24,0.0004555275372695178,0.0003207030822522938,7.890554115874693e-06,0.0,25,0.0003156920720357448,0.00017375819152221084,9.916058843373321e-06,0.0,27,0.00024496769765391946,0.0003756243677344173,8.587158845330123e-06,0.0,24,0.00011947667371714488,0.00019855973368976265,7.774112418701407e-06,0.0,23,0.00038426811806857586,0.0002664935600478202,7.941164767544251e-06,0.0,23,0.0002284907823195681,0.00020272930851206183,1.1135822205687873e-05,0.0,27,0.0002700515033211559,0.00028920400654897094,8.39511994854547e-06,0.0,25,0.00021495649707503617,0.00027466457686387,9.466775736655109e-06,0.0,26
62,3100.0,0.00011433624604251236,0.00021676738106179982,9.004969797388185e-06,0.0,22,0.00037563664955087006,0.00025752076180651784,1.086363317881478e-05,0.0,24,0.0004244562005624175,0.0003118508611805737,7.941391231724992e-06,0.0,25,0.00030749262077733874,0.00017146415484603494,1.0014314284489956e-05,0.0,27,0.00023870402947068214,0.0003684197145048529,8.68809820531169e-06,0.0,24,0.00015300205268431455,0.00019742998119909316,7.805010682204738e-06,0.0,23,0.0003653921012300998,0.00026216948754154146,8.005861673154868e-06,0.0,23,0.00023012218298390508,0.00020023710385430604,1.1179089597135317e-05,0.0,27,0.00025157793425023556,0.00028644566191360354,8.409409929299727e-06,0.0,25,0.0002012597251450643,0.0002718180767260492,9.541356121189892e-06,0.0,25
63,3150.0,0.00011027475557057187,0.00021274758910294622,9.066832717508078e-06,0.0,22,0.0004117400967516005,0.00025158951757475734,1.097172571462579e-05,0.0,24,0.00040573644218966365,0.0003030865336768329,7.989312507561408e-06,0.0,25,0.0002972845104523003,0.00016896790475584567,1.0109643881150987e-05,0.0,27,0.0002480376570019871,0.00036124620237387717,8.789334970060736e-06,0.0,24,9.955804125638679e-05,0.0001958977954927832,7.834367352188565e-06,0.0,23,0.00036197257577441633,0.00025816765264607966,8.070597687037662e-06,0.0,23,0.00021903982269577682,0.00019738935225177556,1.121877085097367e-05,0.0,27,0.00026831284048967063,0.00028394657419994473,8.425952728430275e-06,0.0,24,0.0001927118719322607,0.00026742045884020627,9.616303941584192e-06,0.0,25
64,3200.0,0.00010922822548309341,0.00020865854457952082,9.12499672267586e-06,0.0,22,0.00035796547308564186,0.0002487603051122278,1.1075782822445035e-05,0.0,24,0.00038722658064216375,0.0002944429579656571,8.034315214899834e-06,0.0,25,0.0002906082081608474,0.0001664048177190125,1.0200508768321015e-05,0.0,27,0.0002174322580685839,0.0003544157079886645,8.888049706001766e-06,0.0,24,9.040284930961207e-05,0.00019389932276681066,7.86412329034647e-06,0.0,23,0.000349243899108842,0.00025600928347557783,8.136041287798434e-06,0.0,22,0.0001931115984916687,0.0001939595240401104,1.12576199171599e-05,0.0,27,0.0002276793384226039,0.0002809169818647206,8.441243153356481e-06,0.0,24,0.00021631277923006564,0.0002644630440045148,9.697164387034718e-06,0.0,24
65,3250.0,0.00010753965034382418,0.0002039843675447628,9.182378562400118e-06,0.0,21,0.0003344693686813116,0.00024411565391346812,1.1176692169101443e-05,0.0,24,0.00036952283699065447,0.00028579533682204783,8.075052392086945e-06,0.0,25,0.0002841861278284341,0.00016438010788988322,1.0288385055901017e-05,0.0,27,0.0002076725213555619,0.000347206078004092,8.984774467535317e-06,0.0,24,8.634838013676926e-05,0.0001921004877658561,7.897790055721998e-06,0.0,22,0.0003319362585898489,0.00024958723224699497,8.210199666791596e-06,0.0,22,0.0001894244342111051,0.0001899806666187942,1.1296188858977985e-05,0.0,27,0.00022225803695619106,0.00027835043147206306,8.463602171104867e-06,0.0,24,0.00018142018234357238,0.0002606731140986085,9.773603778739925e-06,0.0,24
66,3300.0,9.922849858412519e-05,0.00019996264018118382,9.242915439244825e-06,0.0,21,0.00033225727383978665,0.0002396394411334768,1.1274847565800883e-05,0.0,24,0.00035419058986008167,0.0002780133509077132,8.112546311167534e-06,0.0,25,0.0002776891924440861,0.0001619197428226471,1.0373410987085663e-05,0.0,27,0.0002022895059781149,0.00034043591585941613,9.08082802197896e-06,0.0,24,9.146040974883363e-05,0.00019126833649352193,7.93054005043814e-06,0.0,22,0.0003389771736692637,0.0002462213742546737,8.277899723907467e-06,0.0,22,0.00017751345876604319,0.00018761186220217496,1.1332637768646237e-05,0.0,27,0.00022186373826116323,0.0002756517205853015,8.48164017952513e-06,0.0,24,0.000180315924808383,0.0002573583915363997,9.849045454757288e-06,0.0,24
67,3350.0,0.00010371857933932915,0.0001963367103599012,9.30339956539683e-06,0.0,21,0.00031050248071551323,0.00023568514734506607,1.1369510502845515e-05,0.0,24,0.0003369353653397411,0.0002747956314124167,8.14658051240258e-06,0.0,24,0.00027330091688781977,0.00016015161236282438,1.0456182280904613e-05,0.0,27,0.00019213257473893464,0.0003329701430629939,9.174064871331211e-06,0.0,24,8.359417552128434e-05,0.00018956064013764262,7.962723429955076e-06,0.0,22,0.0003130572149530053,0.0002418526855763048,8.347949005838018e-06,0.0,22,0.0001739900908432901,0.0001842527708504349,1.1369252206350211e-05,0.0,27,0.00021728724823333323,0.00027321852394379675,8.500986950821243e-06,0.0,24,0.00017002988897729665,0.0002547318290453404,9.924535333993845e-06,0.0,24
68,3400.0,9.56337753450498e-05,0.00019249333126936108,9.362554919789545e-06,0.0,21,0.00030370071181096137,0.00023095213691703975,1.146109752880875e-05,0.0,24,0.000325927569065243,0.00026201619766652584,8.172361049219035e-06,0.0,24,0.000280078878859058,0.00015831037308089435,1.0539522918406874e-05,0.0,27,0.00021818280220031738,0.0003256287018302828,9.266140295949299e-06,0.0,24,7.627283775946125e-05,0.00018855943926610053,7.992854079930112e-06,0.0,22,0.000304027198581025,0.0002377372729824856,8.41655764816096e-06,0.0,22,0.00016991948359645903,0.00018083986651618034,1.1404571523598861e-05,0.0,27,0.00020274019334465265,0.0002700749901123345,8.511430678481702e-06,0.0,24,0.00018350029131397605,0.00025170407025143504,9.998692803492304e-06,0.0,24
69,3450.0,9.692137246020138e-05,0.00018925475887954235,9.423255505680572e-06,0.0,21,0.0002841826935764402,0.00022689950128551573,1.1549223017937038e-05,0.0,24,0.000309846771415323,0.00025517502217553556,8.202726348827127e-06,0.0,24,0.00027239671908318996,0.000157211979967542,1.062081446434604e-05,0.0,27,0.00017769887926988304,0.0003185582172591239,9.356746886624023e-06,0.0,24,7.161760004237294e-05,0.00018714918405748904,8.021548637771048e-06,0.0,22,0.0003049102087970823,0.0002329909330001101,8.484134923492093e-06,0.0,22,0.00018568725499790162,0.0001773160620359704,1.1440266462159343e-05,0.0,27,0.00020304464851506054,0.00026828647241927683,8.532783795089927e-06,0.0,23,0.00016134275938384235,0.0002487929887138307,1.0073307748825755e-05,0.0,24
70,3500.0,9.022353333421052e-05,0.00018567827646620572,9.48571596381953e-06,0.0,21,0.0002932067436631769,0.00022281476412899792,1.1633187568804715e-05,0.0,24,0.0002918770769611001,0.0002483285788912326,8.232565051002894e-06,0.0,24,0.0002477274974808097,0.00015519146108999848,1.0700077837100253e-05,0.0,27,0.00017360306810587645,0.0003115082799922675,9.445858268009033e-06,0.0,24,7.544831169070676e-05,0.00018608098616823554,8.049224561545998e-06,0.0,22,0.000288210081635043,0.00023029166914056987,8.548799087293446e-06,0.0,22,0.00015258901112247258,0.0001747269998304546,1.1473975973785855e-05,0.0,27,0.0001877646573120728,0.0002651020186021924,8.559701200283598e-06,0.0,23,0.00015636064927093685,0.0002458749804645777,1.0146932254428975e-05,0.0,24
