,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
54,2700,0.00025173521135002375,5.659967064275406e-05,0.00019124402024317533,3.891519099852303e-06,0.0,13,0.0001801755279302597,5.389529906096868e-05,0.00012094197882106528,5.338259597920114e-06,0.0,20,0.00013542361557483673,2.6951924155582674e-05,0.00010355627455282956,4.915411864203634e-06,0.0,17,0.00019809629884548485,4.4957807403989136e-05,0.00014858822396490723,4.550261110125575e-06,0.0,15
55,2750,0.0002514396619517356,5.812510062241927e-05,0.00018942428869195282,3.890290372510208e-06,0.0,13,0.00017230422236025333,4.845458170166239e-05,0.00011856576020363718,5.283884092932567e-06,0.0,20,0.00013916115858592093,3.095348802162334e-05,0.00010332605597795919,4.881610038864892e-06,0.0,16,0.00019273959333077073,4.233468644088134e-05,0.00014587133773602545,4.533566880127182e-06,0.0,15
56,2800,0.00024807979934848845,5.648495425703004e-05,0.00018770589667838067,3.888936134899268e-06,0.0,13,0.0001722031447570771,5.0641578127397224e-05,0.00011633335088845342,5.228216650721151e-06,0.0,20,0.0001380046596750617,3.098370507359505e-05,0.00010216866212431341,4.852299753110856e-06,0.0,16,0.00018826735322363675,4.0669820009497926e-05,0.00014307825767900795,4.519268259173259e-06,0.0,15
57,2850,0.00024785572895780206,5.8140252804150805e-05,0.0001858281611930579,3.887304956151638e-06,0.0,13,0.00016289434279315174,4.378902667667717e-05,0.00011393216846045107,5.173147656023502e-06,0.0,20,0.00013765248877462,3.1598050554748625e-05,0.00010122340609086677,4.831027581531089e-06,0.0,16,0.00019285615417174995,4.776096830028109e-05,0.00014057161752134562,4.523566076386487e-06,0.0,15
58,2900,0.0002493574866093695,6.13638258073479e-05,0.00018410853226669133,3.8851330828038044e-06,0.0,13,0.00016820317250676453,5.168354255147278e-05,0.00011139251000713557,5.127119948156178e-06,0.0,20,0.00014157200348563492,3.6223143979441375e-05,0.00010054110316559672,4.807749064639211e-06,0.0,16,0.00018187728710472584,4.034779703943059e-05,0.00013700235285796225,4.527124474407174e-06,0.0,15
59,2950,0.000242628128034994,5.630607483908534e-05,0.00018243938393425196,3.882671080646105e-06,0.0,13,0.0001730826625134796,5.867444633622654e-05,0.00010932590521406382,5.082309144199826e-06,0.0,19,0.00013585807755589485,3.1242543627740815e-05,9.983165364246815e-05,4.783880740433233e-06,0.0,16,0.00018381839618086815,4.473615626920946e-05,0.00013455189764499664,4.530340902419994e-06,0.0,15
60,3000,0.0002498869434930384,6.50875226710923e-05,0.00018091980018652976,3.879632004100131e-06,0.0,13,0.00016885699005797505,5.6974637118401006e-05,0.00010683696018531919,5.0454013944545295e-06,0.0,19,0.00013452813436742872,3.057214416912757e-05,9.919762669596821e-05,4.7583562263753265e-06,0.0,16,0.00017895361816044897,4.2081788706127554e-05,0.00013233869685791433,4.533138053375296e-06,0.0,15
61,3050,0.00023810849233996123,5.5010459618642926e-05,0.00017922194092534482,3.8760849747632165e-06,0.0,13,0.00015198234177660197,4.2846226278925315e-05,0.0001041317664203234,5.004340891900938e-06,0.0,19,0.00013209086318966,2.886486254283227e-05,9.849382331594825e-05,4.732187335321214e-06,0.0,16,0.0001727484486764297,3.843752347165719e-05,0.00012977543519809842,4.535495918389643e-06,0.0,15
62,3100,0.00023603480076417327,5.455940117826685e-05,0.0001776032877387479,3.8721232158422936e-06,0.0,13,0.00015141312906052917,4.435141454450786e-05,0.0001021034549921751,4.958254521625349e-06,0.0,19,0.00013805872004013509,3.5360822948860005e-05,9.799347026273608e-05,4.7044327402545605e-06,0.0,16,0.00017479018424637616,4.2656600271584466e-05,0.00012759589299093932,4.537689164862968e-06,0.0,15
63,3150,0.00023560160479974002,5.569955101236701e-05,0.00017603444575797766,3.867603936669184e-06,0.0,13,0.00016882532509043813,6.360299448715523e-05,0.00010029975237557665,4.922579591948306e-06,0.0,19,0.000131951121147722,2.978059637825936e-05,9.749390301294625e-05,4.676629032474011e-06,0.0,16,0.00017501837282907218,4.388661909615621e-05,0.0001265924220206216,4.5393412619887386e-06,0.0,15
64,3200,0.00023684080224484205,5.823541869176552e-05,0.00017474283231422305,3.862549419864081e-06,0.0,13,0.00014975405065342784,4.583464760798961e-05,9.902999590849504e-05,4.889419415121665e-06,0.0,19,0.00014590412320103496,4.396705480758101e-05,9.728913573781028e-05,4.64792674392811e-06,0.0,16,0.00017379708879161626,4.574375998345204e-05,0.00012351223267614841,4.541098405752564e-06,0.0,15
65,3250,0.00023622001754119992,5.913572749705054e-05,0.0001732272212393582,3.857076535496162e-06,0.0,13,0.00019694588263519108,9.591449634172022e-05,9.617433534003794e-05,4.857049589190865e-06,0.0,19,0.00013759234570898116,3.623835800681263e-05,9.673415479483083e-05,4.619829724106239e-06,0.0,16,0.00016072564176283777,3.4446849895175546e-05,0.00012173683353466913,4.541958787740441e-06,0.0,15
