,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
25,1250,3.143570575048216e-05,9.718684850668069e-06,1.6446603694930673e-05,5.270415385894012e-06,0.0,31,1.9515215171850286e-05,3.076449502259493e-06,8.340462045453023e-06,8.09830362413777e-06,0.0,29,3.087448931182735e-05,9.778030289453454e-06,1.610416074981913e-05,4.9922987273021135e-06,0.0,24,1.7871871023089625e-05,2.332227040824364e-06,8.327742762048729e-06,7.211901447590208e-06,0.0,28
26,1300,3.034786641364917e-05,9.284226507588755e-06,1.5781986803631298e-05,5.281654466671171e-06,0.0,31,2.3775115550961345e-05,7.538721547462046e-06,8.141754733514972e-06,8.094638360489625e-06,0.0,29,2.8506756279966794e-05,7.763945177430287e-06,1.5756901120766997e-05,4.9859104365168605e-06,0.0,24,1.7943586499313824e-05,2.4431599285890115e-06,8.317098036059178e-06,7.1833283072919585e-06,0.0,27
27,1350,2.9266035198816098e-05,8.830829756334424e-06,1.5131942745938431e-05,5.30326133230119e-06,0.0,30,1.858175892266445e-05,3.1558226964989444e-06,7.341076070588315e-06,8.084860382950865e-06,0.0,29,2.8113088774261996e-05,7.821944564057048e-06,1.5314359188778326e-05,4.976785021426622e-06,0.0,24,1.7431932064937428e-05,2.247870497740223e-06,8.037804946070537e-06,7.146255939005641e-06,0.0,27
28,1400,2.8251155526959337e-05,8.290337063954212e-06,1.4647795978817157e-05,5.313022484187968e-06,0.0,30,1.8121672837878577e-05,3.069395916099893e-06,6.981851583987009e-06,8.070424883044325e-06,0.0,29,2.7426811357145198e-05,7.0173200583667494e-06,1.544270162412431e-05,4.9667892199067865e-06,0.0,24,1.745994268276263e-05,2.605409235911793e-06,7.767635906930082e-06,7.086897767294431e-06,0.0,27
29,1450,2.788691926980391e-05,8.355617865163367e-06,1.4212599126040004e-05,5.318703642842593e-06,0.0,30,1.7034177290042862e-05,2.416867346255458e-06,6.558051609317772e-06,8.059258107095957e-06,0.0,29,2.6442947273608297e-05,6.5959802668658085e-06,1.4891818864271045e-05,4.955149051966146e-06,0.0,24,1.6861722542671487e-05,2.2671986243949505e-06,7.570632988063153e-06,7.023890248092357e-06,0.0,27
30,1500,2.774253698589746e-05,8.509452527505346e-06,1.3913275324739516e-05,5.319808678905247e-06,0.0,30,1.6583002434344962e-05,2.2008023279340705e-06,6.3306829360954e-06,8.051516488194466e-06,0.0,29,2.739878254942596e-05,7.841149454179686e-06,1.4616629414376803e-05,4.941005499858875e-06,0.0,24,1.6548132407478988e-05,2.2166675535117975e-06,7.370707407972077e-06,6.960758582863491e-06,0.0,27
31,1550,2.6841402359423228e-05,8.0251147664967e-06,1.3494704035110772e-05,5.321583103068406e-06,0.0,30,1.893652370199561e-05,4.417413492774358e-06,6.478129307652125e-06,8.040980901569128e-06,0.0,29,2.562321606092155e-05,6.408336048480123e-06,1.4288495549408253e-05,4.926384008285822e-06,0.0,24,1.6227861124207266e-05,2.138259787898278e-06,7.194192676251987e-06,6.895409114804352e-06,0.0,27
32,1600,2.8080323318135925e-05,9.525449058855884e-06,1.3226392184151337e-05,5.328481620381353e-06,0.0,30,1.6185984350158833e-05,2.286198423462338e-06,5.872238489246229e-06,8.027547664823942e-06,0.0,29,2.529674384277314e-05,5.822125785925891e-06,1.4563906006515026e-05,4.910710231342819e-06,0.0,24,1.5931813322822563e-05,2.081925231323112e-06,7.021068086032756e-06,6.828820005466696e-06,0.0,27
33,1650,2.8741034839185886e-05,1.0403740816400386e-05,1.300290477956878e-05,5.334387878974667e-06,0.0,30,1.58887924044393e-05,2.231865209978423e-06,5.645304554491304e-06,8.011621503101196e-06,0.0,29,2.4550268790335394e-05,5.6408002819807734e-06,1.4014957741892431e-05,4.894511221209541e-06,0.0,24,1.571980828884989e-05,2.1108915007062024e-06,6.848171778983669e-06,6.760745691281045e-06,0.0,27
34,1700,2.588272764114663e-05,7.925793397589587e-06,1.2608229553734418e-05,5.348705599317327e-06,0.0,29,1.7402377125108615e-05,3.757163312911871e-06,5.651989340549335e-06,7.993225153768435e-06,0.0,29,2.504342410247773e-05,6.413536993932212e-06,1.375233205180848e-05,4.877554147242336e-06,0.0,24,1.5594281649100594e-05,2.1932069103058893e-06,6.7090704760630615e-06,6.6920038079842925e-06,0.0,27
35,1750,2.7256974135525525e-05,9.173727448796853e-06,1.27287730720127e-05,5.354472705221269e-06,0.0,29,1.662417344050482e-05,3.2798541269585257e-06,5.371437964640791e-06,7.972880666784476e-06,0.0,29,2.3754266294417903e-05,5.315364887792384e-06,1.3566502275352832e-05,4.8723995860200375e-06,0.0,24,1.5423374861711636e-05,2.253126467621769e-06,6.5478443502797745e-06,6.622403816436417e-06,0.0,27
36,1800,2.5194565751007758e-05,7.619188636454055e-06,1.222130777023267e-05,5.354069344321033e-06,0.0,28,1.492947467340855e-05,1.927770199472434e-06,5.051043899584329e-06,7.950660801725462e-06,0.0,29,2.5559209461789578e-05,6.922025931999087e-06,1.377066655550152e-05,4.866517883783672e-06,0.0,24,1.5260311556630768e-05,2.288212954226765e-06,6.419619694497669e-06,6.55247959002736e-06,0.0,27
37,1850,2.5660760002210736e-05,8.429566150880419e-06,1.189048543892568e-05,5.340708412404638e-06,0.0,27,1.5247001101670321e-05,2.387892664046376e-06,4.931924195261672e-06,7.927184014988597e-06,0.0,29,2.4017483156058006e-05,5.3981816563464236e-06,1.3758522072748747e-05,4.8607803364575375e-06,0.0,24,1.5168583558988757e-05,2.252697186122532e-06,6.436458079406293e-06,6.479428975580959e-06,0.0,25
38,1900,2.463126838847529e-05,7.63590469432529e-06,1.1656965398287866e-05,5.338397386367433e-06,0.0,27,1.455532037653029e-05,1.9429869553277967e-06,4.710078883363167e-06,7.902254765213002e-06,0.0,29,2.3639709979761392e-05,5.363282980397344e-06,1.3420954019238707e-05,4.855471615883289e-06,0.0,24,1.5454481399501674e-05,2.7323710583004868e-06,6.310903700068593e-06,6.411206413758919e-06,0.0,25
39,1950,2.4682020011823624e-05,7.822883162589278e-06,1.1509035175549798e-05,5.35010258317925e-06,0.0,27,1.4262588592828251e-05,1.779888293640397e-06,4.606455149769317e-06,7.8762450357317e-06,0.0,29,2.302954817423597e-05,4.846422598347999e-06,1.3333901733858511e-05,4.849224296776811e-06,0.0,24,1.5079654986038804e-05,2.533476163080195e-06,6.195297828526236e-06,6.350881449179724e-06,0.0,25
40,2000,2.452404805808328e-05,7.77660716266837e-06,1.1387252925487701e-05,5.360186605685158e-06,0.0,27,1.4977464161347598e-05,2.5915981041180203e-06,4.536395863397047e-06,7.849470421206206e-06,0.0,29,2.2313935915008187e-05,4.5390088416752405e-06,1.2931583114550449e-05,4.843342139793094e-06,0.0,24,1.4813389498158358e-05,2.1159255538805155e-06,6.406814463844057e-06,6.290649707807461e-06,0.0,24
41,2050,2.3686527129029855e-05,7.099771210050676e-06,1.121782224799972e-05,5.368931851990055e-06,0.0,27,1.4008328435011208e-05,1.8304250488654361e-06,4.35602487414144e-06,7.82187908043852e-06,0.0,29,2.291401324328035e-05,4.8245360630971845e-06,1.3270036106405314e-05,4.819440619030502e-06,0.0,22,1.4454912161454558e-05,2.054390051853261e-06,6.2005074141779914e-06,6.200014922796981e-06,0.0,24
42,2100,2.3718906959402375e-05,7.28949771655607e-06,1.1052897207264323e-05,5.376512490329333e-06,0.0,27,1.534042166895233e-05,3.095260808549938e-06,4.45158457296202e-06,7.793575605319347e-06,0.0,29,2.2688725948682986e-05,4.496050223679049e-06,1.3350556400837377e-05,4.84211886941921e-06,0.0,21,1.431838609278202e-05,2.1059051960037323e-06,6.0973379731876776e-06,6.115143150964286e-06,0.0,24
43,2150,2.3335935111390427e-05,7.049548912618775e-06,1.0903202564804815e-05,5.383183179219486e-06,0.0,27,1.3433520507533103e-05,1.5807471527296002e-06,4.088079549546819e-06,7.764693691569846e-06,0.0,29,2.223850242444314e-05,4.677005108533194e-06,1.2689311915892176e-05,4.872185854765121e-06,0.0,21,1.4141593055683188e-05,2.0902164123981493e-06,6.051292530173669e-06,6.000084340485046e-06,0.0,22
44,2200,2.4598399249953218e-05,8.426009117101785e-06,1.0783497600641567e-05,5.388892077462515e-06,0.0,27,1.6799420336610638e-05,4.80098242405802e-06,4.263087703293422e-06,7.735350664006546e-06,0.0,29,2.3549477191409096e-05,5.869572760275332e-06,1.279600564885186e-05,4.8838987822819036e-06,0.0,21,1.4270519386627711e-05,2.191756493630237e-06,6.090983788453741e-06,5.987778877170058e-06,0.0,20
45,2250,2.330581992282532e-05,7.303466645680601e-06,1.0608859156491235e-05,5.393493665906135e-06,0.0,27,1.4380369066202547e-05,2.569568550825352e-06,4.105061179870972e-06,7.705739335506223e-06,0.0,29,2.2977272237767465e-05,5.470699306897586e-06,1.2620585948752705e-05,4.885987891611876e-06,0.0,21,1.3825600944983307e-05,2.012330469369772e-06,5.877387593500316e-06,5.935882654739544e-06,0.0,20
