,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,total_6,decoder_6,sindy_x_6,reg_6,sindy_z_6,active_coeffs_6,total_7,decoder_7,sindy_x_7,reg_7,sindy_z_7,active_coeffs_7
64,3200,0.0001628929458092898,3.8116220821393654e-05,0.00012316151696722955,1.6151972204170306e-06,0.0,6,0.00022160180378705263,0.0001090757068595849,0.00010802943143062294,4.496655492403079e-06,0.0,13,0.00013920804485678673,2.0435089027159847e-05,0.00011694768181769177,1.825281970013748e-06,0.0,9,0.0001840569166233763,5.66710987186525e-05,0.00012503235484473407,2.353473519178806e-06,0.0,11,0.0002644832420628518,5.2996736485511065e-05,0.0002083099534502253,3.176549853378674e-06,0.0,12,0.00011202703171875328,2.1478961571119726e-05,8.626993803773075e-05,4.278133474144852e-06,0.0,13,0.000151900589116849,3.503828702378087e-05,0.0001141612883657217,2.7010071335098473e-06,0.0,10,0.0001986064453376457,3.7752073694719e-05,0.00015571601397823542,5.13835539095453e-06,0.0,14
65,3250,0.00015902580344118178,3.654467218439095e-05,0.00012087256618542597,1.6085650713648647e-06,0.0,6,0.00013050912821199745,1.9670838810270652e-05,0.00010635399667080492,4.484286364458967e-06,0.0,13,0.00016118702478706837,4.3386051402194425e-05,0.00011598700075410306,1.8139711528419866e-06,0.0,9,0.00018654807354323566,5.992215665173717e-05,0.00012427968613337725,2.3462318949896144e-06,0.0,11,0.00025527074467390776,4.6701727114850655e-05,0.0002054150972981006,3.153918669340783e-06,0.0,12,0.00012019889982184395,2.9951905162306502e-05,8.597147098043934e-05,4.275520495866658e-06,0.0,13,0.00015870423521846533,4.3376283429097384e-05,0.00011266247747698799,2.66546862803807e-06,0.0,10,0.00019713597430381924,3.8617181417066604e-05,0.00015339080709964037,5.127989425091073e-06,0.0,14
66,3300,0.00014960630505811423,2.9077587896608748e-05,0.00011893025657627732,1.598460812601843e-06,0.0,6,0.00013156372006051242,2.1749792722403072e-05,0.00010534296598052606,4.470965905056801e-06,0.0,13,0.0001396899315295741,2.3063017579261214e-05,0.00011482489935588092,1.8020084553427296e-06,0.0,9,0.00017493222549092025,4.959541547577828e-05,0.00012299796799197793,2.3388483896269463e-06,0.0,11,0.00025292293867096305,4.657424142351374e-05,0.00020321756892371923,3.1311442398873623e-06,0.0,12,0.00011152596562169492,2.275719634781126e-05,8.449585584457964e-05,4.272912519809324e-06,0.0,13,0.00014922099944669753,3.562380152288824e-05,0.00011096713569713756,2.6300715489924187e-06,0.0,10,0.00019529872224666178,3.8765185308875516e-05,0.0001514163741376251,5.117170076118782e-06,0.0,14
67,3350,0.00016150009469129145,4.239557893015444e-05,0.00011751457350328565,1.5899432810329017e-06,0.0,6,0.0001307674392592162,2.2062022253521718e-05,0.00010424869105918333,4.456726856005844e-06,0.0,13,0.0001433562283637002,2.7724960091290995e-05,0.00011384041863493621,1.790852934391296e-06,0.0,9,0.0001765729539329186,5.264180799713358e-05,0.00012159915786469355,2.331986024728394e-06,0.0,11,0.00025827958597801626,5.4250227549346164e-05,0.00020092088379897177,3.108462124146172e-06,0.0,12,0.00011802516382886097,3.0227434763219208e-05,8.352795703103766e-05,4.2697715798567515e-06,0.0,13,0.00014585210010409355,3.4013490221695974e-05,0.00010924387606792152,2.594739498817944e-06,0.0,10,0.00019206051365472376,3.7365978641901165e-05,0.0001495889009675011,5.105619493406266e-06,0.0,14
68,3400,0.00014563645527232438,2.7579277229961008e-05,0.00011647734208963811,1.5798242429809761e-06,0.0,6,0.00013947082334198058,3.162973007420078e-05,0.00010340005246689543,4.441043529368471e-06,0.0,13,0.00013601229875348508,2.1431425921036862e-05,0.00011281431943643838,1.7665561244939454e-06,0.0,8,0.00016606925055384636,4.3051637476310134e-05,0.00012069226067978889,2.325348987142206e-06,0.0,11,0.0002485989825800061,4.641151463147253e-05,0.00019910170522052795,3.0857729598210426e-06,0.0,12,0.00010627897427184507,1.8856570022762753e-05,8.315563900396228e-05,4.266767064109445e-06,0.0,13,0.00015012756921350956,3.9947724872035906e-05,0.00010762082092696801,2.5590300083422335e-06,0.0,10,0.0001923272939166054,3.928831574739888e-05,0.00014795828610658646,5.080703886051197e-06,0.0,13
69,3450,0.00014340558846015483,2.666761247382965e-05,0.00011516853555804119,1.5694353123762994e-06,0.0,6,0.00012272255844436586,1.5960336895659566e-05,0.00010233669308945537,4.425521183293313e-06,0.0,13,0.00013664105790667236,2.3364042135654017e-05,0.00011152214574394748,1.754872869241808e-06,0.0,8,0.00016783697356004268,4.585077476804145e-05,0.0001196673110825941,2.318889301022864e-06,0.0,11,0.00028987342375330627,8.931556658353657e-05,0.0001974941696971655,3.063686790483189e-06,0.0,12,0.00011192763486178592,2.5546705728629604e-05,8.211690874304622e-05,4.264021754352143e-06,0.0,13,0.00017487528384663165,6.57534328638576e-05,0.00010659855615813285,2.5232955067622242e-06,0.0,10,0.00018874683883041143,3.7310739571694285e-05,0.0001463661901652813,5.069919552624924e-06,0.0,13
70,3500,0.00014865232515148818,3.322053453302942e-05,0.00011386875848984346,1.563033265483682e-06,0.0,6,0.00013042640057392418,2.4673110601725057e-05,0.0001013441287796013,4.409154826134909e-06,0.0,13,0.00013170602323953062,1.96241308003664e-05,0.00011033743066946045,1.744464498187881e-06,0.0,8,0.00017174328968394548,5.0931608711835e-05,0.00011849903967231512,2.3126367523218505e-06,0.0,11,0.00025072391144931316,5.400522059062496e-05,0.0001936769695021212,3.041727268282557e-06,0.0,12,0.00011767471733037382,3.1483803468290716e-05,8.193036774173379e-05,4.2605474845913704e-06,0.0,13,0.0001403849310008809,3.315844514872879e-05,0.00010473904694663361,2.4874370865290985e-06,0.0,10,0.00018520865705795586,3.58324650733266e-05,0.00014431642193812877,5.0597805056895595e-06,0.0,13
71,3550,0.00014249792729970068,2.7907210096600465e-05,0.0001130316813942045,1.5590375141982804e-06,0.0,6,0.00012109728413634002,1.6313915693899617e-05,0.00010039107291959226,4.39228824689053e-06,0.0,13,0.0001316826237598434,2.056826269836165e-05,0.00010937944171018898,1.734923102958419e-06,0.0,8,0.00017207006749231368,5.155111284693703e-05,0.000118212316010613,2.3066318135533947e-06,0.0,11,0.00027598754968494177,7.867327803978696e-05,0.0001942944509210065,3.0198250442481367e-06,0.0,12,0.00011210281809326261,2.67257091763895e-05,8.11206191428937e-05,4.256494321452919e-06,0.0,13,0.00013994752953294665,3.4209144359920174e-05,0.00010328675125492737,2.4516309622413246e-06,0.0,10,0.00018218242621514946,3.469472721917555e-05,0.00014243836631067097,5.049323135608574e-06,0.0,13
72,3600,0.00014391459990292788,3.0259116101660766e-05,0.00011210087541257963,1.5546129361609928e-06,0.0,6,0.00016479571058880538,6.065544948796742e-05,9.976581350201741e-05,4.374445779831149e-06,0.0,13,0.0001282676385017112,1.82548574230168e-05,0.00010828694939846173,1.725822244225128e-06,0.0,8,0.00016072799917310476,4.139852535445243e-05,0.00011702853225870058,2.3009440610621823e-06,0.0,11,0.00024090902297757566,4.670242560678162e-05,0.0001912078441819176,2.9987502330186544e-06,0.0,12,0.00010804288467625156,2.3296510335057974e-05,8.049386815400794e-05,4.252503003954189e-06,0.0,13,0.00013565820700023323,3.126385126961395e-05,0.00010197881056228653,2.4155403934855713e-06,0.0,10,0.00018339056987315416,3.808860492426902e-05,0.00014026311691850424,5.038850304117659e-06,0.0,13
73,3650,0.0001460463390685618,3.3444641303503886e-05,0.00011105165322078392,1.5500387462452636e-06,0.0,6,0.00012401964340824634,2.1052856027381495e-05,9.861036960501224e-05,4.356417775852606e-06,0.0,13,0.00012782651174347848,1.881857133412268e-05,0.0001072908125934191,1.7171225863421569e-06,0.0,8,0.00016543178935535252,4.685157909989357e-05,0.0001162851694971323,2.295036210853141e-06,0.0,11,0.00024060528085101396,4.81496135762427e-05,0.00018947756325360388,2.978103793793707e-06,0.0,12,0.00010265693708788604,1.8883436496253125e-05,7.952544547151774e-05,4.248049663146958e-06,0.0,13,0.000135616326588206,3.254539115005173e-05,0.00010069151903735474,2.3794125354470452e-06,0.0,10,0.00018381664995104074,4.028410330647603e-05,0.00013850459072273225,5.027945462643402e-06,0.0,13
74,3700,0.00014019585796631873,2.8453250706661493e-05,0.00011019725207006559,1.5453590549441287e-06,0.0,6,0.00011987088510068133,1.78211230377201e-05,9.771136683411896e-05,4.338396593084326e-06,0.0,13,0.00012662781227845699,1.8649538105819374e-05,0.00010626927542034537,1.7089898847189033e-06,0.0,8,0.00016439992759842426,4.699980127043091e-05,0.00011511050252011046,2.289634494445636e-06,0.0,11,0.00023649939976166934,4.5083561417413875e-05,0.00018845789600163698,2.957939159387024e-06,0.0,12,0.00010075977479573339,1.784714186214842e-05,7.86693490226753e-05,4.243278908688808e-06,0.0,13,0.0001367668155580759,3.492276664474048e-05,9.950085950549692e-05,2.343195774301421e-06,0.0,10,0.000175056658918038,3.2605625165160745e-05,0.00013743355521000922,5.017466264689574e-06,0.0,13
75,3750,0.0001400386681780219,2.9304026611498557e-05,0.00010919406486209482,1.5405854583150358e-06,0.0,6,0.00012154178693890572,2.03313375095604e-05,9.689052967587486e-05,4.319917479733704e-06,0.0,13,0.00012661991058848798,1.96666060219286e-05,0.00010525240941205993,1.7008989061650936e-06,0.0,8,0.00016005031648091972,4.340746454545297e-05,0.00011435831402195618,2.284534275531769e-06,0.0,11,0.0002468334569130093,5.752857032348402e-05,0.00018636698951013386,2.9378882118180627e-06,0.0,12,0.0001014672961900942,1.9398581571294926e-05,7.783047476550564e-05,4.238238034304231e-06,0.0,13,0.0001333527616225183,3.2742285839049146e-05,9.830362250795588e-05,2.3068639620760223e-06,0.0,10,0.0001732175296638161,3.2499112421646714e-05,0.00013571187446359545,5.006538685847772e-06,0.0,13
76,3800,0.0001444542285753414,3.459147774265148e-05,0.0001083269962691702,1.535751380288275e-06,0.0,6,0.00011830779840238392,1.789618363545742e-05,9.61108089541085e-05,4.300800355849788e-06,0.0,13,0.00012460153084248304,1.864475052570924e-05,0.00010426361404825002,1.6931757045313134e-06,0.0,8,0.0001605576544534415,4.4911612349096686e-05,0.000113366921141278,2.279119826198439e-06,0.0,11,0.00023405974206980318,4.636876474251039e-05,0.00018477236153557897,2.918617838076898e-06,0.0,12,9.753098129294813e-05,1.596569381945301e-05,7.733287202427164e-05,4.232420906191692e-06,0.0,13,0.00013084441889077425,3.1512699933955446e-05,9.706088894745335e-05,2.2708277356287e-06,0.0,10,0.00017682902398519218,3.774753349716775e-05,0.0001340856251772493,4.995868039259221e-06,0.0,13
77,3850,0.00013454277359414846,2.5451479814364575e-05,0.00010756041592685506,1.5308762613130966e-06,0.0,6,0.00011630789958871901,1.6694701116648503e-05,9.533120464766398e-05,4.281998371880036e-06,0.0,13,0.0001254681992577389,2.056347148027271e-05,0.00010321932495571673,1.6854035038704751e-06,0.0,8,0.00015500471636187285,4.001847264589742e-05,0.00011271210678387433,2.274132384627592e-06,0.0,11,0.00022945216915104538,4.23629317083396e-05,0.00018418944091536105,2.899808123402181e-06,0.0,12,9.835098899202421e-05,1.7391019355272874e-05,7.673323125345632e-05,4.226742930768523e-06,0.0,13,0.00012751335452776402,2.944578227470629e-05,9.583307837601751e-05,2.234489556940389e-06,0.0,10,0.0001826713269110769,4.428579268278554e-05,0.0001334004628006369,4.9850814320961945e-06,0.0,13
78,3900,0.00013718882109969854,2.8725607990054414e-05,0.00010693723743315786,1.525976358607295e-06,0.0,6,0.00011445440031820908,1.577069087943528e-05,9.442007285542786e-05,4.263637947587995e-06,0.0,13,0.0001244351442437619,2.045376277237665e-05,0.00010230363113805652,1.6777421478764154e-06,0.0,8,0.00015346211148425937,3.93501395592466e-05,0.00011184283357579261,2.269136984978104e-06,0.0,11,0.00023163897276390344,4.616069418261759e-05,0.00018259692296851426,2.8813585686293663e-06,0.0,12,0.00010831198596861213,2.838114778569434e-05,7.571006426587701e-05,4.220774826535489e-06,0.0,13,0.0001269252534257248,3.0073731977608986e-05,9.465350740356371e-05,2.198013362431084e-06,0.0,10,0.00017339385522063822,3.693122198455967e-05,0.00013148759899195284,4.9750437938200776e-06,0.0,13
79,3950,0.00015966570936143398,5.2127710659988225e-05,0.0001060169524862431,1.5210574701995938e-06,0.0,6,0.00013193214545026422,3.393489896552637e-05,9.375278023071587e-05,4.24447034674813e-06,0.0,13,0.00012225199316162616,1.9246675947215408e-05,0.00010133521573152393,1.6700963669791236e-06,0.0,8,0.0001586211728863418,4.5186636270955205e-05,0.00011117011308670044,2.2644244381808676e-06,0.0,11,0.0002331551513634622,4.882662688032724e-05,0.00018146529328078032,2.86323393083876e-06,0.0,12,9.571735427016392e-05,1.6129793948493898e-05,7.53736385377124e-05,4.213920874462929e-06,0.0,13,0.0001245600578840822,2.8691147235804237e-05,9.370718180434778e-05,2.161729071303853e-06,0.0,10,0.00017101058620028198,3.626796024036594e-05,0.00012977754522580653,4.965082098351559e-06,0.0,13
80,4000,0.00013246960588730872,2.579927968326956e-05,0.00010515436588320881,1.5159549775489722e-06,0.0,6,0.00011528025788720697,1.8119066226063296e-05,9.29349334910512e-05,4.226252258376917e-06,0.0,13,0.00012467884516809136,2.2609945517615415e-05,0.00010040657070931047,1.662329964347009e-06,0.0,8,0.0001583660050528124,4.59850016341079e-05,0.00011012178583769128,2.259218263134244e-06,0.0,11,0.00023717593285255134,5.341011274140328e-05,0.00018091991660185158,2.8459069199016085e-06,0.0,12,9.939762821886688e-05,2.0219107682351023e-05,7.497100159525871e-05,4.207518941257149e-06,0.0,13,0.0001273374946322292,3.253898103139363e-05,9.267306450055912e-05,2.1254559214867186e-06,0.0,10,0.00018138598534278572,4.835797517444007e-05,0.00012807273014914244,4.955281383445254e-06,0.0,13
81,4050,0.00013250672782305628,2.649053931236267e-05,0.00010450515401316807,1.5110217645997182e-06,0.0,6,0.00011270852701272815,1.6122270608320832e-05,9.240289364242926e-05,4.183363671472762e-06,0.0,12,0.00012230909487698227,2.117812618962489e-05,9.947655780706555e-05,1.6544097434234573e-06,0.0,8,0.00015066932246554643,3.893737084581517e-05,0.00010947736154776067,2.254590526717948e-06,0.0,11,0.0002271965058753267,4.5233206037664786e-05,0.00017913448391482234,2.8288145585975144e-06,0.0,12,9.780577238416299e-05,1.9707658793777227e-05,7.389826350845397e-05,4.199852355668554e-06,0.0,13,0.00012171684647910297,2.8000005841022357e-05,9.162746573565528e-05,2.089379677272518e-06,0.0,10,0.0001637521927477792,3.18221136694774e-05,0.0001269843487534672,4.945736236550147e-06,0.0,13
82,4100,0.0001348539808532223,2.9484008337021805e-05,0.00010386406211182475,1.5059057432154077e-06,0.0,6,0.00011114899098174646,1.5407918908749707e-05,9.159132605418563e-05,4.149746018811129e-06,0.0,12,0.00012188135588075966,2.1661873688572086e-05,9.85728984232992e-05,1.6465837688883767e-06,0.0,8,0.00015030222130008042,3.9256054151337594e-05,0.00010879655746975914,2.24961308958882e-06,0.0,11,0.0002569252101238817,7.700942660449073e-05,0.000177103589521721,2.8121726245444734e-06,0.0,12,9.592004789737985e-05,1.8337841538595967e-05,7.338984141824767e-05,4.1923649405362085e-06,0.0,13,0.0001290154323214665,3.6466379242483526e-05,9.049581422004849e-05,2.053236357824062e-06,0.0,10,0.0001940526271937415,6.312645564321429e-05,0.00012598959438037127,4.9365767154085916e-06,0.0,13
83,4150,0.00013002147898077965,2.5462448320467956e-05,0.00010305811156285927,1.500919665886613e-06,0.0,6,0.0001113780599553138,1.6512269212398678e-05,9.073156252270564e-05,4.1342273107147776e-06,0.0,12,0.00011879979138029739,1.939691719599068e-05,9.776419028639793e-05,1.638687194827071e-06,0.0,8,0.00014801368524786085,3.790474875131622e-05,0.00010786415077745914,2.244799134132336e-06,0.0,11,0.00022109424753580242,4.064459790242836e-05,0.00017765357915777713,2.7960770694335224e-06,0.0,12,9.316186333307996e-05,1.6026506273192354e-05,7.295131217688322e-05,4.184043973509688e-06,0.0,13,0.0001200119368149899,2.842026333382819e-05,8.957467798609287e-05,2.016998678300297e-06,0.0,10,0.0001710623619146645,4.202945638098754e-05,0.0001241199643118307,4.912950771540636e-06,0.0,12
84,4200,0.0001276107068406418,2.381417652941309e-05,0.00010230053158011287,1.4959911140977056e-06,0.0,6,0.00011264740896876901,1.8635399101185612e-05,8.98919824976474e-05,4.120026460441295e-06,0.0,12,0.00012070528464391828,2.216359098383691e-05,9.691118611954153e-05,1.6305045846820576e-06,0.0,8,0.00014675087004434317,3.748470771824941e-05,0.00010702607687562704,2.240084313598345e-06,0.0,11,0.00022763950983062387,4.812923725694418e-05,0.00017673021648079157,2.7800501811725553e-06,0.0,12,0.00010123429092345759,2.431391112622805e-05,7.27441583876498e-05,4.176216407358879e-06,0.0,13,0.00011793337762355804,2.7359496016288176e-05,8.859355875756592e-05,1.9803278519248124e-06,0.0,10,0.00015594223805237561,2.8426931748981588e-05,0.00012260374205652624,4.911562882625731e-06,0.0,12
85,4250,0.00013899138139095157,3.5709897929336876e-05,0.00010179049422731623,1.4909834362697438e-06,0.0,6,0.0001218017641804181,2.8708063837257214e-05,8.898640953702852e-05,4.107293534616474e-06,0.0,12,0.00012784199498128146,3.0003415304236114e-05,9.621630306355655e-05,1.6222726344494731e-06,0.0,8,0.0001457132602808997,3.714995182235725e-05,0.00010632794874254614,2.2353697204380296e-06,0.0,11,0.00022406580683309585,4.676491880672984e-05,0.00017453604959882796,2.7648277409753064e-06,0.0,12,9.87225430435501e-05,2.248209602839779e-05,7.207297312561423e-05,4.167472525296034e-06,0.0,13,0.00011936479859286919,2.9874187021050602e-05,8.754628652241081e-05,1.944328460012912e-06,0.0,10,0.00016117855557240546,3.504556298139505e-05,0.00012122227781219408,4.910719326289836e-06,0.0,12
86,4300,0.0001273380476050079,2.4875756935216486e-05,0.00010097620543092489,1.4860838746244553e-06,0.0,6,0.00011286704102531075,2.0571054847096093e-05,8.820087532512844e-05,4.0951158553070854e-06,0.0,12,0.00011684446508297697,1.9933140720240772e-05,9.529714589007199e-05,1.614178131603694e-06,0.0,8,0.000147495957207866,3.9763253880664706e-05,0.00010551430023042485,2.2183978671819204e-06,0.0,10,0.00021747480786871165,4.010901466244832e-05,0.0001746154302963987,2.7503533601702657e-06,0.0,12,9.116618457483128e-05,1.56362475536298e-05,7.137163629522547e-05,4.158307092438918e-06,0.0,13,0.00011712687410181388,2.8613229005713947e-05,8.660578168928623e-05,1.907864771055756e-06,0.0,10,0.00015645184612367302,3.213390300516039e-05,0.00011940795957343653,4.909974450129084e-06,0.0,12
87,4350,0.0001344534393865615,3.28405512846075e-05,0.00010013175051426515,1.481132812841679e-06,0.0,6,0.00011480547254905105,2.3374859665636905e-05,8.73469834914431e-05,4.083628937223693e-06,0.0,12,0.00012404726294334978,2.7802281692856923e-05,9.463900642003864e-05,1.6059767631304567e-06,0.0,8,0.0001473823213018477,4.021677887067199e-05,0.000104956554423552,2.2089768663136056e-06,0.0,10,0.0002389669098192826,6.11928480793722e-05,0.00017503827984910458,2.735773250606144e-06,0.0,12,9.381085692439228e-05,1.8870694475481287e-05,7.079079659888521e-05,4.149360393057577e-06,0.0,13,0.00011344401718815789,2.586284426797647e-05,8.570963836973533e-05,1.8715337546382216e-06,0.0,10,0.00015054282266646624,2.762968506431207e-05,0.0001180043545900844,4.908777555101551e-06,0.0,12
88,4400,0.00013245308946352452,3.136958912364207e-05,9.960740135284141e-05,1.476108877795923e-06,0.0,6,0.00010729341738624498,1.6720412531867623e-05,8.650051313452423e-05,4.072488991369028e-06,0.0,12,0.00011536971578607336,2.0049679733347148e-05,9.372246859129518e-05,1.5975649603205966e-06,0.0,8,0.0001518619537819177,4.5487926399800926e-05,0.00010416881559649482,2.205204509664327e-06,0.0,10,0.00021789752645418048,4.252643702784553e-05,0.00017264943744521588,2.7216478883929085e-06,0.0,12,0.00010395055869594216,2.8728189136018045e-05,7.10824751877226e-05,4.139896645938279e-06,0.0,13,0.00011503402492962778,2.8243157430551946e-05,8.495558722643182e-05,1.835280727391364e-06,0.0,10,0.00014955825463403016,2.834436236298643e-05,0.0001163066626759246,4.907227321382379e-06,0.0,12
89,4450,0.00014812943118158728,4.762524622492492e-05,9.903292084345594e-05,1.4712730944665964e-06,0.0,6,0.00010590792953735217,1.6143720131367445e-05,8.570242061978206e-05,4.06178924095002e-06,0.0,12,0.00011441372043918818,1.9799163055722602e-05,9.302518446929753e-05,1.5893749605311314e-06,0.0,8,0.00014892667240928859,4.311981319915503e-05,0.00010360529267927632,2.201571533078095e-06,0.0,10,0.00021398652461357415,3.9533453673357144e-05,0.00017174538515973836,2.7076955575466854e-06,0.0,12,9.544484782963991e-05,2.097321157634724e-05,7.03418263583444e-05,4.1298094402009156e-06,0.0,13,0.00011050904868170619,2.4821179977152497e-05,8.388885908061638e-05,1.799007122826879e-06,0.0,10,0.00015490417717956007,3.492963151074946e-05,0.00011506926966831088,4.905277364741778e-06,0.0,12
90,4500,0.0001343826879747212,3.4586140827741474e-05,9.83302088570781e-05,1.4663381762147765e-06,0.0,6,0.0001066282347892411,1.769288064679131e-05,8.488377352477983e-05,4.0515819819120225e-06,0.0,12,0.00012240390060469508,2.8300841222517192e-05,9.252216841559857e-05,1.5808875559741864e-06,0.0,8,0.00014480770914815366,3.9927272155182436e-05,0.00010268263577017933,2.1978073618811322e-06,0.0,10,0.00022037372400518507,4.6542936615878716e-05,0.00017113621288444847,2.6945840545522515e-06,0.0,12,8.907720621209592e-05,1.527651875221636e-05,6.968102388782427e-05,4.119658569834428e-06,0.0,13,0.00011202924360986799,2.7365180358174257e-05,8.290162804769352e-05,1.7624342945055105e-06,0.0,10,0.00014605825708713382,2.7512340238899924e-05,0.00011364264355506748,4.903274202661123e-06,0.0,12
91,4550,0.0001321331219514832,3.281114550190978e-05,9.786046575754881e-05,1.461504780309042e-06,0.0,6,0.00010568902507657185,1.7568796465639025e-05,8.40792345115915e-05,4.040994099341333e-06,0.0,12,0.00011457922664703801,2.1436946553876624e-05,9.156950545730069e-05,1.5727807749499334e-06,0.0,8,0.00014555508096236736,4.159710442763753e-05,0.00010176365321967751,2.1943262709100964e-06,0.0,10,0.0002583963214419782,8.576403342885897e-05,0.00016995082842186093,2.6814418561116327e-06,0.0,12,9.640822827350348e-05,2.344146923860535e-05,6.885761104058474e-05,4.10914844906074e-06,0.0,13,0.0001176930163637735,3.392112921574153e-05,8.204556797863916e-05,1.7263142808587872e-06,0.0,10,0.00014936618390493095,3.2290547096636146e-05,0.00011217501742066815,4.900618932879297e-06,0.0,12
92,4600,0.00012359929678495973,2.4975108317448758e-05,9.716761269373819e-05,1.456574750591244e-06,0.0,6,0.00011726026423275471,2.998870513692964e-05,8.324073860421777e-05,4.030823220091406e-06,0.0,12,0.00011921810073545203,2.655323078215588e-05,9.110062819672748e-05,1.5642423250028514e-06,0.0,8,0.00015216224710457027,4.840588371735066e-05,0.0001015653251670301,2.1910359464527573e-06,0.0,10,0.00021952242241241038,4.6216428017942235e-05,0.00017063747509382665,2.6685133889259305e-06,0.0,12,9.78918542386964e-05,2.543258960940875e-05,6.836102693341672e-05,4.098244517081184e-06,0.0,13,0.00010682367428671569,2.3912376491352916e-05,8.122118015307933e-05,1.6901205981412204e-06,0.0,10,0.0001420744083588943,2.6697152861743234e-05,0.00011047964653698727,4.897611233900534e-06,0.0,12
93,4650,0.00012398578110150993,2.582024535513483e-05,9.67137748375535e-05,1.451759999326896e-06,0.0,6,0.00010049723641714081,1.4157817531668115e-05,8.231871470343322e-05,4.020701453555375e-06,0.0,12,0.00011690524115692824,2.5049203031812795e-05,9.029997454490513e-05,1.55606710450229e-06,0.0,8,0.00014510375331155956,4.2300096538383514e-05,0.0001006161401164718,2.187522341046133e-06,0.0,10,0.00022511240968015045,5.207777940086089e-05,0.0001703784364508465,2.6561872346064774e-06,0.0,12,9.575633885106072e-05,2.3701157260802574e-05,6.796813977416605e-05,4.087044544576202e-06,0.0,13,0.0001058210400515236,2.377318924118299e-05,8.039405656745657e-05,1.6537967439944623e-06,0.0,10,0.0001399648463120684,2.5917455786839128e-05,0.00010915276652667671,4.8946171773422975e-06,0.0,12
94,4700,0.00012521265307441354,2.7531983505468816e-05,9.623367077438161e-05,1.4470026599155972e-06,0.0,6,9.952830441761762e-05,1.4167195331538096e-05,8.135083771776408e-05,4.010272277810145e-06,0.0,12,0.0001212522474816069,3.003932761203032e-05,8.966519089881331e-05,1.5477282886422472e-06,0.0,8,0.00014272275438997895,4.067912232130766e-05,9.985944780055434e-05,2.184178583775065e-06,0.0,10,0.0002154310350306332,4.3913580157095566e-05,0.00016887320089153945,2.644255800987594e-06,0.0,12,8.957120007835329e-05,1.784101186785847e-05,6.765480793546885e-05,4.075382094015367e-06,0.0,13,0.00010452643618918955,2.3392414732370526e-05,7.951643056003377e-05,1.6175886230485048e-06,0.0,10,0.00015451676154043525,4.136657662456855e-05,0.0001082590824807994,4.8911083467828576e-06,0.0,12
95,4750,0.00014322219067253172,4.596326834871434e-05,9.581666381563991e-05,1.44226021348004e-06,0.0,6,0.00011114584776805714,2.648292138474062e-05,8.06629250291735e-05,4.000001808890374e-06,0.0,12,0.00011218433792237192,2.1652858777088113e-05,8.899175008991733e-05,1.539734284961014e-06,0.0,8,0.00013655867951456457,3.5335928259883076e-05,9.904181206366047e-05,2.180943738494534e-06,0.0,10,0.00023043551482260227,5.859126758878119e-05,0.00016921182395890355,2.6324296413804404e-06,0.0,12,8.857435022946447e-05,1.6964364476734772e-05,6.754630885552615e-05,4.063679625687655e-06,0.0,13,0.00010280869173584506,2.256970401504077e-05,7.865767838666216e-05,1.5813080835869187e-06,0.0,10,0.0001380224130116403,2.6587933461996727e-05,0.0001065471296897158,4.887340764980763e-06,0.0,12
96,4800,0.00013207820302341133,3.543841012287885e-05,9.520230378257111e-05,1.4374802503880346e-06,0.0,6,0.00010294483945472166,1.9264634829596616e-05,7.969068974489346e-05,3.98951897295774e-06,0.0,12,0.00011142808943986893,2.1418542019091547e-05,8.847779099596664e-05,1.5317599491027067e-06,0.0,8,0.00013591219612862915,3.519608435453847e-05,9.853847586782649e-05,2.177642727474449e-06,0.0,10,0.0002121051074936986,4.293800884624943e-05,0.00016654586943332106,2.6212424018012825e-06,0.0,12,8.667029032949358e-05,1.5381632692879066e-05,6.72366950311698e-05,4.051969426654978e-06,0.0,13,0.0001098391367122531,3.0307684937724844e-05,7.800441380823031e-05,1.5270335325112683e-06,0.0,9,0.00013531815784517676,2.5332352379336953e-05,0.00010510269203223288,4.883114343101624e-06,0.0,12
97,4850,0.00011882097169291228,2.248498822154943e-05,9.490342199569568e-05,1.432561589354009e-06,0.0,6,9.695030894363299e-05,1.4221777746570297e-05,7.874995208112523e-05,3.978581844421569e-06,0.0,12,0.00014687089424114674,5.7173292589141056e-05,8.817403431748971e-05,1.5235744967867504e-06,0.0,8,0.0001337960420642048,3.380103225936182e-05,9.782058623386547e-05,2.174425162593252e-06,0.0,10,0.00022026147053111345,5.2472107199719176e-05,0.00016517951735295355,2.6098448415723396e-06,0.0,12,8.62401575432159e-05,1.559419251861982e-05,6.660674989689142e-05,4.039210125483805e-06,0.0,13,0.00011320815974613652,3.469899820629507e-05,7.700925198150799e-05,1.4999084214650793e-06,0.0,9,0.00014075712533667684,3.198923877789639e-05,0.00010388895316282287,4.8789406719151884e-06,0.0,12
