,epoch,total_0,decoder_0,sindy_x_0,latent_0,reg_0,sindy_z_0,active_coeffs_0,coeff_0,total_1,decoder_1,sindy_x_1,latent_1,reg_1,sindy_z_1,active_coeffs_1,coeff_1
28,1400,0.0005601563607342,0.3156707882881164,0.2376585453748703,0.0,0.0068269888870418,0.0,41,0.2857142857142857,0.0004753451212309301,0.2764430642127991,0.1919272392988205,0.0,0.006974844262003899,0.0,46.0,0.14285714285714285
29,1450,0.000542706111446,0.304227352142334,0.2316639274358749,0.0,0.0068148616701364,0.0,41,0.2857142857142857,0.00046139289042912424,0.2663903534412384,0.18804141879081726,0.0,0.006961108651012182,0.0,46.0,0.14285714285714285
30,1500,0.0005224976921454,0.2887360155582428,0.2269500643014907,0.0,0.0068116053007543,0.0,40,0.2857142857142857,0.000447845202870667,0.2567841708660126,0.18410655856132507,0.0,0.006954486016184092,0.0,44.0,0.14285714285714285
31,1550,0.0005066595040261,0.2774843573570251,0.2223685830831527,0.0,0.0068065989762544,0.0,40,0.2857142857142857,0.00043587409891188145,0.24805819988250732,0.18086397647857666,0.0,0.006951917894184589,0.0,43.0,0.2857142857142857
32,1600,0.0004910274292342,0.2656471729278564,0.2185779809951782,0.0,0.0068022729828953,0.0,40,0.2857142857142857,0.00042454953654669225,0.23971343040466309,0.17787976562976837,0.0,0.006956379394978285,0.0,42.0,0.2857142857142857
33,1650,0.0004774295375682,0.255982756614685,0.2146479338407516,0.0,0.0067988173104822,0.0,40,0.2857142857142857,0.00041423007496632636,0.23231704533100128,0.17494329810142517,0.0,0.006969740614295006,0.0,40.0,0.2857142857142857
34,1700,0.0004638318787328,0.2457316666841507,0.211306020617485,0.0,0.0067941853776574,0.0,39,0.2857142857142857,0.0004040380590595305,0.224922776222229,0.17213031649589539,0.0,0.006984975188970566,0.0,40.0,0.2857142857142857
35,1750,0.0004515163891483,0.2373823523521423,0.207337275147438,0.0,0.0067967735230922,0.0,38,0.2857142857142857,0.0003951706166844815,0.21868540346622467,0.1694883108139038,0.0,0.006996891461312771,0.0,40.0,0.2857142857142857
36,1800,0.0004394457500893,0.22864431142807,0.2039982229471206,0.0,0.0068032327108085,0.0,38,0.2857142857142857,0.0003857607953250408,0.2121436446905136,0.16661180555820465,0.0,0.007005364168435335,0.0,39.0,0.2857142857142857
37,1850,0.0004277594562154,0.2206308990716934,0.2003171890974044,0.0,0.0068113696761429,0.0,37,0.2857142857142857,0.000377338525140658,0.20604515075683594,0.1642802506685257,0.0,0.0070131258107721806,0.0,39.0,0.2857142857142857
38,1900,0.0004166201979387,0.2130724042654037,0.1967236995697021,0.0,0.0068240854889154,0.0,37,0.2857142857142857,0.00036953098606318235,0.20063140988349915,0.1618783324956894,0.0,0.007021252531558275,0.0,39.0,0.2857142857142857
39,1950,0.0004063118540216,0.2064523994922638,0.1930147558450698,0.0,0.0068447003141045,0.0,36,0.2857142857142857,0.00036171230021864176,0.19489090144634247,0.1597919464111328,0.0,0.007029435597360134,0.0,39.0,0.2857142857142857
40,2000,0.0003958986781071,0.1992821991443634,0.189749613404274,0.0,0.0068668709136545,0.0,35,0.2857142857142857,0.0003541565383784473,0.1894986927509308,0.15761920809745789,0.0,0.007038644514977932,0.0,38.0,0.2857142857142857
41,2050,0.000385382620152,0.1925813108682632,0.1859093457460403,0.0,0.0068919728510081,0.0,35,0.2857142857142857,0.00034743722062557936,0.18492037057876587,0.15546518564224243,0.0,0.0070516797713935375,0.0,37.0,0.2857142857142857
42,2100,0.0003758217790164,0.1862382441759109,0.1826593279838562,0.0,0.0069241970777511,0.0,34,0.2857142857142857,0.00034099575714208186,0.18038569390773773,0.1535491645336151,0.0,0.007060904987156391,0.0,36.0,0.2857142857142857
43,2150,0.0003667720302473,0.180648922920227,0.179164171218872,0.0,0.0069589428603649,0.0,34,0.2857142857142857,0.0003356206580065191,0.17687278985977173,0.15167470276355743,0.0,0.00707317516207695,0.0,36.0,0.2857142857142857
44,2200,0.0003580465272534,0.1748623698949813,0.1761874556541443,0.0,0.0069967019371688,0.0,33,0.2857142857142857,0.0003279206284787506,0.1709672063589096,0.14986678957939148,0.0,0.007086639758199453,0.0,36.0,0.2857142857142857
45,2250,0.0003494105185382,0.169759139418602,0.1726141273975372,0.0,0.0070372484624385,0.0,33,0.2857142857142857,0.0003219812351744622,0.16672076284885406,0.14816008508205414,0.0,0.0071003735065460205,0.0,36.0,0.2857142857142857
46,2300,0.0003410894132684,0.1647210866212844,0.1692903041839599,0.0,0.0070780115202069,0.0,33,0.2857142857142857,0.00031604160903953016,0.16250163316726685,0.14642564952373505,0.0,0.007114341948181391,0.0,36.0,0.2857142857142857
47,2350,0.000333149684593,0.1599514037370681,0.1660794764757156,0.0,0.0071187848225235,0.0,33,0.2857142857142857,0.0003102371993009001,0.15833666920661926,0.14477145671844482,0.0,0.007129059173166752,0.0,36.0,0.2857142857142857
48,2400,0.0003258103970438,0.1555802673101425,0.1630705446004867,0.0,0.0071595883928239,0.0,33,0.2857142857142857,0.0003049520601052791,0.15465274453163147,0.1431543529033661,0.0,0.0071449619717895985,0.0,35.0,0.2857142857142857
49,2450,0.0003180088242515,0.1515292823314666,0.1592792570590973,0.0,0.0072002946399152,0.0,32,0.2857142857142857,0.0002991495712194592,0.15043814480304718,0.14154718816280365,0.0,0.007164234761148691,0.0,35.0,0.2857142857142857
50,2500,0.0003105757059529,0.1472116559743881,0.1561210751533508,0.0,0.0072429454885423,0.0,32,0.2857142857142857,0.00029369720141403377,0.14658722281455994,0.13992702960968018,0.0,0.00718297204002738,0.0,35.0,0.2857142857142857
51,2550,0.0003039632283616,0.1438105851411819,0.152868241071701,0.0,0.0072843907400965,0.0,32,0.2857142857142857,0.00028855641721747816,0.14307644963264465,0.1382785439491272,0.0,0.007201418746262789,0.0,35.0,0.2857142857142857
52,2600,0.0002964654413517,0.1390717774629593,0.1500678658485412,0.0,0.0073258187621831,0.0,32,0.2857142857142857,0.00028332500369288027,0.13932371139526367,0.13678206503391266,0.0,0.007219220511615276,0.0,35.0,0.2857142857142857
53,2650,0.0002897314261645,0.1350928992033004,0.1472708880901336,0.0,0.0073676435276865,0.0,32,0.2857142857142857,0.0002783018571790308,0.1357671022415161,0.1352977603673935,0.0,0.007236998528242111,0.0,35.0,0.2857142857142857
54,2700,0.0002832021855283,0.1312068104743957,0.1445848643779754,0.0,0.0074104932136833,0.0,32,0.2857142857142857,0.0002733204746618867,0.13242873549461365,0.133636936545372,0.0,0.007254833355545998,0.0,35.0,0.2857142857142857
55,2750,0.0002793871390167,0.1295549869537353,0.1423787027597427,0.0,0.0074534551240503,0.0,32,0.2857142857142857,0.0002685346407815814,0.1289716362953186,0.13229069113731384,0.0,0.007272330578416586,0.0,35.0,0.2857142857142857
56,2800,0.0002711471752263,0.1238804832100868,0.1397711336612701,0.0,0.007495567202568,0.0,32,0.2857142857142857,0.00026374569279141724,0.12561996281147003,0.13083548843860626,0.0,0.007290254812687635,0.0,35.0,0.2857142857142857
57,2850,0.0002655331918504,0.1203328743577003,0.137662649154663,0.0,0.0075376792810857,0.0,32,0.2857142857142857,0.00025892749545164406,0.12229912728071213,0.12931887805461884,0.0,0.007309488020837307,0.0,35.0,0.2857142857142857
58,2900,0.0002602156309876,0.1169046536087989,0.1357313394546508,0.0,0.0075796409510076,0.0,32,0.2857142857142857,0.000255932827712968,0.12052297592163086,0.12808012962341309,0.0,0.007329719606786966,0.0,35.0,0.2857142857142857
59,2950,0.0002552940568421,0.1136467233300209,0.1340260058641433,0.0,0.0076213330030441,0.0,32,0.2857142857142857,0.00024937314447015524,0.1159287616610527,0.1260952204465866,0.0,0.007349139079451561,0.0,35.0,0.2857142857142857
60,3000,0.0002506367163732,0.1105707734823226,0.1324025243520736,0.0,0.0076634124852716,0.0,32,0.2857142857142857,0.0002444155979901552,0.1126197949051857,0.12442497164011002,0.0,0.007370826322585344,0.0,34.0,0.2857142857142857
61,3050,0.0002459956449456,0.1076177135109901,0.1306691020727157,0.0,0.0077088396064937,0.0,31,0.2857142857142857,0.00023964572756085545,0.10956365615129471,0.12269070744514465,0.0,0.007391368504613638,0.0,34.0,0.2857142857142857
62,3100,0.0002417850482743,0.1045939400792121,0.1294362694025039,0.0,0.0077548320405185,0.0,31,0.2857142857142857,0.00023455929476767778,0.10666627436876297,0.12048222869634628,0.0,0.007410794496536255,0.0,33.0,0.2857142857142857
63,3150,0.0002377523924224,0.1017588004469871,0.128193512558937,0.0,0.0078000840730965,0.0,31,0.2857142857142857,0.00023021575179882348,0.104076087474823,0.118711456656456,0.0,0.007428204640746117,0.0,33.0,0.2857142857142857
64,3200,0.0002338363410672,0.0989987403154373,0.1269920021295547,0.0,0.0078455926850438,0.0,31,0.2857142857142857,0.00022546031686943024,0.1009916439652443,0.11702600866556168,0.0,0.007442666217684746,0.0,33.0,0.2857142857142857
65,3250,0.0002351493603782,0.1009090691804885,0.1263490915298462,0.0,0.0078911976888775,0.0,31,0.2857142857142857,0.00022092707513365895,0.09820067137479782,0.11527146399021149,0.0,0.0074549475684762,0.0,33.0,0.2857142857142857
66,3300,0.0002264612558064,0.0939167439937591,0.1246082261204719,0.0,0.0079362783581018,0.0,31,0.2857142857142857,0.00021647888934239745,0.09547118842601776,0.11354244500398636,0.0,0.007465252187103033,0.0,33.0,0.2857142857142857
67,3350,0.0002227314835181,0.0914237573742866,0.1233253255486488,0.0,0.0079824011772871,0.0,31,0.2857142857142857,0.00021225144155323505,0.093133844435215,0.11164391040802002,0.0,0.007473688572645187,0.0,33.0,0.2857142857142857
68,3400,0.0002190401428379,0.0890514776110649,0.1219594106078147,0.0,0.0080292513594031,0.0,31,0.2857142857142857,0.0002079567057080567,0.09032798558473587,0.11014766991138458,0.0,0.007481049746274948,0.0,33.0,0.2857142857142857
69,3450,0.0002153389941668,0.0868319422006607,0.1204308345913887,0.0,0.0080762123689055,0.0,31,0.2857142857142857,0.00020387113909237087,0.08783084154129028,0.10855333507061005,0.0,0.007486955262720585,0.0,33.0,0.2857142857142857
70,3500,0.0002128751366399,0.0860402062535286,0.118711456656456,0.0,0.0081234732642769,0.0,31,0.2857142857142857,0.00020330879488028586,0.0884651392698288,0.10735273361206055,0.0,0.007490920834243298,0.0,33.0,0.2857142857142857
71,3550,0.0002078881807392,0.0826302170753479,0.1170864999294281,0.0,0.0081714624539017,0.0,31,0.2857142857142857,0.00019597714708652347,0.08307317644357681,0.10541076213121414,0.0,0.0074932025745511055,0.0,33.0,0.2857142857142857
72,3600,0.0002043464919552,0.0806929543614387,0.1154351755976677,0.0,0.0082183657214045,0.0,31,0.2857142857142857,0.00019224791321903467,0.08079013973474503,0.10396387428045273,0.0,0.00749390572309494,0.0,33.0,0.2857142857142857
73,3650,0.0002001475804718,0.0781930088996887,0.1136901825666427,0.0,0.0082643954083323,0.0,31,0.2857142857142857,0.00018887108308263123,0.07882542163133621,0.1025577113032341,0.0,0.007487944792956114,0.0,32.0,0.2857142857142857
74,3700,0.0001965903502423,0.0763264149427414,0.1119541674852371,0.0,0.0083097591996192,0.0,31,0.2857142857142857,0.00018515894771553576,0.07648589462041855,0.10118753463029861,0.0,0.0074855247512459755,0.0,32.0,0.2857142857142857
75,3750,0.0001926397089846,0.0739808678627014,0.1103053092956543,0.0,0.0083535257726907,0.0,31,0.2857142857142857,0.00018176976300310344,0.07442472130060196,0.09986168146133423,0.0,0.007483370136469603,0.0,32.0,0.2857142857142857
76,3800,0.0001890090352389,0.0719603225588798,0.108651727437973,0.0,0.0083969850093126,0.0,31,0.2857142857142857,0.00017850623407866806,0.07242894917726517,0.09859712421894073,0.0,0.007480165455490351,0.0,32.0,0.2857142857142857
77,3850,0.0001857490569818,0.0702569559216499,0.1070530861616134,0.0,0.0084389997646212,0.0,31,0.2857142857142857,0.00017644050240051,0.07183533161878586,0.09712947905063629,0.0,0.0074756876565515995,0.0,32.0,0.2857142857142857
78,3900,0.0001819696335587,0.068384014070034,0.1051095575094223,0.0,0.0084760542958974,0.0,30,0.2857142857142857,0.0001724618923617527,0.0687609389424324,0.0962311327457428,0.0,0.007469836622476578,0.0,32.0,0.2857142857142857
79,3950,0.0001790153764886,0.0666289329528808,0.1038689389824867,0.0,0.0085175149142742,0.0,30,0.2857142857142857,0.0001696483523119241,0.06700477749109268,0.0951799601316452,0.0,0.007463621441274881,0.0,32.0,0.2857142857142857
80,4000,0.0001775444688973,0.0664384886622428,0.1025479063391685,0.0,0.0085580861195921,0.0,30,0.2857142857142857,0.00016794406110420823,0.06608042865991592,0.09440746158361435,0.0,0.007456161081790924,0.0,32.0,0.2857142857142857
81,4050,0.0001734433026285,0.0634152889251709,0.1014308035373687,0.0,0.0085971970111131,0.0,30,0.2857142857142857,0.00016433953715022653,0.06374333798885345,0.09314865618944168,0.0,0.007447543554008007,0.0,32.0,0.2857142857142857
82,4100,0.0001707814226392,0.06187454611063,0.1002706810832023,0.0,0.0086361952126026,0.0,30,0.2857142857142857,0.00016905387747101486,0.06921540945768356,0.09240055829286575,0.0,0.007437922526150942,0.0,32.0,0.2857142857142857
83,4150,0.0001684424787526,0.060599148273468,0.0991691127419471,0.0,0.0086742173880338,0.0,30,0.2857142857142857,0.0001594029599800706,0.06079526245594025,0.09118091315031052,0.0,0.007426789961755276,0.0,32.0,0.2857142857142857
84,4200,0.0001660713314777,0.0591240525245666,0.0982376784086227,0.0,0.0087096011266112,0.0,30,0.2857142857142857,0.00015701893426012248,0.059353478252887726,0.09025023877620697,0.0,0.007415213622152805,0.0,32.0,0.2857142857142857
85,4250,0.0001638623216422,0.0577841028571128,0.0973331108689308,0.0,0.0087450994178652,0.0,30,0.2857142857142857,0.00015465593605767936,0.057976555079221725,0.08927672356367111,0.0,0.007402659393846989,0.0,32.0,0.2857142857142857
86,4300,0.0001618217647774,0.0565360412001609,0.096505619585514,0.0,0.008780101314187,0.0,30,0.2857142857142857,0.00015248943236656487,0.056949183344841,0.08815395832061768,0.0,0.007386283949017525,0.0,31.0,0.2857142857142857
87,4350,0.0001599365787114,0.0553507879376411,0.0957712456583976,0.0,0.0088145527988672,0.0,30,0.2857142857142857,0.0001500419748481363,0.05550648644566536,0.08716250211000443,0.0,0.007372983265668154,0.0,31.0,0.2857142857142857
88,4400,0.0001603013224666,0.0565803796052932,0.0948727503418922,0.0,0.0088481875136494,0.0,30,0.2857142857142857,0.00014924551942385733,0.055496301501989365,0.08638621866703033,0.0,0.007362988777458668,0.0,30.0,0.2857142857142857
89,4450,0.0001567239378346,0.0532339438796043,0.0946085155010223,0.0,0.0088814785704016,0.0,30,0.2857142857142857,0.00014560623094439507,0.05305584520101547,0.08519715070724487,0.0,0.007353225722908974,0.0,30.0,0.42857142857142855
90,4500,0.0001555997005198,0.0526086427271366,0.0940775945782661,0.0,0.008913449011743,0.0,30,0.2857142857142857,0.00014435546472668648,0.05211079865694046,0.08489082753658295,0.0,0.007353836204856634,0.0,29.0,0.42857142857142855
91,4550,0.0001541541714686,0.0512630566954612,0.0939570143818855,0.0,0.0089340833947062,0.0,28,0.2857142857142857,0.0001427034876542166,0.05184799060225487,0.08350900560617447,0.0,0.00734649458900094,0.0,29.0,0.42857142857142855
92,4600,0.0001527067070128,0.0501786395907402,0.0935606434941291,0.0,0.0089674349874258,0.0,28,0.2857142857142857,0.000139778625452891,0.04991386458277702,0.08252740651369095,0.0,0.007337353192269802,0.0,29.0,0.42857142857142855
93,4650,0.0001513327297288,0.0492643117904663,0.0930676460266113,0.0,0.0090007642284035,0.0,28,0.2857142857142857,0.00013751393998973072,0.04878159984946251,0.08140286803245544,0.0,0.00732948025688529,0.0,29.0,0.42857142857142855
94,4700,0.0001501148362876,0.0486150532960891,0.0924672484397888,0.0,0.0090325390920043,0.0,28,0.2857142857142857,0.000137974857352674,0.04988879710435867,0.08076316863298416,0.0,0.007322905119508505,0.0,29.0,0.42857142857142855
95,4750,0.0001485408720327,0.0475449636578559,0.0919300019741058,0.0,0.009065912105143,0.0,28,0.2857142857142857,0.00013340712757781148,0.04686271399259567,0.07922814786434174,0.0,0.007316264323890209,0.0,29.0,0.42857142857142855
96,4800,0.0001470721763325,0.0466783791780471,0.091291531920433,0.0,0.009102270938456,0.0,28,0.2857142857142857,0.00013180104724597186,0.046387020498514175,0.07810420542955399,0.0,0.0073098246939480305,0.0,29.0,0.42857142857142855
97,4850,0.0001455953170079,0.0458277836441993,0.0906290039420127,0.0,0.0091385291889309,0.0,28,0.2857142857142857,0.00012959139712620527,0.0450880229473114,0.07719875872135162,0.0,0.007304604165256023,0.0,29.0,0.42857142857142855
98,4900,0.0001456685859011,0.0461829714477062,0.0903128758072853,0.0,0.0091727413237094,0.0,28,0.2857142857142857,0.00013323563325684518,0.04950016364455223,0.0764356479048729,0.0,0.007299826480448246,0.0,29.0,0.42857142857142855
99,4950,0.0001427535025868,0.0442427918314933,0.0893028452992439,0.0,0.0092078680172562,0.0,28,0.2857142857142857,0.00012599035107996315,0.043508149683475494,0.07518863677978516,0.0,0.007293561473488808,0.0,29.0,0.42857142857142855
100,5000,0.0001413044665241,0.0434337295591831,0.0886282101273536,0.0,0.0092425355687737,0.0,28,0.2857142857142857,0.0001242517028003931,0.04273345693945885,0.07422972470521927,0.0,0.007288509514182806,0.0,29.0,0.42857142857142855
101,5050,0.0001398521271767,0.0426410771906375,0.0879344567656517,0.0,0.0092766005545854,0.0,28,0.2857142857142857,0.00012885195610579103,0.047964636236429214,0.07360430806875229,0.0,0.007283022161573172,0.0,29.0,0.42857142857142855
102,5100,0.00015563845227,0.0576435104012489,0.0886849090456962,0.0,0.0093100452795624,0.0,28,0.2857142857142857,0.00012099304149160162,0.041350703686475754,0.07236603647470474,0.0,0.007276301737874746,0.0,29.0,0.42857142857142855
103,5150,0.0001372603001073,0.0412236079573631,0.0866951569914817,0.0,0.0093415267765522,0.0,28,0.2857142857142857,0.00011941344564547762,0.04067002236843109,0.07147232443094254,0.0,0.007271104026585817,0.0,29.0,0.42857142857142855
104,5200,0.0001356960565317,0.0403877459466457,0.0859327912330627,0.0,0.0093755237758159,0.0,28,0.2857142857142857,0.00012105883797630668,0.0431828610599041,0.07061025500297546,0.0,0.007265716791152954,0.0,29.0,0.42857142857142855
105,5250,0.0001343038165941,0.0396456718444824,0.0852491483092308,0.0,0.0094089983031153,0.0,28,0.2857142857142857,0.0001163437555078417,0.03947065398097038,0.06961434334516525,0.0,0.007258756086230278,0.0,29.0,0.42857142857142855
106,5300,0.0001329337246716,0.0389179289340972,0.0845740288496017,0.0,0.0094417678192257,0.0,28,0.2857142857142857,0.0001148693700088188,0.0388326421380043,0.06878334283828735,0.0,0.007253387477248907,0.0,29.0,0.42857142857142855
107,5350,0.0001321650343015,0.0390381850302219,0.0836537331342697,0.0,0.0094731105491518,0.0,28,0.2857142857142857,0.00011340218770783395,0.03824320062994957,0.06791118532419205,0.0,0.0072478000074625015,0.0,29.0,0.42857142857142855
108,5400,0.0001304469624301,0.037599604576826,0.083344891667366,0.0,0.0095024583861231,0.0,28,0.2857142857142857,0.00011203270696569234,0.03801652416586876,0.06677501648664474,0.0,0.007241162937134504,0.0,29.0,0.42857142857142855
109,5450,0.0001291714143007,0.0369244776666164,0.0827134102582931,0.0,0.00953353010118,0.0,28,0.2857142857142857,0.00011066086153732613,0.03715186193585396,0.06627597659826279,0.0,0.007233024574816227,0.0,29.0,0.42857142857142855
110,5500,0.0001279446150874,0.0363984070718288,0.0819801315665245,0.0,0.0095660770311951,0.0,27,0.2857142857142857,0.00010936946637229994,0.036628883332014084,0.06551259756088257,0.0,0.007227986119687557,0.0,29.0,0.42857142857142855
111,5550,0.0001269244676223,0.0357942804694175,0.0815326645970344,0.0,0.0095975259318947,0.0,27,0.2857142857142857,0.00010805583588080481,0.036104731261730194,0.06472856551408768,0.0,0.007222546264529228,0.0,29.0,0.42857142857142855
112,5600,0.0001264219317818,0.0353192016482353,0.0814703106880188,0.0,0.0096324225887656,0.0,26,0.2857142857142857,0.00010674756049411371,0.03559716418385506,0.06393362581729889,0.0,0.0072167664766311646,0.0,29.0,0.42857142857142855
113,5650,0.0001255290990229,0.0348240919411182,0.0810436978936195,0.0,0.0096613122150301,0.0,26,0.2857142857142857,0.00010550877777859569,0.035201456397771835,0.06309638917446136,0.0,0.007210925221443176,0.0,29.0,0.42857142857142855
114,5700,0.000125070073409,0.0346662960946559,0.0807128772139549,0.0,0.0096908994019031,0.0,26,0.2857142857142857,0.00010429157555336133,0.03464629501104355,0.06244013085961342,0.0,0.007205155678093433,0.0,29.0,0.42857142857142855
115,5750,0.0001234901283169,0.0336820930242538,0.0800891369581222,0.0,0.0097189079970121,0.0,26,0.2857142857142857,0.00010307441698387265,0.03417450562119484,0.06170204281806946,0.0,0.007197869010269642,0.0,29.0,0.42857142857142855
116,5800,0.0001224859151989,0.0331353023648262,0.0796034559607505,0.0,0.0097471438348293,0.0,26,0.2857142857142857,0.00010183689300902188,0.033624470233917236,0.061019644141197205,0.0,0.007192778866738081,0.0,29.0,0.42857142857142855
117,5850,0.0001221134007209,0.0331743173301219,0.0791655257344245,0.0,0.009773557074368,0.0,26,0.2857142857142857,0.00010060668864753097,0.0331377312541008,0.06028066202998161,0.0,0.007188297342509031,0.0,29.0,0.42857142857142855
