,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
88,4400.0,0.00018426970927976072,0.0003337448288220912,6.0162024055898655e-06,0.0,11,5.77892096771393e-05,0.0001142255641752854,1.0888378710660618e-05,0.0,21,5.137836342328228e-05,0.00011604600877035409,1.0502538316359278e-05,0.0,15,0.0003677594941109419,0.00040284893475472927,6.1897007981315255e-06,0.0,15
89,4450.0,0.00015308280126191676,0.00033053080551326275,6.0607058003370184e-06,0.0,11,6.357113306876272e-05,0.00011268386879237369,1.091615285986336e-05,0.0,21,6.840220157755539e-05,0.00011488878226373345,1.0553116226219572e-05,0.0,15,0.0003525098436512053,0.0003965296782553196,6.183074674481759e-06,0.0,15
90,4500.0,0.00015737616922706366,0.00032712295069359243,6.106505679781549e-06,0.0,11,5.429609882412478e-05,0.0001111917954403907,1.094071012630593e-05,0.0,21,5.4031632316764444e-05,0.00011341224308125675,1.060188515111804e-05,0.0,15,0.00034724001307040453,0.00039314787136390805,6.1753380578011274e-06,0.0,15
91,4550.0,0.00014808234118390828,0.0003248798311688006,6.110141839599237e-06,0.0,11,5.100001726532355e-05,0.00010993468458764255,1.0953928722301498e-05,0.0,21,4.9839887651614845e-05,0.00011246907524764538,1.0641448170645162e-05,0.0,15,0.000337245553964749,0.0003900974988937378,6.189803116285475e-06,0.0,15
92,4600.0,0.00014508214371744543,0.0003241116355638951,6.135887360869674e-06,0.0,11,5.060615876573138e-05,0.00010942159860860556,1.0963834029098507e-05,0.0,21,4.948141940985806e-05,0.00011179314606124535,1.0679069418984e-05,0.0,15,0.00033488107146695256,0.00038892164593562484,6.191654847498285e-06,0.0,15
93,4650.0,0.00014186932821758091,0.00032268548966385424,6.1680161707045045e-06,0.0,11,5.018747833673842e-05,0.00010864782234421,1.0980771548929624e-05,0.0,21,4.899418127024546e-05,0.00011124328011646867,1.0718137673393358e-05,0.0,15,0.0003323883283883333,0.0003879705909639597,6.191087777551729e-06,0.0,15
94,4700.0,0.00013848642993252724,0.0003208510752301663,6.216882411536062e-06,0.0,11,4.965777770848945e-05,0.00010777255374705419,1.1001860002579633e-05,0.0,21,4.8534897359786555e-05,0.0001106166309909895,1.0759833457996137e-05,0.0,15,0.0003291056491434574,0.000386702420655638,6.187390681589022e-06,0.0,15
95,4750.0,0.00013505213428288698,0.00031881724135018885,6.269736331887543e-06,0.0,11,4.988911678083241e-05,0.0001069409481715411,1.1025482308468781e-05,0.0,21,4.810637983609922e-05,0.00010990579903591424,1.0803030818351544e-05,0.0,15,0.0003254838811699301,0.00038504466647282243,6.1813216234440915e-06,0.0,15
96,4800.0,0.00013173584011383355,0.00031652688630856574,6.324699370452436e-06,0.0,11,4.844091381528415e-05,0.00010573936742730439,1.10485252662329e-05,0.0,21,4.768697908730246e-05,0.0001091222366085276,1.084710947907297e-05,0.0,15,0.00032163935247808695,0.0003830990463029593,6.172419489303138e-06,0.0,15
97,4850.0,0.0001576519280206412,0.00031205720733851194,6.381378625519574e-06,0.0,11,4.8219546442851424e-05,0.000104922590253409,1.107250773202395e-05,0.0,21,4.726086262962781e-05,0.00010828267113538459,1.0892803402384743e-05,0.0,15,0.0003206710098311305,0.0003811819478869438,6.162935733300401e-06,0.0,15
98,4900.0,0.00012656691251322627,0.00031244143610820174,6.438696800614707e-06,0.0,11,4.9020633014151827e-05,0.00010378640581620857,1.1095647096226458e-05,0.0,21,4.682131111621857e-05,0.00010740401194198057,1.0939316780422814e-05,0.0,15,0.00031667237635701895,0.0003783964493777603,6.151620709715644e-06,0.0,15
99,4950.0,0.00012292125029489398,0.00030946233891882,6.499860319308937e-06,0.0,11,4.896405152976513e-05,0.00010286046017426997,1.1119274859083816e-05,0.0,21,4.636875382857397e-05,0.00010650175681803375,1.0987503628712147e-05,0.0,15,0.0003177390608470887,0.00037689716555178165,6.1408077272062656e-06,0.0,15
