,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
31,1550,0.00024751745513640344,0.00011469759920146316,0.00012681401858571917,6.005850991641637e-06,0.0,39,0.0001231231290148571,3.682381066028029e-05,8.153105591190979e-05,4.768256530951476e-06,0.0,32,0.0002474768552929163,3.99211494368501e-05,0.0002022597036557272,5.295999926602235e-06,0.0,37,0.0004008588439319283,0.0002465910220053047,0.00014852969616185874,5.738146683142986e-06,0.0,34
32,1600,0.00024161729379557073,0.00011383880337234586,0.00012174994481028989,6.028542429703521e-06,0.0,38,0.00013453610881697387,4.925405664835125e-05,8.062236884143203e-05,4.659676505980315e-06,0.0,31,0.00023863560636527836,4.392371920403093e-05,0.00018952417303808033,5.187716396903852e-06,0.0,37,0.0003947896766476333,0.00024871781351976097,0.00014032263425178826,5.7492343330523e-06,0.0,32
33,1650,0.00026425745454616845,0.0001368702796753496,0.0001213109353557229,6.076246791053563e-06,0.0,34,0.00011453965271357447,3.27256420860067e-05,7.725842442596331e-05,4.5555830183729995e-06,0.0,31,0.00022338661074172705,3.7451078242156655e-05,0.00018080690642818809,5.1286278903717175e-06,0.0,36,0.00039218951133079827,0.00024598604068160057,0.00014044188719708472,5.761587999586482e-06,0.0,31
34,1700,0.00023469794541597366,0.00011462089605629444,0.00011399931827327237,6.077719717723085e-06,0.0,33,0.00011163330054841936,3.32686431647744e-05,7.394098065560684e-05,4.42367809228017e-06,0.0,30,0.00021581750479526818,3.8534682971658185e-05,0.00017220768495462835,5.075135504739592e-06,0.0,36,0.00039140169974416494,0.00025133363669738173,0.00013433012645691633,5.737939318350982e-06,0.0,31
35,1750,0.0002297080645803362,0.00011561129940673709,0.00010802373435581103,6.073042641219217e-06,0.0,30,0.0001031540596159175,2.7616722945822403e-05,7.12103646947071e-05,4.326968792156549e-06,0.0,29,0.00020487848087213933,3.510217720759101e-05,0.0001647649478400126,5.01135946251452e-06,0.0,36,0.0003806512104347348,0.0002451350155752152,0.00012981449253857136,5.7017086874111556e-06,0.0,31
36,1800,0.00023370714916381985,0.00012284007971175015,0.00010479337652213871,6.073688837204827e-06,0.0,30,0.00012184294610051438,4.8769656132208183e-05,6.882976595079526e-05,4.243522653268883e-06,0.0,28,0.0002013079501921311,3.821526115643792e-05,0.0001581570686539635,4.935614924761467e-06,0.0,36,0.00038296353886835277,0.00025069693219847977,0.00012659520143643022,5.671399776474573e-06,0.0,31
37,1850,0.00023453589528799057,0.00012680771760642529,0.00010166024003410712,6.067948561394587e-06,0.0,30,0.00010567367280600592,3.409042255952954e-05,6.740669050486758e-05,4.1765606511035e-06,0.0,28,0.00018928837380371988,3.3064643503166735e-05,0.00015136880392674357,4.854919552599313e-06,0.0,36,0.00037084080395288765,0.00024138805747497827,0.00012381501437630504,5.637729827867588e-06,0.0,31
38,1900,0.0002421729441266507,0.00013716673129238188,9.895148104988039e-05,6.0547258726728614e-06,0.0,30,9.346046863356605e-05,2.4631059204693884e-05,6.473039684351534e-05,4.099010766367428e-06,0.0,27,0.0001804544881451875,2.969038723676931e-05,0.0001459935592720285,4.770537543663522e-06,0.0,36,0.0003837654658127576,0.00025620873202569783,0.00012196007446618751,5.596672053798102e-06,0.0,31
39,1950,0.00023318555031437427,0.00013085335376672447,9.629553824197501e-05,6.036664672137704e-06,0.0,30,9.02404062799178e-05,2.2390033336705528e-05,6.38700948911719e-05,3.980275778303621e-06,0.0,26,0.00018175844161305577,3.68397195416037e-05,0.00014023622497916222,4.68249709228985e-06,0.0,36,0.00036068822373636067,0.00023503872216679156,0.00012010247155558318,5.547031832975335e-06,0.0,31
40,2000,0.0002363724634051323,0.00013615468924399465,9.420251444680616e-05,6.015261988068232e-06,0.0,30,8.618341234978288e-05,2.1080566511955112e-05,6.121956539573148e-05,3.883283625327749e-06,0.0,23,0.0001743803732097149,3.5398061299929395e-05,0.00013436833978630602,4.6139807636791375e-06,0.0,35,0.0003596078313421458,0.00023552279162686318,0.00011859246296808124,5.4925549193285406e-06,0.0,30
