,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5
29,1450,0.00017441785894334316,4.375857679406181e-05,0.0001250218483619392,5.637444701278582e-06,0.0,38,0.00023692574177403003,7.848963286960497e-05,0.00015175766020547599,6.678442787233507e-06,0.0,39,0.00017742070485837758,7.927893602754921e-05,9.360264812130481e-05,4.539115707302699e-06,0.0,34,0.0001754035911289975,8.96280471351929e-05,8.108222391456366e-05,4.693325536209159e-06,0.0,37,0.00011029125744244084,2.4913184461183846e-05,8.035834616748616e-05,5.019725904276129e-06,0.0,34,0.000189324448001571,6.145231600385159e-05,0.00012262913514859974,5.242994120635558e-06,0.0,35
30,1500,0.00016098689229693264,3.682244278024882e-05,0.00011846817506011575,5.696279458788922e-06,0.0,37,0.00022943851945456117,7.568757428089157e-05,0.00014713313430547714,6.617823146370938e-06,0.0,39,0.00017601082799956203,8.208544022636488e-05,8.947792230173945e-05,4.447470928425901e-06,0.0,33,0.00010389508679509163,2.1793048290419392e-05,7.743205787846819e-05,4.669977897719946e-06,0.0,36,0.00010450452100485563,2.282145942444913e-05,7.668569014640525e-05,4.997378255211515e-06,0.0,33,0.0001933208986883983,7.028871914371848e-05,0.00011780925706261769,5.222929758019745e-06,0.0,35
31,1550,0.00015086446364875883,3.509146336000413e-05,0.00011002696555806324,5.746045644627884e-06,0.0,35,0.00022383304894901812,7.42027405067347e-05,0.00014306005323305726,6.570247933268547e-06,0.0,38,0.00019334506941959262,0.000103667305666022,8.533301297575235e-05,4.344756689533824e-06,0.0,33,9.479997243033722e-05,1.6478436009492725e-05,7.367243233602494e-05,4.64910635855631e-06,0.0,36,0.00010394015407655388,2.5579856810509227e-05,7.338389696087688e-05,4.976396212441614e-06,0.0,33,0.0001767141802702099,5.8492267271503806e-05,0.0001130260425270535,5.195875019126106e-06,0.0,35
32,1600,0.00014299631584435701,3.328076854813844e-05,0.00010392560943728313,5.789939223177498e-06,0.0,35,0.00022980176436249167,8.31369761726819e-05,0.00014014930638950318,6.515495442727115e-06,0.0,38,0.0001702973822830245,8.434407209279016e-05,8.171773515641689e-05,4.235582764522405e-06,0.0,33,9.513213444733992e-05,1.9483197320369072e-05,7.102722156560048e-05,4.621719654096523e-06,0.0,36,9.846787725109607e-05,2.2520034690387547e-05,7.100617949618027e-05,4.941664428770309e-06,0.0,32,0.000173418055055663,6.280832894844934e-05,0.00010543167445575818,5.178056198928971e-06,0.0,34
33,1650,0.00014269819075707346,3.858912532450631e-05,9.828040492720902e-05,5.828664143336937e-06,0.0,34,0.00021072401432320476,6.754648347850889e-05,0.00013671763008460402,6.459902579081245e-06,0.0,38,0.00016060640336945653,7.76375673012808e-05,7.88499673944898e-05,4.118858669244219e-06,0.0,33,8.911859185900539e-05,1.6343736206181347e-05,6.817990652052686e-05,4.5949473133077845e-06,0.0,36,9.453535312786698e-05,2.1506373741431162e-05,6.81405799696222e-05,4.888395324087469e-06,0.0,31,0.0001662262511672452,5.8614281442714855e-05,0.00010247939644614235,5.132576006872114e-06,0.0,34
34,1700,0.00015691606677137315,5.8214369346387684e-05,9.285451233154163e-05,5.8471978263696656e-06,0.0,33,0.0002203650656156242,7.915453898021951e-05,0.00013480881170835346,6.401709015335655e-06,0.0,38,0.00015109074593055993,7.017634197836742e-05,7.691387145314366e-05,4.000543867732631e-06,0.0,32,8.497609087498859e-05,1.470751431043027e-05,6.570553523488343e-05,4.563041329674888e-06,0.0,36,9.149807738140225e-05,2.1305184418451972e-05,6.533130363095552e-05,4.86159206047887e-06,0.0,31,0.00016355344268959016,5.879824675503187e-05,9.966029756469652e-05,5.094908829050837e-06,0.0,34
35,1750,0.0001244415616383776,3.09998904413078e-05,8.758370677242056e-05,5.857966243638657e-06,0.0,33,0.00020234186376910657,6.378719990607351e-05,0.0001322084863204509,6.346170721371891e-06,0.0,37,0.0001518453354947269,7.312907109735534e-05,7.483446097467095e-05,3.881808879668824e-06,0.0,31,8.44487440190278e-05,1.6379255612264387e-05,6.354176730383188e-05,4.5277220124262385e-06,0.0,36,9.214260353473946e-05,2.3515769498771988e-05,6.378459511324763e-05,4.842236194235738e-06,0.0,30,0.0001645464653847739,6.208961713127792e-05,9.740612586028874e-05,5.050718755228445e-06,0.0,33
36,1800,0.00012156125012552366,3.2592790375929326e-05,8.314035949297249e-05,5.828099801874487e-06,0.0,32,0.00020256690913811326,6.604070222238079e-05,0.00013024394866079092,6.282270987867378e-06,0.0,36,0.00015324028208851814,7.64903161325492e-05,7.298219861695543e-05,3.7677696127502713e-06,0.0,31,9.514117118669674e-05,2.9239805371616967e-05,6.140700861578807e-05,4.4943581087864e-06,0.0,36,9.169904660666361e-05,2.53040598181542e-05,6.15974422544241e-05,4.797541350853862e-06,0.0,29,0.00015472910308744758,5.4574909881921485e-05,9.51612091739662e-05,4.992984941054601e-06,0.0,33
37,1850,0.00011326984531478956,2.8984299206058495e-05,7.850159454392269e-05,5.783950655313674e-06,0.0,30,0.0001969368604477495,6.270946323638782e-05,0.00012801490083802491,6.212501830304973e-06,0.0,36,0.00015056449046824127,7.556114724138752e-05,7.135367195587605e-05,3.649659674920258e-06,0.0,31,7.962651579873636e-05,1.6030640836106613e-05,5.912414053454995e-05,4.4717398850480095e-06,0.0,36,8.53142628329806e-05,2.130496795871295e-05,5.92610813328065e-05,4.748213086713804e-06,0.0,29,0.00015378605166915804,5.590640284935944e-05,9.292014874517918e-05,4.959494617651217e-06,0.0,33
38,1900,0.00010958309576380998,2.959820812975522e-05,7.421724876621738e-05,5.767634320363868e-06,0.0,30,0.00019357942801434547,6.174992449814454e-05,0.00012569328828249127,6.1362097767414525e-06,0.0,36,0.0001541819074191153,8.086942398222163e-05,6.978320743655786e-05,3.5292728171043564e-06,0.0,31,7.939600618556142e-05,1.9229388271924108e-05,5.571771544055082e-05,4.448898380360333e-06,0.0,35,8.393008465645835e-05,2.1997337171342224e-05,5.721629713661969e-05,4.716449439001735e-06,0.0,29,0.00015549648378510028,5.986309042782523e-05,9.07116846065037e-05,4.921711479255464e-06,0.0,33
39,1950,0.00010615401697577909,2.8686994482995942e-05,7.171778997872025e-05,5.749233423557598e-06,0.0,29,0.0001973682810785249,6.741312245139852e-05,0.0001238931145053357,6.062058218958555e-06,0.0,35,0.00015039379650261253,7.660775736439973e-05,7.038355397526175e-05,3.4024908472929383e-06,0.0,29,7.295767863979563e-05,1.5086495295690838e-05,5.348664853954688e-05,4.384533440315863e-06,0.0,34,7.958237256389111e-05,1.9495597371133044e-05,5.5398479162249714e-05,4.688291937782196e-06,0.0,28,0.000151404325151816,5.787940608570352e-05,8.864328992785886e-05,4.881627319264226e-06,0.0,32
40,2000,0.00010652152559487149,3.2059531804407015e-05,6.875430699437857e-05,5.707688160327962e-06,0.0,29,0.00020578136900439858,7.779370207572356e-05,0.00012199904449516907,5.988626980979461e-06,0.0,35,0.000188558449735865,0.00011659281881293282,6.869903882034123e-05,3.2665818707755534e-06,0.0,27,7.396197179332376e-05,1.7802904039854184e-05,5.183070607017726e-05,4.328363047534367e-06,0.0,33,8.933024219004437e-05,3.090524114668369e-05,5.3765714255860075e-05,4.659285423258552e-06,0.0,28,0.00014489378372672945,5.345388490241021e-05,8.659582817927003e-05,4.844064733333653e-06,0.0,32
41,2050,9.709926962386817e-05,2.5512232241453603e-05,6.593811849597842e-05,5.648922069667606e-06,0.0,29,0.00018262426601722836,5.7281420595245436e-05,0.00011942842684220523,5.914418579777703e-06,0.0,34,0.0001544191618449986,8.432478352915496e-05,6.690620648441836e-05,3.1881847917247796e-06,0.0,26,6.82409227010794e-05,1.3980127732793335e-05,4.9950129323406145e-05,4.310663825890515e-06,0.0,32,7.620108954142779e-05,1.937516026373487e-05,5.2198349294485524e-05,4.6275786189653445e-06,0.0,28,0.00014426029520109296,5.453404082800262e-05,8.492509368807077e-05,4.801162958756322e-06,0.0,32
42,2100,9.595503797754645e-05,2.6400646675028838e-05,6.395841774065048e-05,5.595974926109193e-06,0.0,27,0.0001860321353888139,6.261653470573947e-05,0.00011757746688090265,5.83812516197213e-06,0.0,34,0.0001411604753229767,7.24338460713625e-05,6.563425995409489e-05,3.092364977419493e-06,0.0,26,6.54833420412615e-05,1.2739403246087022e-05,4.844573049922474e-05,4.298202838981524e-06,0.0,30,7.6144868216943e-05,2.0791938368347473e-05,5.0757960707414895e-05,4.594969141180627e-06,0.0,28,0.00015342148253694177,6.520079477922991e-05,8.346571848960593e-05,4.75496199214831e-06,0.0,32
