,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5
59,2950.0,0.0004138016083743423,0.00028641909011639655,8.362886546819936e-06,0.0,23,0.00028085033409297466,0.0003650393628049642,8.381467523577157e-06,0.0,20,0.00023405112733598799,0.0002226186916232109,7.977564564498607e-06,0.0,23,0.00018750064191408455,0.0003176158352289349,5.721894467569655e-06,0.0,16,0.00022331223590299487,0.00024213608412537724,7.843320418032818e-06,0.0,23,0.00034592999145388603,0.0005278988392092288,8.867171345627867e-06,0.0,27
60,3000.0,0.0003883908793795854,0.00028400070732459426,8.428789442405105e-06,0.0,23,0.0002615096454974264,0.0003619553754106164,8.415482625423465e-06,0.0,20,0.00023137072275858372,0.00021887084585614502,8.01867736299755e-06,0.0,23,0.00018314129556529224,0.00031304158619605005,5.730386419600109e-06,0.0,15,0.00021352356998249888,0.00023915868951007724,7.837174052838236e-06,0.0,23,0.00032826155074872077,0.000523093796800822,8.927021553972736e-06,0.0,27
61,3050.0,0.0003677880158647895,0.0002811272570397705,8.493871973769274e-06,0.0,23,0.0002634274715092033,0.0003588686522562057,8.451745088677853e-06,0.0,20,0.00023881596280261874,0.00021397006639745086,8.060585059865844e-06,0.0,23,0.00018595311848912388,0.00030813380726613104,5.744126156059792e-06,0.0,15,0.0002184451004723087,0.00023770396364852786,7.831811672076583e-06,0.0,23,0.0003069816157221794,0.0005194525583647192,8.984700798464473e-06,0.0,27
62,3100.0,0.0003708023577928543,0.00027866385062225163,8.557396540709306e-06,0.0,23,0.00024670027778483927,0.00035613038926385343,8.486479600833263e-06,0.0,20,0.0002126040926668793,0.00021079710859339684,8.104497283056844e-06,0.0,23,0.0002074734220514074,0.00030519888969138265,5.753170171374222e-06,0.0,14,0.00020558611140586436,0.0002347347472095862,7.826107321307063e-06,0.0,22,0.0003095115825999528,0.0005162048619240522,9.041591511049774e-06,0.0,27
63,3150.0,0.0003304684942122549,0.000276239967206493,8.621693268651143e-06,0.0,23,0.00024253716401290148,0.0003532315313350409,8.523082215106115e-06,0.0,20,0.0002143389720004052,0.00020403810776770115,8.150437679432798e-06,0.0,23,0.0001670998753979802,0.0002994734386447817,5.766109552496346e-06,0.0,14,0.00018697039922699332,0.00023029223666526377,7.820594873919617e-06,0.0,22,0.00027803590637631714,0.0005114565137773752,9.100361239688937e-06,0.0,27
64,3200.0,0.0003165226080454886,0.0002737770264502615,8.684572094352916e-06,0.0,23,0.00024159287568181753,0.0003517989825922996,8.562909897591453e-06,0.0,19,0.00020230276277288795,0.00020054864580743015,8.195370355679188e-06,0.0,23,0.00015258946223184466,0.00029615810490213335,5.777441856480436e-06,0.0,14,0.00017410828149877489,0.00022777830599807203,7.813626325514633e-06,0.0,22,0.0002672658010851592,0.0005086310557089746,9.156110536423512e-06,0.0,26
65,3250.0,0.0003011623921338469,0.00027154042618349195,8.746139428694732e-06,0.0,23,0.0002289446711074561,0.00034919872996397316,8.602939487900585e-06,0.0,19,0.00018929717771243304,0.0001950279256561771,8.242820513260085e-06,0.0,23,0.00015479845751542598,0.0002919624384958297,5.7908391681849025e-06,0.0,13,0.00018050975631922483,0.00022652944608125836,7.80538630351657e-06,0.0,22,0.00025843738694675267,0.0005038054077886045,9.212208169628866e-06,0.0,26
66,3300.0,0.0002828151627909392,0.00026891540619544685,8.807049198367167e-06,0.0,23,0.0002237400913145393,0.0003468056966084987,8.640153282613028e-06,0.0,19,0.00018449728668201715,0.0001897767506306991,8.288532626465894e-06,0.0,23,0.00014727027155458927,0.00028778123669326305,5.805894488730701e-06,0.0,13,0.00017195500549860299,0.00022222856932785362,7.794677003403194e-06,0.0,22,0.0002773571468424052,0.0004993634065613151,9.270956070395187e-06,0.0,26
67,3350.0,0.00026995924417860806,0.00026653666282072663,8.866156349540688e-06,0.0,23,0.00020918759400956333,0.00034470544778741896,8.675456228957046e-06,0.0,19,0.00018689325952436775,0.0001832020643632859,8.33291960589122e-06,0.0,23,0.0001344809861620888,0.00028422437026165426,5.81397898713476e-06,0.0,12,0.0001654878433328122,0.00022151815937831998,7.78444609750295e-06,0.0,22,0.00023405747197102755,0.000496338470838964,9.332825356977992e-06,0.0,26
68,3400.0,0.00025784297031350434,0.000263456953689456,8.924768735596444e-06,0.0,23,0.00021422593272291124,0.0003432048251852393,8.709210305823945e-06,0.0,19,0.00017328461399301887,0.0001777349243639037,8.378143320442177e-06,0.0,23,0.00013023358769714832,0.0002809241705108434,5.823961146234069e-06,0.0,12,0.00015948743384797126,0.00021738483337685466,7.7727236202918e-06,0.0,22,0.00022023527708370239,0.00049231993034482,9.390958439325914e-06,0.0,26
69,3450.0,0.0002497204695828259,0.0002613441029097885,8.981966857390944e-06,0.0,23,0.00022882691700942814,0.0003402864676900208,8.741450983507093e-06,0.0,19,0.00017364286759402603,0.0001713643578113988,8.418320248892996e-06,0.0,23,0.0001249473716598004,0.00027805674471892416,5.837362095917342e-06,0.0,12,0.00015219520719256252,0.0002168713544961065,7.760066182527225e-06,0.0,22,0.00021088960056658834,0.0004884129157289863,9.448853234061971e-06,0.0,26
70,3500.0,0.00024007985484786332,0.0002585415786597878,9.037175004777964e-06,0.0,22,0.0001913076121127233,0.00033814492053352296,8.771045941102784e-06,0.0,19,0.00016774948744568974,0.00016519674682058394,8.458981028525159e-06,0.0,23,0.00013181690883357078,0.00027515130932442844,5.8516397984931245e-06,0.0,12,0.00013667182065546513,0.00021314069454092532,7.747027666482609e-06,0.0,22,0.0003660154761746526,0.0004875171580351889,9.505906746198889e-06,0.0,26
71,3550.0,0.00022490639821626246,0.00025622014072723687,9.094609595194925e-06,0.0,22,0.00021331319294404238,0.00033639115281403065,8.802414413366932e-06,0.0,19,0.0001687245530774817,0.00015905909822322428,8.495543625031132e-06,0.0,23,0.00013932566798757762,0.00027213909197598696,5.866525043529691e-06,0.0,12,0.00012253788008820266,0.00021184474462643266,7.73592728364747e-06,0.0,22,0.00019425094069447368,0.00048118236009031534,9.562687409925275e-06,0.0,26
72,3600.0,0.00021723407553508878,0.00025391654344275594,9.149462130153552e-06,0.0,22,0.00018891289073508233,0.00033389756572432816,8.830288606986869e-06,0.0,19,0.00016276136739179492,0.00015363856800831854,8.528624675818719e-06,0.0,22,0.00011534486839082092,0.00027056733961217105,5.882027380721411e-06,0.0,12,0.00012007869372610003,0.00021007098257541656,7.723566341155674e-06,0.0,22,0.00018647972319740802,0.00047754740808159113,9.6212324933731e-06,0.0,26
73,3650.0,0.00020633090753108263,0.0002513924555387348,9.204852176480927e-06,0.0,22,0.00017816878971643746,0.0003315124777145684,8.85635381564498e-06,0.0,19,0.00016829450032673776,0.00014685300993733108,8.558933586755302e-06,0.0,22,0.00011060665565310046,0.0002678483142517507,5.899075858906144e-06,0.0,12,0.00012873527884949,0.0002071094640996307,7.710485988354776e-06,0.0,22,0.00017864569963421673,0.0004737468552775681,9.676045010564849e-06,0.0,26
74,3700.0,0.0003092136757913977,0.00025145194376818836,9.257667443307582e-06,0.0,22,0.0001895643799798563,0.0003296476206742227,8.886316209100187e-06,0.0,19,0.00015198616893030703,0.00014230528904590756,8.585655450588092e-06,0.0,22,0.00010810088861035183,0.00026571660418994725,5.913700533710653e-06,0.0,12,0.00011497189552756026,0.00020669898367486894,7.697643923165742e-06,0.0,22,0.0001719959545880556,0.0004700208664871752,9.728743862069678e-06,0.0,26
75,3750.0,0.00019106210675090551,0.00024694064632058144,9.3098988145357e-06,0.0,22,0.00016929046250879765,0.00032737490255385637,8.909506505005993e-06,0.0,19,0.00015796656953170896,0.0001375525607727468,8.606041774328332e-06,0.0,20,0.00010583593393675983,0.0002637550642248243,5.930658971919911e-06,0.0,12,0.00010316443513147533,0.00020468526054173708,7.683236617594957e-06,0.0,22,0.00023563891591038555,0.00046580718480981886,9.78130628936924e-06,0.0,26
76,3800.0,0.00018533399270381778,0.00024414763902314007,9.36206470214529e-06,0.0,22,0.00018868391634896398,0.000325707602314651,8.937598067859653e-06,0.0,19,0.000142381337354891,0.0001327006466453895,8.625751434010454e-06,0.0,20,0.00010412526171421632,0.00026200260617770255,5.949135356786428e-06,0.0,12,0.00011287493543932214,0.00020198670972604305,7.668860234844033e-06,0.0,22,0.00016110617434605956,0.00046298536472022533,9.832090654526837e-06,0.0,26
77,3850.0,0.00017774109437596053,0.00024178360763471574,9.414201485924423e-06,0.0,22,0.00016240558761637658,0.00032343907514587045,8.960518243839033e-06,0.0,19,0.00013998296344652772,0.00012841679563280195,8.647727554489393e-06,0.0,20,0.00011946638551307842,0.0002603459870442748,5.968469395156717e-06,0.0,12,9.701040835352615e-05,0.00020155517267994583,7.654864930373151e-06,0.0,22,0.00015422537398990244,0.00045935838716104627,9.880172910925467e-06,0.0,26
78,3900.0,0.00017391792789567262,0.0002390632580500096,9.465918083151337e-06,0.0,22,0.00017271032265853137,0.00032137753441929817,8.983219231595285e-06,0.0,19,0.0001382551563438028,0.0001254499366041273,8.669235285196919e-06,0.0,20,0.00012763013364747167,0.0002593552926555276,5.987422355246963e-06,0.0,12,9.41880643949844e-05,0.00020023326214868575,7.639559044037014e-06,0.0,22,0.0001710998039925471,0.00045564115862362087,9.928074177878443e-06,0.0,26
79,3950.0,0.0001687414332991466,0.00023688482178840786,9.518170372757595e-06,0.0,22,0.00016087123367469758,0.0003195672179572284,9.004986168292817e-06,0.0,19,0.00013380615564528853,0.0001224557781824842,8.69029918248998e-06,0.0,20,9.538073209114373e-05,0.000256972445640713,6.007045158185065e-06,0.0,12,0.00010222214041277766,0.0001975419872906059,7.624419140483951e-06,0.0,22,0.00015188695397228003,0.00045256776502355933,9.969518941943534e-06,0.0,26
80,4000.0,0.00016612951003480703,0.000234199280384928,9.570155270921532e-06,0.0,22,0.00015473287203349173,0.0003169758419971913,9.024588507600129e-06,0.0,19,0.00013089195999782532,0.00011925883882213384,8.71261909196619e-06,0.0,20,9.331944602308795e-05,0.00025592106976546347,6.026395567459986e-06,0.0,12,8.171524677891284e-05,0.0001967805001186207,7.609799922647653e-06,0.0,22,0.0002495941589586437,0.000449024053523317,1.0014551662607118e-05,0.0,26
81,4050.0,0.0001570317690493539,0.0002311039570486173,9.621513527235948e-06,0.0,22,0.0001529656583443284,0.0003154428268317133,9.046269951795693e-06,0.0,19,0.00013151321036275476,0.00011703107156790793,8.733623872103635e-06,0.0,20,9.19839512789622e-05,0.00025484233628958464,6.04601473241928e-06,0.0,12,8.719025936443359e-05,0.00019625839195214212,7.594378530484391e-06,0.0,22,0.00013583089457824826,0.00044573043123818934,1.005156991595868e-05,0.0,26
82,4100.0,0.00015635485760867596,0.00022905725927557796,9.67169580690097e-06,0.0,22,0.00015557653387077153,0.00031299307011067867,9.064737241715193e-06,0.0,19,0.00014954707876313478,0.0001150778989540413,8.755332601140253e-06,0.0,20,9.23662882996723e-05,0.00025368822389282286,6.0664970078505576e-06,0.0,12,8.13644946902059e-05,0.00019400152086745948,7.578835720778443e-06,0.0,22,0.00013755557301919907,0.00044279207941144705,1.0090369869431015e-05,0.0,26
83,4150.0,0.00015126689686439931,0.0002258577587781474,9.721124115458224e-06,0.0,22,0.0001483862433815375,0.0003114142455160618,9.085247256734874e-06,0.0,19,0.00013397006841842085,0.00011207308125449345,8.774253728915937e-06,0.0,20,0.00012049474753439426,0.000252596742939204,6.0852985370729584e-06,0.0,12,7.574576011393219e-05,0.00019295382662676275,7.564074621768668e-06,0.0,22,0.00013609467714559287,0.0004393580893520266,1.0126480447070207e-05,0.0,26
84,4200.0,0.00014517888484988362,0.00022321537835523486,9.770370525075123e-06,0.0,22,0.00016514981689397246,0.00030977639835327864,9.103034244617447e-06,0.0,19,0.00016972172306850553,0.00010990504961227998,8.793913366389461e-06,0.0,20,8.478081144858152e-05,0.0002521490096114576,6.104410203988664e-06,0.0,12,8.830443402985111e-05,0.00019282646826468408,7.549239398940699e-06,0.0,22,0.00012813658395316452,0.00043556952732615173,1.0159911653317977e-05,0.0,26
85,4250.0,0.00015167976380325854,0.00022117054322734475,9.818763828661758e-06,0.0,22,0.00014415837358683348,0.0003070970415137708,9.117025911109522e-06,0.0,19,0.0001278891577385366,0.00010847685916814953,8.808469829091337e-06,0.0,20,8.366873225895688e-05,0.0002513248473405838,6.123299954197137e-06,0.0,12,7.093595195328817e-05,0.00019053580763284117,7.533934422099264e-06,0.0,22,0.00012326189607847482,0.00043251184979453683,1.0191124601988122e-05,0.0,26
86,4300.0,0.00013791692617814988,0.00021778317750431597,9.865986612567212e-06,0.0,22,0.00015228096162900329,0.0003055364650208503,9.135660548054148e-06,0.0,19,0.00011107436148449779,0.00010648420720826834,8.826037628750782e-06,0.0,20,8.143109153024852e-05,0.0002507020835764706,6.1414289120875765e-06,0.0,12,7.417577580781654e-05,0.00018932108650915325,7.519217433582526e-06,0.0,22,0.00012689836148638278,0.0004289604548830539,1.0220868716714904e-05,0.0,26
87,4350.0,0.00015995671856217086,0.00021654962620232254,9.912632776831742e-06,0.0,22,0.00014030215970706195,0.0003029415674973279,9.148818207904696e-06,0.0,19,0.0001145953283412382,0.00010492126602912322,8.838749636197463e-06,0.0,20,8.130882633849978e-05,0.0002499725960660726,6.1587397794937715e-06,0.0,12,7.691103382967412e-05,0.00018918678688351065,7.504909262934234e-06,0.0,22,0.00012550910469144583,0.00042612614925019443,1.0248801117995754e-05,0.0,26
88,4400.0,0.0002591807278804481,0.00021589643438346684,9.95841583062429e-06,0.0,22,0.0001406031078658998,0.0003007462073583156,9.160827175946906e-06,0.0,19,0.00011281471233814955,0.00010299620043952018,8.85379449755419e-06,0.0,20,8.003800758160651e-05,0.0002491427003405988,6.174780537548941e-06,0.0,12,6.706915883114561e-05,0.0001872939756140113,7.489972631447017e-06,0.0,22,0.00015655365132261068,0.00042273945291526616,1.0272825420543086e-05,0.0,26
89,4450.0,0.00012906279880553484,0.00021028329501859844,1.0002849194279406e-05,0.0,22,0.00014763671788387,0.00029900422669015825,9.174460501526482e-06,0.0,19,0.00010665327135939151,0.00010111952724400908,8.866976713761687e-06,0.0,20,7.623882265761495e-05,0.00024856507661752403,6.1912110140838195e-06,0.0,12,8.115990203805268e-05,0.00018580193864181638,7.475894562958274e-06,0.0,22,0.00018626652308739722,0.0004213715437799692,1.0296536856913008e-05,0.0,26
90,4500.0,0.00016221945406869054,0.00020914904598612338,1.0039348126156256e-05,0.0,21,0.0001355299464194104,0.0002964672166854143,9.185230737784877e-06,0.0,19,0.00010857057350222021,0.00010108621791005135,8.879290362528991e-06,0.0,19,7.637184899067506e-05,0.0002477992093190551,6.207225851539988e-06,0.0,12,6.981700425967574e-05,0.00018603006901685148,7.462052963091992e-06,0.0,22,0.00010941903019556776,0.0004169670573901385,1.0315808140148874e-05,0.0,26
91,4550.0,0.00012654426973313093,0.0002065732260234654,1.0046479474112857e-05,0.0,21,0.00013676316302735358,0.0002943206927739084,9.184065675071906e-06,0.0,19,9.659857460064813e-05,0.00010120148363057524,8.887950571079273e-06,0.0,19,7.553806062787771e-05,0.00024735566694289446,6.214603217813419e-06,0.0,12,6.052240132703446e-05,0.00018470863869879395,7.463277597707929e-06,0.0,22,0.00010992716124746948,0.0004155907081440091,1.0307928278052714e-05,0.0,26
92,4600.0,0.0001254934468306601,0.0002059462567558512,1.007108403427992e-05,0.0,21,0.00013530900469049811,0.00029380994965322316,9.187875548377633e-06,0.0,19,9.756971849128604e-05,9.975177090382203e-05,8.913223609852139e-06,0.0,19,7.415240543195978e-05,0.0002473908243700862,6.233619842532789e-06,0.0,12,5.899666575714946e-05,0.00018489136709831655,7.453345915564569e-06,0.0,22,0.00010796076094266027,0.0004148145962972194,1.0306701369700022e-05,0.0,26
93,4650.0,0.00012446606706362218,0.00020504357235040516,1.0103736713062972e-05,0.0,21,0.00013418533490039408,0.00029310258105397224,9.19628200790612e-06,0.0,19,9.696507913758978e-05,9.841543214861304e-05,8.938548489823006e-06,0.0,19,7.341143646044657e-05,0.0002474475186318159,6.2568783505412284e-06,0.0,12,5.827165659866296e-05,0.00018485132022760808,7.444191396643873e-06,0.0,22,0.00010656558151822537,0.0004133553884457797,1.0309986464562826e-05,0.0,26
94,4700.0,0.00012335831706877798,0.00020395602041389793,1.014255394693464e-05,0.0,21,0.00013308043708093464,0.0002920867991633713,9.206325557897799e-06,0.0,19,9.548210800858214e-05,9.714894986245781e-05,8.963026630226523e-06,0.0,19,7.265293243108317e-05,0.00024744810070842505,6.281992227741284e-06,0.0,12,5.76357233512681e-05,0.0001846523373387754,7.436453415721189e-06,0.0,22,0.00010516001930227503,0.0004115791234653443,1.031537976814434e-05,0.0,26
95,4750.0,0.0001221226848429069,0.00020273136033210903,1.018523926177295e-05,0.0,21,0.00013197869702707976,0.0002908245369326323,9.216523721988779e-06,0.0,19,9.3624294095207e-05,9.586731175659224e-05,8.986023203760851e-06,0.0,19,7.18253941158764e-05,0.00024737694184295833,6.307610874500824e-06,0.0,12,5.7008699513971806e-05,0.0001843144273152575,7.4294748628744856e-06,0.0,22,0.00010410511458758265,0.00040948233800008893,1.0322328307665884e-05,0.0,26
96,4800.0,0.00012075142876710743,0.00020138734544161707,1.0229389772575814e-05,0.0,21,0.00013554454199038446,0.0002894465287681669,9.225638677889947e-06,0.0,19,9.156047599390149e-05,9.45542924455367e-05,9.006941581901629e-06,0.0,19,7.093515159795061e-05,0.00024723258684389293,6.332212706183782e-06,0.0,12,5.636230707750656e-05,0.0001838759781094268,7.422355793096358e-06,0.0,22,0.00010245622252114117,0.00040740679833106697,1.0329474207537714e-05,0.0,26
97,4850.0,0.00011926081060664728,0.0001999363157665357,1.0275522072333843e-05,0.0,21,0.00013865780783817172,0.00028791194199584424,9.23380230233306e-06,0.0,19,8.936326048569754e-05,9.320756362285465e-05,9.026395673572551e-06,0.0,19,6.999557808740065e-05,0.0002470195177011192,6.3568713812856e-06,0.0,12,5.568795677390881e-05,0.00018336658831685781,7.415980689984281e-06,0.0,22,0.00010267419565934688,0.0004049849812872708,1.0336972991353832e-05,0.0,26
98,4900.0,0.00011766790703404695,0.0001983918627956882,1.0321790796297137e-05,0.0,21,0.00014986965106800199,0.00028637360082939267,9.240315193892457e-06,0.0,19,8.702414197614416e-05,9.184340888168663e-05,9.04372882359894e-06,0.0,19,6.901659071445465e-05,0.00024674259475432336,6.380216291290708e-06,0.0,12,5.4985968745313585e-05,0.00018280238145962358,7.408702913380694e-06,0.0,22,0.00010079280764330178,0.0004028383700642735,1.0344119800720364e-05,0.0,26
99,4950.0,0.00011599458230193704,0.0001967699936358258,1.0369504707341548e-05,0.0,21,0.00013629384920932353,0.0002844845876097679,9.24619052966591e-06,0.0,19,8.494310168316588e-05,9.043175668921322e-05,9.059864169103093e-06,0.0,19,6.800588016631082e-05,0.00024640708579681814,6.403399765986251e-06,0.0,12,5.4261508921626955e-05,0.00018219057528767735,7.401845323329326e-06,0.0,22,0.00010036692401627079,0.00040052097756415606,1.035209515976021e-05,0.0,26
