,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3
62,3100,5.41365661774762e-05,1.948616045410745e-05,3.157161336275749e-05,3.0787912237428827e-06,0.0,25,3.6451732739806175e-05,1.0890006706176791e-05,2.309095361852087e-05,2.4707730972295394e-06,0.0,21,2.038591446762439e-05,5.887041879759636e-06,1.1178051863680594e-05,3.3208214063051855e-06,0.0,18,1.6608979422017e-05,4.063716460223077e-06,7.656984962522984e-06,4.888277544523589e-06,0.0,22
63,3150,5.066326048108749e-05,2.2081108909333125e-05,2.5503813958493993e-05,3.078336931139347e-06,0.0,25,3.5526478313840926e-05,1.0806710633914918e-05,2.2252928829402663e-05,2.466841806381126e-06,0.0,21,2.1919147911830805e-05,6.159145414130762e-06,1.244458144356031e-05,3.3154212815134088e-06,0.0,18,1.636091838008724e-05,3.876171376759885e-06,7.592268048028927e-06,4.892479864793131e-06,0.0,22
64,3200,5.279995093587786e-05,2.0566643797792494e-05,2.9155607990105636e-05,3.077701876463834e-06,0.0,25,3.8391528505599126e-05,1.1002758583344985e-05,2.492588282621e-05,2.462887778165168e-06,0.0,21,2.039526771113742e-05,6.055590347386897e-06,1.1029312190657947e-05,3.3103665373346303e-06,0.0,18,1.692932164587546e-05,4.506860477704322e-06,7.526118224632228e-06,4.8963433982862625e-06,0.0,22
65,3250,5.2069040975766256e-05,1.9069801055593416e-05,2.992185363837052e-05,3.0773855996812927e-06,0.0,25,3.518475205055438e-05,1.028537008096464e-05,2.2440588509198278e-05,2.4587918687757337e-06,0.0,21,2.0219986254232936e-05,6.039476375008235e-06,1.087608325178735e-05,3.304426400063676e-06,0.0,18,1.6439906175946817e-05,4.060909759573406e-06,7.479075975425076e-06,4.899920895695686e-06,0.0,22
66,3300,5.182851600693539e-05,1.81076793523971e-05,3.0644176149507985e-05,3.0766595955356024e-06,0.0,25,3.5519387893145904e-05,1.0774107067845762e-05,2.229072924819775e-05,2.4545529413444456e-06,0.0,21,1.97581230167998e-05,5.718365628126776e-06,1.0741186088125687e-05,3.2985710731736617e-06,0.0,18,1.629183316254057e-05,4.132739377382677e-06,7.255893706314964e-06,4.90320098833763e-06,0.0,22
67,3350,5.1475966756697744e-05,1.8115295461029746e-05,3.028507489943877e-05,3.0755998068343615e-06,0.0,25,3.740474130609073e-05,1.0161610589420889e-05,2.479305476299487e-05,2.450075271553942e-06,0.0,21,1.88382800843101e-05,5.395895641413517e-06,1.0148457477043848e-05,3.2939269658527337e-06,0.0,18,1.6017283996916376e-05,3.885513706336496e-06,7.225529770948924e-06,4.906239610136254e-06,0.0,22
68,3400,5.1096529205096886e-05,1.8672557416721247e-05,2.934946314780973e-05,3.074512051171041e-06,0.0,25,3.5281365853734314e-05,1.0284812560712453e-05,2.2550972062163055e-05,2.4455787297483766e-06,0.0,21,2.105948078678921e-05,5.497693109646207e-06,1.2273070751689374e-05,3.2887157885852503e-06,0.0,18,1.6067566320998594e-05,4.113357135793194e-06,7.045229267532704e-06,4.908979008177994e-06,0.0,22
69,3450,5.162520756130107e-05,1.9687635358422995e-05,2.8864506020909175e-05,3.0730657272215467e-06,0.0,25,3.4453430998837575e-05,1.0571206985332537e-05,2.1440613636514172e-05,2.4416112864855677e-06,0.0,21,1.9961300495197065e-05,5.58862211619271e-06,1.1090226507803891e-05,3.282452553321491e-06,0.0,18,1.5814761354704387e-05,3.911925887223333e-06,6.99129623171757e-06,4.911539235763485e-06,0.0,22
70,3500,5.051528933108784e-05,2.162275450245943e-05,2.5821145754889585e-05,3.0713886189914774e-06,0.0,25,3.6536508559947833e-05,1.0340036169509403e-05,2.3758811948937364e-05,2.4376606688747415e-06,0.0,21,2.1203255528234877e-05,6.443812253564829e-06,1.1482286936370656e-05,3.277156338299392e-06,0.0,18,1.577852526679635e-05,4.029636329505593e-06,6.835040949226823e-06,4.913847078569233e-06,0.0,22
71,3550,5.349513594410382e-05,2.0018616851302795e-05,3.039891271328088e-05,3.0776061521464726e-06,0.0,24,3.431111326790415e-05,1.1019973499060143e-05,2.0858042262261733e-05,2.433099325571675e-06,0.0,21,1.814109054976143e-05,4.940508915751707e-06,9.928475265041925e-06,3.272105459473096e-06,0.0,18,1.5474746760446578e-05,3.7379581954155583e-06,6.820864200562937e-06,4.915924819215434e-06,0.0,22
72,3600,4.9080026656156406e-05,1.7534790458739735e-05,2.8465588911785744e-05,3.0796477403782774e-06,0.0,24,3.908095459337346e-05,1.0773388567031361e-05,2.587886956462171e-05,2.428694870104664e-06,0.0,21,1.9706292732735164e-05,5.377758043323411e-06,1.1062626072089188e-05,3.2659074804541888e-06,0.0,18,1.5607405657647178e-05,3.909275164915016e-06,6.780260719096987e-06,4.917869773635175e-06,0.0,22
73,3650,5.196546408114955e-05,1.9159626390319318e-05,2.9727543733315542e-05,3.0782925932726357e-06,0.0,24,3.311342516099103e-05,1.0491879947949201e-05,2.0196644982206635e-05,2.4248990939668147e-06,0.0,21,2.0354938897071406e-05,5.694533228961518e-06,1.1414326763770077e-05,3.2460793590871617e-06,0.0,17,1.553392030473333e-05,3.8029700135666644e-06,6.811406819906551e-06,4.919543243886437e-06,0.0,22
74,3700,5.091662023914978e-05,1.940609945449978e-05,2.843542279151734e-05,3.075096856264281e-06,0.0,24,3.505114000290632e-05,9.726510143082123e-06,2.290436350449454e-05,2.4202661279559834e-06,0.0,21,1.8677754269447178e-05,5.050244908488821e-06,1.0393780939921271e-05,3.233729330531787e-06,0.0,17,1.6056523236329667e-05,4.08739788326784e-06,7.048097813822096e-06,4.92102708449238e-06,0.0,22
75,3750,4.823130075237714e-05,1.7416001355741173e-05,2.7744759790948592e-05,3.070538923566346e-06,0.0,24,3.583541911211796e-05,1.0182096957578324e-05,2.3237389541463926e-05,2.41593465943879e-06,0.0,21,1.8903745512943715e-05,5.291550223773811e-06,1.0381803804193623e-05,3.2303898933605524e-06,0.0,17,1.5620706108165905e-05,3.91128833143739e-06,6.787060101487441e-06,4.922359039483126e-06,0.0,22
76,3800,5.4321626521414146e-05,1.838852222135756e-05,3.2870568247744814e-05,3.0625344606960425e-06,0.0,24,3.467316128080711e-05,9.958846021618228e-06,2.2302203433355317e-05,2.412112507954589e-06,0.0,21,2.1561194444075227e-05,5.314821464708075e-06,1.3018741810810752e-05,3.2276307138090488e-06,0.0,17,1.5748311852803454e-05,4.0396062104264274e-06,6.78520245855907e-06,4.923502729070606e-06,0.0,22
77,3850,4.925586472381838e-05,1.9007973605766892e-05,2.7190624678041786e-05,3.057265757888672e-06,0.0,24,3.993101927335374e-05,1.0735633622971363e-05,2.678779674170073e-05,2.4075895908026723e-06,0.0,21,1.9904457076336257e-05,5.10068639414385e-06,1.157856149802683e-05,3.2252087294182274e-06,0.0,17,1.6250956832664087e-05,4.7637545321777e-06,6.56267775411834e-06,4.924523636873346e-06,0.0,22
78,3900,4.54248147434555e-05,1.6791293091955595e-05,2.5577461201464757e-05,3.0560609047824983e-06,0.0,24,3.299546369817108e-05,1.029719442158239e-05,2.0294313799240626e-05,2.4039536583586596e-06,0.0,21,1.918982707138639e-05,4.944457486999454e-06,1.1023968909285031e-05,3.221401129849255e-06,0.0,17,1.5451003491762094e-05,3.983941041951766e-06,6.541698894579895e-06,4.925363100483082e-06,0.0,22
79,3950,5.1688217354239896e-05,1.9838100342894904e-05,2.879580824810546e-05,3.054307853744831e-06,0.0,24,3.347919482621364e-05,1.0113043572346214e-05,2.0966899683116935e-05,2.39924975176109e-06,0.0,21,1.7972690329770558e-05,4.997573341825046e-06,9.755970495461952e-06,3.2191462651098846e-06,0.0,17,1.5578101738356054e-05,3.930881121050334e-06,6.721144927723799e-06,4.926075689581921e-06,0.0,22
80,4000,5.149971184437163e-05,1.8824610378942452e-05,2.9622655347338878e-05,3.052444753848249e-06,0.0,24,3.5775181459030136e-05,1.0142304745386355e-05,2.3237282221089117e-05,2.395593583059963e-06,0.0,21,1.8566224753158167e-05,4.942216037306935e-06,1.0409004971734248e-05,3.215004653611686e-06,0.0,16,1.5701349184382707e-05,4.100718342670007e-06,6.674001269857399e-06,4.926628207613248e-06,0.0,22
81,4050,5.206984133110382e-05,1.7046208085957915e-05,3.197270416421816e-05,3.0509295356750954e-06,0.0,24,3.93281843571458e-05,1.0556133020145353e-05,2.6380919734947383e-05,2.391131147305714e-06,0.0,21,1.8273220121045597e-05,4.887873728876002e-06,1.0173749615205452e-05,3.2115974590851692e-06,0.0,16,1.5495905245188624e-05,3.848373580694897e-06,6.720510100421961e-06,4.927021564071765e-06,0.0,22
82,4100,4.898679253528826e-05,1.8339789676247165e-05,2.7598749511525966e-05,3.0482513011520496e-06,0.0,24,3.274265691288747e-05,9.999958820117172e-06,2.0355306332930923e-05,2.387390850344673e-06,0.0,21,2.0380442947498523e-05,5.35564777237596e-06,1.1818665370810777e-05,3.206131395927514e-06,0.0,16,1.591130239830818e-05,4.517048182606231e-06,6.466955710493494e-06,4.927298505208455e-06,0.0,22
83,4150,4.87734614580404e-05,1.66840800375212e-05,2.9043068934697658e-05,3.0463138500635978e-06,0.0,24,3.378877227078192e-05,1.0170672794629354e-05,2.1235106032690965e-05,2.382992079219548e-06,0.0,21,2.023077649937477e-05,5.331635748007102e-06,1.1701798939611763e-05,3.1973420391295804e-06,0.0,16,1.5002140571596101e-05,3.6518545130093116e-06,6.422877049772069e-06,4.9274090088147204e-06,0.0,22
84,4200,4.9086058425018564e-05,1.887561120383907e-05,2.716674134717323e-05,3.0437051918852376e-06,0.0,24,3.3584019547561184e-05,9.945333658833988e-06,2.1260051653371193e-05,2.378632643740275e-06,0.0,21,2.039768878603354e-05,5.209001301409444e-06,1.1998295121884439e-05,3.1903930448606843e-06,0.0,15,1.5427580365212634e-05,3.758295633815578e-06,6.741891411365941e-06,4.92739354740479e-06,0.0,22
85,4250,4.550653829937801e-05,1.6570065781706944e-05,2.589506948424969e-05,3.0414012144319713e-06,0.0,24,3.510647366056219e-05,9.703354407974984e-06,2.3028180294204503e-05,2.3749382762616733e-06,0.0,21,1.997024992306251e-05,4.559754870570032e-06,1.2231707842147443e-05,3.178788119839737e-06,0.0,15,1.5567002265015617e-05,4.040276962768985e-06,6.599467269552406e-06,4.927259396936279e-06,0.0,22
86,4300,5.065809818916023e-05,1.9630349925137125e-05,2.7988835427095182e-05,3.0389132916752715e-06,0.0,24,3.624756936915219e-05,1.0290818863722961e-05,2.35861571127316e-05,2.3705949843133567e-06,0.0,21,1.814644565456547e-05,4.860574790654937e-06,1.0107800335390493e-05,3.1780712106410647e-06,0.0,15,1.5075189367053099e-05,3.6076628475711914e-06,6.5405388340877835e-06,4.926987003273098e-06,0.0,22
87,4350,4.4867156248074025e-05,1.6721982319722883e-05,2.5108742192969657e-05,3.0364303711394314e-06,0.0,24,3.898349677911028e-05,1.0852208106371108e-05,2.5765188183868304e-05,2.3661032173549756e-06,0.0,21,1.8623468349687755e-05,4.29398414780735e-06,1.1151537364639807e-05,3.1779463824932463e-06,0.0,15,1.4974441000958905e-05,3.6015742352901725e-06,6.446247425628826e-06,4.92661865791888e-06,0.0,22
88,4400,5.043164492235519e-05,1.960965892067179e-05,2.7788253646576777e-05,3.0337309908645693e-06,0.0,24,3.944164564018138e-05,1.0635997568897437e-05,2.6443865863257088e-05,2.361784481763607e-06,0.0,21,2.3024225811241195e-05,5.64116271561943e-06,1.4204490071278997e-05,3.1785732517164433e-06,0.0,15,1.5391069609904662e-05,3.898022896464681e-06,6.5669178184180055e-06,4.926129349769326e-06,0.0,22
89,4450,4.423398058861494e-05,1.6527774278074503e-05,2.4675047825439833e-05,3.0311568934848765e-06,0.0,24,3.925115743186325e-05,1.0518039744056296e-05,2.6375599190942012e-05,2.3575207706016954e-06,0.0,21,1.8935121261165477e-05,4.909730250801658e-06,1.0845907127077226e-05,3.17948456540762e-06,0.0,15,1.5507313946727663e-05,3.7538738979492337e-06,6.8279441620688885e-06,4.925495886709541e-06,0.0,22
90,4500,4.919560524285771e-05,1.957734093593899e-05,2.6590021661831997e-05,3.0282421903393697e-06,0.0,24,3.906038909917697e-05,1.0636390470608603e-05,2.607070200610906e-05,2.3532943487225566e-06,0.0,21,1.750959927449003e-05,4.462286597117782e-06,9.867614608083386e-06,3.179698524036212e-06,0.0,15,1.567894287290983e-05,4.274748789612204e-06,6.479442618001485e-06,4.924751010548789e-06,0.0,22
91,4550,4.415133662405424e-05,1.6192365364986472e-05,2.4933504391810857e-05,3.0254652756411815e-06,0.0,24,3.741948603419587e-05,1.0540267794567626e-05,2.4530007067369297e-05,2.3492084437748417e-06,0.0,21,1.7969232430914417e-05,4.771385192725575e-06,1.0016762644227128e-05,3.1810843665880384e-06,0.0,15,1.4825032849330455e-05,3.4210713693028083e-06,6.480045612988761e-06,4.9239160944125615e-06,0.0,22
92,4600,4.7037017793627456e-05,1.886221070890315e-05,2.5152468879241496e-05,3.0223386602301616e-06,0.0,24,3.628432750701904e-05,9.88710507954238e-06,2.405235318292398e-05,2.3448690171790076e-06,0.0,21,1.9480916307657026e-05,4.937475296173943e-06,1.1362250916135963e-05,3.1811912322154967e-06,0.0,15,1.5483481547562405e-05,3.667690180009231e-06,6.892808414704632e-06,4.922982498101192e-06,0.0,22
93,4650,4.6931767428759485e-05,1.6373165635741316e-05,2.7539312213775702e-05,3.019291170858196e-06,0.0,24,3.44192776537966e-05,9.801173291634768e-06,2.227733057225123e-05,2.3407726530422224e-06,0.0,21,1.754844925017096e-05,4.632718173525063e-06,9.734299965202808e-06,3.1814306566957384e-06,0.0,15,1.5000519852037542e-05,3.553291435309802e-06,6.525282969960244e-06,4.921944764646469e-06,0.0,22
94,4700,4.675856325775385e-05,1.8231334252050146e-05,2.5512483261991292e-05,3.0147452889650594e-06,0.0,23,3.281311001046561e-05,1.008858725981554e-05,2.0391749785630964e-05,2.3327752387558576e-06,0.0,20,1.926593540702015e-05,5.260952548269415e-06,1.082200924429344e-05,3.1829733870836208e-06,0.0,15,1.4744323380000424e-05,3.3209823868673993e-06,6.502526957774535e-06,4.920813807984814e-06,0.0,22
95,4750,4.651012932299636e-05,1.679182423686143e-05,2.671275069587864e-05,3.005554845003644e-06,0.0,23,3.425791146582924e-05,1.0226659469481092e-05,2.1702855519833975e-05,2.3283967038878473e-06,0.0,20,1.8822684069164097e-05,5.145528120920062e-06,1.0494047273823526e-05,3.1831086744205095e-06,0.0,15,1.5483374227187596e-05,3.5880445921065984e-06,6.975780252105324e-06,4.91954961034935e-06,0.0,22
96,4800,4.340752639109269e-05,1.6682066416251473e-05,2.3729684471618384e-05,2.995772092617699e-06,0.0,23,3.7245503335725516e-05,1.05177850855398e-05,2.4405955628026277e-05,2.32176262215944e-06,0.0,20,1.825657091103494e-05,4.265045845386339e-06,1.0808361366798636e-05,3.183163244102616e-06,0.0,15,1.545509985589888e-05,3.877313247357961e-06,6.6595648604561575e-06,4.918222202832112e-06,0.0,22
97,4850,4.466424434212968e-05,1.8089775039697997e-05,2.3580030756420456e-05,2.994437409142847e-06,0.0,23,3.4395703551126644e-05,9.896365554595832e-06,2.2188329239725135e-05,2.311008302058326e-06,0.0,20,1.8283244571648538e-05,4.876960701949429e-06,1.022259584715357e-05,3.1836884772928897e-06,0.0,15,1.4761366401216947e-05,3.251952648497536e-06,6.592597856069915e-06,4.916815214528469e-06,0.0,22
98,4900,4.681074642576277e-05,1.6768994100857526e-05,2.704813778109383e-05,2.993612497448339e-06,0.0,23,3.2581596315139905e-05,1.0525889592827298e-05,1.975980558199808e-05,2.2958995486987988e-06,0.0,20,1.900995266623795e-05,5.39527127330075e-06,1.0430021575302817e-05,3.184659135513357e-06,0.0,15,1.5408826584462076e-05,3.4762513223540736e-06,7.017274583631661e-06,4.9153009058500174e-06,0.0,22
99,4950,4.311736483941786e-05,1.6393478290410712e-05,2.3731845431029797e-05,2.9920424822194036e-06,0.0,23,3.73409638996236e-05,1.0180733625020366e-05,2.4865972591214813e-05,2.2942592750041513e-06,0.0,20,1.799719757400453e-05,5.061138836026657e-06,9.751399375090841e-06,3.1846584533923306e-06,0.0,15,1.5159861504798755e-05,3.510402848405647e-06,6.735771876265062e-06,4.9136865527543705e-06,0.0,22
100,5000,4.4719963625539094e-05,1.8724245819612406e-05,2.3004871763987467e-05,2.990847406181274e-06,0.0,23,3.48952817148529e-05,9.898015377984848e-06,2.2704822185914963e-05,2.292443241458386e-06,0.0,20,1.8087741409544833e-05,4.2913320612569805e-06,1.0611691322992556e-05,3.184717115800595e-06,0.0,15,1.4779952834942378e-05,3.196005991412676e-06,6.671984920103569e-06,4.911962150799809e-06,0.0,22
