,epoch,total_0,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,total_1,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,total_2,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,total_3,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,total_4,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,total_5,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5
30,1500,0.0002570940414443612,8.340833301190287e-05,0.00016272507491521537,1.0960620784317143e-05,0.0,36,0.00023236920242197812,8.635165431769565e-05,0.0001363756600767374,9.641888027545065e-06,0.0,31,0.0002368681743973866,7.552315219072625e-05,0.00014895603817421943,1.2388993127387948e-05,0.0,36,0.0006393105140887201,0.0004622346896212548,0.00016561451775487512,1.1461304893600754e-05,0.0,38,0.000279414642136544,8.485982107231393e-05,0.00018471585644874722,9.838963705988135e-06,0.0,34,0.00014282723714131862,2.577680970716756e-05,0.00010596832726150751,1.1082102901127655e-05,0.0,36
31,1550,0.00026067590806633234,8.803291711956263e-05,0.00016160203085746616,1.1040944627893623e-05,0.0,36,0.00022209517192095518,7.782133616274223e-05,0.00013455803855322301,9.715795386000536e-06,0.0,31,0.00020980252884328365,5.3031712013762444e-05,0.00014422934327740222,1.2541476280603092e-05,0.0,35,0.0006175834569148719,0.00044840731425210834,0.00015758347581140697,1.159269504569238e-05,0.0,37,0.00027671994757838547,8.329760748893023e-05,0.00018351944163441658,9.902908459480386e-06,0.0,34,0.00014442027895711362,2.7366262656869367e-05,0.00010587206634227186,1.1181948138982989e-05,0.0,35
32,1600,0.00022913404973223805,5.9293608501320705e-05,0.00015873363008722663,1.110681114369072e-05,0.0,36,0.0002132610825356096,7.036791794234887e-05,0.0001331011444563046,9.792019227461424e-06,0.0,31,0.00021544443734455854,6.393436342477798e-05,0.00013882704661227763,1.2683023669524118e-05,0.0,35,0.0005940335104241967,0.0004332738171797246,0.00014901933900546283,1.1740362424461637e-05,0.0,37,0.00027912016957998276,8.792601875029504e-05,0.00018123057088814676,9.963569027604535e-06,0.0,34,0.00014296975859906524,3.0539613362634555e-05,0.00010115948680322617,1.1270665709162131e-05,0.0,35
33,1650,0.00023506730212830007,6.687250424874946e-05,0.00015702960081398487,1.1165190699102823e-05,0.0,36,0.00020975146617274731,6.882040179334581e-05,0.00013106722326483577,9.863847481028643e-06,0.0,31,0.00020036012574564666,5.1722428906941786e-05,0.00013582364772446454,1.2814055480703246e-05,0.0,35,0.0005822902894578874,0.0004278985725250095,0.00014250607637222856,1.1885657841048669e-05,0.0,37,0.00026478670770302415,7.572572212666273e-05,0.0001790167298167944,1.0044250302598812e-05,0.0,34,0.00013393325207289308,2.4416907763225026e-05,9.815837256610394e-05,1.1357969015080016e-05,0.0,35
34,1700,0.000228271062951535,6.167792889755219e-05,0.00015537883155047894,1.1214302503503859e-05,0.0,36,0.0002068589092232287,6.749056046828628e-05,0.000129432650282979,9.935702109942213e-06,0.0,31,0.0001986020797630772,5.36605111847166e-05,0.000131988970679231,1.2952597899129614e-05,0.0,35,0.0005594977992586792,0.00041221274295821786,0.00013524704263545573,1.2037969099765178e-05,0.0,37,0.00029334862483665347,0.00010658442624844611,0.00017661324818618596,1.0150949492526706e-05,0.0,34,0.00012886006152257323,2.2460959371528588e-05,9.495458652963862e-05,1.1444519259384833e-05,0.0,35
35,1750,0.00021918716083746403,5.403250179369934e-05,0.0001538994547445327,1.125521430367371e-05,0.0,36,0.00021426091552712023,7.546744018327445e-05,0.00012877729022875428,1.0016186024586204e-05,0.0,31,0.00020111893536522985,5.9390502428868786e-05,0.00012864194286521524,1.3086497347103432e-05,0.0,35,0.0005338772898539901,0.0003937983710784465,0.0001278958225157112,1.2183068974991329e-05,0.0,37,0.00030590116512030363,0.00012134077405789867,0.00017430540174245834,1.0255008419335354e-05,0.0,34,0.00013137914356775582,2.8146423574071378e-05,9.170532575808465e-05,1.1527390597620979e-05,0.0,35
36,1800,0.0002273709251312539,6.34274838375859e-05,0.00015265480033122003,1.128864005295327e-05,0.0,36,0.00019873962446581572,6.260499503696337e-05,0.0001260430144611746,1.0091621334140655e-05,0.0,31,0.00019932244322262704,6.089848102419637e-05,0.00012520900054369122,1.3214965292718261e-05,0.0,35,0.0005168460193090141,0.0003824370796792209,0.00012208866246510297,1.232027352671139e-05,0.0,37,0.0002559765998739749,7.420271140290424e-05,0.000171417705132626,1.0356178790971171e-05,0.0,34,0.00013442391355056316,3.3164065825985745e-05,8.96529236342758e-05,1.1606924090301618e-05,0.0,35
37,1850,0.00021826762531418353,5.614837209577672e-05,0.00015078972501214594,1.1329526387271471e-05,0.0,35,0.00020800966012757272,7.29181119822897e-05,0.00012493206304498017,1.015949237626046e-05,0.0,31,0.00018173031276091933,4.6676734200445935e-05,0.00012171448179287836,1.3339104043552652e-05,0.0,35,0.00048536714166402817,0.00035746392677538097,0.00011545472079887986,1.2448508641682565e-05,0.0,37,0.00026842596707865596,8.901500405045226e-05,0.0001689561177045107,1.045485714712413e-05,0.0,34,0.00012187365064164624,2.2765610992792062e-05,8.742733916733414e-05,1.1680700481520034e-05,0.0,35
38,1900,0.0002221504837507382,6.18226476944983e-05,0.00014896962966304272,1.1358200026734266e-05,0.0,35,0.0001907335827127099,5.7487672165734693e-05,0.00012302567483857274,1.0220229341939557e-05,0.0,31,0.0001773306430550292,4.5187072828412056e-05,0.00011868581350427121,1.3457758541335352e-05,0.0,35,0.0004543527029454708,0.0003327052399981767,0.00010907467367360368,1.257280837307917e-05,0.0,37,0.00025698673562146723,8.090925985015929e-05,0.00016552810848224908,1.0549351827648934e-05,0.0,34,0.00011958243703702465,2.3292741389013827e-05,8.453983900835738e-05,1.174985482066404e-05,0.0,35
39,1950,0.00021049214410595596,5.146846524439752e-05,0.00014764186926186085,1.1381807780708186e-05,0.0,35,0.00018803210696205497,5.554653762374073e-05,0.00012221313954796642,1.02724225143902e-05,0.0,31,0.0001950770674739033,6.604485679417849e-05,0.00011545881716301665,1.3573389878729358e-05,0.0,35,0.0004345094785094261,0.0003176152240484953,0.00010418469901196659,1.2709547263511922e-05,0.0,36,0.0002683007624000311,9.525432687951252e-05,0.00016240547120105475,1.0640984328347258e-05,0.0,34,0.00014888776058796793,5.420066008809954e-05,8.287558011943474e-05,1.1811506738013122e-05,0.0,35
