,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_2,sindy_x_2,reg_2,sindy_z_2,active_coeffs_2,decoder_3,sindy_x_3,reg_3,sindy_z_3,active_coeffs_3,decoder_4,sindy_x_4,reg_4,sindy_z_4,active_coeffs_4,decoder_5,sindy_x_5,reg_5,sindy_z_5,active_coeffs_5,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
50,2500.0,0.00048081859131343663,0.0002963196311611682,9.43757731874939e-06,0.0,30,0.00040115509182214737,0.00034543994115665555,6.231314273463795e-06,0.0,21,0.000711514672730118,0.0003176653408445418,8.349489689862821e-06,0.0,24,0.001227119704708457,0.0007880509365350008,6.265607225941494e-06,0.0,21,0.0008132202783599496,0.000305214140098542,7.180724423960783e-06,0.0,29,0.0006033681565895677,0.0003918534785043448,9.68166841630591e-06,0.0,26,0.0007061994159206126,0.0004074239113833755,7.857730224714032e-06,0.0,25.166666666666664
51,2550.0,0.00045853364281356335,0.00029091074247844517,9.492458048043773e-06,0.0,29,0.00038016799953766167,0.0003408280317671597,6.223510354175232e-06,0.0,20,0.0006908228970132768,0.0003051745006814599,8.425096893915907e-06,0.0,24,0.0011732159182429314,0.0007736409897916019,6.3066804614209104e-06,0.0,21,0.000808518030680716,0.0003015069814864546,7.235366410895949e-06,0.0,29,0.0005858302465640008,0.00038906934787519276,9.739798770169728e-06,0.0,26,0.0006828481224753583,0.00040018843234671897,7.903818489770249e-06,0.0,24.833333333333332
52,2600.0,0.00043932278640568256,0.0002868403971660882,9.542694897390902e-06,0.0,29,0.0003698899527080357,0.00033688664552755654,6.2168610384105705e-06,0.0,20,0.0006581636262126267,0.00029484520200639963,8.495520887663588e-06,0.0,23,0.0011388909770175815,0.0007608031155541539,6.346815553115448e-06,0.0,20,0.0007841790211386979,0.0003020873700734228,7.286335858225357e-06,0.0,29,0.0005703135393559933,0.00038541556568816304,9.794658581085969e-06,0.0,26,0.0006601266504731029,0.00039447971600263065,7.947147802648638e-06,0.0,24.5
53,2650.0,0.00043037638533860445,0.000282897031866014,9.59268982114736e-06,0.0,29,0.00035603123251348734,0.00033339171204715967,6.21202343609184e-06,0.0,20,0.0006305730785243213,0.00028560819919221103,8.568506018491462e-06,0.0,23,0.0011240335879847407,0.0007489597192034125,6.395207492460031e-06,0.0,20,0.0007711607031524181,0.00030135043198242784,7.342480785155203e-06,0.0,29,0.0005611079395748675,0.00038187141763046384,9.846331522567198e-06,0.0,26,0.0006455471545147399,0.00038901308532028145,7.992873179318849e-06,0.0,24.5
54,2700.0,0.0004319152794778347,0.0002789852151181549,9.639575182518456e-06,0.0,29,0.00033832917688414454,0.00032935533090494573,6.205058070918312e-06,0.0,19,0.0006057005957700312,0.0002764756791293621,8.639060979476199e-06,0.0,23,0.0010953983291983604,0.0007371667888946831,6.450371984101366e-06,0.0,20,0.000760359107516706,0.0003005134640261531,7.398491106869187e-06,0.0,29,0.0005985943716950715,0.00037908938247710466,9.894289178191684e-06,0.0,26,0.000638382810090358,0.00038359764342506725,8.037807750345866e-06,0.0,24.333333333333332
55,2750.0,0.00039391606696881354,0.00027586225769482553,9.685272743809037e-06,0.0,29,0.0003239336656406522,0.00032565646688453853,6.206286343513057e-06,0.0,19,0.0005860351375304163,0.0002675750001799315,8.700581929588225e-06,0.0,23,0.0010775546543300152,0.0007267711916938424,6.5074386839114595e-06,0.0,20,0.0007471551070921123,0.00029771836125291884,7.44976068745018e-06,0.0,29,0.0005417395732365549,0.00037561950739473104,9.939187293639407e-06,0.0,26,0.0006117223674664274,0.00037820046418346465,8.08142128031856e-06,0.0,24.333333333333332
56,2800.0,0.00042697362368926406,0.0002739107876550406,9.730218152981251e-06,0.0,29,0.0003148668329231441,0.00032304844353348017,6.209820185176795e-06,0.0,19,0.0005570789217017591,0.00026101889670826495,8.756675924814772e-06,0.0,23,0.0010863530915230513,0.0007186622824519873,6.565352578036254e-06,0.0,20,0.0007379728485830128,0.00029788343817926943,7.50072103983257e-06,0.0,29,0.0005325243691913784,0.00037153405719436705,9.982080882764421e-06,0.0,26,0.0006092949479352683,0.00037434298428706825,8.124144793934343e-06,0.0,24.333333333333332
57,2850.0,0.00037229308509267867,0.0002698002499528229,9.776974366104696e-06,0.0,29,0.0003144168294966221,0.00031895688152872026,6.2123667703417595e-06,0.0,19,0.0005332221044227481,0.00025546966935507953,8.812402484181803e-06,0.0,23,0.001038723741658032,0.0007077216869220138,6.623301487707067e-06,0.0,20,0.0007292827358469367,0.0003004533355124295,7.5539164754445665e-06,0.0,28,0.0005331894499249756,0.0003673737810458988,1.0022561582445633e-05,0.0,26,0.0005868546577403322,0.0003699626007194941,8.166920527704253e-06,0.0,24.166666666666664
58,2900.0,0.000367514556273818,0.00026737182633951306,9.818581020226702e-06,0.0,29,0.0003079946036450565,0.00031775314710102975,6.2142216847860254e-06,0.0,18,0.0005123550072312355,0.00025002119946293533,8.865447853168007e-06,0.0,23,0.0010261578718200326,0.0006978951278142631,6.679016223642975e-06,0.0,20,0.0007369331433437765,0.00029476109193637967,7.6088290370535105e-06,0.0,28,0.0005322941578924656,0.0003631418803706765,1.0059765372716356e-05,0.0,26,0.0005805415567010641,0.00036515737883746624,8.207643531932263e-06,0.0,24.0
59,2950.0,0.0003661872760858387,0.000263903581071645,9.861585567705333e-06,0.0,29,0.00028184254188090563,0.0003127305826637894,6.221433523023734e-06,0.0,18,0.0004908004775643349,0.0002455889480188489,8.911930308386218e-06,0.0,23,0.0010116235353052616,0.0006883181049488485,6.736676368745975e-06,0.0,20,0.0007133224280551076,0.00029451053705997765,7.65687582315877e-06,0.0,28,0.0005175916012376547,0.00035958929220214486,1.0095446668856312e-05,0.0,26,0.0005635613100215171,0.0003607735076608757,8.24732470997939e-06,0.0,24.0
60,3000.0,0.00034562230575829744,0.00026110574253834784,9.902449164655991e-06,0.0,29,0.0002855036873370409,0.0003094010753557086,6.232888608792564e-06,0.0,18,0.0007083229720592499,0.00023884992697276175,8.960287232184783e-06,0.0,23,0.0009993715211749077,0.0006800178089179099,6.794617092964472e-06,0.0,20,0.0007052915170788765,0.00029329434619285166,7.709493729635142e-06,0.0,28,0.000505052215885371,0.0003555059083737433,1.013050859910436e-05,0.0,26,0.0005915273698822905,0.0003563624680585538,8.288374071222885e-06,0.0,24.0
61,3050.0,0.00036400387762114406,0.0002593082608655095,9.948287697625346e-06,0.0,29,0.0002581578155513853,0.00030583125771954656,6.243567440833431e-06,0.0,18,0.00045471781049855053,0.00023810264247003943,9.005137144413311e-06,0.0,23,0.0010194117203354836,0.0006704399129375815,6.851127636764431e-06,0.0,20,0.0008460412500426173,0.00029089380404911935,7.76167416915996e-06,0.0,28,0.0005228936788626015,0.0003512553812470287,1.0164050763705745e-05,0.0,26,0.0005775376921519637,0.00035263854321480415,8.328974142083704e-06,0.0,24.0
62,3100.0,0.00033472900395281613,0.00025691991322673857,9.994034371629823e-06,0.0,29,0.0002749402483459562,0.00030349422013387084,6.25483244220959e-06,0.0,18,0.0005314482841640711,0.00023403305385727435,9.049803338712081e-06,0.0,23,0.000979629927314818,0.0006619093474000692,6.908269824634772e-06,0.0,20,0.0006897907005622983,0.00028945732628926635,7.80372920416994e-06,0.0,28,0.0005017574294470251,0.00034764251904562116,1.0195095455856062e-05,0.0,26,0.0005520492656311641,0.0003489093966588067,8.367627439535378e-06,0.0,24.0
63,3150.0,0.0003283468831796199,0.0002542015863582492,1.0038092113973107e-05,0.0,29,0.00024183338973671198,0.0003000230062752962,6.265315278142225e-06,0.0,18,0.0004233722575008869,0.00023207902268040925,9.090910680242814e-06,0.0,23,0.0009670797153376043,0.0006508483784273267,6.963751729927026e-06,0.0,20,0.000683851249050349,0.0002884193672798574,7.85243264544988e-06,0.0,28,0.0004790847306139767,0.00034304175642319024,1.022576088871574e-05,0.0,26,0.0005205947042365248,0.0003447688529073881,8.406043889408465e-06,0.0,24.0
64,3200.0,0.0003279479860793799,0.0002523378352634609,1.0081262189487461e-05,0.0,28,0.00024992928956635296,0.0002968577900901437,6.274949555518106e-06,0.0,18,0.0004701028810814023,0.00023006624542176723,9.130714715865906e-06,0.0,23,0.0009597030584700406,0.000640746031422168,7.019017630227609e-06,0.0,20,0.000677126576192677,0.0002869160380214453,7.902119250502437e-06,0.0,28,0.00048422510735690594,0.00033851840998977423,1.0255882443743758e-05,0.0,26,0.0005281724831244597,0.0003409070583681265,8.443990964224213e-06,0.0,23.833333333333332
65,3250.0,0.00032462089438922703,0.0002505574666429311,1.0134088370250538e-05,0.0,28,0.0002357187622692436,0.00029424563399516046,6.283988113864325e-06,0.0,18,0.00048225291538983583,0.00022792103118263185,9.167234566120896e-06,0.0,23,0.0009575397125445306,0.00063141412101686,7.075364464981249e-06,0.0,20,0.0007552081951871514,0.0002852675970643759,7.951965926622506e-06,0.0,28,0.00046610430581495166,0.00033370970049872994,1.0284777999913786e-05,0.0,26,0.0005369074642658234,0.0003371859250667815,8.482903240292217e-06,0.0,23.833333333333332
66,3300.0,0.0003372117062099278,0.00024882337311282754,1.018201783153927e-05,0.0,28,0.00023257760039996356,0.00029065008857287467,6.2898257056076545e-06,0.0,17,0.00038423354271799326,0.00022426249051932245,9.20214552024845e-06,0.0,23,0.000960988225415349,0.0006206348189152777,7.128758170438232e-06,0.0,20,0.0006632943986915052,0.00028240535175427794,7.991569873411208e-06,0.0,28,0.00046059602755121887,0.0003300789976492524,1.0314777682651766e-05,0.0,26,0.0005064835834976595,0.0003328091867539721,8.518182463982763e-06,0.0,23.666666666666664
67,3350.0,0.00032908067805692554,0.0002470527251716703,1.0220176591246855e-05,0.0,27,0.00021542781905736774,0.0002886104630306363,6.3051502365851775e-06,0.0,17,0.0003910526284016669,0.00022225725115276873,9.237765880243387e-06,0.0,23,0.0009684712858870625,0.0006076345453038812,7.181999990280019e-06,0.0,20,0.0006583002978004515,0.00028132685110904276,8.037102816160768e-06,0.0,27,0.0004575563652906567,0.0003259603399783373,1.0345464943384286e-05,0.0,26,0.0005033148457490217,0.0003288070292910561,8.554610076316749e-06,0.0,23.333333333333332
68,3400.0,0.000319658312946558,0.0002460464311297983,1.0282408766215667e-05,0.0,27,0.00021697756892535836,0.000285178713966161,6.320630291156704e-06,0.0,17,0.0003627921105362475,0.00021960634330753237,9.268745998269878e-06,0.0,23,0.0009560864418745041,0.0005967117613181472,7.232283223856939e-06,0.0,20,0.0006520585156977177,0.0002797021879814565,8.086995876510628e-06,0.0,27,0.0004979598452337086,0.00032205539173446596,1.0373985787737183e-05,0.0,26,0.0005009221325356823,0.00032488347157292685,8.594174990624499e-06,0.0,23.333333333333332
69,3450.0,0.0003215900796931237,0.00024466498871333897,1.03333659353666e-05,0.0,27,0.00020469020819291472,0.00028443295741453767,6.335721991490573e-06,0.0,17,0.0003551160916686058,0.00021799468959216028,9.295982636103872e-06,0.0,23,0.0009542921907268465,0.0005849553272128105,7.2805132731446065e-06,0.0,20,0.0009264165419153869,0.00027705609682016075,8.141976650222205e-06,0.0,27,0.00044481552322395146,0.00031770975328981876,1.0402308362245094e-05,0.0,26,0.0005344867725701381,0.0003211356355071378,8.63164480809549e-06,0.0,23.333333333333332
70,3500.0,0.000324224034557119,0.000243183079874143,1.038484424498165e-05,0.0,27,0.00021506984194274992,0.0002827765420079231,6.3477264120592736e-06,0.0,17,0.0003449581272434443,0.00021532943355850875,9.323623999080155e-06,0.0,23,0.000951205613091588,0.0005741169443354011,7.3257092481071595e-06,0.0,20,0.0006419531418941915,0.0002761034411378205,8.188268111553043e-06,0.0,27,0.00043763636494986713,0.00031385882175527513,1.0431499504193198e-05,0.0,26,0.0004858411872798266,0.0003175613771115119,8.666945253329079e-06,0.0,23.333333333333332
71,3550.0,0.00032526004360988736,0.00024197556194849312,1.0431946066091768e-05,0.0,27,0.00019941918435506523,0.00028029174427501857,6.359449344017776e-06,0.0,16,0.00034153860178776085,0.00021298500359989703,9.352971574116964e-06,0.0,23,0.0009903135942295194,0.0005626076017506421,7.3698038249858655e-06,0.0,20,0.0006372339557856321,0.0002741417265497148,8.239925591624342e-06,0.0,27,0.00047042325604707,0.0003104294592048973,1.0459099939907901e-05,0.0,26,0.0004940314393024892,0.0003137385162214438,8.702199390124102e-06,0.0,23.166666666666664
72,3600.0,0.00036341388477012515,0.00024177345039788634,1.0478422154847067e-05,0.0,27,0.0001955196203198284,0.0002782476076390594,6.375777047651354e-06,0.0,16,0.0003267333086114377,0.00021186732919886708,9.376291927765124e-06,0.0,23,0.0009511421667411923,0.0005522611318156123,7.408806595776696e-06,0.0,20,0.000632418435998261,0.00027197113377042115,8.291217454825528e-06,0.0,27,0.00043800592538900673,0.00030629202956333756,1.0485915481694974e-05,0.0,26,0.0004845388903049752,0.00031040211373086396,8.736071777093457e-06,0.0,23.166666666666664
73,3650.0,0.0003275125927757472,0.00023910112213343382,1.052476727636531e-05,0.0,27,0.0001862827775767073,0.0002756586472969502,6.390899216057733e-06,0.0,16,0.0003379179979674518,0.00020938189118169248,9.39972869673511e-06,0.0,23,0.0009671983425505459,0.000542141729965806,7.44710860089981e-06,0.0,20,0.0008699073805473745,0.0002691833069548011,8.340489330294076e-06,0.0,27,0.00042366431443952024,0.00030237087048590183,1.0514527275518049e-05,0.0,26,0.0005187472343095578,0.0003063062613364309,8.769586732645013e-06,0.0,23.166666666666664
74,3700.0,0.0003289340529590845,0.00023752107517793775,1.0568608558969572e-05,0.0,27,0.00020078016677871346,0.0002739962365012616,6.402083272405434e-06,0.0,16,0.00031188150751404464,0.0002082906721625477,9.418690751772374e-06,0.0,23,0.0009417072287760675,0.0005329251289367676,7.480907697754446e-06,0.0,20,0.0006242846138775349,0.0002672201953828335,8.377249287150335e-06,0.0,27,0.0004343577893450856,0.00029921045643277466,1.054200856742682e-05,0.0,26,0.0004736575598750884,0.0003031939607656871,8.79825802257983e-06,0.0,23.166666666666664
75,3750.0,0.00033141730818897486,0.00023600109852850437,1.0617694897518959e-05,0.0,27,0.00018481661390978843,0.0002724300429690629,6.412421498680487e-06,0.0,16,0.0003136416198685765,0.00020584549929481,9.437251719646156e-06,0.0,23,0.0009398955153301358,0.0005236526485532522,7.513697710237466e-06,0.0,20,0.0006210029823705554,0.0002655221032910049,8.420371159445494e-06,0.0,27,0.00041756671271286905,0.00029487660503946245,1.0568655852694064e-05,0.0,25,0.00046805679206348333,0.0002997213329460161,8.828348806370437e-06,0.0,23.0
76,3800.0,0.0003331433399580419,0.00023426896950695664,1.0658362953108735e-05,0.0,27,0.00018212434952147305,0.0002718456962611526,6.423013473977335e-06,0.0,16,0.0002999318821821362,0.00020457229402381927,9.457828127779067e-06,0.0,23,0.0009462831076234579,0.0005150237120687962,7.543389983766247e-06,0.0,20,0.0006170948618091643,0.0002635934215504676,8.462983714707661e-06,0.0,27,0.0004135291092097759,0.0002905229921452701,1.0598124390526209e-05,0.0,25,0.00046535110838400817,0.0002966378475927437,8.857283773977542e-06,0.0,23.0
77,3850.0,0.0003340230032335967,0.00023286153736989945,1.0698324331315234e-05,0.0,27,0.0001798296143533662,0.00027004556613974273,6.434056103898911e-06,0.0,16,0.0003525319625623524,0.0002039749815594405,9.475290426053107e-06,0.0,23,0.0009161523776128888,0.0005074199289083481,7.568608452857006e-06,0.0,20,0.0006127200904302299,0.0002616283600218594,8.506224730808754e-06,0.0,27,0.0004059003258589655,0.00028762605506926775,1.062548744812375e-05,0.0,25,0.0004668595623418999,0.0002939260715114263,8.884665248842794e-06,0.0,23.0
78,3900.0,0.0003380824637133628,0.00023181796132121235,1.0739883691712748e-05,0.0,27,0.00017179838323500007,0.00026817069738171995,6.44510555503075e-06,0.0,16,0.000287356466287747,0.00020140712149441242,9.491332093602978e-06,0.0,23,0.0009354048524983227,0.0005025220452807844,7.592559995828196e-06,0.0,20,0.0011139462003484368,0.00025970287970267236,8.549033736926503e-06,0.0,27,0.0003991471603512764,0.00028412535903044045,1.0652232049324084e-05,0.0,25,0.0005409559210723576,0.00029129101070187363,8.911691187070876e-06,0.0,23.0
79,3950.0,0.00033587083453312516,0.00022961483045946807,1.0782486242533196e-05,0.0,27,0.00016832964320201427,0.00026706920471042395,6.451431545428932e-06,0.0,16,0.00031825111364014447,0.00019964690727647394,9.507658432994504e-06,0.0,22,0.0008944200235418975,0.0004956264165230095,7.611671662743902e-06,0.0,20,0.0006036291597411036,0.0002573468373157084,8.580805115343537e-06,0.0,27,0.0003973661223426461,0.00027991714887320995,1.0679616934794467e-05,0.0,25,0.00045297781616682187,0.00028820355752638227,8.935611655639756e-06,0.0,22.833333333333332
80,4000.0,0.0003631675208453089,0.0002276470186188817,1.082007020158926e-05,0.0,27,0.0001688746124273166,0.0002654616255313158,6.459717042162083e-06,0.0,16,0.00027849586331285536,0.00019736160174943507,9.524057531962171e-06,0.0,21,0.0008904720307327807,0.0004908410483039916,7.630731488461606e-06,0.0,20,0.0005993757513351738,0.0002561522414907813,8.618294486950617e-06,0.0,27,0.0004108836583327502,0.00027707478147931397,1.0705368367780466e-05,0.0,25,0.00045187823949769757,0.0002857563861956199,8.9597065198177e-06,0.0,22.666666666666664
81,4050.0,0.00034067127853631973,0.00022634476772509515,1.0860780093935318e-05,0.0,27,0.00017803942319005728,0.0002640063758008182,6.467376806540415e-06,0.0,16,0.00027304815012030303,0.00019656165386550128,9.543116902932525e-06,0.0,21,0.0008784309029579163,0.00048642820911481977,7.64632841310231e-06,0.0,20,0.000593947246670723,0.00025480741169303656,8.655880264996085e-06,0.0,27,0.0003915142151527107,0.0002741700445767492,1.0730628673627507e-05,0.0,25,0.00044260853610467166,0.00028371974379600334,8.984018525855692e-06,0.0,22.666666666666664
82,4100.0,0.0003441870503593236,0.00022434191487263888,1.0896253115788568e-05,0.0,27,0.00015704611723776907,0.0002636015706229955,6.4728169490990695e-06,0.0,16,0.00033865508157759905,0.0001951992162503302,9.557898010825738e-06,0.0,21,0.0008729605469852686,0.0004830551624763757,7.658889444428496e-06,0.0,20,0.000587844115216285,0.0002534165105316788,8.69294126459863e-06,0.0,27,0.00037721870467066765,0.0002707616367843002,1.0757158634078223e-05,0.0,25,0.0004463186026744855,0.00028172933525638655,9.005992903136454e-06,0.0,22.666666666666664
83,4150.0,0.00034185033291578293,0.00022304849699139595,1.09366928882082e-05,0.0,27,0.0001878595066955313,0.0002619604638312012,6.4801865846675355e-06,0.0,16,0.0002788330311886966,0.00019301810243632644,9.570921974955127e-06,0.0,21,0.0008920677937567234,0.00047965729027055204,7.67153687775135e-06,0.0,20,0.0007431525154970586,0.0002571742807049304,8.728205102670472e-06,0.0,27,0.0004006757226306945,0.0002672172849997878,1.0784459846036043e-05,0.0,25,0.00047407315044741455,0.0002803459865390323,9.028667212381453e-06,0.0,22.666666666666664
84,4200.0,0.0003506841603666544,0.00022212733165360987,1.0969599316013046e-05,0.0,26,0.00015453259402420372,0.0002614567056298256,6.4872360781009775e-06,0.0,16,0.00026000034995377064,0.0001919736387208104,9.579459401720669e-06,0.0,21,0.0008689337410032749,0.00047706608893349767,7.682008799747564e-06,0.0,20,0.000576664344407618,0.00025051875854842365,8.752383109822404e-06,0.0,27,0.0003690043231472373,0.00026512291515246034,1.0811098945850972e-05,0.0,25,0.0004299699188171265,0.00027804423977310455,9.046964275209271e-06,0.0,22.5
85,4250.0,0.00035175736411474645,0.00022071186685934663,1.1000279300787952e-05,0.0,26,0.0002198925503762439,0.00026198558043688536,6.49471667202306e-06,0.0,16,0.00025847615324892104,0.00019071772112511098,9.597340977052227e-06,0.0,21,0.0008583699236623943,0.00047464092494919896,7.689756785111967e-06,0.0,20,0.0005704066716134548,0.0002494147338438779,8.783146768109873e-06,0.0,27,0.0003705859708134085,0.00026294472627341747,1.083872757590143e-05,0.0,25,0.00043824810563819483,0.0002767359255813062,9.067328013164417e-06,0.0,22.5
86,4300.0,0.0003433436213526875,0.00021847443713340908,1.1033316695829853e-05,0.0,26,0.00014728507085237652,0.0002596095437183976,6.5008302954083774e-06,0.0,16,0.0002518642577342689,0.0001892728469101712,9.61503610596992e-06,0.0,21,0.0009089137893170118,0.0004716350813396275,7.696481588936877e-06,0.0,20,0.00056351104285568,0.00024819065583869815,8.814127795631066e-06,0.0,27,0.00035812085843645036,0.00025932813878171146,1.0865198419196531e-05,0.0,25,0.00042883977342474583,0.0002744184506203358,9.087498483495438e-06,0.0,22.5
87,4350.0,0.0003596680471673608,0.00021626324451062828,1.1063413694500923e-05,0.0,26,0.00016989128198474646,0.0002593824756331742,6.509137620014371e-06,0.0,16,0.0002474705979693681,0.0001880259660538286,9.628313819121104e-06,0.0,21,0.0008366602705791593,0.0004678171535488218,7.700681635469664e-06,0.0,20,0.0005630686064250767,0.0002468462334945798,8.844866897561587e-06,0.0,27,0.00036037160316482186,0.00025759870186448097,1.0890254998230375e-05,0.0,25,0.00042285506788175553,0.00027265562918425224,9.10611144414967e-06,0.0,22.5
88,4400.0,0.00034511485137045383,0.00021497475972864777,1.1097000424342696e-05,0.0,26,0.0001479024504078552,0.0002581642474979162,6.517090241686674e-06,0.0,16,0.0003767705347854644,0.00018669530982151628,9.64476839726558e-06,0.0,21,0.0008368248818442225,0.0004659736587200314,7.705690222792327e-06,0.0,20,0.0005482897977344692,0.0002447253791615367,8.865898962540086e-06,0.0,27,0.0003577797906473279,0.00025558884954079986,1.0916491191892419e-05,0.0,25,0.0004354470511316322,0.00027102036741174135,9.124489906753297e-06,0.0,22.5
89,4450.0,0.0003451521915849298,0.0002131848013959825,1.112899280997226e-05,0.0,26,0.00014791659486945719,0.0002568537020124495,6.5271328821836505e-06,0.0,16,0.00024247958208434284,0.00018499988073017448,9.654160749050789e-06,0.0,21,0.0008326978422701359,0.00046359305270016193,7.708286830165889e-06,0.0,20,0.0005447857547551394,0.00024418564862571657,8.890306162356865e-06,0.0,27,0.0003801287093665451,0.0002532703219912946,1.0942029803118203e-05,0.0,25,0.0004155267791550917,0.0002693479012426299,9.141818206141275e-06,0.0,22.5
90,4500.0,0.00034665511338971555,0.00021160213509574533,1.1164500392624177e-05,0.0,26,0.00015090586384758353,0.0002555903047323227,6.538661182275973e-06,0.0,16,0.00023720486206002533,0.0001841847988544032,9.668287930253427e-06,0.0,21,0.000828739139251411,0.0004612788907252252,7.710435966146179e-06,0.0,20,0.0005387046840041876,0.000243503280216828,8.915967555367388e-06,0.0,27,0.0003567315870895982,0.0002508583711460233,1.0965573892462999e-05,0.0,25,0.00040982354160708684,0.00026783629679509125,9.160571153188357e-06,0.0,22.5
91,4550.0,0.0003527603403199464,0.0002124517923220992,1.1203479516552761e-05,0.0,26,0.00013937133189756423,0.0002560600114520639,6.5364333750039805e-06,0.0,16,0.00024155463324859738,0.00018334624473936856,9.65905019256752e-06,0.0,21,0.0008380800718441606,0.0004614625358954072,7.709325473115314e-06,0.0,20,0.0005386713310144842,0.00024355037021450698,8.915139005694073e-06,0.0,27,0.0003428089839871973,0.00024815474171191454,1.0970152288791724e-05,0.0,25,0.0004088744487186583,0.00026750428272256005,9.165596641954227e-06,0.0,22.5
92,4600.0,0.0003522713959682733,0.00021053680393379182,1.1227883078390732e-05,0.0,26,0.00013796030543744564,0.0002561587607488036,6.5397898652008735e-06,0.0,16,0.0002387347922194749,0.00018264332902617753,9.6610410764697e-06,0.0,21,0.0008302114438265562,0.0004603567940648645,7.71248323871987e-06,0.0,20,0.0005343754892237484,0.0002434663038002327,8.936200174503028e-06,0.0,27,0.0003427056653890759,0.00024949776707217097,1.0967849448206834e-05,0.0,25,0.0004060431820107624,0.00026710995977434016,9.17420781358184e-06,0.0,22.5
93,4650.0,0.00035095089697279036,0.0002091675269184634,1.1249522685830016e-05,0.0,26,0.00013676844537258148,0.0002560548600740731,6.54784207654302e-06,0.0,16,0.0002365632972214371,0.00018220534548163414,9.666763617133256e-06,0.0,21,0.0008239614544436336,0.0004588336742017418,7.714768798905425e-06,0.0,20,0.0005290841218084097,0.00024302484234794974,8.958793841884471e-06,0.0,27,0.0003421191358938813,0.000249374978011474,1.0974501492455602e-05,0.0,25,0.0004032412252854556,0.0002664435378392227,9.185365418791964e-06,0.0,22.5
94,4700.0,0.0003495732380542904,0.00020797178149223328,1.1270507457084022e-05,0.0,26,0.00013551981828641146,0.00025574900791980326,6.559358098456869e-06,0.0,16,0.0002345808024983853,0.00018175104924011976,9.675512956164312e-06,0.0,21,0.0008182423189282417,0.0004574685881379992,7.717117114225402e-06,0.0,20,0.0005247849621810019,0.00024214743461925536,8.97755307960324e-06,0.0,27,0.00034109249827452004,0.00024869447224773467,1.0989065231115092e-05,0.0,25,0.0004006322730371418,0.00026563038894285757,9.198185656108155e-06,0.0,22.5
95,4750.0,0.00034808286000043154,0.0002068274188786745,1.129143129219301e-05,0.0,26,0.0001342456234851852,0.0002553356462158263,6.573020527866902e-06,0.0,16,0.00023258518194779754,0.0001812416157918051,9.685886652732734e-06,0.0,21,0.0008127017645165324,0.0004561738751363009,7.719920176896267e-06,0.0,20,0.0005206274217925966,0.0002415974740870297,8.997138138511218e-06,0.0,27,0.0003397874243091792,0.00024773625773377717,1.1008085493813269e-05,0.0,25,0.0003980050460086204,0.00026481871464056894,9.212580380335567e-06,0.0,22.5
96,4800.0,0.0003465517074801028,0.00020569023035932332,1.131224325945368e-05,0.0,26,0.0001330650702584535,0.00025486358208581805,6.587070856767241e-06,0.0,16,0.00023053270706441253,0.00018067432392854244,9.695619155536406e-06,0.0,21,0.0008072729106061161,0.00045488023897632957,7.721453584963456e-06,0.0,20,0.0005156445549800992,0.00024079479044303298,9.017379852593876e-06,0.0,27,0.0003382731229066849,0.00024660059716552496,1.1029484994651284e-05,0.0,25,0.0003952233455493115,0.00026391729382642853,9.227208617327657e-06,0.0,22.5
97,4850.0,0.0003450233780313283,0.00020453636534512043,1.1333673683111556e-05,0.0,26,0.00013339232828002423,0.0002545995230320841,6.601982022402808e-06,0.0,16,0.00022841972531750798,0.00018005931633524597,9.705384400149342e-06,0.0,21,0.0008019389933906496,0.0004535599728114903,7.723028829786927e-06,0.0,20,0.0005118261324241757,0.000238873137277551,9.035058610606939e-06,0.0,27,0.00033659557811915874,0.00024532494717277586,1.1061564691772219e-05,0.0,25,0.00039286602259380743,0.0002628255436623779,9.243448706304964e-06,0.0,22.5
98,4900.0,0.00034883469925262034,0.00020340541959740222,1.1354984053468797e-05,0.0,26,0.0001305419864365831,0.0002536866522859782,6.616050541197183e-06,0.0,16,0.00022625199926551431,0.00017940530960913748,9.713990039017517e-06,0.0,21,0.0007967901765368879,0.0004521920927800238,7.723264388914686e-06,0.0,20,0.0005076327943243086,0.00023868601419962943,9.051584129338153e-06,0.0,27,0.00033478651312179863,0.00024393355124630034,1.109891127271112e-05,0.0,25,0.0003908063614896188,0.00026188483995307854,9.259797404107909e-06,0.0,22.5
99,4950.0,0.00034868987859226763,0.0002024537679972127,1.137753133662045e-05,0.0,26,0.00018705104594118893,0.00025365129113197327,6.630660209339112e-06,0.0,16,0.00022406823700293899,0.00017871287127491087,9.722371032694355e-06,0.0,21,0.0007920123753137887,0.0004506280820351094,7.722852387814783e-06,0.0,20,0.0005035338108427823,0.0002379546349402517,9.070530722965486e-06,0.0,27,0.0003328768943902105,0.0002424533013254404,1.1138092304463498e-05,0.0,25,0.0003980387070138628,0.000260975658117483,9.27700633231628e-06,0.0,22.5
