,epoch,decoder_0,sindy_x_0,reg_0,sindy_z_0,active_coeffs_0,decoder_1,sindy_x_1,reg_1,sindy_z_1,active_coeffs_1,decoder_avg,sindy_x_avg,reg_avg,sindy_z_avg,active_coeffs_avg
114,5701.0,0.0006251275772228837,0.0005327999824658036,1.680346940702293e-05,0.0,17,0.00024014024529606104,0.0003057900757994503,1.497367975389352e-05,0.0,14,0.00043263391125947237,0.00041929502913262695,1.5888574580458226e-05,0.0,15.5
115,5751.0,0.0006109323003329337,0.000532044330611825,1.684462586126756e-05,0.0,17,0.0002497410459909588,0.0003039928851649165,1.5013416486908682e-05,0.0,14,0.00043033667316194624,0.00041801860788837075,1.592902117408812e-05,0.0,15.5
116,5801.0,0.0006031790981069207,0.0005288770771585405,1.6884836441022344e-05,0.0,17,0.00023706807405687869,0.00030268318369053304,1.5044817700982094e-05,0.0,14,0.0004201235860818997,0.00041578013042453676,1.596482707100222e-05,0.0,15.5
117,5851.0,0.0006172441644594073,0.0005271539557725191,1.692502155492548e-05,0.0,17,0.00026834275922738016,0.0002999852003995329,1.508289460616652e-05,0.0,14,0.00044279346184339374,0.000413569578086026,1.6003958080546e-05,0.0,15.5
118,5901.0,0.0006480370066128671,0.0005271693225950003,1.69635059137363e-05,0.0,17,0.0002345878747291863,0.00029949494637548923,1.5117271686904132e-05,0.0,14,0.0004413124406710267,0.00041333213448524475,1.6040388800320216e-05,0.0,15.5
119,5951.0,0.0006105565698817372,0.0005244410131126642,1.7002301319735125e-05,0.0,17,0.0002308099647052586,0.000300322804832831,1.5155779692577198e-05,0.0,14,0.0004206832672934979,0.0004123819089727476,1.607904050615616e-05,0.0,15.5
120,6001.0,0.0022617089562118053,0.00054007931612432,1.70493804034777e-05,0.0,17,0.0010506052058190107,0.0002998124109581113,1.5196795175143052e-05,0.0,14,0.001656157081015408,0.00041994586354121566,1.6123087789310375e-05,0.0,15.5
121,6051.0,0.0005943847354501486,0.000517967389896512,1.7045222193701193e-05,0.0,17,0.0002365639666095376,0.00029494991758838296,1.5192888895398937e-05,0.0,14,0.0004154743510298431,0.0004064586537424475,1.6119055544550065e-05,0.0,15.5
122,6101.0,0.0005911369808018208,0.0005211581010371447,1.704096212051809e-05,0.0,17,0.00023402263468597084,0.00029463128885254264,1.5211333447950892e-05,0.0,14,0.0004125798077438958,0.00040789469494484365,1.612614778423449e-05,0.0,15.5
123,6151.0,0.000589033414144069,0.0005214796401560307,1.7051661416189745e-05,0.0,17,0.00023274472914636135,0.00029434775933623314,1.5247325791278854e-05,0.0,14,0.00041088907164521515,0.0004079136997461319,1.61494936037343e-05,0.0,15.5
124,6201.0,0.0005878449883311987,0.0005209679948166013,1.7067994122044183e-05,0.0,17,0.000256809318671003,0.00029296314460225403,1.529021028545685e-05,0.0,14,0.00042232715350110084,0.00040696556970942765,1.6179102203750517e-05,0.0,15.5
125,6251.0,0.00058659294154495,0.0005200834712013602,1.7088346794480458e-05,0.0,17,0.00023117383534554392,0.0002932678908109665,1.532927853986621e-05,0.0,14,0.00040888338844524696,0.00040667568100616336,1.6208812667173333e-05,0.0,15.5
126,6301.0,0.0005851584719493985,0.0005189648945815861,1.7109141481341794e-05,0.0,17,0.00023012977908365428,0.0002926553424913436,1.5369469110737555e-05,0.0,14,0.0004076441255165264,0.00040581011853646487,1.6239305296039674e-05,0.0,15.5
127,6351.0,0.0005835747579112649,0.0005176827544346452,1.7133274013758637e-05,0.0,17,0.00022902447381056845,0.00029210385400801897,1.541467645438388e-05,0.0,14,0.0004062996158609167,0.0004048933042213321,1.627397523407126e-05,0.0,15.5
128,6401.0,0.0005818611243739724,0.0005162743618711829,1.7156968169729225e-05,0.0,17,0.00022789722424931824,0.00029140780679881573,1.5458077541552484e-05,0.0,14,0.00040487917431164533,0.0004038410843349993,1.6307522855640855e-05,0.0,15.5
129,6451.0,0.0005800274666398764,0.0005147577030584216,1.718330167932436e-05,0.0,17,0.00022807394270785153,0.00029057031497359276,1.5503579561482184e-05,0.0,14,0.00040405070467386395,0.0004026640090160072,1.634344062040327e-05,0.0,15.5
130,6501.0,0.0005780768115073442,0.0005131420912221074,1.7209620637004264e-05,0.0,17,0.0002258094900753349,0.0002897942322306335,1.553880974825006e-05,0.0,14,0.0004019431507913396,0.00040146816172637045,1.6374215192627162e-05,0.0,15.5
131,6551.0,0.0005760093918070197,0.0005114346276968718,1.7236967323697172e-05,0.0,17,0.00023195947869680822,0.0002895887882914394,1.5581334082526155e-05,0.0,14,0.00040398443525191396,0.0004005117079941556,1.6409150703111663e-05,0.0,15.5
132,6601.0,0.0005738362669944763,0.0005096455570310354,1.7266163922613487e-05,0.0,17,0.00022355481632985175,0.0002879201783798635,1.56168043758953e-05,0.0,14,0.00039869554166216403,0.00039878286770544946,1.6441484149254393e-05,0.0,15.5
133,6651.0,0.0005718930624425411,0.0005078221438452601,1.7294940334977582e-05,0.0,17,0.00022228533634915948,0.000287045375443995,1.5652860383852385e-05,0.0,14,0.0003970891993958503,0.00039743375964462757,1.6473900359414984e-05,0.0,15.5
134,6701.0,0.0005721557536162436,0.0005038900417275727,1.7326095985481516e-05,0.0,17,0.00023138421238400042,0.0002857858198694885,1.569530832057353e-05,0.0,14,0.000401769983000122,0.0003948379307985306,1.6510702153027523e-05,0.0,15.5
135,6751.0,0.0005849121953360736,0.0005047984304837883,1.7353073417325504e-05,0.0,17,0.0002200032031396404,0.0002849438169505447,1.5721016097813845e-05,0.0,14,0.000402457699237857,0.0003948711237171665,1.6537044757569674e-05,0.0,15.5
136,6801.0,0.000566078582778573,0.0005022201221436262,1.7381313227815554e-05,0.0,17,0.00021854056103620678,0.0002839331573341042,1.5758474546601065e-05,0.0,14,0.0003923095719073899,0.0003930766397388652,1.656989388720831e-05,0.0,15.5
137,6851.0,0.0005737023311667144,0.0004998304066248238,1.7409876818419434e-05,0.0,17,0.00021800246031489223,0.00028311280766502023,1.579449417477008e-05,0.0,14,0.00039585239574080333,0.000391471607144922,1.6602185496594757e-05,0.0,15.5
138,6901.0,0.0005647147772833705,0.0004989182343706489,1.7437461792724207e-05,0.0,17,0.00022786372574046254,0.0002818164648488164,1.581848664500285e-05,0.0,14,0.0003962892515119165,0.00039036734960973263,1.6627974218863528e-05,0.0,15.5
139,6951.0,0.0005669617676176131,0.0004956101765856147,1.7466603821958415e-05,0.0,17,0.00021669414127245545,0.00028046322404406965,1.5844128938624635e-05,0.0,14,0.00039182795444503427,0.00038803670031484216,1.6655366380291525e-05,0.0,15.5
